S1_S0101,S2_S0101,S3_S0101,S4_S0101,S5_S0101,S6_S0101,S7_S0101,S8_S0101
0.54,0.784,1.328,0.998,0.879,0.117,0.434,0.61
0.54,0.783,1.328,0.997,0.879,0.117,0.434,0.61
0.539,0.783,1.327,0.997,0.878,0.117,0.434,0.61
0.539,0.783,1.327,0.997,0.878,0.117,0.434,0.609
0.539,0.782,1.327,0.996,0.878,0.117,0.434,0.609
0.538,0.782,1.326,0.996,0.877,0.117,0.434,0.609
0.538,0.782,1.326,0.996,0.877,0.117,0.434,0.608
0.538,0.781,1.326,0.995,0.876,0.117,0.433,0.608
0.537,0.781,1.325,0.995,0.876,0.117,0.433,0.608
0.537,0.781,1.325,0.995,0.876,0.117,0.433,0.607
0.537,0.781,1.324,0.994,0.875,0.117,0.433,0.607
0.536,0.78,1.324,0.994,0.875,0.117,0.433,0.607
0.536,0.78,1.323,0.994,0.875,0.117,0.433,0.606
0.536,0.78,1.323,0.993,0.874,0.117,0.433,0.606
0.536,0.78,1.323,0.993,0.874,0.116,0.433,0.606
0.535,0.779,1.322,0.992,0.874,0.116,0.433,0.606
0.535,0.779,1.322,0.992,0.874,0.116,0.433,0.605
0.535,0.779,1.322,0.992,0.873,0.116,0.433,0.605
0.534,0.778,1.321,0.992,0.873,0.116,0.432,0.605
0.534,0.778,1.321,0.991,0.873,0.116,0.432,0.604
0.534,0.778,1.32,0.991,0.872,0.116,0.432,0.604
0.533,0.778,1.32,0.991,0.872,0.116,0.432,0.604
0.533,0.777,1.32,0.99,0.872,0.116,0.432,0.603
0.533,0.777,1.319,0.99,0.871,0.116,0.432,0.603
0.532,0.777,1.319,0.99,0.871,0.116,0.432,0.603
0.532,0.777,1.318,0.99,0.871,0.116,0.432,0.602
0.532,0.776,1.318,0.989,0.87,0.116,0.432,0.602
0.531,0.776,1.318,0.989,0.87,0.115,0.432,0.602
0.531,0.776,1.317,0.989,0.87,0.116,0.431,0.602
0.531,0.775,1.317,0.988,0.869,0.115,0.431,0.601
0.53,0.775,1.316,0.988,0.869,0.116,0.431,0.601
0.53,0.775,1.316,0.988,0.869,0.115,0.431,0.6
0.53,0.775,1.316,0.987,0.868,0.115,0.431,0.6
0.53,0.774,1.315,0.987,0.868,0.115,0.431,0.6
0.529,0.774,1.315,0.987,0.868,0.115,0.431,0.6
0.529,0.774,1.314,0.986,0.867,0.115,0.431,0.599
0.529,0.774,1.314,0.986,0.867,0.115,0.431,0.599
0.528,0.773,1.313,0.986,0.867,0.115,0.431,0.599
0.528,0.773,1.313,0.986,0.866,0.115,0.43,0.598
0.528,0.773,1.313,0.985,0.866,0.115,0.43,0.598
0.527,0.773,1.312,0.985,0.866,0.115,0.43,0.598
0.527,0.772,1.312,0.985,0.865,0.115,0.43,0.597
0.527,0.772,1.312,0.984,0.865,0.115,0.43,0.597
0.527,0.772,1.311,0.984,0.865,0.115,0.43,0.597
0.526,0.772,1.311,0.983,0.864,0.115,0.43,0.597
0.526,0.771,1.311,0.983,0.864,0.115,0.43,0.596
0.526,0.771,1.31,0.983,0.864,0.115,0.43,0.596
0.525,0.771,1.31,0.983,0.864,0.114,0.43,0.596
0.525,0.77,1.309,0.982,0.863,0.114,0.429,0.596
0.525,0.77,1.309,0.982,0.863,0.114,0.429,0.595
0.524,0.77,1.309,0.982,0.863,0.114,0.429,0.595
0.524,0.77,1.308,0.982,0.862,0.114,0.429,0.595
0.524,0.769,1.308,0.981,0.862,0.114,0.429,0.594
0.523,0.769,1.307,0.981,0.862,0.114,0.429,0.594
0.523,0.769,1.307,0.981,0.861,0.114,0.429,0.594
0.523,0.769,1.307,0.98,0.861,0.114,0.429,0.593
0.523,0.768,1.306,0.98,0.861,0.114,0.429,0.593
0.522,0.768,1.306,0.98,0.861,0.114,0.429,0.593
0.522,0.768,1.305,0.98,0.86,0.114,0.429,0.593
0.522,0.768,1.305,0.979,0.86,0.114,0.428,0.592
0.522,0.767,1.305,0.979,0.86,0.114,0.428,0.592
0.521,0.767,1.304,0.979,0.859,0.114,0.428,0.592
0.521,0.767,1.304,0.978,0.859,0.113,0.428,0.591
0.521,0.767,1.304,0.978,0.859,0.114,0.428,0.591
0.52,0.766,1.303,0.978,0.858,0.113,0.428,0.591
0.52,0.766,1.303,0.977,0.858,0.114,0.428,0.591
0.52,0.766,1.302,0.977,0.858,0.113,0.428,0.59
0.52,0.765,1.302,0.977,0.857,0.113,0.428,0.59
0.519,0.765,1.302,0.976,0.857,0.113,0.428,0.59
0.519,0.765,1.301,0.976,0.857,0.113,0.427,0.589
0.519,0.765,1.301,0.976,0.856,0.113,0.427,0.589
0.518,0.765,1.301,0.976,0.856,0.113,0.427,0.589
0.518,0.764,1.3,0.975,0.856,0.113,0.427,0.589
0.518,0.764,1.3,0.975,0.856,0.113,0.427,0.588
0.518,0.764,1.299,0.975,0.855,0.113,0.427,0.588
0.517,0.764,1.299,0.975,0.855,0.113,0.427,0.588
0.517,0.763,1.299,0.974,0.855,0.113,0.427,0.588
0.517,0.763,1.298,0.974,0.854,0.113,0.427,0.587
0.516,0.763,1.298,0.974,0.854,0.113,0.427,0.587
0.516,0.763,1.298,0.973,0.854,0.113,0.427,0.587
0.516,0.763,1.297,0.973,0.853,0.113,0.426,0.586
0.516,0.762,1.297,0.973,0.853,0.113,0.426,0.586
0.515,0.762,1.296,0.973,0.853,0.113,0.426,0.586
0.515,0.762,1.296,0.972,0.853,0.113,0.426,0.586
0.515,0.762,1.296,0.972,0.852,0.112,0.426,0.585
0.515,0.762,1.295,0.972,0.852,0.112,0.426,0.585
0.514,0.761,1.295,0.972,0.852,0.112,0.426,0.585
0.514,0.761,1.295,0.971,0.851,0.112,0.426,0.584
0.514,0.761,1.294,0.971,0.851,0.112,0.426,0.584
0.514,0.76,1.294,0.971,0.851,0.112,0.426,0.584
0.513,0.76,1.294,0.97,0.851,0.112,0.425,0.584
0.513,0.76,1.293,0.97,0.85,0.112,0.425,0.583
0.513,0.76,1.293,0.97,0.85,0.112,0.425,0.583
0.512,0.76,1.292,0.97,0.85,0.112,0.425,0.583
0.512,0.76,1.292,0.969,0.85,0.112,0.425,0.583
0.512,0.759,1.292,0.969,0.849,0.112,0.425,0.582
0.512,0.759,1.291,0.969,0.849,0.112,0.425,0.582
0.511,0.759,1.291,0.969,0.849,0.112,0.425,0.582
0.511,0.759,1.29,0.968,0.848,0.112,0.425,0.582
0.511,0.758,1.29,0.968,0.848,0.112,0.425,0.581
0.511,0.758,1.29,0.968,0.848,0.112,0.424,0.581
0.51,0.758,1.289,0.968,0.847,0.112,0.425,0.581
0.51,0.758,1.289,0.967,0.847,0.112,0.424,0.58
0.51,0.758,1.289,0.967,0.847,0.111,0.424,0.58
0.51,0.757,1.288,0.967,0.847,0.111,0.424,0.58
0.509,0.757,1.288,0.967,0.846,0.111,0.424,0.58
0.509,0.757,1.288,0.967,0.846,0.111,0.424,0.579
0.509,0.757,1.287,0.966,0.846,0.111,0.424,0.579
0.508,0.757,1.287,0.966,0.846,0.111,0.424,0.579
0.508,0.756,1.286,0.966,0.845,0.111,0.424,0.579
0.508,0.756,1.286,0.965,0.845,0.111,0.424,0.579
0.508,0.756,1.286,0.965,0.845,0.111,0.424,0.578
0.507,0.756,1.286,0.965,0.845,0.111,0.424,0.578
0.507,0.755,1.285,0.965,0.844,0.111,0.423,0.578
0.507,0.755,1.285,0.965,0.844,0.111,0.423,0.577
0.507,0.755,1.284,0.964,0.844,0.111,0.423,0.577
0.506,0.755,1.284,0.964,0.844,0.111,0.423,0.577
0.506,0.755,1.284,0.964,0.843,0.111,0.423,0.577
0.506,0.754,1.283,0.963,0.843,0.111,0.423,0.576
0.506,0.754,1.283,0.963,0.843,0.111,0.423,0.576
0.505,0.754,1.283,0.963,0.842,0.111,0.423,0.576
0.505,0.754,1.282,0.963,0.842,0.111,0.423,0.576
0.505,0.754,1.282,0.962,0.842,0.111,0.423,0.575
0.505,0.753,1.282,0.962,0.842,0.11,0.422,0.575
0.505,0.753,1.281,0.962,0.841,0.111,0.422,0.575
0.504,0.753,1.281,0.962,0.841,0.111,0.422,0.575
0.504,0.753,1.28,0.961,0.841,0.111,0.422,0.574
0.504,0.753,1.28,0.961,0.841,0.111,0.422,0.574
0.503,0.752,1.28,0.961,0.84,0.11,0.422,0.574
0.503,0.752,1.28,0.961,0.84,0.11,0.422,0.574
0.503,0.752,1.279,0.961,0.84,0.11,0.422,0.573
0.503,0.752,1.279,0.96,0.84,0.11,0.422,0.573
0.503,0.752,1.278,0.96,0.839,0.11,0.422,0.573
0.502,0.751,1.278,0.96,0.839,0.11,0.422,0.573
0.502,0.751,1.277,0.96,0.839,0.11,0.422,0.572
0.502,0.751,1.277,0.959,0.838,0.11,0.421,0.572
0.501,0.751,1.277,0.959,0.838,0.11,0.421,0.572
0.501,0.751,1.277,0.959,0.838,0.11,0.421,0.572
0.501,0.75,1.276,0.959,0.838,0.11,0.421,0.572
0.501,0.75,1.276,0.958,0.838,0.11,0.421,0.571
0.501,0.75,1.276,0.958,0.837,0.11,0.421,0.571
0.5,0.75,1.275,0.958,0.837,0.11,0.421,0.571
0.5,0.75,1.275,0.958,0.837,0.11,0.421,0.571
0.5,0.749,1.275,0.957,0.836,0.11,0.421,0.57
0.5,0.749,1.274,0.957,0.836,0.11,0.421,0.57
0.499,0.749,1.274,0.957,0.836,0.11,0.421,0.57
0.499,0.749,1.273,0.957,0.836,0.11,0.421,0.57
0.499,0.749,1.273,0.956,0.835,0.11,0.42,0.57
0.499,0.749,1.273,0.956,0.835,0.11,0.42,0.569
0.498,0.748,1.272,0.956,0.835,0.109,0.42,0.569
0.498,0.748,1.272,0.956,0.835,0.109,0.42,0.569
0.498,0.748,1.272,0.956,0.834,0.109,0.42,0.568
0.498,0.748,1.271,0.955,0.834,0.109,0.42,0.568
0.497,0.748,1.271,0.955,0.834,0.109,0.42,0.568
0.497,0.747,1.271,0.955,0.834,0.109,0.42,0.568
0.497,0.747,1.27,0.955,0.833,0.109,0.42,0.568
0.497,0.747,1.27,0.954,0.833,0.109,0.42,0.567
0.497,0.747,1.27,0.954,0.833,0.109,0.42,0.567
0.496,0.747,1.269,0.954,0.833,0.109,0.42,0.567
0.496,0.747,1.269,0.954,0.832,0.109,0.419,0.567
0.496,0.746,1.269,0.953,0.832,0.109,0.419,0.566
0.496,0.746,1.268,0.953,0.832,0.109,0.419,0.566
0.495,0.746,1.268,0.953,0.832,0.109,0.419,0.566
0.495,0.746,1.268,0.953,0.831,0.109,0.419,0.566
0.495,0.746,1.267,0.953,0.831,0.109,0.419,0.566
0.495,0.746,1.267,0.952,0.831,0.109,0.419,0.565
0.494,0.745,1.267,0.952,0.831,0.109,0.419,0.565
0.494,0.745,1.266,0.952,0.83,0.109,0.419,0.565
0.494,0.745,1.266,0.952,0.83,0.109,0.419,0.565
0.494,0.745,1.266,0.952,0.83,0.109,0.419,0.565
0.494,0.745,1.265,0.951,0.83,0.109,0.419,0.564
0.493,0.744,1.265,0.951,0.829,0.109,0.418,0.564
0.493,0.744,1.265,0.951,0.829,0.109,0.418,0.564
0.493,0.744,1.264,0.951,0.829,0.109,0.418,0.564
0.493,0.744,1.264,0.951,0.829,0.108,0.418,0.563
0.492,0.744,1.264,0.95,0.828,0.109,0.418,0.563
0.492,0.744,1.263,0.95,0.828,0.109,0.418,0.563
0.492,0.743,1.263,0.95,0.828,0.108,0.418,0.563
0.492,0.743,1.263,0.95,0.828,0.108,0.418,0.562
0.492,0.743,1.262,0.949,0.828,0.108,0.418,0.562
0.491,0.743,1.262,0.949,0.827,0.108,0.418,0.562
0.491,0.743,1.262,0.949,0.827,0.108,0.418,0.562
0.491,0.742,1.261,0.949,0.827,0.108,0.417,0.562
0.491,0.742,1.261,0.949,0.826,0.108,0.417,0.561
0.49,0.742,1.261,0.948,0.826,0.108,0.417,0.561
0.49,0.742,1.26,0.948,0.826,0.108,0.417,0.561
0.49,0.742,1.26,0.948,0.826,0.108,0.417,0.561
0.49,0.742,1.26,0.948,0.826,0.108,0.417,0.561
0.49,0.741,1.259,0.948,0.825,0.108,0.417,0.56
0.489,0.741,1.259,0.947,0.825,0.108,0.417,0.56
0.489,0.741,1.259,0.947,0.825,0.108,0.417,0.56
0.489,0.741,1.258,0.947,0.825,0.108,0.417,0.56
0.489,0.741,1.258,0.947,0.824,0.108,0.416,0.56
0.488,0.741,1.258,0.946,0.824,0.108,0.416,0.559
0.488,0.74,1.258,0.946,0.824,0.108,0.416,0.559
0.488,0.74,1.257,0.946,0.824,0.108,0.416,0.559
0.488,0.74,1.257,0.946,0.824,0.108,0.416,0.559
0.488,0.74,1.257,0.946,0.823,0.108,0.416,0.558
0.487,0.74,1.256,0.945,0.823,0.108,0.416,0.558
0.487,0.74,1.256,0.945,0.823,0.108,0.416,0.558
0.487,0.739,1.255,0.945,0.823,0.108,0.416,0.558
0.487,0.739,1.255,0.945,0.823,0.107,0.416,0.557
0.486,0.739,1.255,0.945,0.822,0.108,0.416,0.557
0.486,0.739,1.255,0.945,0.822,0.108,0.416,0.557
0.486,0.739,1.254,0.944,0.822,0.107,0.416,0.557
0.486,0.739,1.254,0.944,0.821,0.107,0.416,0.557
0.486,0.738,1.254,0.944,0.821,0.107,0.415,0.556
0.486,0.738,1.253,0.944,0.821,0.107,0.415,0.556
0.485,0.738,1.253,0.943,0.821,0.107,0.415,0.556
0.485,0.738,1.252,0.943,0.821,0.107,0.415,0.556
0.485,0.738,1.252,0.943,0.82,0.107,0.415,0.556
0.485,0.738,1.252,0.943,0.82,0.107,0.415,0.555
0.484,0.737,1.252,0.943,0.82,0.107,0.415,0.555
0.484,0.737,1.251,0.943,0.82,0.107,0.415,0.555
0.484,0.737,1.251,0.942,0.82,0.107,0.415,0.555
0.484,0.737,1.251,0.942,0.819,0.107,0.415,0.555
0.484,0.737,1.25,0.942,0.819,0.107,0.415,0.554
0.484,0.737,1.25,0.942,0.819,0.107,0.415,0.554
0.483,0.736,1.25,0.942,0.819,0.107,0.414,0.554
0.483,0.736,1.25,0.941,0.819,0.107,0.415,0.554
0.483,0.736,1.249,0.941,0.818,0.107,0.414,0.553
0.483,0.736,1.249,0.941,0.818,0.107,0.414,0.554
0.482,0.736,1.249,0.941,0.818,0.107,0.414,0.553
0.482,0.736,1.248,0.941,0.818,0.107,0.414,0.553
0.482,0.736,1.248,0.94,0.817,0.107,0.414,0.553
0.482,0.735,1.248,0.94,0.817,0.107,0.414,0.553
0.482,0.735,1.247,0.94,0.817,0.107,0.414,0.552
0.481,0.735,1.247,0.94,0.817,0.107,0.414,0.552
0.481,0.735,1.247,0.94,0.817,0.107,0.414,0.552
0.481,0.735,1.246,0.939,0.816,0.106,0.414,0.552
0.481,0.735,1.246,0.939,0.816,0.107,0.414,0.551
0.481,0.734,1.246,0.939,0.816,0.106,0.413,0.551
0.48,0.734,1.245,0.939,0.816,0.107,0.413,0.551
0.48,0.734,1.245,0.939,0.816,0.107,0.413,0.551
0.48,0.734,1.245,0.938,0.815,0.106,0.413,0.551
0.48,0.734,1.245,0.938,0.815,0.106,0.413,0.55
0.48,0.734,1.244,0.938,0.815,0.106,0.413,0.55
0.479,0.733,1.244,0.938,0.815,0.106,0.413,0.55
0.479,0.733,1.243,0.938,0.814,0.106,0.413,0.55
0.479,0.733,1.243,0.937,0.814,0.106,0.413,0.55
0.479,0.733,1.243,0.937,0.814,0.106,0.413,0.55
0.479,0.733,1.243,0.937,0.814,0.106,0.412,0.549
0.479,0.733,1.242,0.937,0.814,0.106,0.413,0.549
0.478,0.733,1.242,0.936,0.813,0.106,0.412,0.549
0.478,0.732,1.242,0.936,0.813,0.106,0.412,0.549
0.478,0.732,1.241,0.936,0.813,0.106,0.412,0.549
0.478,0.732,1.241,0.936,0.813,0.106,0.412,0.548
0.478,0.732,1.241,0.936,0.813,0.106,0.412,0.548
0.477,0.732,1.24,0.936,0.812,0.106,0.412,0.548
0.477,0.732,1.24,0.935,0.812,0.106,0.412,0.548
0.477,0.732,1.24,0.935,0.812,0.106,0.412,0.548
0.477,0.731,1.24,0.935,0.812,0.106,0.412,0.548
0.476,0.731,1.239,0.935,0.812,0.106,0.412,0.547
0.476,0.731,1.239,0.935,0.811,0.106,0.411,0.547
0.476,0.731,1.239,0.934,0.811,0.106,0.412,0.547
0.476,0.731,1.238,0.934,0.811,0.106,0.412,0.547
0.476,0.731,1.238,0.934,0.811,0.106,0.411,0.546
0.476,0.731,1.238,0.934,0.81,0.106,0.411,0.546
0.475,0.73,1.237,0.934,0.81,0.106,0.411,0.546
0.475,0.73,1.237,0.934,0.81,0.106,0.411,0.546
0.475,0.73,1.237,0.933,0.81,0.106,0.411,0.546
0.475,0.73,1.236,0.933,0.81,0.106,0.411,0.546
0.475,0.73,1.236,0.933,0.809,0.106,0.411,0.545
0.474,0.73,1.236,0.933,0.809,0.106,0.411,0.545
0.474,0.73,1.235,0.933,0.809,0.106,0.411,0.545
0.474,0.729,1.235,0.932,0.809,0.105,0.411,0.545
0.474,0.729,1.235,0.932,0.809,0.106,0.411,0.545
0.474,0.729,1.235,0.932,0.808,0.105,0.411,0.544
0.473,0.729,1.234,0.932,0.808,0.105,0.411,0.544
0.473,0.729,1.234,0.932,0.808,0.105,0.41,0.544
0.473,0.729,1.234,0.931,0.808,0.105,0.41,0.544
0.473,0.728,1.233,0.931,0.808,0.105,0.41,0.544
0.473,0.728,1.233,0.931,0.808,0.105,0.41,0.543
0.473,0.728,1.233,0.931,0.807,0.105,0.41,0.543
0.472,0.728,1.233,0.931,0.807,0.105,0.41,0.543
0.472,0.728,1.232,0.931,0.807,0.105,0.41,0.543
0.472,0.728,1.232,0.93,0.807,0.105,0.41,0.543
0.472,0.728,1.232,0.93,0.807,0.105,0.41,0.542
0.472,0.727,1.231,0.93,0.806,0.105,0.41,0.542
0.471,0.727,1.231,0.93,0.806,0.105,0.41,0.542
0.471,0.727,1.231,0.93,0.806,0.105,0.41,0.542
0.471,0.727,1.231,0.93,0.806,0.105,0.409,0.542
0.471,0.727,1.23,0.929,0.806,0.105,0.409,0.542
0.471,0.727,1.23,0.929,0.805,0.105,0.409,0.542
0.471,0.727,1.23,0.929,0.805,0.105,0.409,0.541
0.47,0.727,1.229,0.929,0.805,0.105,0.409,0.541
0.47,0.727,1.229,0.929,0.805,0.105,0.409,0.541
0.47,0.726,1.229,0.928,0.805,0.105,0.409,0.541
0.47,0.726,1.228,0.928,0.804,0.105,0.409,0.54
0.47,0.726,1.228,0.928,0.804,0.105,0.409,0.54
0.469,0.726,1.228,0.928,0.804,0.105,0.409,0.54
0.469,0.726,1.227,0.928,0.804,0.105,0.409,0.54
0.469,0.725,1.227,0.927,0.804,0.105,0.409,0.54
0.469,0.725,1.227,0.927,0.803,0.105,0.409,0.539
0.469,0.725,1.227,0.927,0.803,0.105,0.408,0.539
0.469,0.725,1.227,0.927,0.803,0.105,0.408,0.539
0.468,0.725,1.226,0.927,0.803,0.104,0.408,0.539
0.468,0.725,1.226,0.927,0.803,0.105,0.408,0.539
0.468,0.725,1.225,0.926,0.803,0.105,0.408,0.539
0.468,0.725,1.225,0.926,0.802,0.104,0.408,0.538
0.468,0.725,1.225,0.926,0.802,0.104,0.408,0.538
0.468,0.724,1.225,0.926,0.802,0.105,0.408,0.538
0.467,0.724,1.224,0.926,0.802,0.104,0.408,0.538
0.467,0.724,1.224,0.926,0.802,0.104,0.408,0.538
0.467,0.724,1.224,0.925,0.801,0.104,0.408,0.538
0.467,0.724,1.224,0.925,0.801,0.104,0.408,0.537
0.467,0.724,1.223,0.925,0.801,0.104,0.408,0.537
0.467,0.723,1.223,0.925,0.801,0.104,0.407,0.537
0.466,0.723,1.223,0.925,0.801,0.104,0.407,0.537
0.466,0.723,1.222,0.924,0.8,0.104,0.407,0.537
0.466,0.723,1.222,0.924,0.8,0.104,0.407,0.536
0.466,0.723,1.222,0.924,0.8,0.104,0.407,0.536
0.466,0.723,1.222,0.924,0.8,0.104,0.407,0.536
0.466,0.723,1.221,0.924,0.8,0.104,0.407,0.536
0.465,0.722,1.221,0.924,0.8,0.104,0.407,0.536
0.465,0.722,1.221,0.923,0.799,0.104,0.407,0.536
0.465,0.722,1.22,0.923,0.799,0.104,0.407,0.535
0.465,0.722,1.22,0.923,0.799,0.104,0.407,0.535
0.465,0.722,1.22,0.923,0.799,0.104,0.407,0.535
0.464,0.722,1.219,0.923,0.799,0.104,0.406,0.535
0.464,0.722,1.219,0.922,0.798,0.104,0.406,0.535
0.464,0.722,1.219,0.922,0.798,0.104,0.407,0.535
0.464,0.721,1.219,0.922,0.798,0.104,0.406,0.534
0.464,0.721,1.218,0.922,0.798,0.104,0.406,0.534
0.464,0.721,1.218,0.922,0.798,0.104,0.406,0.534
0.463,0.721,1.218,0.922,0.797,0.104,0.406,0.534
0.463,0.721,1.217,0.921,0.797,0.104,0.406,0.534
0.463,0.721,1.217,0.921,0.797,0.104,0.406,0.533
0.463,0.721,1.217,0.921,0.797,0.104,0.406,0.533
0.463,0.721,1.217,0.921,0.797,0.104,0.406,0.533
0.463,0.721,1.216,0.921,0.797,0.104,0.406,0.533
0.463,0.72,1.216,0.921,0.796,0.104,0.406,0.533
0.462,0.72,1.216,0.92,0.796,0.104,0.406,0.533
0.462,0.72,1.216,0.92,0.796,0.104,0.406,0.533
0.462,0.72,1.215,0.92,0.796,0.104,0.405,0.532
0.462,0.72,1.215,0.92,0.796,0.104,0.405,0.532
0.462,0.72,1.215,0.92,0.795,0.104,0.405,0.532
0.462,0.72,1.214,0.92,0.795,0.104,0.405,0.532
0.461,0.719,1.214,0.92,0.795,0.104,0.405,0.532
0.461,0.719,1.214,0.919,0.795,0.104,0.405,0.532
0.461,0.719,1.214,0.919,0.795,0.103,0.405,0.531
0.461,0.719,1.213,0.919,0.795,0.104,0.405,0.531
0.461,0.719,1.213,0.919,0.794,0.103,0.405,0.531
0.461,0.719,1.213,0.919,0.794,0.103,0.405,0.531
0.46,0.719,1.212,0.919,0.794,0.103,0.405,0.531
0.46,0.719,1.212,0.919,0.794,0.103,0.405,0.531
0.46,0.719,1.212,0.918,0.794,0.103,0.404,0.531
0.46,0.718,1.212,0.918,0.794,0.103,0.404,0.53
0.46,0.718,1.211,0.918,0.793,0.103,0.404,0.53
0.46,0.718,1.211,0.918,0.793,0.103,0.404,0.53
0.459,0.718,1.211,0.918,0.793,0.103,0.404,0.53
0.459,0.718,1.211,0.918,0.793,0.103,0.404,0.529
0.459,0.718,1.21,0.917,0.793,0.103,0.404,0.53
0.459,0.717,1.21,0.917,0.793,0.103,0.404,0.529
0.459,0.717,1.21,0.917,0.792,0.103,0.404,0.529
0.459,0.717,1.21,0.917,0.792,0.103,0.404,0.529
0.459,0.717,1.209,0.917,0.792,0.103,0.404,0.529
0.458,0.717,1.209,0.917,0.792,0.103,0.404,0.529
0.458,0.717,1.209,0.916,0.792,0.103,0.403,0.528
0.458,0.717,1.208,0.916,0.792,0.103,0.404,0.528
0.458,0.717,1.208,0.916,0.791,0.103,0.403,0.528
0.458,0.717,1.208,0.916,0.791,0.103,0.403,0.528
0.457,0.717,1.208,0.916,0.791,0.103,0.403,0.528
0.457,0.716,1.207,0.916,0.791,0.103,0.403,0.528
0.457,0.716,1.207,0.916,0.791,0.103,0.403,0.528
0.457,0.716,1.207,0.916,0.791,0.103,0.403,0.527
0.457,0.716,1.206,0.915,0.79,0.103,0.403,0.527
0.457,0.716,1.206,0.915,0.79,0.103,0.403,0.527
0.457,0.716,1.206,0.915,0.79,0.103,0.403,0.527
0.456,0.716,1.206,0.915,0.79,0.103,0.403,0.527
0.456,0.716,1.205,0.915,0.79,0.103,0.403,0.526
0.456,0.715,1.205,0.915,0.789,0.103,0.403,0.526
0.456,0.715,1.205,0.914,0.789,0.103,0.402,0.526
0.456,0.715,1.204,0.914,0.789,0.103,0.403,0.526
0.456,0.715,1.204,0.914,0.789,0.103,0.402,0.526
0.456,0.715,1.204,0.914,0.789,0.103,0.402,0.526
0.455,0.715,1.204,0.914,0.789,0.103,0.402,0.526
0.455,0.715,1.203,0.914,0.789,0.103,0.402,0.525
0.455,0.715,1.203,0.913,0.789,0.102,0.402,0.525
0.455,0.714,1.203,0.913,0.788,0.102,0.402,0.525
0.455,0.714,1.203,0.913,0.788,0.103,0.402,0.525
0.455,0.714,1.202,0.913,0.788,0.102,0.402,0.525
0.455,0.714,1.202,0.913,0.788,0.102,0.402,0.525
0.454,0.714,1.202,0.913,0.788,0.102,0.402,0.525
0.454,0.714,1.202,0.913,0.787,0.102,0.402,0.524
0.454,0.714,1.202,0.912,0.787,0.102,0.402,0.524
0.454,0.714,1.201,0.912,0.787,0.102,0.401,0.524
0.454,0.713,1.201,0.912,0.787,0.102,0.401,0.524
0.454,0.713,1.2,0.912,0.787,0.102,0.401,0.524
0.454,0.713,1.2,0.912,0.787,0.102,0.401,0.524
0.453,0.713,1.2,0.912,0.786,0.102,0.401,0.523
0.453,0.713,1.2,0.912,0.786,0.102,0.401,0.523
0.453,0.713,1.2,0.911,0.786,0.102,0.401,0.523
0.453,0.713,1.199,0.911,0.786,0.102,0.401,0.523
0.453,0.713,1.199,0.911,0.786,0.102,0.401,0.523
0.453,0.713,1.199,0.911,0.786,0.102,0.401,0.523
0.453,0.713,1.199,0.911,0.786,0.102,0.401,0.523
0.452,0.712,1.199,0.911,0.785,0.102,0.401,0.522
0.452,0.712,1.198,0.911,0.785,0.102,0.401,0.522
0.452,0.712,1.198,0.91,0.785,0.102,0.401,0.522
0.452,0.712,1.198,0.91,0.785,0.102,0.401,0.522
0.452,0.712,1.197,0.91,0.785,0.102,0.401,0.522
0.452,0.712,1.197,0.91,0.785,0.102,0.4,0.522
0.452,0.712,1.197,0.91,0.784,0.102,0.401,0.522
0.451,0.712,1.196,0.91,0.784,0.102,0.4,0.521
0.451,0.712,1.196,0.91,0.784,0.102,0.4,0.521
0.451,0.711,1.196,0.91,0.784,0.102,0.4,0.521
0.451,0.711,1.196,0.909,0.784,0.102,0.4,0.521
0.451,0.711,1.195,0.909,0.784,0.102,0.4,0.521
0.451,0.711,1.195,0.909,0.784,0.102,0.4,0.521
0.45,0.711,1.195,0.909,0.783,0.102,0.4,0.521
0.45,0.711,1.195,0.909,0.783,0.102,0.4,0.52
0.45,0.711,1.194,0.909,0.783,0.102,0.4,0.52
0.45,0.711,1.194,0.909,0.783,0.102,0.4,0.52
0.45,0.71,1.194,0.908,0.783,0.102,0.4,0.52
0.45,0.71,1.193,0.908,0.783,0.102,0.4,0.52
0.45,0.71,1.193,0.908,0.783,0.102,0.4,0.52
0.449,0.71,1.193,0.908,0.782,0.102,0.399,0.519
0.449,0.71,1.193,0.908,0.782,0.102,0.399,0.519
0.449,0.71,1.193,0.908,0.782,0.102,0.399,0.519
0.449,0.71,1.192,0.908,0.782,0.102,0.399,0.519
0.449,0.71,1.192,0.907,0.782,0.102,0.399,0.519
0.449,0.71,1.192,0.907,0.782,0.102,0.399,0.519
0.449,0.71,1.192,0.907,0.782,0.102,0.399,0.519
0.449,0.71,1.191,0.907,0.781,0.102,0.399,0.519
0.448,0.709,1.191,0.907,0.781,0.102,0.399,0.518
0.448,0.709,1.191,0.907,0.781,0.102,0.399,0.518
0.448,0.709,1.191,0.907,0.781,0.102,0.399,0.518
0.448,0.709,1.19,0.907,0.781,0.102,0.399,0.518
0.448,0.709,1.19,0.906,0.781,0.101,0.399,0.518
0.448,0.709,1.19,0.906,0.78,0.101,0.399,0.518
0.448,0.709,1.19,0.906,0.78,0.101,0.398,0.518
0.447,0.709,1.189,0.906,0.78,0.101,0.398,0.517
0.447,0.709,1.189,0.906,0.78,0.101,0.398,0.517
0.447,0.709,1.189,0.906,0.78,0.101,0.398,0.517
