S1_S0202,S2_S0202,S3_S0202,S4_S0202,S5_S0202,S6_S0202,S7_S0202,S8_S0202
0.637,0.872,1.403,1.086,0.989,0.142,0.451,0.721
0.636,0.871,1.402,1.085,0.988,0.142,0.45,0.721
0.636,0.871,1.402,1.085,0.988,0.142,0.45,0.72
0.635,0.87,1.401,1.084,0.987,0.142,0.45,0.719
0.635,0.869,1.401,1.083,0.987,0.142,0.45,0.719
0.634,0.869,1.4,1.083,0.986,0.142,0.45,0.718
0.634,0.868,1.4,1.082,0.985,0.141,0.45,0.717
0.633,0.867,1.399,1.081,0.985,0.141,0.45,0.717
0.632,0.867,1.398,1.081,0.984,0.141,0.45,0.716
0.632,0.866,1.398,1.08,0.984,0.141,0.449,0.716
0.631,0.866,1.397,1.08,0.983,0.141,0.449,0.715
0.631,0.865,1.397,1.079,0.982,0.14,0.449,0.714
0.63,0.864,1.397,1.078,0.982,0.14,0.449,0.714
0.63,0.863,1.396,1.078,0.981,0.14,0.449,0.713
0.629,0.863,1.396,1.077,0.98,0.14,0.449,0.712
0.628,0.862,1.395,1.077,0.98,0.14,0.449,0.712
0.628,0.861,1.395,1.076,0.979,0.14,0.449,0.711
0.627,0.861,1.394,1.075,0.978,0.139,0.448,0.711
0.627,0.86,1.394,1.075,0.978,0.139,0.448,0.71
0.626,0.86,1.393,1.074,0.977,0.139,0.448,0.709
0.626,0.859,1.393,1.074,0.977,0.139,0.448,0.709
0.625,0.858,1.392,1.073,0.976,0.139,0.448,0.708
0.625,0.858,1.392,1.073,0.976,0.139,0.448,0.708
0.624,0.857,1.391,1.072,0.975,0.139,0.448,0.707
0.624,0.856,1.39,1.071,0.974,0.138,0.448,0.706
0.623,0.856,1.39,1.071,0.974,0.138,0.447,0.706
0.623,0.855,1.39,1.07,0.973,0.138,0.447,0.705
0.622,0.854,1.389,1.07,0.972,0.138,0.447,0.705
0.621,0.854,1.389,1.069,0.972,0.138,0.447,0.704
0.621,0.853,1.388,1.068,0.972,0.138,0.447,0.703
0.62,0.852,1.388,1.068,0.971,0.137,0.447,0.703
0.62,0.852,1.387,1.067,0.97,0.137,0.447,0.702
0.619,0.851,1.387,1.067,0.97,0.137,0.447,0.702
0.619,0.851,1.386,1.066,0.969,0.137,0.446,0.701
0.618,0.85,1.386,1.066,0.969,0.137,0.446,0.7
0.618,0.85,1.385,1.065,0.968,0.137,0.446,0.7
0.617,0.849,1.385,1.065,0.967,0.136,0.446,0.699
0.617,0.848,1.384,1.064,0.967,0.136,0.446,0.699
0.616,0.848,1.383,1.063,0.966,0.136,0.446,0.698
0.616,0.847,1.383,1.063,0.965,0.136,0.446,0.698
0.615,0.847,1.382,1.063,0.965,0.136,0.446,0.697
0.615,0.846,1.382,1.062,0.964,0.136,0.445,0.697
0.614,0.846,1.382,1.062,0.964,0.135,0.445,0.696
0.614,0.845,1.381,1.061,0.963,0.136,0.445,0.696
0.613,0.845,1.381,1.061,0.963,0.135,0.445,0.695
0.613,0.844,1.38,1.06,0.962,0.135,0.445,0.694
0.612,0.844,1.38,1.06,0.961,0.135,0.445,0.694
0.611,0.843,1.379,1.059,0.961,0.135,0.445,0.693
0.611,0.842,1.379,1.059,0.96,0.135,0.445,0.693
0.611,0.842,1.378,1.058,0.96,0.135,0.444,0.692
0.61,0.841,1.378,1.058,0.959,0.134,0.445,0.691
0.61,0.841,1.377,1.057,0.959,0.134,0.444,0.691
0.609,0.84,1.377,1.057,0.958,0.134,0.444,0.691
0.608,0.84,1.376,1.056,0.957,0.134,0.444,0.69
0.608,0.839,1.376,1.056,0.957,0.134,0.444,0.689
0.607,0.839,1.375,1.055,0.956,0.134,0.444,0.689
0.607,0.838,1.375,1.055,0.956,0.133,0.444,0.688
0.606,0.838,1.374,1.054,0.955,0.133,0.444,0.688
0.606,0.837,1.374,1.054,0.955,0.133,0.444,0.687
0.605,0.837,1.373,1.054,0.954,0.133,0.443,0.686
0.605,0.836,1.373,1.053,0.954,0.133,0.443,0.686
0.604,0.836,1.372,1.053,0.953,0.133,0.443,0.685
0.604,0.836,1.372,1.052,0.953,0.133,0.443,0.685
0.603,0.835,1.371,1.052,0.952,0.133,0.443,0.684
0.603,0.835,1.371,1.051,0.952,0.132,0.443,0.684
0.602,0.834,1.37,1.051,0.951,0.132,0.443,0.683
0.602,0.834,1.37,1.05,0.951,0.132,0.443,0.683
0.601,0.833,1.37,1.05,0.95,0.132,0.442,0.682
0.601,0.833,1.369,1.05,0.949,0.132,0.442,0.681
0.6,0.832,1.368,1.049,0.949,0.132,0.442,0.681
0.6,0.832,1.368,1.049,0.949,0.132,0.442,0.681
0.599,0.831,1.368,1.048,0.948,0.132,0.442,0.68
0.599,0.831,1.367,1.048,0.947,0.131,0.442,0.679
0.598,0.83,1.367,1.047,0.947,0.131,0.442,0.679
0.598,0.83,1.366,1.047,0.946,0.131,0.442,0.678
0.597,0.829,1.366,1.046,0.946,0.131,0.441,0.678
0.597,0.829,1.365,1.046,0.945,0.131,0.441,0.677
0.596,0.828,1.365,1.045,0.945,0.131,0.441,0.677
0.596,0.828,1.364,1.045,0.944,0.131,0.441,0.676
0.595,0.827,1.364,1.044,0.944,0.131,0.441,0.676
0.595,0.827,1.363,1.044,0.943,0.13,0.441,0.675
0.595,0.826,1.363,1.044,0.942,0.13,0.441,0.675
0.594,0.826,1.362,1.043,0.942,0.13,0.441,0.674
0.594,0.825,1.362,1.043,0.941,0.13,0.44,0.674
0.593,0.825,1.361,1.042,0.94,0.13,0.44,0.674
0.593,0.824,1.361,1.042,0.94,0.13,0.44,0.673
0.592,0.823,1.361,1.041,0.94,0.13,0.44,0.672
0.592,0.823,1.36,1.041,0.939,0.13,0.44,0.672
0.591,0.823,1.36,1.041,0.938,0.129,0.44,0.672
0.591,0.822,1.359,1.04,0.938,0.129,0.44,0.671
0.591,0.822,1.359,1.04,0.937,0.129,0.44,0.671
0.59,0.821,1.358,1.039,0.937,0.129,0.44,0.67
0.59,0.821,1.358,1.039,0.936,0.129,0.439,0.669
0.589,0.82,1.357,1.039,0.936,0.129,0.439,0.669
0.589,0.82,1.357,1.038,0.935,0.129,0.439,0.669
0.588,0.819,1.356,1.038,0.935,0.129,0.439,0.668
0.588,0.819,1.356,1.037,0.934,0.128,0.439,0.668
0.587,0.818,1.355,1.037,0.934,0.128,0.439,0.667
0.587,0.818,1.355,1.036,0.933,0.128,0.439,0.667
0.586,0.818,1.355,1.036,0.933,0.128,0.439,0.666
0.586,0.817,1.354,1.035,0.932,0.128,0.439,0.666
0.586,0.817,1.354,1.035,0.932,0.128,0.438,0.666
0.585,0.816,1.353,1.035,0.931,0.128,0.438,0.665
0.585,0.816,1.353,1.034,0.931,0.128,0.438,0.664
0.584,0.816,1.352,1.034,0.93,0.127,0.438,0.664
0.584,0.815,1.352,1.033,0.93,0.127,0.438,0.664
0.583,0.815,1.352,1.033,0.929,0.127,0.438,0.663
0.583,0.814,1.351,1.032,0.929,0.127,0.438,0.663
0.582,0.814,1.351,1.032,0.928,0.127,0.438,0.662
0.582,0.813,1.35,1.032,0.928,0.127,0.437,0.662
0.581,0.813,1.35,1.031,0.927,0.127,0.437,0.661
0.581,0.813,1.349,1.03,0.927,0.127,0.437,0.661
0.581,0.812,1.348,1.03,0.926,0.127,0.437,0.66
0.58,0.812,1.348,1.03,0.926,0.126,0.437,0.66
0.58,0.811,1.348,1.029,0.925,0.127,0.437,0.659
0.579,0.811,1.347,1.029,0.925,0.126,0.437,0.659
0.579,0.81,1.347,1.028,0.924,0.126,0.437,0.659
0.578,0.81,1.346,1.028,0.924,0.126,0.437,0.658
0.578,0.81,1.346,1.027,0.923,0.126,0.436,0.658
0.577,0.809,1.345,1.027,0.923,0.126,0.436,0.657
0.577,0.809,1.345,1.027,0.922,0.126,0.436,0.657
0.577,0.808,1.345,1.026,0.922,0.126,0.436,0.656
0.576,0.808,1.344,1.026,0.922,0.126,0.436,0.656
0.576,0.808,1.344,1.025,0.921,0.125,0.436,0.656
0.575,0.807,1.343,1.025,0.921,0.125,0.436,0.655
0.575,0.807,1.343,1.025,0.92,0.125,0.436,0.655
0.574,0.806,1.342,1.024,0.92,0.125,0.436,0.654
0.574,0.806,1.342,1.024,0.919,0.125,0.436,0.654
0.573,0.805,1.341,1.023,0.919,0.125,0.435,0.653
0.573,0.805,1.341,1.023,0.918,0.125,0.435,0.653
0.573,0.804,1.34,1.022,0.918,0.125,0.435,0.653
0.572,0.804,1.34,1.022,0.917,0.125,0.435,0.652
0.572,0.803,1.34,1.021,0.917,0.125,0.435,0.652
0.571,0.803,1.339,1.021,0.917,0.124,0.435,0.651
0.571,0.803,1.339,1.02,0.916,0.124,0.435,0.651
0.57,0.802,1.338,1.02,0.916,0.124,0.435,0.65
0.57,0.802,1.338,1.02,0.915,0.124,0.435,0.65
0.57,0.801,1.337,1.019,0.915,0.124,0.434,0.649
0.569,0.801,1.337,1.019,0.914,0.124,0.434,0.649
0.569,0.8,1.337,1.018,0.914,0.124,0.434,0.649
0.568,0.8,1.336,1.018,0.913,0.124,0.434,0.648
0.568,0.799,1.336,1.017,0.913,0.124,0.434,0.648
0.568,0.799,1.335,1.017,0.912,0.124,0.434,0.647
0.567,0.799,1.335,1.016,0.912,0.123,0.434,0.647
0.567,0.798,1.334,1.016,0.911,0.123,0.434,0.647
0.566,0.798,1.334,1.016,0.911,0.123,0.434,0.646
0.566,0.797,1.333,1.015,0.911,0.123,0.433,0.646
0.565,0.797,1.333,1.015,0.91,0.123,0.433,0.645
0.565,0.796,1.332,1.014,0.91,0.123,0.433,0.645
0.565,0.796,1.332,1.014,0.909,0.123,0.433,0.644
0.564,0.796,1.332,1.013,0.909,0.123,0.433,0.644
0.564,0.795,1.331,1.013,0.908,0.123,0.433,0.644
0.563,0.795,1.331,1.013,0.908,0.123,0.433,0.643
0.563,0.794,1.33,1.012,0.907,0.122,0.433,0.643
0.563,0.794,1.33,1.012,0.907,0.122,0.433,0.642
0.562,0.794,1.329,1.011,0.906,0.122,0.432,0.642
0.562,0.793,1.329,1.011,0.906,0.122,0.432,0.642
0.561,0.793,1.328,1.011,0.906,0.122,0.432,0.641
0.561,0.792,1.328,1.01,0.905,0.122,0.432,0.641
0.561,0.792,1.328,1.01,0.905,0.122,0.432,0.64
0.56,0.792,1.327,1.009,0.904,0.122,0.432,0.64
0.56,0.791,1.327,1.009,0.904,0.122,0.432,0.64
0.56,0.791,1.326,1.009,0.904,0.122,0.432,0.639
0.559,0.79,1.326,1.008,0.903,0.122,0.432,0.639
0.559,0.79,1.325,1.008,0.903,0.122,0.431,0.638
0.558,0.79,1.325,1.007,0.902,0.121,0.431,0.638
0.558,0.789,1.325,1.007,0.902,0.121,0.431,0.637
0.557,0.789,1.324,1.007,0.902,0.121,0.431,0.637
0.557,0.788,1.324,1.006,0.901,0.121,0.431,0.637
0.557,0.788,1.323,1.006,0.901,0.121,0.431,0.636
0.556,0.788,1.323,1.005,0.9,0.121,0.431,0.636
0.556,0.787,1.322,1.005,0.9,0.121,0.431,0.635
0.555,0.787,1.322,1.004,0.899,0.121,0.431,0.635
0.555,0.786,1.321,1.004,0.899,0.121,0.43,0.634
0.555,0.786,1.321,1.003,0.898,0.121,0.43,0.634
0.554,0.785,1.321,1.003,0.898,0.121,0.43,0.634
0.554,0.785,1.32,1.002,0.897,0.12,0.43,0.633
0.554,0.784,1.319,1.002,0.897,0.12,0.43,0.633
0.553,0.784,1.319,1.001,0.896,0.12,0.43,0.633
0.553,0.783,1.319,1.001,0.896,0.12,0.43,0.632
0.552,0.783,1.318,1.0,0.895,0.12,0.43,0.632
0.552,0.783,1.318,1.0,0.895,0.12,0.43,0.631
0.552,0.782,1.317,0.999,0.895,0.12,0.43,0.631
0.551,0.782,1.317,0.999,0.894,0.12,0.43,0.631
0.551,0.781,1.317,0.999,0.894,0.12,0.429,0.63
0.55,0.781,1.316,0.998,0.893,0.12,0.429,0.63
0.55,0.78,1.316,0.997,0.893,0.12,0.429,0.63
0.55,0.78,1.315,0.997,0.892,0.119,0.429,0.629
0.549,0.779,1.315,0.996,0.892,0.119,0.429,0.629
0.549,0.779,1.314,0.996,0.891,0.119,0.429,0.628
0.549,0.779,1.314,0.995,0.891,0.119,0.429,0.628
0.548,0.778,1.313,0.995,0.891,0.119,0.429,0.628
0.548,0.778,1.313,0.995,0.89,0.119,0.429,0.627
0.547,0.777,1.313,0.994,0.89,0.119,0.428,0.627
0.547,0.777,1.312,0.993,0.889,0.119,0.428,0.627
0.547,0.776,1.312,0.993,0.889,0.119,0.428,0.626
0.547,0.776,1.311,0.993,0.889,0.119,0.428,0.626
0.546,0.775,1.311,0.992,0.888,0.119,0.428,0.626
0.546,0.775,1.31,0.992,0.887,0.118,0.428,0.625
0.546,0.775,1.31,0.991,0.887,0.118,0.428,0.625
0.545,0.774,1.309,0.991,0.887,0.118,0.428,0.624
0.545,0.774,1.309,0.99,0.887,0.118,0.428,0.624
0.544,0.773,1.309,0.99,0.886,0.118,0.427,0.624
0.544,0.773,1.308,0.99,0.886,0.118,0.427,0.623
0.544,0.772,1.308,0.989,0.886,0.118,0.427,0.623
0.543,0.772,1.307,0.989,0.885,0.118,0.427,0.623
0.543,0.772,1.307,0.988,0.885,0.118,0.427,0.622
0.543,0.771,1.306,0.988,0.884,0.118,0.427,0.622
0.542,0.771,1.306,0.987,0.884,0.118,0.427,0.622
0.542,0.77,1.305,0.987,0.883,0.117,0.427,0.621
0.541,0.77,1.305,0.987,0.883,0.117,0.427,0.621
0.541,0.77,1.305,0.986,0.883,0.117,0.427,0.621
0.541,0.769,1.304,0.986,0.882,0.117,0.426,0.62
0.54,0.769,1.304,0.986,0.882,0.117,0.426,0.62
0.54,0.768,1.303,0.985,0.882,0.117,0.426,0.619
0.54,0.768,1.303,0.985,0.881,0.117,0.426,0.619
0.539,0.768,1.302,0.985,0.881,0.117,0.426,0.619
0.539,0.767,1.302,0.984,0.881,0.117,0.426,0.618
0.539,0.767,1.301,0.984,0.88,0.117,0.426,0.618
0.538,0.766,1.301,0.984,0.88,0.117,0.426,0.617
0.538,0.766,1.301,0.983,0.88,0.117,0.426,0.617
0.537,0.766,1.3,0.983,0.879,0.117,0.425,0.617
0.537,0.765,1.3,0.983,0.879,0.117,0.425,0.617
0.537,0.765,1.299,0.983,0.879,0.117,0.425,0.616
0.536,0.765,1.299,0.982,0.878,0.117,0.425,0.616
0.536,0.764,1.298,0.982,0.878,0.116,0.425,0.616
0.536,0.764,1.298,0.981,0.878,0.116,0.425,0.615
0.536,0.764,1.298,0.981,0.877,0.116,0.425,0.615
0.535,0.763,1.297,0.981,0.877,0.116,0.425,0.614
0.535,0.763,1.297,0.981,0.877,0.116,0.425,0.614
0.534,0.763,1.296,0.98,0.876,0.116,0.425,0.614
0.534,0.763,1.296,0.98,0.876,0.116,0.425,0.613
0.534,0.762,1.295,0.98,0.876,0.116,0.424,0.613
0.533,0.762,1.295,0.979,0.875,0.116,0.424,0.613
0.533,0.762,1.295,0.979,0.875,0.116,0.424,0.613
0.533,0.761,1.294,0.979,0.875,0.116,0.424,0.612
0.532,0.761,1.294,0.978,0.875,0.115,0.424,0.612
0.532,0.761,1.293,0.978,0.874,0.115,0.424,0.612
0.532,0.76,1.293,0.977,0.874,0.115,0.424,0.611
0.531,0.76,1.292,0.977,0.874,0.115,0.424,0.611
0.531,0.759,1.292,0.976,0.873,0.115,0.424,0.611
0.531,0.759,1.291,0.976,0.873,0.115,0.424,0.611
0.53,0.758,1.291,0.976,0.873,0.115,0.423,0.61
0.53,0.758,1.291,0.975,0.872,0.115,0.423,0.61
0.53,0.758,1.29,0.975,0.872,0.115,0.423,0.61
0.53,0.757,1.29,0.975,0.872,0.115,0.423,0.609
0.529,0.757,1.289,0.974,0.871,0.115,0.423,0.609
0.529,0.757,1.289,0.974,0.871,0.115,0.423,0.609
0.529,0.757,1.289,0.974,0.871,0.115,0.423,0.608
0.528,0.756,1.288,0.973,0.871,0.115,0.423,0.608
0.528,0.756,1.287,0.973,0.87,0.115,0.423,0.608
0.527,0.756,1.287,0.973,0.87,0.115,0.423,0.607
0.527,0.755,1.287,0.972,0.87,0.114,0.422,0.607
0.527,0.755,1.286,0.972,0.87,0.114,0.422,0.607
0.526,0.755,1.286,0.972,0.869,0.115,0.422,0.606
0.526,0.754,1.285,0.971,0.869,0.114,0.422,0.606
0.526,0.754,1.285,0.971,0.869,0.114,0.422,0.606
0.526,0.754,1.285,0.971,0.869,0.114,0.422,0.605
0.525,0.754,1.284,0.97,0.869,0.114,0.422,0.605
0.525,0.753,1.284,0.97,0.868,0.114,0.422,0.605
0.524,0.753,1.283,0.97,0.868,0.114,0.422,0.604
0.524,0.753,1.283,0.969,0.868,0.114,0.422,0.604
0.524,0.752,1.283,0.969,0.867,0.114,0.422,0.604
0.524,0.752,1.282,0.969,0.867,0.114,0.422,0.603
0.523,0.752,1.282,0.969,0.867,0.114,0.421,0.603
0.523,0.751,1.281,0.968,0.867,0.114,0.421,0.603
0.523,0.751,1.281,0.968,0.866,0.114,0.421,0.602
0.522,0.751,1.281,0.968,0.866,0.114,0.421,0.602
0.522,0.751,1.28,0.967,0.866,0.114,0.421,0.602
0.522,0.75,1.28,0.967,0.866,0.114,0.421,0.601
0.522,0.75,1.279,0.967,0.865,0.113,0.421,0.601
0.521,0.75,1.279,0.966,0.865,0.113,0.421,0.601
0.521,0.749,1.279,0.966,0.865,0.113,0.421,0.601
0.521,0.749,1.278,0.966,0.865,0.113,0.42,0.6
0.52,0.749,1.278,0.965,0.864,0.113,0.42,0.6
0.52,0.749,1.277,0.965,0.864,0.113,0.42,0.6
0.52,0.748,1.277,0.965,0.864,0.113,0.42,0.599
0.519,0.748,1.276,0.964,0.864,0.113,0.42,0.599
0.519,0.748,1.276,0.964,0.864,0.113,0.42,0.599
0.519,0.748,1.275,0.964,0.863,0.113,0.42,0.598
0.518,0.747,1.275,0.964,0.863,0.113,0.42,0.598
0.518,0.747,1.275,0.963,0.863,0.113,0.42,0.598
0.518,0.747,1.274,0.963,0.862,0.113,0.42,0.597
0.517,0.747,1.274,0.963,0.862,0.113,0.42,0.597
0.517,0.746,1.274,0.963,0.862,0.113,0.42,0.597
0.517,0.746,1.273,0.962,0.862,0.113,0.419,0.597
0.517,0.746,1.273,0.962,0.861,0.113,0.419,0.596
0.516,0.745,1.272,0.962,0.861,0.112,0.419,0.596
0.516,0.745,1.272,0.961,0.861,0.112,0.419,0.596
0.516,0.745,1.272,0.961,0.861,0.112,0.419,0.595
0.515,0.745,1.271,0.961,0.86,0.112,0.419,0.595
0.515,0.744,1.271,0.961,0.86,0.112,0.419,0.595
0.515,0.744,1.271,0.96,0.86,0.112,0.419,0.595
0.515,0.744,1.27,0.96,0.859,0.112,0.419,0.594
0.514,0.744,1.27,0.96,0.859,0.112,0.419,0.594
0.514,0.744,1.269,0.96,0.859,0.112,0.419,0.594
0.514,0.743,1.269,0.959,0.858,0.112,0.419,0.594
0.513,0.743,1.268,0.959,0.858,0.112,0.418,0.593
0.513,0.743,1.268,0.959,0.858,0.112,0.418,0.593
0.513,0.743,1.268,0.958,0.858,0.112,0.418,0.593
0.513,0.742,1.267,0.958,0.857,0.112,0.418,0.592
0.512,0.742,1.267,0.958,0.857,0.112,0.418,0.592
0.512,0.742,1.267,0.957,0.857,0.112,0.418,0.592
0.512,0.742,1.266,0.957,0.857,0.112,0.418,0.592
0.511,0.742,1.266,0.957,0.856,0.112,0.418,0.591
0.511,0.741,1.265,0.957,0.856,0.112,0.418,0.591
0.511,0.741,1.265,0.956,0.856,0.112,0.418,0.591
0.511,0.741,1.265,0.956,0.856,0.112,0.418,0.591
0.51,0.741,1.264,0.956,0.855,0.111,0.418,0.59
0.51,0.74,1.264,0.956,0.855,0.111,0.417,0.59
0.51,0.74,1.264,0.955,0.855,0.111,0.417,0.59
0.509,0.74,1.263,0.955,0.855,0.111,0.417,0.589
0.509,0.74,1.263,0.955,0.854,0.111,0.417,0.589
0.509,0.74,1.262,0.954,0.854,0.111,0.417,0.589
0.509,0.74,1.262,0.954,0.854,0.111,0.417,0.589
0.508,0.739,1.262,0.954,0.854,0.111,0.417,0.588
0.508,0.739,1.261,0.954,0.853,0.111,0.417,0.588
0.508,0.739,1.261,0.953,0.853,0.111,0.417,0.588
0.508,0.739,1.26,0.953,0.853,0.111,0.417,0.588
0.507,0.738,1.26,0.953,0.853,0.111,0.416,0.587
0.507,0.738,1.26,0.953,0.852,0.111,0.416,0.587
0.507,0.738,1.259,0.952,0.852,0.111,0.416,0.587
0.507,0.738,1.259,0.952,0.852,0.111,0.416,0.587
0.506,0.738,1.259,0.952,0.852,0.111,0.416,0.586
0.506,0.738,1.258,0.952,0.851,0.111,0.416,0.586
0.506,0.737,1.258,0.951,0.851,0.111,0.416,0.586
0.505,0.737,1.258,0.951,0.851,0.111,0.416,0.585
0.505,0.737,1.257,0.951,0.851,0.111,0.416,0.585
0.505,0.737,1.257,0.951,0.85,0.111,0.416,0.585
0.505,0.737,1.256,0.95,0.85,0.11,0.416,0.585
0.504,0.736,1.256,0.95,0.85,0.11,0.415,0.584
0.504,0.736,1.255,0.95,0.849,0.11,0.415,0.584
0.504,0.736,1.255,0.95,0.849,0.11,0.415,0.584
0.503,0.736,1.255,0.949,0.849,0.11,0.415,0.584
0.503,0.735,1.254,0.949,0.849,0.11,0.415,0.583
0.503,0.735,1.254,0.949,0.848,0.11,0.415,0.583
0.503,0.735,1.254,0.949,0.848,0.11,0.415,0.583
0.502,0.735,1.253,0.948,0.848,0.11,0.415,0.583
0.502,0.735,1.253,0.948,0.848,0.11,0.415,0.582
0.502,0.735,1.253,0.948,0.847,0.11,0.415,0.582
0.502,0.734,1.252,0.948,0.847,0.11,0.415,0.582
0.501,0.734,1.252,0.948,0.847,0.11,0.415,0.582
0.501,0.734,1.252,0.947,0.847,0.11,0.414,0.581
0.501,0.734,1.251,0.947,0.846,0.11,0.414,0.581
0.501,0.734,1.251,0.947,0.846,0.11,0.414,0.581
0.5,0.734,1.251,0.946,0.846,0.11,0.414,0.581
0.5,0.733,1.25,0.946,0.846,0.11,0.414,0.58
0.5,0.733,1.25,0.946,0.846,0.11,0.414,0.58
0.5,0.733,1.25,0.946,0.845,0.11,0.414,0.58
0.499,0.733,1.249,0.946,0.845,0.11,0.414,0.58
0.499,0.733,1.249,0.945,0.845,0.11,0.414,0.579
0.499,0.732,1.248,0.945,0.844,0.11,0.414,0.579
0.498,0.732,1.248,0.945,0.844,0.109,0.414,0.579
0.498,0.732,1.248,0.945,0.844,0.109,0.414,0.579
0.498,0.732,1.247,0.944,0.844,0.109,0.413,0.578
0.498,0.732,1.247,0.944,0.844,0.109,0.413,0.578
0.498,0.731,1.247,0.944,0.843,0.109,0.413,0.578
0.497,0.732,1.246,0.944,0.843,0.109,0.413,0.578
0.497,0.731,1.246,0.944,0.843,0.109,0.413,0.577
0.497,0.731,1.246,0.943,0.843,0.109,0.413,0.577
0.497,0.731,1.245,0.943,0.843,0.109,0.413,0.577
0.496,0.731,1.245,0.943,0.842,0.109,0.413,0.577
0.496,0.731,1.244,0.943,0.842,0.109,0.413,0.577
0.496,0.731,1.244,0.942,0.842,0.109,0.413,0.576
0.496,0.73,1.244,0.942,0.842,0.109,0.412,0.576
0.495,0.73,1.243,0.942,0.841,0.109,0.412,0.576
0.495,0.73,1.243,0.942,0.841,0.109,0.412,0.576
0.495,0.73,1.243,0.941,0.841,0.109,0.412,0.575
0.495,0.73,1.242,0.941,0.841,0.109,0.412,0.575
0.494,0.73,1.242,0.941,0.84,0.109,0.412,0.575
0.494,0.729,1.242,0.941,0.84,0.109,0.412,0.575
0.494,0.729,1.241,0.941,0.84,0.109,0.412,0.575
0.494,0.729,1.241,0.94,0.84,0.109,0.412,0.574
0.493,0.729,1.241,0.94,0.84,0.109,0.412,0.574
0.493,0.729,1.24,0.94,0.839,0.109,0.412,0.574
0.493,0.728,1.24,0.94,0.839,0.109,0.412,0.574
0.493,0.728,1.24,0.939,0.839,0.108,0.412,0.573
0.493,0.728,1.239,0.939,0.839,0.108,0.411,0.573
0.492,0.728,1.239,0.939,0.839,0.108,0.412,0.573
0.492,0.728,1.239,0.939,0.838,0.108,0.411,0.573
0.492,0.728,1.238,0.939,0.838,0.108,0.411,0.572
0.492,0.727,1.238,0.938,0.838,0.108,0.411,0.572
0.491,0.727,1.238,0.938,0.838,0.108,0.411,0.572
0.491,0.727,1.237,0.938,0.838,0.108,0.411,0.572
0.491,0.727,1.237,0.938,0.837,0.108,0.411,0.571
0.491,0.727,1.237,0.938,0.837,0.108,0.411,0.571
0.49,0.727,1.236,0.937,0.837,0.108,0.411,0.571
0.49,0.727,1.236,0.937,0.837,0.108,0.411,0.571
0.49,0.726,1.236,0.937,0.836,0.108,0.411,0.571
0.49,0.726,1.235,0.937,0.836,0.108,0.411,0.57
0.49,0.726,1.235,0.937,0.836,0.108,0.411,0.57
0.489,0.726,1.235,0.936,0.836,0.108,0.411,0.57
0.489,0.726,1.234,0.936,0.836,0.108,0.41,0.57
0.489,0.726,1.234,0.936,0.835,0.108,0.41,0.57
0.489,0.725,1.234,0.936,0.835,0.108,0.41,0.569
0.488,0.725,1.233,0.935,0.835,0.108,0.41,0.569
0.488,0.725,1.233,0.935,0.835,0.108,0.41,0.569
0.488,0.725,1.233,0.935,0.835,0.108,0.41,0.569
0.488,0.725,1.232,0.935,0.834,0.108,0.41,0.568
0.488,0.725,1.232,0.934,0.834,0.108,0.41,0.568
0.487,0.724,1.232,0.934,0.834,0.108,0.41,0.568
0.487,0.724,1.231,0.934,0.834,0.108,0.41,0.568
0.487,0.724,1.231,0.934,0.833,0.108,0.41,0.568
0.487,0.724,1.231,0.934,0.833,0.108,0.409,0.567
0.486,0.724,1.23,0.933,0.833,0.107,0.409,0.567
0.486,0.724,1.23,0.933,0.833,0.108,0.409,0.567
0.486,0.723,1.23,0.933,0.833,0.107,0.409,0.567
0.486,0.723,1.229,0.933,0.832,0.107,0.409,0.567
0.485,0.723,1.229,0.932,0.832,0.107,0.409,0.566
0.485,0.723,1.229,0.932,0.832,0.107,0.409,0.566
0.485,0.723,1.228,0.932,0.832,0.107,0.409,0.566
0.485,0.723,1.228,0.932,0.832,0.107,0.409,0.566
0.484,0.723,1.228,0.932,0.831,0.107,0.409,0.565
0.484,0.723,1.227,0.931,0.831,0.107,0.409,0.565
0.484,0.722,1.227,0.931,0.831,0.107,0.409,0.565
0.484,0.722,1.227,0.931,0.831,0.107,0.409,0.565
0.484,0.722,1.227,0.931,0.831,0.107,0.409,0.565
0.483,0.722,1.226,0.93,0.83,0.107,0.409,0.565
0.483,0.722,1.226,0.931,0.83,0.107,0.408,0.564
0.483,0.722,1.226,0.93,0.83,0.107,0.408,0.564
0.483,0.722,1.225,0.93,0.83,0.107,0.408,0.564
0.483,0.721,1.225,0.93,0.83,0.107,0.408,0.564
0.482,0.721,1.225,0.93,0.829,0.107,0.408,0.563
0.482,0.721,1.224,0.929,0.829,0.107,0.408,0.563
0.482,0.721,1.224,0.929,0.829,0.107,0.408,0.563
0.482,0.721,1.224,0.929,0.829,0.107,0.408,0.563
0.482,0.721,1.223,0.929,0.829,0.107,0.408,0.563
0.481,0.721,1.223,0.929,0.828,0.107,0.408,0.562
0.481,0.72,1.223,0.928,0.828,0.107,0.408,0.562
0.481,0.72,1.223,0.928,0.828,0.107,0.408,0.562
0.481,0.72,1.222,0.928,0.828,0.107,0.407,0.562
0.481,0.72,1.222,0.928,0.828,0.107,0.407,0.562
0.48,0.72,1.221,0.928,0.827,0.107,0.407,0.561
0.48,0.72,1.221,0.928,0.827,0.107,0.407,0.561
0.48,0.72,1.221,0.927,0.827,0.106,0.407,0.561
