S1_S0301,S2_S0301,S3_S0301,S4_S0301,S5_S0301,S6_S0301,S7_S0301,S8_S0301
0.703,1.003,1.466,1.388,1.167,0.174,0.383,0.823
0.704,1.005,1.47,1.392,1.171,0.174,0.384,0.826
0.704,1.003,1.47,1.391,1.171,0.174,0.384,0.827
0.702,1.001,1.467,1.388,1.168,0.173,0.384,0.825
0.699,0.997,1.462,1.383,1.164,0.172,0.383,0.822
0.698,0.995,1.46,1.379,1.161,0.172,0.382,0.819
0.701,0.998,1.464,1.383,1.163,0.172,0.382,0.82
0.702,1.0,1.469,1.387,1.167,0.173,0.384,0.823
0.702,0.999,1.468,1.386,1.167,0.173,0.384,0.823
0.7,0.997,1.466,1.384,1.164,0.172,0.384,0.822
0.698,0.993,1.461,1.379,1.16,0.171,0.383,0.819
0.696,0.991,1.458,1.375,1.157,0.171,0.382,0.816
0.699,0.993,1.462,1.378,1.159,0.171,0.382,0.816
0.7,0.996,1.467,1.382,1.163,0.172,0.384,0.819
0.7,0.995,1.466,1.381,1.162,0.171,0.384,0.819
0.698,0.993,1.464,1.379,1.16,0.171,0.384,0.818
0.696,0.989,1.459,1.374,1.156,0.17,0.383,0.815
0.695,0.986,1.456,1.37,1.153,0.17,0.382,0.813
0.697,0.989,1.46,1.373,1.155,0.17,0.382,0.812
0.698,0.992,1.465,1.377,1.158,0.17,0.384,0.816
0.698,0.991,1.465,1.377,1.159,0.17,0.384,0.816
0.696,0.988,1.463,1.374,1.156,0.17,0.384,0.815
0.694,0.984,1.458,1.37,1.152,0.169,0.383,0.812
0.692,0.982,1.455,1.366,1.149,0.169,0.382,0.809
0.695,0.985,1.458,1.368,1.151,0.169,0.382,0.809
0.696,0.987,1.463,1.373,1.154,0.169,0.384,0.812
0.696,0.986,1.464,1.373,1.154,0.169,0.384,0.813
0.694,0.984,1.461,1.37,1.153,0.169,0.384,0.811
0.692,0.98,1.456,1.365,1.149,0.168,0.383,0.809
0.69,0.978,1.453,1.361,1.145,0.167,0.382,0.806
0.693,0.981,1.457,1.364,1.146,0.168,0.382,0.805
0.694,0.983,1.462,1.368,1.15,0.168,0.384,0.808
0.694,0.982,1.462,1.368,1.151,0.168,0.384,0.809
0.692,0.98,1.459,1.366,1.149,0.168,0.384,0.808
0.69,0.977,1.455,1.361,1.145,0.167,0.383,0.805
0.688,0.974,1.451,1.356,1.141,0.166,0.382,0.802
0.69,0.976,1.455,1.359,1.142,0.166,0.382,0.802
0.692,0.979,1.46,1.363,1.146,0.167,0.384,0.805
0.692,0.978,1.46,1.363,1.147,0.167,0.384,0.806
0.69,0.976,1.458,1.361,1.145,0.167,0.384,0.804
0.688,0.972,1.454,1.357,1.141,0.166,0.383,0.802
0.686,0.97,1.45,1.352,1.137,0.165,0.382,0.799
0.688,0.972,1.453,1.354,1.138,0.165,0.382,0.799
0.69,0.975,1.458,1.359,1.142,0.166,0.384,0.801
0.69,0.974,1.459,1.359,1.143,0.166,0.384,0.802
0.688,0.972,1.457,1.357,1.141,0.166,0.384,0.801
0.686,0.969,1.452,1.352,1.138,0.165,0.383,0.799
0.684,0.966,1.448,1.348,1.133,0.164,0.381,0.796
0.684,0.968,1.451,1.35,1.135,0.165,0.382,0.797
0.685,0.967,1.451,1.35,1.135,0.164,0.382,0.796
0.685,0.966,1.451,1.349,1.134,0.164,0.382,0.796
0.685,0.966,1.45,1.348,1.133,0.164,0.382,0.795
0.684,0.965,1.45,1.348,1.133,0.164,0.382,0.794
0.684,0.965,1.45,1.347,1.132,0.164,0.382,0.794
0.684,0.964,1.45,1.346,1.131,0.163,0.382,0.793
0.683,0.963,1.45,1.345,1.131,0.163,0.382,0.793
0.683,0.963,1.449,1.344,1.13,0.163,0.382,0.792
0.683,0.962,1.449,1.344,1.129,0.163,0.382,0.792
0.682,0.961,1.449,1.343,1.129,0.163,0.382,0.791
0.682,0.961,1.448,1.342,1.128,0.163,0.382,0.791
0.682,0.96,1.448,1.341,1.128,0.162,0.382,0.79
0.681,0.959,1.448,1.341,1.127,0.162,0.382,0.789
0.681,0.959,1.447,1.34,1.126,0.162,0.382,0.789
0.681,0.958,1.447,1.34,1.126,0.162,0.382,0.788
0.68,0.958,1.447,1.339,1.125,0.162,0.382,0.788
0.68,0.957,1.446,1.338,1.125,0.162,0.382,0.787
0.68,0.956,1.446,1.337,1.124,0.162,0.382,0.787
0.679,0.956,1.446,1.336,1.123,0.161,0.382,0.786
0.679,0.955,1.446,1.336,1.123,0.161,0.382,0.786
0.678,0.955,1.445,1.335,1.122,0.161,0.382,0.785
0.678,0.954,1.445,1.334,1.121,0.161,0.382,0.785
0.678,0.953,1.445,1.334,1.121,0.161,0.382,0.784
0.677,0.952,1.444,1.333,1.12,0.16,0.382,0.784
0.677,0.952,1.444,1.332,1.12,0.16,0.382,0.783
0.677,0.952,1.444,1.332,1.119,0.16,0.382,0.783
0.676,0.951,1.444,1.331,1.118,0.16,0.382,0.782
0.676,0.95,1.443,1.33,1.118,0.16,0.382,0.782
0.676,0.95,1.443,1.329,1.117,0.159,0.382,0.781
0.675,0.949,1.443,1.329,1.117,0.16,0.382,0.78
0.675,0.949,1.442,1.328,1.116,0.159,0.382,0.78
0.675,0.948,1.442,1.327,1.115,0.159,0.382,0.779
0.674,0.947,1.442,1.327,1.115,0.159,0.382,0.779
0.674,0.947,1.441,1.326,1.114,0.159,0.382,0.778
0.673,0.946,1.441,1.325,1.113,0.159,0.382,0.778
0.673,0.946,1.441,1.325,1.113,0.159,0.382,0.777
0.673,0.945,1.44,1.324,1.112,0.158,0.382,0.777
0.672,0.944,1.44,1.323,1.112,0.158,0.382,0.776
0.672,0.944,1.44,1.322,1.111,0.158,0.382,0.776
0.672,0.943,1.44,1.322,1.11,0.158,0.382,0.775
0.671,0.943,1.439,1.321,1.11,0.158,0.382,0.775
0.671,0.942,1.439,1.32,1.109,0.157,0.382,0.774
0.671,0.941,1.439,1.319,1.109,0.157,0.382,0.774
0.67,0.941,1.438,1.319,1.108,0.157,0.381,0.773
0.67,0.94,1.438,1.318,1.107,0.157,0.382,0.773
0.669,0.94,1.438,1.317,1.107,0.157,0.382,0.772
0.669,0.939,1.437,1.317,1.106,0.157,0.382,0.772
0.669,0.939,1.437,1.316,1.106,0.157,0.381,0.771
0.668,0.938,1.437,1.315,1.105,0.157,0.381,0.771
0.668,0.937,1.436,1.315,1.104,0.156,0.381,0.77
0.668,0.937,1.436,1.314,1.104,0.156,0.381,0.77
0.667,0.936,1.436,1.313,1.103,0.156,0.381,0.769
0.667,0.936,1.436,1.313,1.103,0.156,0.381,0.768
0.667,0.935,1.435,1.312,1.102,0.156,0.381,0.768
0.666,0.935,1.435,1.311,1.101,0.156,0.381,0.768
0.666,0.934,1.435,1.31,1.101,0.155,0.381,0.767
0.666,0.933,1.434,1.31,1.1,0.155,0.381,0.767
0.665,0.933,1.434,1.309,1.1,0.155,0.381,0.766
0.665,0.932,1.434,1.308,1.099,0.155,0.381,0.766
0.665,0.932,1.433,1.308,1.099,0.155,0.381,0.765
0.664,0.931,1.433,1.307,1.098,0.155,0.381,0.764
0.664,0.931,1.433,1.306,1.097,0.155,0.381,0.764
0.664,0.93,1.432,1.306,1.097,0.155,0.383,0.767
0.663,0.93,1.433,1.307,1.098,0.155,0.382,0.765
0.661,0.927,1.428,1.301,1.093,0.154,0.38,0.762
0.661,0.927,1.428,1.301,1.092,0.154,0.38,0.76
0.664,0.93,1.434,1.305,1.096,0.154,0.381,0.762
0.665,0.932,1.437,1.308,1.099,0.154,0.383,0.764
0.664,0.931,1.436,1.307,1.098,0.154,0.383,0.764
0.661,0.927,1.432,1.303,1.095,0.154,0.382,0.762
0.659,0.923,1.427,1.298,1.09,0.153,0.38,0.759
0.659,0.923,1.427,1.297,1.089,0.153,0.38,0.757
0.662,0.927,1.432,1.301,1.092,0.153,0.381,0.759
0.663,0.928,1.436,1.305,1.095,0.154,0.382,0.761
0.662,0.927,1.435,1.303,1.095,0.154,0.383,0.761
0.659,0.924,1.43,1.299,1.091,0.153,0.381,0.759
0.657,0.92,1.425,1.294,1.087,0.152,0.38,0.756
0.657,0.92,1.424,1.293,1.085,0.152,0.379,0.754
0.66,0.923,1.43,1.297,1.089,0.152,0.381,0.756
0.661,0.925,1.434,1.301,1.092,0.153,0.382,0.758
0.66,0.924,1.433,1.3,1.092,0.153,0.382,0.759
0.657,0.921,1.429,1.295,1.088,0.152,0.382,0.757
0.655,0.917,1.423,1.29,1.084,0.152,0.38,0.753
0.655,0.917,1.423,1.289,1.082,0.151,0.379,0.751
0.657,0.92,1.428,1.293,1.085,0.152,0.381,0.753
0.659,0.922,1.432,1.297,1.088,0.152,0.382,0.755
0.658,0.921,1.431,1.296,1.088,0.152,0.382,0.756
0.655,0.918,1.427,1.292,1.085,0.151,0.381,0.754
0.653,0.915,1.422,1.287,1.081,0.151,0.38,0.75
0.653,0.914,1.421,1.285,1.079,0.15,0.379,0.749
0.656,0.917,1.426,1.289,1.082,0.151,0.38,0.75
0.657,0.919,1.43,1.293,1.085,0.151,0.382,0.752
0.656,0.918,1.429,1.292,1.085,0.151,0.382,0.753
0.653,0.915,1.425,1.288,1.082,0.151,0.381,0.751
0.651,0.911,1.42,1.283,1.078,0.15,0.38,0.748
0.651,0.911,1.419,1.281,1.075,0.15,0.379,0.746
0.653,0.914,1.424,1.285,1.078,0.15,0.38,0.747
0.655,0.916,1.428,1.289,1.082,0.15,0.382,0.75
0.654,0.915,1.428,1.289,1.082,0.15,0.382,0.75
0.652,0.912,1.424,1.285,1.079,0.15,0.381,0.748
0.649,0.908,1.418,1.279,1.074,0.149,0.38,0.745
0.649,0.908,1.417,1.278,1.072,0.149,0.379,0.743
0.651,0.911,1.422,1.281,1.075,0.149,0.38,0.744
0.653,0.913,1.426,1.285,1.079,0.15,0.382,0.747
0.652,0.912,1.426,1.285,1.079,0.15,0.382,0.748
0.649,0.909,1.422,1.281,1.076,0.149,0.381,0.746
0.647,0.906,1.416,1.276,1.071,0.149,0.38,0.743
0.647,0.905,1.415,1.274,1.069,0.148,0.379,0.74
0.649,0.908,1.42,1.277,1.072,0.149,0.38,0.741
0.651,0.91,1.424,1.282,1.075,0.149,0.381,0.744
0.65,0.909,1.424,1.281,1.076,0.149,0.382,0.745
0.648,0.906,1.42,1.278,1.073,0.148,0.381,0.743
0.645,0.903,1.415,1.272,1.068,0.148,0.38,0.74
0.645,0.902,1.413,1.27,1.066,0.147,0.379,0.738
0.647,0.904,1.418,1.274,1.068,0.148,0.379,0.738
0.649,0.907,1.422,1.278,1.072,0.148,0.381,0.741
0.648,0.907,1.422,1.278,1.073,0.148,0.382,0.742
0.646,0.904,1.419,1.274,1.07,0.148,0.381,0.74
0.643,0.9,1.413,1.269,1.065,0.147,0.379,0.737
0.643,0.899,1.411,1.266,1.063,0.147,0.379,0.735
0.645,0.901,1.416,1.27,1.065,0.147,0.379,0.736
0.647,0.904,1.42,1.274,1.069,0.148,0.381,0.738
0.646,0.904,1.421,1.274,1.07,0.148,0.381,0.738
0.643,0.899,1.414,1.268,1.064,0.147,0.38,0.735
0.643,0.899,1.414,1.267,1.063,0.147,0.379,0.735
0.643,0.898,1.413,1.267,1.063,0.146,0.38,0.734
0.642,0.898,1.413,1.266,1.063,0.146,0.379,0.734
0.642,0.897,1.413,1.266,1.062,0.146,0.379,0.734
0.641,0.897,1.413,1.265,1.061,0.146,0.379,0.733
0.641,0.896,1.412,1.264,1.061,0.146,0.379,0.733
0.641,0.896,1.412,1.264,1.06,0.146,0.379,0.732
0.64,0.895,1.411,1.263,1.06,0.146,0.379,0.732
0.64,0.895,1.411,1.263,1.06,0.146,0.379,0.732
0.64,0.895,1.411,1.262,1.059,0.146,0.379,0.731
0.639,0.894,1.411,1.261,1.058,0.145,0.379,0.731
0.639,0.894,1.41,1.261,1.058,0.145,0.379,0.73
0.639,0.893,1.41,1.26,1.058,0.145,0.379,0.73
0.638,0.893,1.41,1.26,1.057,0.145,0.379,0.729
0.638,0.892,1.409,1.259,1.057,0.145,0.379,0.729
0.638,0.892,1.409,1.258,1.056,0.145,0.379,0.728
0.637,0.891,1.409,1.258,1.055,0.145,0.379,0.728
0.637,0.891,1.408,1.257,1.055,0.145,0.379,0.727
0.637,0.89,1.408,1.257,1.054,0.144,0.379,0.727
0.636,0.89,1.408,1.256,1.054,0.144,0.379,0.727
0.636,0.89,1.407,1.255,1.053,0.144,0.379,0.726
0.635,0.889,1.407,1.255,1.053,0.144,0.379,0.726
0.635,0.888,1.407,1.254,1.052,0.144,0.379,0.725
0.635,0.888,1.406,1.254,1.052,0.144,0.379,0.725
0.635,0.888,1.406,1.253,1.052,0.144,0.379,0.725
0.634,0.887,1.406,1.253,1.051,0.144,0.379,0.724
0.634,0.887,1.406,1.252,1.05,0.144,0.379,0.724
0.634,0.886,1.405,1.251,1.05,0.143,0.379,0.723
0.633,0.886,1.405,1.251,1.05,0.143,0.379,0.723
0.633,0.885,1.405,1.25,1.049,0.143,0.379,0.722
0.633,0.885,1.404,1.25,1.048,0.143,0.379,0.722
0.632,0.884,1.404,1.249,1.048,0.143,0.379,0.722
0.632,0.884,1.404,1.249,1.048,0.143,0.379,0.721
0.632,0.883,1.403,1.248,1.047,0.143,0.378,0.721
0.631,0.883,1.403,1.247,1.046,0.143,0.378,0.72
0.631,0.883,1.403,1.247,1.046,0.143,0.378,0.72
0.631,0.882,1.402,1.246,1.045,0.143,0.378,0.719
0.63,0.882,1.402,1.245,1.045,0.142,0.378,0.719
0.63,0.881,1.402,1.245,1.044,0.142,0.378,0.719
0.63,0.881,1.401,1.245,1.044,0.142,0.378,0.718
0.629,0.88,1.401,1.244,1.044,0.142,0.378,0.718
0.629,0.88,1.401,1.243,1.043,0.142,0.378,0.717
0.629,0.88,1.4,1.243,1.043,0.142,0.378,0.717
0.628,0.879,1.4,1.242,1.042,0.142,0.378,0.717
0.628,0.879,1.4,1.242,1.042,0.142,0.378,0.716
0.628,0.878,1.399,1.241,1.041,0.142,0.378,0.716
0.628,0.878,1.399,1.24,1.041,0.141,0.378,0.715
0.627,0.877,1.399,1.24,1.04,0.141,0.378,0.715
0.627,0.877,1.398,1.239,1.04,0.141,0.378,0.715
0.626,0.876,1.398,1.239,1.039,0.141,0.378,0.714
0.626,0.876,1.398,1.238,1.039,0.141,0.378,0.714
0.626,0.876,1.397,1.238,1.038,0.141,0.378,0.713
0.625,0.875,1.397,1.237,1.038,0.141,0.378,0.713
0.625,0.875,1.397,1.237,1.037,0.141,0.378,0.712
0.625,0.875,1.396,1.236,1.037,0.141,0.378,0.712
0.625,0.874,1.396,1.236,1.037,0.141,0.378,0.712
0.624,0.874,1.396,1.235,1.036,0.14,0.378,0.712
0.624,0.873,1.395,1.235,1.036,0.14,0.378,0.711
0.624,0.873,1.395,1.234,1.035,0.14,0.378,0.71
0.623,0.872,1.395,1.233,1.035,0.14,0.378,0.71
0.623,0.872,1.394,1.233,1.034,0.14,0.378,0.71
0.623,0.872,1.394,1.232,1.034,0.14,0.378,0.709
0.622,0.871,1.396,1.23,1.031,0.14,0.377,0.707
0.624,0.873,1.397,1.234,1.035,0.14,0.378,0.709
0.624,0.874,1.4,1.236,1.037,0.14,0.379,0.711
0.623,0.873,1.397,1.235,1.036,0.14,0.379,0.711
0.62,0.869,1.392,1.23,1.032,0.14,0.378,0.708
0.619,0.867,1.388,1.226,1.028,0.139,0.376,0.705
0.62,0.868,1.39,1.226,1.028,0.139,0.376,0.704
0.622,0.871,1.395,1.231,1.032,0.139,0.378,0.707
0.622,0.872,1.398,1.233,1.034,0.14,0.379,0.709
0.621,0.87,1.396,1.231,1.033,0.14,0.379,0.708
0.618,0.867,1.391,1.226,1.029,0.139,0.378,0.706
0.617,0.864,1.386,1.222,1.025,0.139,0.376,0.703
0.618,0.865,1.388,1.223,1.026,0.139,0.376,0.702
0.62,0.868,1.393,1.228,1.029,0.139,0.378,0.705
0.621,0.87,1.396,1.23,1.032,0.139,0.379,0.706
0.619,0.868,1.394,1.228,1.031,0.139,0.379,0.706
0.617,0.865,1.389,1.223,1.027,0.139,0.378,0.704
0.615,0.862,1.385,1.219,1.023,0.138,0.376,0.701
0.616,0.863,1.386,1.22,1.023,0.138,0.376,0.7
0.618,0.866,1.391,1.224,1.027,0.138,0.377,0.702
0.619,0.867,1.394,1.227,1.029,0.139,0.379,0.704
0.617,0.866,1.392,1.225,1.028,0.139,0.379,0.704
0.615,0.862,1.387,1.22,1.024,0.138,0.377,0.701
0.613,0.86,1.383,1.216,1.02,0.138,0.376,0.699
0.614,0.86,1.384,1.216,1.02,0.137,0.376,0.698
0.616,0.864,1.389,1.221,1.024,0.138,0.377,0.7
0.617,0.865,1.392,1.224,1.027,0.138,0.378,0.702
0.616,0.863,1.39,1.222,1.026,0.138,0.378,0.702
0.613,0.86,1.386,1.218,1.022,0.137,0.377,0.7
0.611,0.857,1.381,1.214,1.018,0.137,0.376,0.697
0.612,0.858,1.382,1.213,1.017,0.137,0.375,0.695
0.614,0.861,1.387,1.218,1.021,0.137,0.377,0.697
0.615,0.863,1.39,1.221,1.024,0.138,0.378,0.7
0.614,0.861,1.389,1.219,1.023,0.137,0.378,0.699
0.612,0.858,1.384,1.215,1.02,0.137,0.377,0.697
0.61,0.855,1.38,1.21,1.016,0.136,0.376,0.694
0.61,0.856,1.38,1.21,1.015,0.136,0.375,0.693
0.613,0.859,1.385,1.214,1.018,0.137,0.377,0.695
0.613,0.86,1.388,1.217,1.021,0.137,0.378,0.697
0.612,0.859,1.387,1.216,1.02,0.137,0.378,0.697
0.61,0.856,1.382,1.212,1.017,0.136,0.377,0.695
0.608,0.853,1.377,1.207,1.013,0.136,0.376,0.693
0.608,0.853,1.378,1.207,1.012,0.136,0.375,0.691
0.611,0.856,1.383,1.211,1.016,0.136,0.377,0.693
0.612,0.858,1.387,1.214,1.019,0.137,0.378,0.695
0.611,0.857,1.385,1.213,1.018,0.136,0.378,0.695
0.608,0.854,1.381,1.209,1.015,0.136,0.377,0.693
0.606,0.851,1.376,1.205,1.011,0.135,0.376,0.69
0.606,0.851,1.376,1.204,1.01,0.135,0.375,0.689
0.609,0.854,1.381,1.208,1.013,0.136,0.376,0.69
0.61,0.856,1.385,1.211,1.016,0.136,0.378,0.693
0.609,0.855,1.383,1.21,1.016,0.136,0.378,0.693
0.606,0.851,1.379,1.206,1.012,0.136,0.377,0.691
0.604,0.848,1.374,1.201,1.008,0.135,0.375,0.688
0.605,0.849,1.374,1.2,1.007,0.135,0.375,0.686
0.607,0.852,1.379,1.205,1.01,0.135,0.376,0.688
0.608,0.853,1.383,1.208,1.013,0.135,0.377,0.691
0.607,0.852,1.382,1.207,1.013,0.135,0.378,0.691
0.605,0.849,1.377,1.203,1.01,0.135,0.377,0.689
0.603,0.847,1.372,1.199,1.006,0.134,0.375,0.686
0.603,0.846,1.372,1.198,1.004,0.134,0.376,0.686
0.604,0.848,1.375,1.2,1.007,0.135,0.376,0.686
0.603,0.847,1.375,1.2,1.006,0.135,0.376,0.686
0.603,0.847,1.374,1.199,1.006,0.134,0.376,0.685
0.603,0.847,1.374,1.199,1.006,0.134,0.376,0.685
0.602,0.846,1.374,1.198,1.005,0.134,0.375,0.685
0.602,0.846,1.373,1.198,1.005,0.134,0.376,0.684
0.602,0.846,1.373,1.197,1.004,0.134,0.375,0.684
0.601,0.845,1.373,1.197,1.004,0.134,0.375,0.683
0.601,0.845,1.372,1.196,1.003,0.134,0.375,0.683
0.601,0.845,1.372,1.196,1.003,0.134,0.375,0.683
0.601,0.844,1.372,1.195,1.003,0.134,0.375,0.683
0.6,0.844,1.371,1.195,1.002,0.134,0.375,0.682
0.6,0.843,1.371,1.194,1.002,0.134,0.375,0.682
0.599,0.843,1.371,1.194,1.001,0.133,0.375,0.681
0.599,0.843,1.371,1.193,1.001,0.133,0.375,0.681
0.599,0.842,1.37,1.193,1.001,0.133,0.375,0.68
0.599,0.842,1.37,1.192,1.0,0.133,0.375,0.68
0.598,0.842,1.369,1.192,1.0,0.133,0.375,0.68
0.598,0.841,1.369,1.192,0.999,0.133,0.375,0.679
0.598,0.841,1.369,1.191,0.999,0.133,0.375,0.679
0.597,0.84,1.368,1.19,0.999,0.133,0.375,0.679
0.597,0.84,1.368,1.19,0.998,0.133,0.375,0.678
0.597,0.84,1.368,1.189,0.998,0.133,0.375,0.678
0.596,0.839,1.367,1.189,0.997,0.133,0.375,0.678
0.596,0.839,1.367,1.188,0.997,0.132,0.375,0.677
0.596,0.839,1.367,1.188,0.997,0.133,0.375,0.677
0.596,0.838,1.367,1.187,0.996,0.132,0.375,0.677
0.595,0.838,1.366,1.187,0.996,0.132,0.375,0.677
0.595,0.838,1.366,1.186,0.995,0.132,0.375,0.676
0.595,0.837,1.366,1.186,0.995,0.132,0.375,0.676
0.594,0.837,1.365,1.185,0.994,0.132,0.375,0.676
0.594,0.837,1.365,1.185,0.994,0.132,0.374,0.675
0.594,0.836,1.365,1.184,0.994,0.132,0.375,0.675
0.593,0.836,1.364,1.184,0.993,0.132,0.374,0.674
0.593,0.836,1.364,1.183,0.993,0.132,0.375,0.674
0.593,0.835,1.364,1.183,0.992,0.132,0.374,0.674
0.593,0.835,1.363,1.182,0.992,0.132,0.374,0.673
0.592,0.835,1.363,1.182,0.992,0.132,0.374,0.673
0.592,0.834,1.363,1.182,0.991,0.132,0.374,0.673
0.592,0.834,1.362,1.181,0.991,0.131,0.374,0.672
0.591,0.834,1.362,1.181,0.991,0.131,0.374,0.672
0.591,0.833,1.362,1.18,0.99,0.131,0.374,0.672
0.591,0.833,1.361,1.18,0.99,0.131,0.374,0.671
0.591,0.833,1.361,1.179,0.989,0.131,0.374,0.671
0.59,0.832,1.361,1.179,0.989,0.131,0.374,0.671
0.59,0.832,1.36,1.178,0.988,0.131,0.374,0.67
0.59,0.831,1.36,1.178,0.988,0.131,0.374,0.67
0.589,0.831,1.36,1.177,0.988,0.131,0.374,0.67
0.589,0.831,1.36,1.177,0.987,0.131,0.374,0.669
0.589,0.83,1.359,1.176,0.987,0.131,0.374,0.669
0.589,0.83,1.359,1.176,0.987,0.131,0.374,0.669
0.588,0.83,1.359,1.176,0.986,0.13,0.374,0.668
0.588,0.83,1.358,1.175,0.986,0.13,0.374,0.668
0.587,0.829,1.358,1.175,0.985,0.13,0.374,0.668
0.587,0.829,1.358,1.174,0.985,0.13,0.374,0.667
0.587,0.829,1.357,1.174,0.985,0.13,0.374,0.667
0.587,0.828,1.357,1.173,0.984,0.13,0.373,0.667
0.586,0.828,1.357,1.173,0.984,0.13,0.374,0.666
0.586,0.827,1.356,1.172,0.983,0.13,0.373,0.666
0.586,0.827,1.356,1.172,0.983,0.13,0.373,0.666
0.586,0.827,1.356,1.171,0.983,0.13,0.373,0.665
0.585,0.826,1.355,1.171,0.982,0.13,0.373,0.665
0.585,0.826,1.355,1.17,0.982,0.13,0.373,0.665
0.585,0.827,1.357,1.173,0.984,0.13,0.374,0.667
0.583,0.824,1.352,1.168,0.979,0.129,0.373,0.664
0.583,0.823,1.351,1.166,0.978,0.129,0.372,0.662
0.584,0.825,1.353,1.168,0.979,0.129,0.373,0.662
0.585,0.827,1.357,1.171,0.982,0.13,0.373,0.664
0.586,0.828,1.359,1.173,0.984,0.13,0.375,0.665
0.584,0.825,1.355,1.17,0.982,0.13,0.374,0.665
0.581,0.822,1.35,1.165,0.977,0.129,0.373,0.662
0.581,0.822,1.349,1.163,0.976,0.129,0.372,0.66
0.582,0.822,1.351,1.165,0.977,0.129,0.372,0.66
0.584,0.825,1.354,1.168,0.979,0.129,0.373,0.662
0.584,0.826,1.357,1.17,0.982,0.129,0.374,0.663
0.582,0.823,1.354,1.168,0.98,0.129,0.374,0.663
0.58,0.82,1.348,1.163,0.976,0.129,0.372,0.66
0.58,0.82,1.347,1.161,0.974,0.128,0.372,0.658
0.58,0.821,1.349,1.162,0.975,0.128,0.372,0.658
0.582,0.823,1.352,1.165,0.977,0.129,0.373,0.66
0.583,0.824,1.355,1.168,0.98,0.129,0.374,0.662
0.58,0.822,1.352,1.165,0.978,0.129,0.374,0.661
0.578,0.818,1.347,1.16,0.974,0.128,0.372,0.658
0.578,0.818,1.345,1.158,0.972,0.128,0.372,0.656
0.579,0.819,1.347,1.16,0.973,0.128,0.372,0.657
0.58,0.821,1.351,1.162,0.975,0.128,0.373,0.658
0.581,0.822,1.354,1.165,0.977,0.129,0.374,0.66
0.579,0.82,1.351,1.163,0.976,0.128,0.374,0.659
0.577,0.817,1.345,1.157,0.971,0.128,0.372,0.656
0.576,0.816,1.343,1.156,0.97,0.127,0.371,0.655
0.577,0.817,1.345,1.157,0.971,0.128,0.372,0.655
0.578,0.819,1.348,1.16,0.973,0.128,0.372,0.656
0.579,0.821,1.352,1.163,0.975,0.128,0.374,0.658
0.577,0.818,1.349,1.16,0.974,0.128,0.374,0.658
0.575,0.815,1.343,1.155,0.969,0.128,0.372,0.654
0.575,0.814,1.342,1.153,0.968,0.127,0.371,0.653
0.575,0.815,1.343,1.154,0.968,0.127,0.371,0.653
0.577,0.817,1.346,1.157,0.97,0.127,0.372,0.654
0.578,0.819,1.35,1.16,0.973,0.128,0.373,0.656
0.576,0.817,1.347,1.158,0.972,0.127,0.373,0.656
0.573,0.813,1.341,1.153,0.967,0.127,0.372,0.653
0.573,0.812,1.34,1.15,0.966,0.127,0.371,0.651
0.573,0.813,1.341,1.152,0.966,0.127,0.371,0.651
0.575,0.815,1.345,1.154,0.968,0.127,0.372,0.652
0.576,0.817,1.348,1.157,0.971,0.127,0.373,0.654
0.575,0.815,1.345,1.155,0.97,0.127,0.373,0.654
0.572,0.811,1.339,1.15,0.966,0.127,0.372,0.651
0.571,0.81,1.338,1.148,0.963,0.126,0.371,0.649
0.572,0.811,1.339,1.149,0.964,0.126,0.371,0.649
0.573,0.813,1.342,1.151,0.966,0.127,0.372,0.65
0.574,0.815,1.346,1.155,0.969,0.127,0.373,0.652
0.573,0.813,1.344,1.153,0.968,0.127,0.373,0.652
0.57,0.81,1.338,1.148,0.964,0.126,0.371,0.65
0.57,0.809,1.336,1.146,0.961,0.126,0.371,0.648
0.57,0.809,1.337,1.147,0.962,0.126,0.371,0.648
0.572,0.811,1.34,1.149,0.964,0.126,0.371,0.649
0.573,0.813,1.344,1.152,0.967,0.127,0.373,0.65
0.571,0.812,1.342,1.151,0.966,0.127,0.373,0.651
0.569,0.808,1.336,1.146,0.962,0.126,0.371,0.648
0.568,0.807,1.334,1.143,0.959,0.126,0.37,0.646
0.569,0.808,1.335,1.144,0.96,0.126,0.37,0.646
0.57,0.81,1.338,1.147,0.962,0.126,0.371,0.647
0.571,0.812,1.342,1.15,0.964,0.126,0.372,0.649
0.57,0.81,1.341,1.148,0.96,0.126,0.371,0.646
0.568,0.807,1.336,1.144,0.96,0.126,0.371,0.646
0.568,0.807,1.336,1.144,0.96,0.126,0.371,0.646
0.568,0.807,1.336,1.143,0.96,0.126,0.371,0.645
0.567,0.807,1.335,1.143,0.959,0.126,0.371,0.645
0.567,0.806,1.335,1.142,0.959,0.125,0.371,0.645
0.567,0.806,1.334,1.142,0.958,0.125,0.371,0.644
0.566,0.806,1.334,1.141,0.958,0.125,0.371,0.644
0.566,0.806,1.334,1.141,0.958,0.125,0.371,0.644
0.566,0.805,1.334,1.141,0.957,0.125,0.371,0.644
0.566,0.805,1.333,1.14,0.957,0.125,0.371,0.643
0.566,0.805,1.333,1.14,0.957,0.125,0.371,0.643
0.565,0.804,1.332,1.139,0.956,0.125,0.37,0.643
0.565,0.804,1.332,1.139,0.956,0.125,0.37,0.642
0.565,0.804,1.332,1.139,0.956,0.125,0.371,0.642
0.565,0.803,1.332,1.138,0.955,0.125,0.37,0.642
