S1_S0402,S2_S0402,S3_S0402,S4_S0402,S5_S0402,S6_S0402,S7_S0402,S8_S0402
0.349,0.631,0.938,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.938,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.938,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.938,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.938,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.938,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.938,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.848,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.849,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.848,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.848,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.848,0.709,0.092,0.311,0.432
0.349,0.631,0.937,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.937,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.937,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.937,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.935,0.848,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.847,0.709,0.092,0.311,0.432
0.349,0.63,0.936,0.847,0.709,0.092,0.311,0.432
0.349,0.63,0.935,0.847,0.709,0.092,0.311,0.432
0.349,0.63,0.935,0.847,0.709,0.092,0.31,0.432
0.348,0.63,0.935,0.847,0.709,0.092,0.311,0.431
0.348,0.63,0.935,0.847,0.709,0.092,0.311,0.432
0.349,0.63,0.935,0.847,0.708,0.092,0.311,0.432
0.348,0.63,0.935,0.847,0.708,0.092,0.311,0.432
0.348,0.63,0.935,0.847,0.708,0.092,0.311,0.432
0.348,0.63,0.935,0.847,0.708,0.092,0.311,0.431
0.348,0.63,0.935,0.847,0.708,0.092,0.31,0.431
0.348,0.629,0.935,0.847,0.708,0.092,0.311,0.431
0.348,0.629,0.935,0.847,0.709,0.092,0.31,0.431
0.348,0.629,0.935,0.847,0.708,0.092,0.31,0.431
0.348,0.629,0.935,0.847,0.708,0.092,0.31,0.431
0.348,0.63,0.934,0.847,0.708,0.092,0.31,0.431
0.348,0.629,0.934,0.847,0.709,0.092,0.31,0.431
0.348,0.629,0.934,0.847,0.708,0.092,0.31,0.431
0.348,0.63,0.934,0.847,0.709,0.092,0.31,0.431
0.348,0.629,0.934,0.847,0.709,0.092,0.31,0.431
0.348,0.63,0.934,0.848,0.709,0.092,0.31,0.431
0.348,0.629,0.934,0.848,0.709,0.092,0.31,0.431
0.348,0.629,0.934,0.848,0.709,0.092,0.31,0.431
0.348,0.63,0.934,0.848,0.709,0.092,0.31,0.431
0.348,0.63,0.934,0.848,0.71,0.092,0.31,0.431
0.348,0.63,0.934,0.848,0.71,0.092,0.31,0.432
0.348,0.631,0.934,0.848,0.71,0.092,0.31,0.432
0.348,0.632,0.934,0.848,0.71,0.092,0.31,0.432
0.348,0.634,0.934,0.847,0.71,0.092,0.31,0.433
0.348,0.636,0.934,0.846,0.71,0.092,0.31,0.433
0.348,0.637,0.934,0.849,0.71,0.092,0.31,0.434
0.348,0.638,0.934,0.856,0.71,0.092,0.31,0.435
0.348,0.642,0.934,0.878,0.711,0.092,0.31,0.438
0.347,0.649,0.935,0.903,0.716,0.092,0.311,0.45
0.347,0.667,0.936,0.915,0.728,0.092,0.312,0.473
0.348,0.706,0.938,0.929,0.746,0.093,0.313,0.495
0.349,0.757,0.941,0.943,0.769,0.094,0.313,0.515
0.351,0.803,0.943,0.959,0.794,0.095,0.315,0.533
0.352,0.853,0.946,0.97,0.817,0.096,0.315,0.551
0.354,0.91,0.949,0.983,0.838,0.097,0.316,0.565
0.355,0.965,0.952,0.99,0.858,0.099,0.317,0.578
0.357,1.016,0.955,1.0,0.875,0.1,0.317,0.589
0.358,1.058,0.958,1.006,0.89,0.101,0.318,0.599
0.359,1.097,0.961,1.015,0.903,0.102,0.318,0.608
0.361,1.131,0.964,1.018,0.916,0.103,0.318,0.617
0.361,1.162,0.967,1.025,0.927,0.104,0.319,0.624
0.362,1.189,0.97,1.031,0.937,0.105,0.319,0.631
0.363,1.212,0.972,1.035,0.946,0.106,0.319,0.638
0.364,1.233,0.975,1.038,0.956,0.106,0.32,0.645
0.364,1.253,0.977,1.043,0.964,0.107,0.319,0.651
0.365,1.272,0.979,1.047,0.972,0.108,0.319,0.656
0.365,1.289,0.982,1.051,0.978,0.109,0.319,0.662
0.366,1.305,0.984,1.056,0.985,0.109,0.32,0.667
0.366,1.319,0.986,1.058,0.991,0.11,0.319,0.672
0.367,1.334,0.988,1.059,1.0,0.11,0.319,0.676
0.367,1.346,0.99,1.066,1.006,0.111,0.319,0.681
0.367,1.357,0.992,1.065,1.012,0.112,0.319,0.685
0.368,1.369,0.994,1.07,1.018,0.112,0.319,0.69
0.368,1.379,0.995,1.07,1.022,0.113,0.319,0.693
0.368,1.389,0.997,1.073,1.027,0.114,0.319,0.697
0.368,1.399,0.998,1.072,1.032,0.114,0.318,0.701
0.369,1.408,1.0,1.078,1.037,0.115,0.318,0.705
0.369,1.417,1.002,1.075,1.042,0.115,0.318,0.709
0.369,1.424,1.003,1.078,1.046,0.116,0.317,0.712
0.369,1.434,1.004,1.08,1.05,0.116,0.317,0.716
0.369,1.44,1.006,1.079,1.054,0.117,0.317,0.719
0.369,1.448,1.007,1.083,1.059,0.117,0.317,0.722
0.369,1.455,1.009,1.087,1.063,0.118,0.316,0.725
0.369,1.462,1.01,1.086,1.068,0.118,0.316,0.729
0.37,1.468,1.011,1.087,1.073,0.119,0.315,0.731
0.37,1.475,1.013,1.087,1.077,0.119,0.315,0.733
0.37,1.481,1.014,1.086,1.081,0.119,0.315,0.737
0.37,1.486,1.015,1.086,1.084,0.12,0.315,0.74
0.37,1.492,1.016,1.089,1.089,0.12,0.314,0.743
0.37,1.497,1.017,1.09,1.091,0.121,0.314,0.746
0.37,1.502,1.018,1.092,1.095,0.121,0.313,0.748
0.37,1.508,1.019,1.093,1.099,0.121,0.313,0.75
0.37,1.513,1.02,1.095,1.104,0.122,0.312,0.753
0.37,1.518,1.021,1.097,1.106,0.123,0.312,0.755
0.37,1.522,1.022,1.096,1.109,0.123,0.311,0.757
0.37,1.526,1.024,1.097,1.114,0.123,0.311,0.76
0.37,1.531,1.025,1.1,1.116,0.124,0.31,0.762
0.37,1.536,1.026,1.107,1.121,0.124,0.31,0.764
0.37,1.539,1.027,1.101,1.122,0.124,0.309,0.767
0.37,1.543,1.028,1.1,1.126,0.125,0.309,0.771
0.37,1.547,1.028,1.104,1.128,0.125,0.309,0.773
0.37,1.55,1.03,1.102,1.13,0.125,0.308,0.775
0.37,1.554,1.03,1.105,1.135,0.126,0.308,0.777
0.37,1.558,1.031,1.102,1.138,0.126,0.307,0.78
0.369,1.561,1.032,1.104,1.139,0.127,0.307,0.782
0.369,1.565,1.034,1.104,1.143,0.127,0.307,0.784
0.369,1.569,1.035,1.108,1.147,0.127,0.306,0.786
0.37,1.572,1.036,1.106,1.151,0.128,0.306,0.789
0.37,1.575,1.037,1.11,1.153,0.128,0.305,0.79
0.37,1.579,1.038,1.109,1.157,0.128,0.305,0.794
0.37,1.582,1.039,1.113,1.159,0.129,0.305,0.796
0.37,1.585,1.04,1.114,1.163,0.129,0.305,0.799
0.37,1.588,1.041,1.121,1.166,0.13,0.305,0.802
0.371,1.591,1.043,1.127,1.17,0.131,0.305,0.804
0.371,1.595,1.044,1.129,1.174,0.131,0.305,0.807
0.372,1.598,1.045,1.138,1.178,0.132,0.305,0.81
0.373,1.601,1.047,1.149,1.181,0.132,0.305,0.813
0.373,1.603,1.048,1.156,1.185,0.133,0.305,0.816
0.374,1.606,1.05,1.162,1.188,0.134,0.305,0.818
0.375,1.607,1.052,1.168,1.192,0.134,0.305,0.821
0.376,1.609,1.053,1.172,1.195,0.135,0.306,0.823
0.377,1.611,1.055,1.177,1.198,0.135,0.306,0.826
0.377,1.613,1.057,1.182,1.201,0.136,0.306,0.829
0.378,1.614,1.058,1.186,1.205,0.137,0.307,0.831
0.379,1.616,1.06,1.191,1.208,0.137,0.307,0.834
0.38,1.617,1.061,1.195,1.211,0.138,0.308,0.837
0.38,1.618,1.063,1.199,1.214,0.139,0.308,0.84
0.381,1.62,1.065,1.204,1.217,0.139,0.308,0.842
0.382,1.621,1.067,1.208,1.22,0.14,0.308,0.845
0.383,1.623,1.068,1.212,1.224,0.14,0.309,0.848
0.384,1.624,1.07,1.217,1.227,0.141,0.309,0.851
0.385,1.626,1.072,1.221,1.23,0.142,0.31,0.853
0.386,1.627,1.074,1.225,1.233,0.142,0.31,0.856
0.387,1.628,1.075,1.229,1.237,0.143,0.311,0.859
0.388,1.63,1.077,1.233,1.24,0.144,0.311,0.862
0.389,1.631,1.079,1.237,1.243,0.144,0.311,0.865
0.39,1.632,1.08,1.241,1.246,0.145,0.312,0.867
0.39,1.633,1.082,1.245,1.249,0.145,0.312,0.87
0.391,1.635,1.084,1.249,1.252,0.146,0.313,0.873
0.392,1.636,1.085,1.252,1.254,0.147,0.313,0.875
0.393,1.637,1.087,1.256,1.257,0.147,0.313,0.878
0.394,1.638,1.089,1.259,1.26,0.148,0.314,0.88
0.395,1.639,1.09,1.263,1.263,0.149,0.314,0.883
0.396,1.641,1.092,1.266,1.266,0.149,0.315,0.886
0.397,1.642,1.094,1.27,1.268,0.15,0.315,0.888
0.398,1.643,1.095,1.273,1.271,0.151,0.316,0.891
0.399,1.644,1.097,1.277,1.274,0.151,0.316,0.894
0.4,1.645,1.099,1.28,1.277,0.152,0.316,0.896
0.401,1.647,1.101,1.284,1.279,0.153,0.317,0.899
0.402,1.648,1.102,1.287,1.282,0.153,0.317,0.901
0.403,1.649,1.104,1.29,1.284,0.154,0.318,0.903
0.404,1.651,1.106,1.293,1.286,0.155,0.318,0.906
0.405,1.651,1.107,1.296,1.289,0.155,0.319,0.908
0.406,1.653,1.109,1.299,1.291,0.156,0.319,0.911
0.407,1.654,1.111,1.302,1.293,0.156,0.319,0.913
0.408,1.655,1.112,1.305,1.296,0.157,0.32,0.915
0.409,1.656,1.114,1.308,1.298,0.158,0.32,0.917
0.41,1.658,1.116,1.311,1.3,0.159,0.321,0.92
0.411,1.659,1.117,1.314,1.302,0.159,0.321,0.922
0.412,1.66,1.119,1.316,1.304,0.16,0.321,0.924
0.413,1.661,1.12,1.319,1.306,0.16,0.322,0.926
0.413,1.662,1.122,1.322,1.308,0.161,0.322,0.928
0.415,1.663,1.124,1.324,1.31,0.162,0.323,0.93
0.416,1.664,1.125,1.327,1.312,0.163,0.323,0.933
0.416,1.665,1.127,1.33,1.314,0.163,0.324,0.935
0.417,1.667,1.128,1.332,1.316,0.164,0.324,0.937
0.418,1.668,1.13,1.335,1.318,0.164,0.324,0.939
0.419,1.669,1.132,1.337,1.32,0.165,0.325,0.941
0.42,1.67,1.133,1.34,1.321,0.166,0.325,0.943
0.421,1.671,1.135,1.342,1.323,0.166,0.326,0.944
0.423,1.672,1.136,1.344,1.325,0.167,0.326,0.946
0.423,1.673,1.138,1.347,1.326,0.168,0.326,0.948
0.424,1.674,1.139,1.349,1.328,0.168,0.327,0.95
0.425,1.675,1.141,1.351,1.329,0.169,0.327,0.952
0.426,1.676,1.143,1.354,1.331,0.17,0.328,0.954
0.427,1.677,1.144,1.356,1.332,0.17,0.328,0.955
0.429,1.678,1.146,1.358,1.334,0.171,0.328,0.957
0.429,1.679,1.147,1.36,1.335,0.171,0.329,0.959
0.431,1.68,1.149,1.363,1.337,0.172,0.329,0.961
0.432,1.681,1.15,1.365,1.339,0.173,0.33,0.963
0.433,1.682,1.152,1.367,1.34,0.173,0.33,0.964
0.434,1.683,1.153,1.369,1.341,0.174,0.331,0.966
0.435,1.684,1.155,1.371,1.342,0.175,0.331,0.967
0.436,1.684,1.156,1.374,1.344,0.175,0.331,0.969
0.437,1.685,1.158,1.376,1.345,0.176,0.332,0.971
0.438,1.686,1.159,1.378,1.346,0.177,0.332,0.972
0.439,1.687,1.161,1.38,1.348,0.177,0.332,0.973
0.44,1.688,1.162,1.382,1.349,0.178,0.333,0.975
0.441,1.689,1.164,1.384,1.35,0.179,0.333,0.976
0.442,1.689,1.165,1.386,1.351,0.179,0.334,0.978
0.443,1.69,1.167,1.388,1.352,0.18,0.334,0.979
0.444,1.691,1.168,1.39,1.353,0.181,0.334,0.98
0.445,1.692,1.17,1.392,1.355,0.181,0.335,0.982
0.446,1.692,1.171,1.393,1.356,0.182,0.335,0.983
0.447,1.693,1.172,1.396,1.357,0.182,0.336,0.984
0.448,1.693,1.173,1.397,1.358,0.183,0.336,0.985
0.449,1.694,1.175,1.399,1.359,0.184,0.336,0.987
0.45,1.695,1.177,1.401,1.36,0.184,0.337,0.988
0.451,1.695,1.178,1.403,1.361,0.185,0.337,0.989
0.452,1.696,1.179,1.404,1.362,0.186,0.338,0.99
0.453,1.696,1.181,1.406,1.363,0.186,0.338,0.991
0.454,1.697,1.182,1.408,1.364,0.187,0.338,0.992
0.455,1.697,1.184,1.409,1.364,0.188,0.339,0.994
0.456,1.698,1.185,1.411,1.365,0.188,0.339,0.994
0.457,1.698,1.186,1.413,1.366,0.189,0.339,0.996
0.458,1.698,1.187,1.414,1.367,0.189,0.34,0.997
0.459,1.698,1.189,1.416,1.368,0.19,0.34,0.998
0.46,1.699,1.19,1.417,1.368,0.191,0.341,0.999
0.461,1.699,1.192,1.419,1.369,0.191,0.341,1.0
0.462,1.699,1.193,1.421,1.37,0.192,0.341,1.001
0.463,1.699,1.194,1.422,1.37,0.193,0.342,1.002
0.464,1.699,1.196,1.424,1.371,0.193,0.342,1.003
0.465,1.699,1.197,1.425,1.372,0.194,0.343,1.003
0.466,1.7,1.198,1.427,1.372,0.195,0.343,1.004
0.467,1.7,1.199,1.428,1.373,0.195,0.343,1.005
0.468,1.699,1.201,1.43,1.374,0.196,0.343,1.006
0.469,1.7,1.202,1.431,1.374,0.197,0.344,1.007
0.47,1.699,1.204,1.433,1.375,0.197,0.344,1.008
0.471,1.699,1.205,1.434,1.375,0.198,0.345,1.009
0.472,1.699,1.206,1.435,1.376,0.198,0.345,1.01
0.473,1.699,1.207,1.437,1.377,0.199,0.345,1.01
0.474,1.699,1.208,1.438,1.377,0.199,0.346,1.011
0.475,1.698,1.21,1.439,1.377,0.2,0.346,1.012
0.476,1.698,1.211,1.441,1.378,0.201,0.346,1.012
0.477,1.698,1.212,1.442,1.378,0.201,0.347,1.013
0.478,1.697,1.214,1.443,1.379,0.202,0.347,1.014
0.479,1.697,1.215,1.444,1.379,0.203,0.347,1.015
0.48,1.697,1.216,1.446,1.38,0.203,0.348,1.015
0.481,1.696,1.217,1.447,1.38,0.204,0.348,1.016
0.482,1.696,1.218,1.448,1.38,0.204,0.349,1.017
0.483,1.695,1.219,1.449,1.381,0.205,0.349,1.017
0.484,1.695,1.221,1.45,1.381,0.205,0.349,1.018
0.485,1.694,1.222,1.452,1.381,0.206,0.35,1.019
0.486,1.694,1.223,1.453,1.381,0.207,0.35,1.019
0.487,1.693,1.224,1.454,1.382,0.207,0.35,1.02
0.488,1.692,1.225,1.455,1.382,0.208,0.35,1.02
0.489,1.692,1.227,1.456,1.382,0.209,0.351,1.021
0.49,1.691,1.228,1.457,1.383,0.209,0.351,1.022
0.491,1.69,1.229,1.458,1.383,0.21,0.352,1.022
0.492,1.69,1.23,1.459,1.383,0.21,0.352,1.022
0.493,1.688,1.231,1.46,1.383,0.211,0.352,1.023
0.494,1.688,1.233,1.462,1.384,0.211,0.353,1.023
0.495,1.687,1.233,1.463,1.384,0.212,0.353,1.024
0.496,1.686,1.235,1.463,1.384,0.212,0.353,1.024
0.497,1.685,1.236,1.464,1.384,0.213,0.354,1.025
0.498,1.684,1.237,1.465,1.384,0.214,0.354,1.025
0.498,1.683,1.238,1.466,1.384,0.214,0.354,1.025
0.5,1.682,1.239,1.467,1.384,0.215,0.355,1.026
0.5,1.681,1.24,1.468,1.384,0.215,0.355,1.026
0.501,1.68,1.241,1.469,1.384,0.216,0.355,1.026
0.502,1.679,1.242,1.47,1.385,0.216,0.356,1.027
0.503,1.678,1.243,1.471,1.385,0.217,0.356,1.027
0.504,1.677,1.245,1.471,1.385,0.217,0.356,1.027
0.505,1.676,1.246,1.472,1.385,0.218,0.356,1.027
0.506,1.675,1.247,1.473,1.385,0.218,0.357,1.028
0.507,1.673,1.248,1.474,1.385,0.219,0.357,1.028
0.508,1.672,1.249,1.475,1.385,0.219,0.357,1.028
0.509,1.671,1.25,1.476,1.385,0.22,0.358,1.028
0.51,1.669,1.251,1.476,1.385,0.219,0.357,1.026
0.51,1.664,1.249,1.474,1.382,0.221,0.358,1.027
0.511,1.663,1.25,1.475,1.382,0.221,0.358,1.027
0.512,1.662,1.251,1.475,1.382,0.221,0.358,1.027
0.512,1.66,1.252,1.476,1.382,0.222,0.358,1.027
0.513,1.659,1.253,1.477,1.382,0.223,0.359,1.027
0.514,1.658,1.254,1.477,1.382,0.223,0.359,1.027
0.515,1.656,1.255,1.478,1.381,0.223,0.359,1.027
0.516,1.655,1.256,1.479,1.381,0.224,0.36,1.027
0.517,1.653,1.257,1.479,1.381,0.225,0.36,1.027
0.518,1.652,1.258,1.48,1.381,0.225,0.36,1.028
0.519,1.65,1.259,1.481,1.381,0.225,0.36,1.028
0.52,1.649,1.26,1.481,1.381,0.226,0.361,1.028
0.52,1.647,1.261,1.482,1.381,0.226,0.361,1.028
0.521,1.646,1.262,1.482,1.381,0.227,0.361,1.028
0.522,1.644,1.263,1.483,1.381,0.227,0.362,1.028
0.523,1.642,1.263,1.483,1.38,0.228,0.362,1.028
0.524,1.641,1.265,1.484,1.38,0.228,0.362,1.027
0.525,1.639,1.265,1.485,1.38,0.228,0.362,1.027
0.526,1.638,1.266,1.485,1.38,0.229,0.363,1.027
0.526,1.636,1.267,1.486,1.38,0.23,0.363,1.027
0.527,1.634,1.268,1.486,1.38,0.23,0.363,1.027
0.528,1.633,1.269,1.487,1.379,0.23,0.363,1.027
0.529,1.631,1.27,1.487,1.379,0.231,0.364,1.027
0.53,1.629,1.271,1.487,1.379,0.231,0.364,1.027
0.531,1.627,1.272,1.488,1.379,0.232,0.364,1.027
0.532,1.626,1.273,1.489,1.379,0.232,0.364,1.027
0.532,1.624,1.273,1.489,1.378,0.232,0.365,1.027
0.533,1.622,1.274,1.49,1.378,0.233,0.365,1.026
0.534,1.62,1.275,1.49,1.378,0.233,0.365,1.026
0.535,1.619,1.276,1.49,1.378,0.234,0.365,1.026
0.536,1.617,1.277,1.491,1.377,0.234,0.366,1.026
0.537,1.615,1.278,1.491,1.377,0.234,0.366,1.026
0.537,1.613,1.278,1.491,1.377,0.235,0.366,1.026
0.538,1.612,1.279,1.492,1.376,0.235,0.366,1.025
0.539,1.61,1.28,1.493,1.376,0.235,0.367,1.025
0.54,1.607,1.281,1.493,1.375,0.236,0.367,1.025
0.541,1.606,1.282,1.493,1.375,0.236,0.367,1.025
0.542,1.604,1.282,1.494,1.375,0.236,0.367,1.024
0.542,1.602,1.283,1.494,1.375,0.237,0.367,1.024
0.543,1.6,1.284,1.494,1.374,0.237,0.368,1.024
0.544,1.599,1.285,1.495,1.374,0.238,0.368,1.024
0.545,1.597,1.286,1.495,1.374,0.238,0.368,1.023
0.546,1.595,1.286,1.495,1.373,0.238,0.368,1.023
0.546,1.593,1.287,1.496,1.373,0.238,0.369,1.023
0.547,1.591,1.288,1.496,1.373,0.239,0.369,1.023
0.548,1.589,1.289,1.496,1.373,0.239,0.369,1.022
0.549,1.587,1.289,1.497,1.372,0.239,0.369,1.022
0.55,1.586,1.29,1.497,1.372,0.24,0.369,1.022
0.55,1.584,1.291,1.497,1.372,0.24,0.37,1.021
0.551,1.582,1.291,1.497,1.371,0.24,0.37,1.021
0.552,1.58,1.292,1.498,1.371,0.24,0.37,1.02
0.552,1.578,1.293,1.498,1.371,0.241,0.37,1.02
0.553,1.576,1.294,1.499,1.371,0.241,0.371,1.02
0.554,1.574,1.295,1.499,1.37,0.241,0.371,1.019
0.555,1.572,1.295,1.499,1.37,0.242,0.371,1.019
0.556,1.57,1.296,1.499,1.37,0.242,0.371,1.018
0.556,1.568,1.297,1.499,1.369,0.242,0.371,1.018
0.557,1.566,1.297,1.499,1.368,0.242,0.372,1.018
0.558,1.564,1.298,1.5,1.368,0.243,0.372,1.017
0.559,1.562,1.299,1.5,1.368,0.243,0.372,1.017
0.56,1.567,1.302,1.503,1.37,0.244,0.373,1.019
0.561,1.561,1.303,1.503,1.37,0.244,0.373,1.018
0.562,1.559,1.303,1.503,1.369,0.244,0.373,1.018
0.563,1.557,1.304,1.503,1.369,0.244,0.374,1.017
0.563,1.554,1.305,1.504,1.368,0.245,0.374,1.017
0.564,1.552,1.305,1.504,1.368,0.245,0.374,1.017
