S1_S0201,S2_S0201,S3_S0201,S4_S0201,S5_S0201,S6_S0201,S7_S0201,S8_S0201
0.41,1.031,1.015,0.987,0.849,0.115,0.352,0.585
0.41,1.029,1.015,0.986,0.848,0.115,0.352,0.585
0.411,1.028,1.016,0.985,0.848,0.115,0.352,0.585
0.411,1.026,1.016,0.985,0.848,0.115,0.352,0.586
0.412,1.024,1.017,0.986,0.848,0.115,0.353,0.586
0.412,1.022,1.017,0.988,0.848,0.116,0.353,0.586
0.412,1.02,1.017,0.992,0.848,0.116,0.353,0.586
0.413,1.019,1.018,0.997,0.849,0.116,0.353,0.586
0.413,1.021,1.019,1.002,0.851,0.116,0.353,0.586
0.414,1.027,1.02,1.006,0.852,0.116,0.353,0.586
0.414,1.036,1.021,1.01,0.854,0.116,0.354,0.587
0.415,1.044,1.021,1.015,0.855,0.116,0.354,0.587
0.415,1.051,1.022,1.019,0.856,0.117,0.354,0.589
0.415,1.058,1.022,1.023,0.858,0.117,0.354,0.59
0.416,1.063,1.023,1.027,0.86,0.117,0.354,0.592
0.416,1.067,1.024,1.031,0.862,0.117,0.355,0.594
0.417,1.07,1.024,1.036,0.865,0.117,0.355,0.596
0.417,1.073,1.025,1.04,0.868,0.117,0.355,0.598
0.418,1.078,1.027,1.044,0.87,0.118,0.356,0.601
0.418,1.084,1.027,1.049,0.873,0.118,0.356,0.603
0.419,1.09,1.028,1.053,0.876,0.118,0.356,0.605
0.419,1.096,1.029,1.058,0.879,0.119,0.356,0.608
0.42,1.103,1.031,1.062,0.882,0.119,0.357,0.612
0.421,1.111,1.031,1.066,0.885,0.119,0.357,0.615
0.421,1.119,1.033,1.07,0.888,0.12,0.358,0.619
0.422,1.128,1.034,1.074,0.891,0.12,0.358,0.622
0.422,1.136,1.035,1.078,0.894,0.12,0.358,0.626
0.423,1.144,1.036,1.083,0.897,0.121,0.359,0.63
0.424,1.15,1.037,1.087,0.9,0.121,0.359,0.634
0.424,1.157,1.038,1.091,0.903,0.122,0.359,0.638
0.425,1.164,1.039,1.095,0.906,0.122,0.36,0.641
0.426,1.171,1.04,1.099,0.91,0.122,0.36,0.645
0.427,1.177,1.042,1.103,0.913,0.123,0.361,0.649
0.427,1.183,1.043,1.107,0.916,0.123,0.361,0.653
0.428,1.189,1.044,1.11,0.919,0.124,0.361,0.657
0.429,1.194,1.045,1.114,0.922,0.124,0.362,0.66
0.429,1.199,1.046,1.118,0.926,0.124,0.362,0.664
0.43,1.203,1.047,1.122,0.929,0.125,0.362,0.668
0.431,1.207,1.048,1.125,0.932,0.125,0.363,0.671
0.432,1.211,1.049,1.128,0.935,0.126,0.363,0.675
0.432,1.214,1.05,1.131,0.938,0.126,0.364,0.678
0.433,1.217,1.051,1.135,0.941,0.127,0.364,0.681
0.434,1.221,1.052,1.138,0.944,0.127,0.365,0.685
0.435,1.225,1.053,1.141,0.947,0.128,0.365,0.688
0.436,1.23,1.054,1.143,0.949,0.128,0.365,0.691
0.436,1.234,1.056,1.146,0.952,0.129,0.366,0.694
0.437,1.239,1.057,1.149,0.955,0.129,0.366,0.697
0.438,1.243,1.058,1.151,0.957,0.13,0.367,0.699
0.439,1.247,1.059,1.154,0.959,0.13,0.367,0.702
0.439,1.251,1.06,1.156,0.961,0.13,0.368,0.704
0.44,1.255,1.061,1.159,0.963,0.131,0.368,0.707
0.441,1.258,1.062,1.161,0.966,0.131,0.368,0.709
0.442,1.261,1.064,1.164,0.968,0.132,0.369,0.712
0.443,1.264,1.065,1.166,0.969,0.132,0.369,0.714
0.443,1.266,1.066,1.168,0.971,0.133,0.37,0.716
0.444,1.269,1.067,1.169,0.973,0.133,0.37,0.719
0.445,1.273,1.068,1.171,0.974,0.134,0.37,0.721
0.446,1.276,1.069,1.173,0.976,0.134,0.371,0.723
0.447,1.28,1.07,1.174,0.977,0.135,0.371,0.725
0.447,1.284,1.071,1.175,0.979,0.135,0.372,0.726
0.448,1.287,1.072,1.177,0.98,0.135,0.372,0.728
0.449,1.29,1.073,1.179,0.981,0.136,0.372,0.73
0.45,1.292,1.075,1.18,0.983,0.136,0.373,0.731
0.451,1.294,1.076,1.181,0.984,0.137,0.373,0.732
0.451,1.296,1.077,1.182,0.985,0.137,0.373,0.734
0.452,1.299,1.078,1.183,0.986,0.138,0.374,0.736
0.453,1.302,1.079,1.184,0.987,0.138,0.374,0.737
0.454,1.305,1.08,1.185,0.988,0.138,0.375,0.738
0.454,1.308,1.081,1.186,0.989,0.139,0.375,0.74
0.455,1.31,1.082,1.187,0.989,0.139,0.375,0.74
0.456,1.312,1.083,1.188,0.99,0.14,0.376,0.742
0.457,1.314,1.084,1.189,0.991,0.14,0.376,0.742
0.457,1.315,1.085,1.19,0.991,0.14,0.377,0.743
0.458,1.316,1.086,1.19,0.992,0.141,0.377,0.744
0.459,1.317,1.086,1.191,0.993,0.141,0.377,0.745
0.46,1.317,1.087,1.192,0.993,0.142,0.377,0.746
0.46,1.318,1.088,1.192,0.994,0.142,0.378,0.746
0.461,1.318,1.089,1.192,0.995,0.142,0.378,0.747
0.462,1.319,1.09,1.192,0.995,0.143,0.378,0.748
0.463,1.32,1.091,1.192,0.995,0.143,0.379,0.748
0.463,1.32,1.092,1.193,0.996,0.143,0.379,0.749
0.464,1.321,1.093,1.193,0.996,0.144,0.379,0.749
0.465,1.321,1.094,1.193,0.997,0.144,0.38,0.75
0.466,1.322,1.095,1.193,0.997,0.144,0.38,0.75
0.466,1.322,1.096,1.193,0.998,0.145,0.38,0.751
0.467,1.321,1.096,1.193,0.998,0.145,0.381,0.751
0.468,1.321,1.097,1.192,0.999,0.145,0.381,0.748
0.468,1.32,1.097,1.191,0.997,0.145,0.38,0.75
0.47,1.324,1.102,1.195,1.001,0.146,0.382,0.753
0.471,1.323,1.102,1.194,1.002,0.147,0.383,0.754
0.47,1.318,1.1,1.191,1.0,0.146,0.382,0.753
0.469,1.312,1.096,1.186,0.996,0.146,0.381,0.75
0.47,1.311,1.097,1.184,0.996,0.146,0.381,0.749
0.473,1.315,1.102,1.187,0.999,0.147,0.382,0.75
0.474,1.317,1.106,1.191,1.003,0.148,0.384,0.753
0.475,1.316,1.107,1.19,1.004,0.148,0.385,0.755
0.474,1.311,1.105,1.186,1.001,0.148,0.384,0.753
0.473,1.305,1.101,1.18,0.998,0.148,0.383,0.75
0.474,1.303,1.101,1.178,0.996,0.148,0.382,0.748
0.476,1.307,1.106,1.181,0.999,0.148,0.383,0.75
0.478,1.31,1.11,1.184,1.004,0.149,0.385,0.753
0.479,1.308,1.111,1.184,1.004,0.149,0.386,0.754
0.478,1.303,1.109,1.179,1.002,0.149,0.385,0.752
0.477,1.297,1.105,1.173,0.997,0.149,0.384,0.749
0.477,1.295,1.105,1.17,0.996,0.149,0.383,0.747
0.48,1.298,1.11,1.173,0.998,0.149,0.385,0.749
0.482,1.301,1.114,1.175,1.002,0.15,0.387,0.752
0.482,1.3,1.115,1.174,1.003,0.151,0.387,0.753
0.481,1.294,1.113,1.17,0.999,0.15,0.387,0.751
0.48,1.288,1.109,1.164,0.995,0.15,0.386,0.748
0.481,1.286,1.109,1.16,0.993,0.15,0.385,0.746
0.484,1.289,1.113,1.162,0.995,0.151,0.386,0.747
0.486,1.291,1.118,1.165,0.998,0.151,0.388,0.75
0.486,1.29,1.119,1.164,0.999,0.152,0.389,0.751
0.485,1.285,1.117,1.159,0.996,0.152,0.388,0.749
0.484,1.279,1.113,1.152,0.991,0.151,0.387,0.746
0.484,1.276,1.113,1.149,0.988,0.151,0.386,0.744
0.487,1.279,1.117,1.151,0.99,0.152,0.387,0.744
0.489,1.281,1.122,1.153,0.993,0.152,0.389,0.747
0.489,1.28,1.123,1.152,0.994,0.153,0.39,0.748
0.488,1.275,1.121,1.147,0.99,0.152,0.389,0.747
0.487,1.268,1.117,1.141,0.986,0.152,0.388,0.744
0.488,1.265,1.116,1.137,0.983,0.152,0.388,0.741
0.49,1.267,1.12,1.139,0.984,0.152,0.388,0.741
0.492,1.27,1.125,1.141,0.987,0.153,0.39,0.744
0.492,1.268,1.126,1.14,0.987,0.153,0.391,0.745
0.491,1.262,1.124,1.136,0.984,0.153,0.391,0.744
0.49,1.255,1.12,1.129,0.979,0.152,0.389,0.741
0.49,1.252,1.119,1.125,0.976,0.152,0.389,0.738
0.493,1.254,1.123,1.127,0.977,0.152,0.389,0.738
0.495,1.256,1.127,1.129,0.98,0.153,0.391,0.741
0.495,1.254,1.129,1.129,0.981,0.154,0.392,0.742
0.495,1.248,1.126,1.124,0.977,0.153,0.392,0.741
0.493,1.241,1.122,1.118,0.972,0.153,0.39,0.738
0.493,1.237,1.121,1.114,0.969,0.152,0.389,0.735
0.496,1.239,1.125,1.115,0.97,0.153,0.39,0.735
0.498,1.241,1.129,1.118,0.973,0.153,0.392,0.738
0.498,1.239,1.131,1.117,0.973,0.154,0.393,0.739
0.497,1.233,1.128,1.113,0.97,0.153,0.392,0.737
0.496,1.225,1.124,1.107,0.965,0.153,0.391,0.734
0.496,1.221,1.123,1.103,0.962,0.153,0.39,0.731
0.498,1.222,1.127,1.104,0.963,0.153,0.391,0.732
0.5,1.224,1.131,1.107,0.966,0.154,0.393,0.734
0.501,1.222,1.133,1.107,0.966,0.154,0.394,0.735
0.5,1.216,1.131,1.102,0.963,0.153,0.393,0.734
0.498,1.208,1.127,1.097,0.958,0.153,0.392,0.731
0.498,1.204,1.125,1.092,0.955,0.152,0.391,0.728
0.5,1.204,1.128,1.097,0.958,0.153,0.393,0.731
0.502,1.204,1.131,1.095,0.957,0.153,0.393,0.73
0.502,1.201,1.131,1.093,0.956,0.153,0.393,0.729
0.502,1.198,1.132,1.091,0.955,0.153,0.393,0.729
0.503,1.195,1.132,1.09,0.953,0.153,0.393,0.728
0.503,1.191,1.132,1.088,0.952,0.153,0.394,0.727
0.504,1.188,1.132,1.086,0.951,0.153,0.394,0.727
0.504,1.185,1.133,1.085,0.95,0.153,0.394,0.726
0.504,1.182,1.133,1.083,0.949,0.153,0.394,0.726
0.504,1.179,1.133,1.081,0.947,0.153,0.394,0.725
0.505,1.175,1.133,1.08,0.946,0.153,0.394,0.724
0.505,1.172,1.133,1.078,0.945,0.153,0.394,0.723
0.505,1.169,1.133,1.077,0.944,0.152,0.394,0.723
0.506,1.166,1.134,1.075,0.943,0.152,0.394,0.722
0.506,1.162,1.134,1.074,0.941,0.152,0.394,0.721
0.506,1.159,1.134,1.072,0.94,0.152,0.394,0.721
0.507,1.156,1.134,1.071,0.939,0.152,0.394,0.72
0.507,1.152,1.134,1.069,0.938,0.152,0.395,0.719
0.507,1.149,1.134,1.068,0.937,0.152,0.395,0.718
0.508,1.146,1.134,1.066,0.935,0.152,0.395,0.718
0.508,1.142,1.134,1.065,0.934,0.152,0.395,0.717
0.508,1.139,1.134,1.063,0.933,0.151,0.395,0.716
0.508,1.136,1.134,1.062,0.932,0.151,0.395,0.715
0.509,1.132,1.135,1.06,0.931,0.151,0.395,0.715
0.509,1.129,1.135,1.059,0.929,0.151,0.395,0.714
0.509,1.125,1.135,1.058,0.929,0.151,0.395,0.713
0.509,1.122,1.135,1.056,0.928,0.151,0.395,0.712
0.509,1.119,1.135,1.055,0.926,0.151,0.395,0.712
0.51,1.116,1.135,1.053,0.925,0.151,0.395,0.711
0.51,1.112,1.135,1.052,0.924,0.15,0.395,0.71
0.51,1.109,1.135,1.051,0.923,0.15,0.395,0.709
0.51,1.106,1.136,1.049,0.922,0.15,0.395,0.709
0.511,1.102,1.135,1.048,0.921,0.15,0.395,0.708
0.511,1.099,1.136,1.047,0.92,0.15,0.395,0.707
0.511,1.096,1.136,1.045,0.919,0.15,0.395,0.706
0.511,1.092,1.135,1.044,0.918,0.15,0.395,0.705
0.511,1.089,1.135,1.043,0.916,0.149,0.395,0.704
0.512,1.086,1.135,1.042,0.916,0.149,0.395,0.704
0.512,1.083,1.135,1.04,0.914,0.149,0.395,0.703
0.512,1.079,1.136,1.039,0.913,0.149,0.395,0.702
0.512,1.076,1.136,1.038,0.912,0.149,0.395,0.702
0.513,1.072,1.136,1.038,0.912,0.148,0.395,0.701
0.513,1.068,1.136,1.037,0.911,0.148,0.395,0.7
0.513,1.063,1.136,1.039,0.91,0.148,0.395,0.699
0.513,1.06,1.136,1.041,0.91,0.148,0.395,0.698
0.513,1.057,1.136,1.045,0.91,0.148,0.395,0.697
0.513,1.056,1.136,1.051,0.91,0.148,0.395,0.696
0.514,1.058,1.137,1.058,0.911,0.147,0.395,0.696
0.514,1.065,1.138,1.066,0.913,0.147,0.396,0.696
0.514,1.073,1.138,1.074,0.915,0.147,0.396,0.697
0.514,1.083,1.14,1.081,0.917,0.148,0.396,0.7
0.515,1.093,1.141,1.088,0.92,0.148,0.396,0.703
0.515,1.103,1.142,1.094,0.924,0.148,0.396,0.708
0.515,1.114,1.143,1.099,0.928,0.148,0.397,0.713
0.516,1.125,1.144,1.105,0.934,0.148,0.397,0.718
0.516,1.136,1.145,1.112,0.94,0.148,0.397,0.725
0.517,1.147,1.146,1.118,0.948,0.149,0.398,0.731
0.518,1.158,1.147,1.124,0.955,0.149,0.398,0.738
0.518,1.168,1.148,1.131,0.963,0.149,0.399,0.744
0.519,1.179,1.149,1.137,0.971,0.15,0.399,0.751
0.52,1.189,1.151,1.144,0.978,0.15,0.399,0.758
0.52,1.2,1.152,1.151,0.986,0.15,0.4,0.764
0.521,1.211,1.154,1.157,0.994,0.151,0.4,0.77
0.522,1.222,1.155,1.163,1.001,0.151,0.4,0.776
0.521,1.229,1.153,1.166,1.006,0.152,0.4,0.781
