S1_S0102,S2_S0102,S3_S0102,S4_S0102,S5_S0102,S6_S0102,S7_S0102,S8_S0102
0.419,1.369,1.096,1.184,1.064,0.128,0.369,0.754
0.421,1.373,1.098,1.185,1.066,0.128,0.369,0.756
0.422,1.378,1.1,1.186,1.068,0.129,0.37,0.758
0.423,1.382,1.102,1.187,1.07,0.129,0.37,0.759
0.423,1.386,1.104,1.187,1.072,0.13,0.371,0.761
0.425,1.389,1.106,1.188,1.073,0.131,0.371,0.762
0.426,1.393,1.107,1.188,1.075,0.131,0.372,0.764
0.427,1.397,1.109,1.188,1.076,0.132,0.372,0.765
0.428,1.4,1.111,1.188,1.077,0.133,0.373,0.766
0.429,1.404,1.113,1.188,1.078,0.133,0.373,0.768
0.43,1.408,1.114,1.188,1.079,0.134,0.374,0.769
0.431,1.411,1.116,1.187,1.08,0.134,0.375,0.77
0.432,1.414,1.118,1.187,1.08,0.135,0.375,0.771
0.433,1.418,1.12,1.186,1.081,0.136,0.375,0.771
0.434,1.421,1.121,1.185,1.081,0.136,0.376,0.772
0.435,1.424,1.123,1.184,1.081,0.137,0.377,0.773
0.436,1.427,1.125,1.183,1.081,0.137,0.377,0.774
0.436,1.431,1.127,1.182,1.081,0.138,0.377,0.774
0.437,1.434,1.128,1.181,1.081,0.139,0.378,0.774
0.438,1.437,1.13,1.18,1.081,0.139,0.379,0.775
0.439,1.44,1.132,1.178,1.08,0.14,0.379,0.775
0.44,1.443,1.134,1.177,1.08,0.141,0.38,0.776
0.441,1.446,1.135,1.176,1.08,0.141,0.38,0.776
0.442,1.449,1.137,1.175,1.08,0.142,0.38,0.777
0.443,1.452,1.139,1.174,1.08,0.142,0.381,0.777
0.444,1.454,1.141,1.174,1.08,0.143,0.381,0.777
0.445,1.457,1.142,1.173,1.08,0.144,0.382,0.777
0.446,1.459,1.144,1.172,1.081,0.144,0.382,0.777
0.447,1.461,1.146,1.172,1.081,0.145,0.383,0.777
0.448,1.463,1.148,1.171,1.081,0.146,0.383,0.778
0.449,1.464,1.149,1.171,1.082,0.146,0.384,0.778
0.449,1.466,1.151,1.171,1.082,0.147,0.384,0.777
0.45,1.467,1.153,1.171,1.083,0.147,0.385,0.777
0.451,1.468,1.155,1.17,1.083,0.148,0.385,0.777
0.452,1.468,1.156,1.17,1.084,0.149,0.385,0.777
0.453,1.469,1.158,1.17,1.084,0.149,0.386,0.777
0.454,1.47,1.16,1.17,1.085,0.15,0.386,0.777
0.455,1.47,1.162,1.17,1.086,0.151,0.387,0.777
0.456,1.471,1.163,1.171,1.086,0.151,0.387,0.778
0.457,1.472,1.164,1.172,1.087,0.152,0.388,0.779
0.458,1.472,1.166,1.173,1.088,0.152,0.388,0.78
0.459,1.471,1.167,1.175,1.089,0.153,0.388,0.782
0.46,1.47,1.168,1.178,1.091,0.153,0.389,0.784
0.461,1.47,1.17,1.182,1.093,0.154,0.389,0.786
0.462,1.469,1.171,1.185,1.094,0.154,0.389,0.787
0.463,1.469,1.173,1.19,1.097,0.155,0.39,0.789
0.464,1.469,1.175,1.194,1.099,0.155,0.39,0.791
0.465,1.471,1.176,1.2,1.102,0.156,0.391,0.794
0.466,1.473,1.178,1.205,1.105,0.157,0.391,0.796
0.467,1.476,1.179,1.21,1.108,0.157,0.391,0.799
0.468,1.478,1.181,1.215,1.111,0.158,0.392,0.801
0.469,1.481,1.182,1.22,1.114,0.158,0.392,0.805
0.471,1.484,1.184,1.225,1.118,0.159,0.393,0.808
0.472,1.486,1.185,1.23,1.122,0.159,0.393,0.811
0.473,1.489,1.187,1.236,1.125,0.16,0.394,0.815
0.474,1.493,1.189,1.241,1.129,0.161,0.394,0.819
0.475,1.496,1.19,1.246,1.134,0.161,0.394,0.823
0.476,1.5,1.192,1.251,1.138,0.162,0.395,0.827
0.477,1.504,1.194,1.255,1.142,0.162,0.395,0.83
0.478,1.507,1.195,1.26,1.147,0.163,0.396,0.834
0.479,1.511,1.197,1.265,1.152,0.163,0.396,0.839
0.481,1.515,1.199,1.27,1.156,0.164,0.397,0.843
0.482,1.518,1.2,1.274,1.161,0.165,0.397,0.847
0.483,1.522,1.202,1.279,1.166,0.166,0.397,0.851
0.484,1.525,1.204,1.284,1.17,0.166,0.398,0.855
0.485,1.528,1.205,1.289,1.175,0.167,0.398,0.859
0.486,1.532,1.207,1.293,1.179,0.168,0.399,0.863
0.488,1.535,1.209,1.298,1.184,0.168,0.399,0.867
0.489,1.539,1.211,1.302,1.189,0.169,0.4,0.87
0.49,1.543,1.212,1.307,1.193,0.17,0.4,0.874
0.491,1.546,1.214,1.311,1.197,0.17,0.401,0.878
0.492,1.55,1.216,1.315,1.202,0.171,0.401,0.882
0.494,1.554,1.218,1.319,1.206,0.172,0.402,0.885
0.495,1.557,1.219,1.324,1.211,0.172,0.402,0.889
0.496,1.561,1.221,1.328,1.215,0.173,0.403,0.892
0.497,1.564,1.223,1.332,1.219,0.174,0.403,0.896
0.498,1.567,1.225,1.336,1.223,0.175,0.403,0.899
0.499,1.57,1.226,1.34,1.227,0.175,0.404,0.902
0.501,1.574,1.228,1.344,1.231,0.176,0.405,0.906
0.502,1.577,1.23,1.348,1.235,0.177,0.405,0.909
0.503,1.58,1.232,1.352,1.239,0.177,0.405,0.912
0.504,1.583,1.233,1.355,1.242,0.178,0.406,0.915
0.505,1.586,1.235,1.359,1.246,0.179,0.406,0.918
0.507,1.589,1.237,1.363,1.25,0.18,0.407,0.921
0.508,1.592,1.239,1.367,1.253,0.18,0.407,0.924
0.509,1.595,1.24,1.37,1.257,0.181,0.408,0.927
0.51,1.598,1.242,1.373,1.26,0.182,0.408,0.93
0.511,1.601,1.244,1.377,1.263,0.182,0.409,0.932
0.512,1.603,1.246,1.38,1.267,0.183,0.409,0.935
0.513,1.606,1.247,1.383,1.27,0.184,0.41,0.938
0.514,1.608,1.249,1.386,1.273,0.185,0.41,0.94
0.515,1.61,1.251,1.388,1.275,0.185,0.41,0.942
0.516,1.613,1.252,1.391,1.278,0.186,0.411,0.945
0.518,1.615,1.254,1.394,1.281,0.187,0.411,0.947
0.519,1.617,1.256,1.396,1.283,0.187,0.412,0.949
0.52,1.619,1.257,1.398,1.285,0.188,0.412,0.951
0.521,1.621,1.259,1.4,1.288,0.189,0.413,0.953
0.522,1.622,1.261,1.402,1.29,0.189,0.413,0.954
0.523,1.624,1.263,1.404,1.292,0.19,0.414,0.956
0.524,1.626,1.264,1.406,1.294,0.191,0.414,0.957
0.525,1.628,1.266,1.407,1.296,0.191,0.415,0.959
0.526,1.629,1.268,1.408,1.298,0.192,0.415,0.96
0.527,1.631,1.269,1.409,1.299,0.193,0.415,0.962
0.528,1.633,1.271,1.41,1.301,0.194,0.416,0.963
0.529,1.634,1.272,1.411,1.302,0.194,0.416,0.964
0.53,1.636,1.274,1.411,1.303,0.195,0.417,0.965
0.531,1.637,1.275,1.412,1.305,0.195,0.417,0.966
0.532,1.638,1.277,1.412,1.305,0.196,0.417,0.967
0.533,1.64,1.278,1.413,1.306,0.197,0.418,0.968
0.534,1.641,1.28,1.412,1.307,0.197,0.418,0.968
0.535,1.642,1.281,1.412,1.308,0.198,0.419,0.969
0.536,1.643,1.283,1.412,1.309,0.199,0.419,0.969
0.537,1.644,1.285,1.412,1.309,0.199,0.42,0.97
0.538,1.645,1.286,1.411,1.31,0.2,0.42,0.97
0.539,1.646,1.287,1.411,1.31,0.2,0.42,0.971
0.541,1.647,1.289,1.41,1.31,0.201,0.421,0.971
0.541,1.647,1.29,1.409,1.31,0.202,0.421,0.971
0.542,1.648,1.292,1.408,1.31,0.202,0.422,0.972
0.543,1.649,1.293,1.408,1.31,0.203,0.422,0.972
0.544,1.649,1.295,1.407,1.31,0.203,0.422,0.972
0.545,1.65,1.296,1.406,1.31,0.204,0.423,0.972
0.546,1.65,1.297,1.404,1.309,0.205,0.423,0.972
0.547,1.65,1.299,1.404,1.309,0.205,0.424,0.972
0.548,1.65,1.3,1.402,1.309,0.206,0.424,0.972
0.549,1.651,1.301,1.401,1.308,0.206,0.425,0.972
0.55,1.651,1.303,1.399,1.308,0.207,0.425,0.973
0.551,1.651,1.304,1.398,1.307,0.207,0.425,0.973
0.551,1.645,1.301,1.392,1.302,0.207,0.424,0.969
0.552,1.648,1.304,1.392,1.303,0.208,0.425,0.97
0.554,1.652,1.309,1.394,1.306,0.209,0.426,0.972
0.555,1.65,1.309,1.393,1.305,0.209,0.427,0.974
0.554,1.644,1.306,1.386,1.3,0.209,0.426,0.971
0.555,1.642,1.306,1.383,1.297,0.209,0.426,0.968
0.556,1.643,1.308,1.383,1.297,0.21,0.426,0.968
0.558,1.644,1.311,1.383,1.298,0.211,0.427,0.969
0.56,1.648,1.315,1.385,1.3,0.212,0.428,0.971
0.56,1.646,1.316,1.383,1.3,0.212,0.429,0.973
0.56,1.639,1.313,1.377,1.294,0.212,0.429,0.97
0.56,1.637,1.312,1.373,1.291,0.212,0.428,0.967
0.561,1.637,1.314,1.372,1.291,0.213,0.428,0.967
0.563,1.638,1.317,1.372,1.291,0.213,0.429,0.968
0.565,1.641,1.321,1.374,1.293,0.214,0.43,0.97
0.566,1.639,1.322,1.372,1.292,0.215,0.432,0.971
0.564,1.632,1.319,1.366,1.287,0.214,0.43,0.969
0.565,1.629,1.318,1.362,1.284,0.214,0.43,0.965
0.566,1.628,1.32,1.361,1.283,0.215,0.43,0.966
0.568,1.628,1.323,1.36,1.283,0.215,0.431,0.966
0.57,1.63,1.327,1.362,1.285,0.216,0.432,0.967
0.571,1.628,1.328,1.361,1.285,0.217,0.433,0.969
0.57,1.621,1.324,1.355,1.279,0.216,0.432,0.966
0.57,1.617,1.323,1.351,1.275,0.216,0.432,0.963
0.571,1.616,1.325,1.35,1.275,0.217,0.432,0.963
0.573,1.615,1.327,1.349,1.274,0.217,0.433,0.964
0.575,1.617,1.332,1.351,1.276,0.218,0.434,0.965
0.576,1.614,1.333,1.35,1.276,0.218,0.435,0.967
0.575,1.606,1.329,1.344,1.27,0.218,0.434,0.965
0.575,1.6,1.328,1.34,1.266,0.218,0.434,0.962
0.576,1.597,1.33,1.34,1.266,0.218,0.434,0.962
0.578,1.595,1.332,1.342,1.266,0.219,0.435,0.963
0.581,1.595,1.335,1.347,1.268,0.219,0.436,0.965
0.581,1.592,1.337,1.351,1.269,0.22,0.437,0.967
0.58,1.585,1.334,1.35,1.266,0.219,0.436,0.965
0.58,1.582,1.333,1.35,1.263,0.219,0.435,0.962
0.582,1.584,1.335,1.354,1.264,0.22,0.435,0.963
0.583,1.586,1.337,1.359,1.266,0.22,0.436,0.965
0.586,1.591,1.341,1.365,1.27,0.221,0.437,0.968
0.587,1.592,1.343,1.369,1.273,0.222,0.438,0.972
0.586,1.586,1.34,1.367,1.271,0.221,0.437,0.972
0.586,1.584,1.338,1.366,1.269,0.221,0.437,0.971
0.587,1.584,1.34,1.37,1.271,0.222,0.437,0.973
0.589,1.585,1.342,1.374,1.273,0.222,0.438,0.976
0.591,1.589,1.346,1.381,1.278,0.223,0.439,0.979
0.592,1.59,1.348,1.385,1.281,0.224,0.44,0.983
0.591,1.586,1.345,1.383,1.28,0.224,0.439,0.984
0.592,1.585,1.344,1.383,1.279,0.224,0.439,0.983
0.593,1.587,1.346,1.387,1.281,0.224,0.439,0.986
0.595,1.59,1.348,1.391,1.285,0.225,0.44,0.989
0.597,1.595,1.353,1.398,1.29,0.225,0.441,0.993
0.598,1.597,1.355,1.402,1.295,0.226,0.442,0.999
0.597,1.594,1.352,1.401,1.295,0.226,0.441,1.0
0.597,1.593,1.351,1.401,1.295,0.226,0.44,0.999
0.599,1.596,1.353,1.404,1.298,0.227,0.441,1.002
0.601,1.6,1.355,1.409,1.303,0.227,0.442,1.006
0.603,1.606,1.359,1.415,1.309,0.228,0.443,1.01
0.604,1.609,1.362,1.42,1.315,0.229,0.444,1.015
0.603,1.607,1.359,1.419,1.315,0.229,0.443,1.016
0.604,1.606,1.358,1.419,1.315,0.229,0.442,1.016
0.605,1.609,1.36,1.423,1.325,0.23,0.444,1.022
0.608,1.616,1.366,1.431,1.327,0.231,0.445,1.025
0.609,1.618,1.367,1.434,1.33,0.231,0.445,1.027
0.61,1.619,1.368,1.437,1.333,0.232,0.445,1.03
0.611,1.621,1.369,1.44,1.336,0.233,0.446,1.033
0.612,1.623,1.371,1.443,1.339,0.233,0.446,1.035
0.613,1.625,1.372,1.446,1.342,0.234,0.447,1.038
0.614,1.627,1.373,1.449,1.346,0.234,0.447,1.041
0.615,1.63,1.375,1.453,1.349,0.235,0.447,1.043
0.616,1.632,1.376,1.455,1.352,0.235,0.448,1.046
0.618,1.635,1.378,1.458,1.355,0.236,0.448,1.049
0.619,1.638,1.379,1.461,1.358,0.237,0.448,1.052
0.62,1.64,1.38,1.464,1.361,0.237,0.449,1.054
0.621,1.642,1.381,1.467,1.364,0.238,0.449,1.057
0.622,1.644,1.383,1.47,1.367,0.238,0.449,1.059
0.623,1.646,1.384,1.473,1.37,0.239,0.45,1.062
0.624,1.648,1.385,1.476,1.373,0.239,0.45,1.064
0.625,1.65,1.387,1.479,1.376,0.24,0.45,1.066
0.626,1.652,1.388,1.482,1.379,0.241,0.451,1.069
0.627,1.654,1.39,1.484,1.382,0.241,0.451,1.071
0.628,1.657,1.391,1.487,1.385,0.242,0.452,1.073
0.629,1.659,1.392,1.49,1.387,0.243,0.452,1.076
0.63,1.661,1.394,1.492,1.39,0.243,0.452,1.078
0.631,1.663,1.395,1.494,1.392,0.244,0.453,1.08
0.632,1.664,1.396,1.497,1.395,0.245,0.453,1.082
0.633,1.666,1.398,1.499,1.397,0.245,0.453,1.084
0.634,1.667,1.399,1.501,1.399,0.246,0.454,1.086
0.635,1.668,1.401,1.503,1.401,0.246,0.454,1.087
0.636,1.67,1.402,1.505,1.403,0.247,0.455,1.089
0.637,1.671,1.403,1.507,1.405,0.248,0.455,1.09
0.638,1.672,1.404,1.509,1.407,0.248,0.455,1.092
0.639,1.674,1.406,1.511,1.408,0.249,0.456,1.093
0.64,1.675,1.407,1.512,1.41,0.249,0.456,1.094
0.641,1.676,1.408,1.514,1.411,0.25,0.456,1.096
0.642,1.677,1.41,1.515,1.413,0.251,0.457,1.097
0.643,1.678,1.411,1.516,1.414,0.251,0.457,1.098
0.644,1.68,1.412,1.517,1.416,0.252,0.457,1.099
0.645,1.681,1.414,1.518,1.416,0.252,0.458,1.1
0.646,1.682,1.415,1.518,1.417,0.253,0.458,1.1
0.647,1.683,1.416,1.519,1.418,0.254,0.459,1.101
0.647,1.684,1.418,1.519,1.419,0.254,0.459,1.102
0.648,1.685,1.419,1.519,1.419,0.255,0.459,1.102
0.649,1.686,1.42,1.519,1.42,0.255,0.46,1.103
0.65,1.687,1.421,1.519,1.42,0.256,0.46,1.103
0.651,1.687,1.423,1.519,1.42,0.256,0.46,1.103
0.652,1.688,1.424,1.518,1.421,0.257,0.461,1.103
0.653,1.689,1.425,1.517,1.421,0.257,0.461,1.103
0.654,1.689,1.426,1.516,1.421,0.258,0.461,1.103
0.655,1.69,1.427,1.515,1.421,0.258,0.462,1.103
0.656,1.69,1.429,1.515,1.42,0.259,0.462,1.103
0.656,1.69,1.43,1.513,1.42,0.259,0.462,1.103
0.657,1.69,1.431,1.512,1.42,0.26,0.463,1.103
0.658,1.691,1.432,1.51,1.419,0.26,0.463,1.103
0.659,1.691,1.433,1.509,1.418,0.261,0.463,1.102
0.66,1.691,1.434,1.508,1.418,0.262,0.464,1.102
0.661,1.691,1.435,1.506,1.417,0.262,0.464,1.102
0.662,1.691,1.436,1.504,1.416,0.262,0.464,1.101
0.662,1.691,1.437,1.503,1.415,0.263,0.465,1.101
0.663,1.691,1.438,1.501,1.414,0.263,0.465,1.101
0.664,1.691,1.44,1.499,1.413,0.263,0.465,1.1
0.665,1.69,1.44,1.497,1.412,0.264,0.466,1.099
0.666,1.69,1.442,1.495,1.411,0.264,0.466,1.099
0.667,1.689,1.442,1.493,1.41,0.265,0.466,1.098
0.667,1.689,1.443,1.491,1.409,0.265,0.467,1.098
0.667,1.684,1.441,1.486,1.404,0.265,0.466,1.094
0.667,1.684,1.442,1.484,1.403,0.265,0.466,1.094
0.668,1.683,1.443,1.482,1.402,0.266,0.467,1.093
0.669,1.682,1.444,1.48,1.4,0.266,0.467,1.092
0.67,1.681,1.445,1.478,1.399,0.266,0.467,1.092
0.67,1.68,1.445,1.475,1.397,0.267,0.467,1.091
0.671,1.679,1.446,1.473,1.396,0.267,0.468,1.09
0.672,1.678,1.447,1.471,1.394,0.267,0.468,1.09
0.673,1.677,1.448,1.469,1.393,0.267,0.468,1.089
