S1_S0401,S2_S0401,S3_S0401,S4_S0401,S5_S0401,S6_S0401,S7_S0401,S8_S0401
0.363,0.637,0.972,0.864,0.727,0.093,0.32,0.449
0.363,0.637,0.972,0.864,0.726,0.093,0.32,0.449
0.363,0.637,0.972,0.864,0.726,0.093,0.32,0.449
0.363,0.637,0.971,0.864,0.726,0.093,0.32,0.448
0.363,0.637,0.972,0.864,0.726,0.093,0.32,0.449
0.363,0.637,0.972,0.864,0.726,0.093,0.32,0.448
0.363,0.637,0.971,0.864,0.727,0.093,0.32,0.448
0.363,0.636,0.971,0.864,0.726,0.093,0.32,0.449
0.363,0.636,0.971,0.864,0.726,0.093,0.32,0.448
0.363,0.636,0.971,0.864,0.726,0.093,0.32,0.448
0.363,0.636,0.971,0.864,0.726,0.093,0.32,0.448
0.363,0.636,0.971,0.864,0.726,0.093,0.32,0.449
0.363,0.636,0.971,0.864,0.726,0.093,0.32,0.448
0.363,0.636,0.971,0.864,0.726,0.093,0.32,0.448
0.363,0.636,0.971,0.864,0.727,0.093,0.32,0.448
0.363,0.636,0.971,0.864,0.726,0.093,0.32,0.448
0.363,0.636,0.971,0.864,0.726,0.093,0.32,0.448
0.363,0.636,0.971,0.864,0.726,0.093,0.32,0.448
0.363,0.636,0.97,0.864,0.726,0.093,0.32,0.448
0.362,0.636,0.97,0.864,0.726,0.093,0.32,0.448
0.363,0.636,0.97,0.864,0.727,0.093,0.32,0.448
0.363,0.636,0.97,0.864,0.726,0.093,0.32,0.448
0.362,0.636,0.97,0.864,0.726,0.093,0.32,0.448
0.363,0.636,0.97,0.864,0.727,0.093,0.32,0.448
0.362,0.636,0.97,0.863,0.726,0.093,0.32,0.448
0.362,0.636,0.97,0.864,0.726,0.093,0.32,0.448
0.362,0.636,0.97,0.864,0.727,0.093,0.32,0.448
0.362,0.636,0.97,0.864,0.727,0.093,0.32,0.448
0.362,0.636,0.97,0.863,0.727,0.093,0.32,0.448
0.362,0.636,0.97,0.864,0.726,0.093,0.32,0.448
0.362,0.636,0.97,0.863,0.726,0.093,0.319,0.448
0.362,0.636,0.97,0.863,0.726,0.093,0.32,0.448
0.362,0.636,0.97,0.863,0.727,0.093,0.32,0.448
0.362,0.636,0.969,0.863,0.727,0.093,0.32,0.448
0.362,0.636,0.969,0.863,0.726,0.093,0.319,0.448
0.362,0.636,0.969,0.863,0.726,0.093,0.319,0.448
0.362,0.636,0.969,0.863,0.727,0.093,0.32,0.448
0.362,0.636,0.969,0.863,0.727,0.093,0.319,0.448
0.362,0.636,0.969,0.863,0.726,0.093,0.319,0.448
0.362,0.636,0.969,0.863,0.726,0.093,0.319,0.448
0.362,0.636,0.969,0.863,0.727,0.093,0.319,0.448
0.362,0.636,0.969,0.863,0.727,0.093,0.32,0.448
0.362,0.636,0.969,0.863,0.726,0.093,0.319,0.448
0.362,0.636,0.969,0.863,0.727,0.093,0.319,0.447
0.362,0.636,0.969,0.863,0.726,0.093,0.319,0.447
0.362,0.636,0.969,0.863,0.726,0.093,0.319,0.448
0.362,0.636,0.968,0.863,0.727,0.093,0.319,0.448
0.362,0.635,0.968,0.863,0.726,0.093,0.319,0.447
0.362,0.635,0.968,0.863,0.727,0.093,0.319,0.447
0.362,0.635,0.968,0.863,0.726,0.093,0.319,0.447
0.362,0.635,0.968,0.863,0.726,0.093,0.319,0.447
0.362,0.635,0.968,0.863,0.727,0.093,0.319,0.447
0.362,0.635,0.968,0.863,0.727,0.093,0.319,0.447
0.362,0.635,0.968,0.863,0.726,0.093,0.319,0.447
0.362,0.635,0.968,0.863,0.726,0.093,0.319,0.447
0.362,0.635,0.968,0.862,0.726,0.093,0.319,0.447
0.362,0.635,0.968,0.862,0.727,0.093,0.319,0.447
0.362,0.635,0.968,0.862,0.726,0.093,0.319,0.447
0.362,0.635,0.968,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.968,0.862,0.727,0.093,0.319,0.447
0.361,0.635,0.968,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.968,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.727,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.727,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.727,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.967,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.966,0.862,0.726,0.093,0.319,0.447
0.361,0.635,0.966,0.861,0.726,0.093,0.319,0.447
0.361,0.635,0.966,0.862,0.726,0.093,0.319,0.447
0.361,0.634,0.966,0.862,0.726,0.093,0.319,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.319,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.319,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.319,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.318,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.319,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.319,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.318,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.319,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.318,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.319,0.447
0.361,0.634,0.966,0.861,0.726,0.093,0.318,0.447
0.361,0.634,0.965,0.861,0.726,0.093,0.318,0.447
0.361,0.634,0.965,0.861,0.726,0.093,0.318,0.447
0.361,0.634,0.965,0.861,0.726,0.093,0.318,0.447
0.361,0.634,0.965,0.861,0.726,0.093,0.318,0.446
0.36,0.634,0.965,0.861,0.726,0.093,0.318,0.446
0.36,0.634,0.965,0.861,0.726,0.093,0.318,0.446
0.361,0.634,0.965,0.861,0.726,0.093,0.318,0.446
0.36,0.634,0.965,0.861,0.726,0.093,0.318,0.446
0.36,0.634,0.965,0.861,0.726,0.093,0.318,0.446
0.36,0.634,0.965,0.861,0.726,0.093,0.318,0.446
0.36,0.634,0.965,0.86,0.726,0.093,0.318,0.446
0.36,0.634,0.965,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.965,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.965,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.965,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.859,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.859,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.859,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.859,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.859,0.726,0.093,0.318,0.446
0.36,0.633,0.964,0.859,0.726,0.093,0.318,0.446
0.36,0.633,0.963,0.859,0.726,0.093,0.318,0.446
0.36,0.633,0.963,0.859,0.726,0.093,0.318,0.446
0.36,0.633,0.963,0.859,0.726,0.093,0.318,0.446
0.36,0.633,0.963,0.86,0.726,0.093,0.318,0.446
0.359,0.633,0.963,0.86,0.726,0.093,0.318,0.446
0.36,0.632,0.963,0.86,0.726,0.093,0.318,0.446
0.36,0.633,0.963,0.86,0.726,0.093,0.318,0.446
0.359,0.633,0.963,0.861,0.727,0.093,0.318,0.446
0.359,0.635,0.963,0.861,0.727,0.093,0.318,0.447
0.359,0.637,0.964,0.862,0.727,0.093,0.318,0.447
0.359,0.64,0.964,0.864,0.728,0.093,0.318,0.448
0.359,0.643,0.964,0.866,0.728,0.093,0.318,0.448
0.359,0.647,0.965,0.868,0.729,0.093,0.318,0.449
0.359,0.651,0.965,0.87,0.73,0.093,0.318,0.449
0.36,0.655,0.965,0.871,0.731,0.093,0.318,0.45
0.36,0.658,0.965,0.871,0.732,0.093,0.318,0.451
0.36,0.659,0.965,0.873,0.733,0.093,0.318,0.451
0.359,0.661,0.965,0.876,0.734,0.093,0.318,0.452
0.359,0.665,0.966,0.884,0.735,0.093,0.318,0.454
0.359,0.67,0.966,0.903,0.737,0.093,0.318,0.457
0.359,0.68,0.967,0.921,0.741,0.093,0.319,0.469
0.359,0.701,0.969,0.936,0.75,0.094,0.32,0.49
0.36,0.74,0.971,0.949,0.769,0.094,0.321,0.514
0.361,0.78,0.973,0.962,0.795,0.095,0.321,0.535
0.363,0.827,0.975,0.975,0.819,0.096,0.322,0.553
0.365,0.878,0.978,0.984,0.842,0.098,0.323,0.568
0.366,0.939,0.981,0.995,0.862,0.099,0.324,0.582
0.368,0.993,0.984,1.004,0.881,0.101,0.324,0.593
0.369,1.038,0.986,1.013,0.895,0.102,0.325,0.604
0.37,1.076,0.989,1.018,0.909,0.103,0.325,0.613
0.371,1.108,0.992,1.025,0.922,0.104,0.326,0.622
0.372,1.138,0.995,1.028,0.933,0.105,0.326,0.63
0.373,1.163,0.997,1.036,0.942,0.105,0.327,0.638
0.374,1.186,1.0,1.038,0.952,0.106,0.327,0.646
0.375,1.207,1.002,1.042,0.961,0.107,0.327,0.651
0.376,1.227,1.005,1.047,0.969,0.107,0.327,0.658
0.376,1.244,1.007,1.056,0.977,0.108,0.327,0.664
0.377,1.26,1.009,1.056,0.984,0.109,0.327,0.67
0.377,1.276,1.011,1.06,0.99,0.11,0.328,0.675
0.378,1.29,1.014,1.063,0.999,0.11,0.328,0.68
0.378,1.303,1.016,1.068,1.005,0.111,0.328,0.684
0.379,1.315,1.018,1.067,1.011,0.112,0.327,0.689
0.379,1.327,1.02,1.068,1.018,0.112,0.327,0.693
0.38,1.338,1.022,1.076,1.023,0.113,0.327,0.698
0.38,1.349,1.024,1.085,1.029,0.114,0.327,0.702
0.38,1.358,1.025,1.081,1.035,0.114,0.327,0.706
0.381,1.368,1.027,1.084,1.04,0.115,0.327,0.71
0.381,1.376,1.029,1.084,1.044,0.115,0.326,0.713
0.381,1.385,1.03,1.086,1.049,0.116,0.326,0.717
0.382,1.394,1.032,1.088,1.055,0.116,0.326,0.72
0.382,1.402,1.033,1.089,1.06,0.117,0.326,0.724
0.382,1.409,1.035,1.09,1.064,0.117,0.325,0.727
0.382,1.416,1.037,1.092,1.069,0.118,0.325,0.731
0.383,1.423,1.038,1.094,1.073,0.118,0.325,0.734
0.383,1.431,1.04,1.097,1.077,0.119,0.325,0.737
0.383,1.437,1.041,1.099,1.082,0.119,0.324,0.74
0.383,1.443,1.043,1.102,1.085,0.12,0.324,0.743
0.383,1.45,1.044,1.103,1.09,0.12,0.323,0.746
0.383,1.455,1.045,1.103,1.093,0.121,0.323,0.749
0.384,1.462,1.047,1.105,1.098,0.121,0.323,0.751
0.384,1.467,1.048,1.104,1.101,0.121,0.322,0.754
0.384,1.472,1.05,1.105,1.106,0.122,0.322,0.756
0.384,1.477,1.051,1.113,1.11,0.122,0.322,0.758
0.384,1.482,1.053,1.11,1.113,0.123,0.321,0.76
0.384,1.486,1.054,1.108,1.116,0.124,0.321,0.764
0.384,1.492,1.055,1.113,1.121,0.124,0.32,0.766
0.384,1.497,1.057,1.113,1.125,0.124,0.32,0.768
0.384,1.5,1.058,1.114,1.128,0.125,0.319,0.77
0.385,1.506,1.06,1.113,1.132,0.125,0.319,0.773
0.385,1.509,1.061,1.119,1.135,0.126,0.319,0.776
0.385,1.514,1.063,1.12,1.138,0.126,0.318,0.777
0.385,1.518,1.064,1.12,1.142,0.127,0.318,0.781
0.385,1.522,1.065,1.122,1.146,0.127,0.317,0.782
0.385,1.526,1.066,1.12,1.148,0.128,0.317,0.785
0.385,1.53,1.067,1.122,1.151,0.128,0.317,0.787
0.386,1.533,1.069,1.12,1.153,0.129,0.316,0.79
0.386,1.536,1.07,1.123,1.157,0.129,0.316,0.793
0.386,1.541,1.072,1.126,1.161,0.13,0.316,0.795
0.386,1.544,1.073,1.124,1.164,0.13,0.316,0.798
0.386,1.547,1.074,1.127,1.166,0.131,0.315,0.8
0.386,1.55,1.075,1.13,1.169,0.131,0.315,0.802
0.387,1.554,1.076,1.132,1.173,0.131,0.315,0.806
0.387,1.557,1.078,1.129,1.176,0.132,0.315,0.808
0.387,1.559,1.079,1.135,1.178,0.132,0.315,0.811
0.387,1.563,1.08,1.136,1.182,0.133,0.315,0.813
0.388,1.566,1.082,1.136,1.186,0.133,0.315,0.816
0.388,1.569,1.083,1.146,1.19,0.134,0.315,0.819
0.388,1.572,1.084,1.15,1.193,0.135,0.315,0.822
0.389,1.575,1.085,1.157,1.197,0.135,0.315,0.824
0.389,1.578,1.087,1.168,1.201,0.136,0.315,0.827
0.39,1.581,1.088,1.176,1.204,0.136,0.315,0.83
0.391,1.583,1.09,1.182,1.208,0.137,0.315,0.832
0.392,1.585,1.092,1.187,1.211,0.138,0.316,0.835
0.393,1.587,1.093,1.192,1.214,0.139,0.316,0.838
0.393,1.589,1.095,1.197,1.217,0.139,0.317,0.84
0.394,1.59,1.096,1.201,1.221,0.14,0.317,0.843
0.395,1.592,1.098,1.205,1.224,0.14,0.317,0.846
0.396,1.594,1.1,1.21,1.227,0.141,0.317,0.849
0.397,1.595,1.101,1.214,1.23,0.142,0.318,0.852
0.398,1.597,1.103,1.218,1.233,0.142,0.318,0.854
0.399,1.598,1.105,1.222,1.236,0.143,0.319,0.857
0.399,1.6,1.106,1.227,1.24,0.143,0.319,0.86
0.4,1.601,1.108,1.231,1.243,0.144,0.319,0.862
0.401,1.603,1.109,1.235,1.246,0.145,0.32,0.865
0.402,1.604,1.111,1.239,1.249,0.145,0.32,0.868
0.403,1.605,1.113,1.242,1.252,0.146,0.32,0.871
0.404,1.607,1.114,1.246,1.255,0.147,0.321,0.874
0.405,1.609,1.116,1.25,1.258,0.147,0.321,0.876
0.406,1.61,1.118,1.254,1.261,0.148,0.322,0.879
0.407,1.611,1.119,1.258,1.264,0.149,0.322,0.882
0.408,1.612,1.121,1.261,1.267,0.149,0.323,0.884
0.409,1.613,1.123,1.265,1.27,0.15,0.323,0.887
0.409,1.615,1.124,1.268,1.272,0.15,0.324,0.89
0.41,1.616,1.126,1.272,1.275,0.151,0.324,0.893
0.411,1.617,1.128,1.275,1.278,0.152,0.324,0.895
0.412,1.619,1.129,1.279,1.281,0.152,0.325,0.898
0.413,1.62,1.131,1.282,1.283,0.153,0.325,0.9
0.414,1.621,1.133,1.285,1.286,0.154,0.326,0.903
0.415,1.622,1.134,1.288,1.288,0.154,0.326,0.905
0.416,1.623,1.136,1.291,1.29,0.155,0.326,0.908
0.417,1.625,1.137,1.295,1.293,0.156,0.327,0.91
0.418,1.626,1.139,1.298,1.295,0.156,0.327,0.913
0.419,1.627,1.14,1.301,1.298,0.157,0.328,0.915
0.42,1.628,1.142,1.304,1.3,0.158,0.328,0.917
0.421,1.629,1.144,1.307,1.302,0.158,0.328,0.92
0.422,1.63,1.145,1.309,1.304,0.159,0.329,0.922
0.423,1.631,1.147,1.312,1.307,0.16,0.329,0.924
0.424,1.633,1.148,1.315,1.309,0.16,0.329,0.927
0.425,1.634,1.15,1.318,1.311,0.161,0.33,0.929
0.426,1.635,1.152,1.32,1.313,0.161,0.33,0.931
0.427,1.636,1.153,1.323,1.315,0.162,0.331,0.933
0.428,1.637,1.155,1.326,1.317,0.163,0.331,0.935
0.429,1.638,1.156,1.328,1.319,0.163,0.332,0.938
0.43,1.639,1.158,1.331,1.321,0.164,0.332,0.94
0.431,1.64,1.159,1.334,1.323,0.164,0.332,0.941
0.432,1.642,1.161,1.336,1.324,0.165,0.333,0.943
0.433,1.643,1.162,1.339,1.326,0.166,0.333,0.946
0.434,1.643,1.164,1.341,1.328,0.167,0.334,0.948
0.435,1.645,1.165,1.343,1.33,0.167,0.334,0.95
0.436,1.646,1.167,1.346,1.332,0.168,0.335,0.952
0.437,1.647,1.169,1.348,1.333,0.168,0.335,0.953
0.438,1.648,1.17,1.35,1.335,0.169,0.335,0.955
0.439,1.649,1.172,1.352,1.336,0.17,0.336,0.957
0.44,1.65,1.173,1.355,1.338,0.17,0.336,0.959
0.441,1.651,1.174,1.357,1.339,0.171,0.336,0.961
0.442,1.652,1.176,1.359,1.341,0.172,0.337,0.962
0.443,1.653,1.177,1.361,1.342,0.172,0.337,0.964
0.444,1.654,1.179,1.363,1.344,0.173,0.338,0.966
0.445,1.655,1.18,1.365,1.345,0.174,0.338,0.967
0.446,1.655,1.182,1.368,1.346,0.174,0.338,0.968
0.445,1.651,1.179,1.365,1.343,0.174,0.338,0.967
0.448,1.658,1.185,1.371,1.348,0.175,0.339,0.971
0.45,1.661,1.188,1.376,1.352,0.176,0.34,0.976
0.45,1.661,1.189,1.377,1.353,0.177,0.341,0.977
0.451,1.66,1.189,1.378,1.353,0.178,0.341,0.978
0.45,1.656,1.187,1.376,1.351,0.178,0.34,0.977
0.451,1.656,1.188,1.377,1.349,0.178,0.34,0.976
0.454,1.662,1.193,1.383,1.354,0.179,0.341,0.98
0.456,1.666,1.197,1.388,1.359,0.18,0.343,0.984
0.456,1.666,1.197,1.389,1.359,0.181,0.343,0.986
0.457,1.664,1.198,1.39,1.359,0.181,0.343,0.986
0.456,1.66,1.196,1.388,1.357,0.182,0.343,0.986
0.457,1.66,1.196,1.388,1.355,0.182,0.342,0.985
0.46,1.666,1.201,1.393,1.36,0.183,0.343,0.988
0.462,1.67,1.205,1.399,1.365,0.184,0.345,0.992
0.462,1.669,1.206,1.4,1.365,0.185,0.345,0.994
0.463,1.668,1.206,1.4,1.364,0.185,0.345,0.994
0.462,1.664,1.204,1.398,1.362,0.185,0.345,0.994
0.463,1.663,1.204,1.398,1.36,0.185,0.344,0.992
0.466,1.669,1.209,1.404,1.364,0.187,0.345,0.995
0.467,1.673,1.213,1.409,1.369,0.188,0.347,1.0
0.468,1.672,1.214,1.41,1.369,0.188,0.347,1.001
0.469,1.671,1.214,1.41,1.369,0.189,0.347,1.001
0.468,1.667,1.212,1.409,1.367,0.189,0.347,1.001
0.469,1.666,1.212,1.408,1.365,0.189,0.347,0.999
0.472,1.671,1.217,1.413,1.369,0.19,0.348,1.001
0.474,1.675,1.221,1.418,1.373,0.192,0.349,1.006
0.474,1.674,1.222,1.419,1.373,0.192,0.349,1.007
0.475,1.673,1.222,1.42,1.373,0.193,0.35,1.008
0.474,1.669,1.22,1.418,1.37,0.193,0.35,1.007
0.475,1.667,1.219,1.417,1.368,0.193,0.349,1.005
0.478,1.673,1.224,1.422,1.372,0.194,0.35,1.007
0.48,1.676,1.229,1.427,1.376,0.195,0.351,1.012
0.48,1.675,1.229,1.428,1.376,0.196,0.352,1.013
0.481,1.674,1.229,1.429,1.376,0.196,0.352,1.013
0.48,1.67,1.228,1.427,1.373,0.196,0.352,1.012
0.481,1.668,1.227,1.425,1.371,0.197,0.351,1.011
0.484,1.672,1.231,1.43,1.374,0.198,0.352,1.012
0.485,1.676,1.236,1.436,1.379,0.199,0.353,1.017
0.486,1.675,1.237,1.437,1.379,0.199,0.354,1.018
0.487,1.674,1.237,1.437,1.378,0.2,0.354,1.018
0.486,1.669,1.235,1.435,1.376,0.2,0.354,1.017
0.487,1.667,1.234,1.433,1.373,0.2,0.353,1.015
0.49,1.671,1.238,1.438,1.376,0.201,0.354,1.017
0.491,1.675,1.243,1.443,1.381,0.202,0.355,1.021
0.492,1.674,1.244,1.444,1.381,0.203,0.356,1.023
0.493,1.673,1.244,1.445,1.38,0.203,0.356,1.022
0.492,1.668,1.242,1.443,1.378,0.203,0.356,1.022
0.493,1.665,1.241,1.441,1.375,0.203,0.355,1.019
0.495,1.669,1.245,1.445,1.377,0.204,0.356,1.02
0.497,1.673,1.25,1.451,1.382,0.206,0.357,1.025
0.498,1.672,1.251,1.452,1.383,0.206,0.358,1.026
0.498,1.67,1.251,1.452,1.382,0.207,0.358,1.026
0.498,1.666,1.249,1.45,1.379,0.207,0.358,1.025
0.498,1.662,1.248,1.448,1.376,0.207,0.357,1.022
0.501,1.666,1.252,1.452,1.378,0.208,0.358,1.024
0.503,1.67,1.257,1.458,1.383,0.209,0.359,1.028
0.504,1.669,1.258,1.459,1.384,0.21,0.36,1.029
0.504,1.667,1.258,1.458,1.383,0.21,0.36,1.029
0.504,1.662,1.256,1.457,1.38,0.21,0.36,1.028
0.504,1.665,1.259,1.46,1.382,0.211,0.36,1.029
0.507,1.664,1.26,1.461,1.382,0.211,0.361,1.029
0.508,1.663,1.261,1.462,1.382,0.212,0.361,1.03
0.509,1.662,1.262,1.463,1.382,0.213,0.361,1.03
0.51,1.661,1.263,1.464,1.382,0.213,0.361,1.03
0.511,1.66,1.264,1.464,1.382,0.214,0.362,1.031
0.511,1.66,1.266,1.465,1.382,0.214,0.362,1.031
0.513,1.659,1.267,1.466,1.382,0.215,0.362,1.031
0.513,1.658,1.268,1.467,1.382,0.215,0.363,1.032
0.514,1.657,1.268,1.468,1.382,0.216,0.363,1.032
0.515,1.656,1.27,1.469,1.382,0.216,0.363,1.032
0.516,1.655,1.271,1.47,1.381,0.217,0.364,1.032
0.517,1.654,1.272,1.47,1.381,0.217,0.364,1.033
0.518,1.652,1.273,1.471,1.381,0.218,0.364,1.033
0.519,1.651,1.274,1.472,1.381,0.218,0.364,1.033
0.52,1.65,1.275,1.473,1.381,0.219,0.365,1.033
0.521,1.649,1.276,1.474,1.381,0.219,0.365,1.033
0.522,1.648,1.277,1.475,1.381,0.22,0.365,1.034
0.523,1.647,1.278,1.475,1.381,0.22,0.366,1.034
0.524,1.645,1.279,1.476,1.38,0.221,0.366,1.034
0.524,1.644,1.279,1.477,1.38,0.221,0.366,1.034
0.525,1.643,1.281,1.478,1.38,0.221,0.366,1.034
0.526,1.642,1.282,1.478,1.38,0.222,0.367,1.034
0.527,1.64,1.283,1.479,1.38,0.222,0.367,1.034
0.528,1.639,1.283,1.48,1.379,0.223,0.367,1.034
0.529,1.638,1.284,1.481,1.379,0.223,0.368,1.034
0.53,1.636,1.285,1.481,1.379,0.224,0.368,1.034
0.531,1.635,1.286,1.482,1.379,0.224,0.368,1.034
0.532,1.634,1.287,1.483,1.379,0.225,0.368,1.034
0.532,1.632,1.288,1.483,1.378,0.225,0.369,1.034
0.533,1.631,1.289,1.484,1.378,0.226,0.369,1.034
0.534,1.63,1.29,1.484,1.378,0.226,0.369,1.034
0.535,1.628,1.291,1.485,1.378,0.226,0.369,1.034
0.536,1.627,1.292,1.485,1.377,0.227,0.37,1.034
0.537,1.625,1.293,1.486,1.377,0.227,0.37,1.034
0.538,1.624,1.294,1.487,1.377,0.228,0.37,1.034
0.539,1.622,1.295,1.487,1.377,0.228,0.371,1.034
0.539,1.621,1.295,1.488,1.376,0.228,0.371,1.034
0.54,1.619,1.296,1.488,1.376,0.229,0.371,1.033
0.541,1.618,1.297,1.489,1.376,0.229,0.371,1.034
0.542,1.616,1.298,1.489,1.375,0.23,0.371,1.033
0.543,1.614,1.299,1.49,1.375,0.23,0.372,1.033
0.544,1.613,1.3,1.49,1.375,0.23,0.372,1.033
0.545,1.611,1.301,1.491,1.374,0.231,0.372,1.033
0.545,1.61,1.302,1.491,1.374,0.231,0.372,1.033
0.546,1.608,1.302,1.492,1.374,0.232,0.373,1.032
0.547,1.606,1.303,1.492,1.373,0.232,0.373,1.032
0.548,1.605,1.304,1.493,1.372,0.232,0.373,1.032
0.548,1.602,1.305,1.493,1.372,0.233,0.373,1.032
0.549,1.601,1.306,1.494,1.372,0.233,0.374,1.032
0.55,1.599,1.306,1.494,1.372,0.233,0.374,1.031
0.551,1.597,1.307,1.494,1.371,0.234,0.374,1.031
0.552,1.596,1.308,1.495,1.371,0.234,0.374,1.031
0.553,1.594,1.309,1.495,1.37,0.234,0.374,1.03
0.553,1.592,1.31,1.495,1.37,0.235,0.375,1.03
0.554,1.59,1.311,1.496,1.369,0.235,0.375,1.03
