S1_S0302,S2_S0302,S3_S0302,S4_S0302,S5_S0302,S6_S0302,S7_S0302,S8_S0302
0.361,0.626,0.964,0.85,0.724,0.095,0.321,0.446
0.361,0.626,0.964,0.85,0.724,0.095,0.321,0.446
0.361,0.626,0.964,0.85,0.723,0.094,0.321,0.446
0.361,0.626,0.964,0.85,0.724,0.094,0.321,0.446
0.361,0.626,0.964,0.85,0.724,0.094,0.321,0.446
0.361,0.626,0.963,0.849,0.723,0.094,0.321,0.446
0.361,0.626,0.963,0.849,0.723,0.095,0.321,0.446
0.361,0.626,0.963,0.849,0.723,0.094,0.321,0.446
0.361,0.625,0.963,0.849,0.723,0.094,0.321,0.446
0.361,0.625,0.963,0.849,0.723,0.094,0.321,0.446
0.361,0.625,0.963,0.849,0.723,0.094,0.321,0.446
0.361,0.625,0.963,0.849,0.723,0.094,0.321,0.446
0.361,0.625,0.963,0.849,0.723,0.094,0.321,0.446
0.361,0.625,0.963,0.849,0.723,0.094,0.32,0.446
0.361,0.625,0.963,0.849,0.723,0.094,0.321,0.446
0.361,0.625,0.963,0.849,0.723,0.094,0.32,0.446
0.361,0.625,0.963,0.849,0.723,0.094,0.32,0.446
0.361,0.625,0.962,0.849,0.723,0.094,0.32,0.446
0.361,0.625,0.962,0.849,0.723,0.094,0.32,0.446
0.36,0.625,0.962,0.849,0.723,0.094,0.32,0.446
0.36,0.625,0.962,0.849,0.723,0.094,0.32,0.446
0.36,0.625,0.962,0.85,0.723,0.094,0.32,0.445
0.36,0.625,0.962,0.85,0.723,0.094,0.32,0.445
0.36,0.625,0.962,0.85,0.724,0.094,0.32,0.446
0.36,0.626,0.962,0.85,0.724,0.094,0.32,0.446
0.36,0.629,0.962,0.851,0.724,0.094,0.32,0.447
0.36,0.634,0.963,0.854,0.726,0.094,0.32,0.448
0.36,0.64,0.963,0.857,0.728,0.095,0.32,0.449
0.36,0.646,0.964,0.861,0.731,0.094,0.32,0.451
0.36,0.651,0.965,0.865,0.734,0.094,0.32,0.452
0.36,0.656,0.965,0.864,0.737,0.094,0.32,0.453
0.36,0.662,0.966,0.862,0.741,0.095,0.32,0.454
0.36,0.666,0.966,0.866,0.744,0.095,0.32,0.455
0.36,0.67,0.966,0.873,0.747,0.095,0.32,0.457
0.359,0.675,0.967,0.887,0.751,0.095,0.321,0.46
0.359,0.683,0.967,0.907,0.756,0.095,0.321,0.474
0.359,0.704,0.969,0.923,0.768,0.095,0.322,0.497
0.36,0.739,0.97,0.937,0.784,0.096,0.323,0.52
0.361,0.787,0.972,0.95,0.804,0.097,0.324,0.54
0.362,0.841,0.974,0.961,0.825,0.099,0.325,0.556
0.364,0.893,0.977,0.972,0.847,0.1,0.325,0.571
0.366,0.939,0.979,0.983,0.867,0.101,0.326,0.583
0.367,0.983,0.982,0.993,0.883,0.102,0.326,0.595
0.369,1.026,0.985,1.0,0.897,0.103,0.327,0.606
0.37,1.064,0.988,1.01,0.911,0.104,0.328,0.616
0.371,1.099,0.99,1.017,0.924,0.105,0.328,0.624
0.372,1.13,0.993,1.022,0.934,0.106,0.328,0.633
0.373,1.157,0.996,1.03,0.945,0.107,0.329,0.639
0.374,1.181,0.998,1.036,0.954,0.108,0.329,0.647
0.375,1.201,1.001,1.04,0.962,0.109,0.329,0.654
0.376,1.22,1.004,1.046,0.971,0.11,0.329,0.659
0.377,1.238,1.006,1.05,0.979,0.11,0.329,0.665
0.377,1.254,1.008,1.051,0.986,0.111,0.33,0.671
0.378,1.269,1.01,1.055,0.993,0.112,0.33,0.676
0.378,1.283,1.013,1.06,0.999,0.112,0.329,0.681
0.379,1.296,1.015,1.063,1.006,0.113,0.33,0.686
0.379,1.308,1.017,1.063,1.012,0.114,0.33,0.691
0.38,1.319,1.019,1.073,1.019,0.115,0.329,0.695
0.38,1.33,1.021,1.071,1.026,0.115,0.33,0.699
0.381,1.341,1.023,1.081,1.029,0.116,0.329,0.703
0.381,1.351,1.025,1.077,1.036,0.116,0.329,0.707
0.382,1.362,1.027,1.083,1.041,0.117,0.329,0.711
0.382,1.369,1.029,1.083,1.046,0.117,0.329,0.716
0.382,1.379,1.031,1.087,1.051,0.118,0.329,0.719
0.383,1.387,1.033,1.086,1.057,0.119,0.329,0.723
0.383,1.395,1.035,1.089,1.061,0.119,0.329,0.727
0.384,1.402,1.036,1.093,1.066,0.12,0.329,0.73
0.384,1.41,1.038,1.093,1.072,0.12,0.328,0.734
0.384,1.417,1.04,1.098,1.075,0.121,0.329,0.738
0.385,1.424,1.041,1.098,1.08,0.122,0.328,0.739
0.385,1.431,1.043,1.102,1.085,0.122,0.328,0.743
0.385,1.437,1.045,1.105,1.089,0.123,0.328,0.746
0.386,1.443,1.046,1.104,1.093,0.123,0.328,0.75
0.386,1.45,1.048,1.108,1.098,0.124,0.327,0.753
0.387,1.455,1.049,1.108,1.101,0.124,0.327,0.755
0.387,1.461,1.051,1.112,1.106,0.125,0.327,0.758
0.387,1.467,1.053,1.113,1.11,0.126,0.327,0.761
0.387,1.472,1.054,1.114,1.114,0.126,0.327,0.764
0.388,1.477,1.056,1.114,1.117,0.127,0.327,0.767
0.388,1.482,1.057,1.122,1.122,0.127,0.326,0.77
0.388,1.486,1.059,1.124,1.126,0.128,0.326,0.773
0.389,1.492,1.061,1.121,1.129,0.128,0.326,0.775
0.389,1.496,1.062,1.123,1.132,0.129,0.326,0.778
0.389,1.502,1.064,1.123,1.136,0.129,0.326,0.781
0.389,1.506,1.065,1.128,1.141,0.13,0.326,0.784
0.39,1.51,1.067,1.131,1.144,0.131,0.325,0.787
0.39,1.514,1.069,1.134,1.149,0.131,0.325,0.788
0.39,1.518,1.07,1.134,1.153,0.132,0.325,0.791
0.391,1.522,1.072,1.134,1.155,0.132,0.325,0.795
0.391,1.526,1.074,1.143,1.159,0.133,0.324,0.797
0.392,1.529,1.075,1.148,1.163,0.133,0.324,0.8
0.392,1.534,1.077,1.149,1.168,0.134,0.324,0.804
0.393,1.538,1.078,1.156,1.172,0.135,0.325,0.807
0.394,1.542,1.08,1.162,1.176,0.135,0.325,0.809
0.394,1.546,1.082,1.173,1.179,0.136,0.325,0.812
0.395,1.549,1.083,1.18,1.183,0.137,0.325,0.815
0.396,1.552,1.085,1.186,1.187,0.138,0.325,0.818
0.397,1.554,1.087,1.191,1.191,0.138,0.326,0.821
0.398,1.557,1.089,1.196,1.194,0.139,0.326,0.824
0.399,1.559,1.091,1.201,1.198,0.14,0.326,0.826
0.4,1.561,1.092,1.205,1.201,0.14,0.327,0.829
0.4,1.563,1.094,1.21,1.205,0.141,0.327,0.832
0.401,1.565,1.096,1.214,1.208,0.142,0.327,0.835
0.402,1.567,1.098,1.218,1.211,0.142,0.328,0.838
0.403,1.569,1.1,1.223,1.215,0.143,0.328,0.841
0.404,1.571,1.101,1.227,1.218,0.144,0.328,0.844
0.405,1.573,1.103,1.231,1.221,0.144,0.329,0.847
0.406,1.575,1.105,1.235,1.225,0.145,0.329,0.849
0.407,1.577,1.107,1.24,1.228,0.146,0.33,0.852
0.408,1.578,1.109,1.244,1.231,0.147,0.33,0.855
0.409,1.58,1.11,1.247,1.235,0.147,0.331,0.858
0.41,1.582,1.112,1.252,1.238,0.148,0.331,0.861
0.411,1.584,1.114,1.256,1.241,0.149,0.331,0.863
0.412,1.585,1.116,1.259,1.244,0.149,0.332,0.866
0.413,1.587,1.117,1.263,1.247,0.15,0.332,0.869
0.414,1.588,1.119,1.267,1.251,0.15,0.333,0.872
0.415,1.59,1.121,1.271,1.254,0.151,0.333,0.875
0.416,1.592,1.123,1.274,1.257,0.152,0.333,0.878
0.417,1.593,1.125,1.278,1.26,0.153,0.334,0.88
0.418,1.595,1.126,1.281,1.263,0.153,0.334,0.883
0.419,1.596,1.128,1.285,1.265,0.154,0.335,0.885
0.42,1.598,1.13,1.288,1.268,0.155,0.335,0.888
0.421,1.599,1.132,1.291,1.271,0.155,0.336,0.891
0.422,1.601,1.133,1.294,1.274,0.156,0.336,0.893
0.423,1.602,1.135,1.297,1.276,0.157,0.336,0.896
0.424,1.604,1.137,1.3,1.279,0.157,0.337,0.898
0.425,1.605,1.138,1.303,1.281,0.158,0.337,0.901
0.426,1.606,1.14,1.306,1.284,0.159,0.338,0.903
0.427,1.608,1.142,1.309,1.286,0.16,0.338,0.906
0.428,1.609,1.143,1.312,1.288,0.16,0.339,0.908
0.429,1.611,1.145,1.314,1.291,0.161,0.339,0.911
0.43,1.612,1.147,1.317,1.293,0.162,0.339,0.913
0.431,1.614,1.149,1.32,1.295,0.162,0.34,0.915
0.432,1.615,1.15,1.322,1.298,0.163,0.34,0.917
0.433,1.616,1.152,1.325,1.299,0.164,0.341,0.919
0.434,1.618,1.153,1.327,1.302,0.164,0.341,0.922
0.435,1.619,1.155,1.33,1.304,0.165,0.342,0.924
0.436,1.62,1.157,1.332,1.305,0.166,0.342,0.926
0.437,1.622,1.159,1.335,1.307,0.166,0.342,0.928
0.438,1.623,1.16,1.337,1.309,0.167,0.343,0.93
0.44,1.624,1.162,1.339,1.311,0.168,0.343,0.932
0.44,1.626,1.163,1.341,1.313,0.168,0.344,0.934
0.442,1.627,1.165,1.344,1.314,0.169,0.344,0.936
0.443,1.628,1.167,1.346,1.316,0.17,0.344,0.937
0.444,1.629,1.168,1.348,1.317,0.17,0.345,0.939
0.445,1.631,1.17,1.35,1.319,0.171,0.345,0.941
0.446,1.632,1.171,1.352,1.321,0.172,0.346,0.943
0.447,1.633,1.173,1.354,1.322,0.172,0.346,0.945
0.448,1.634,1.174,1.356,1.324,0.173,0.346,0.947
0.449,1.635,1.176,1.358,1.325,0.174,0.347,0.948
0.45,1.636,1.178,1.36,1.326,0.174,0.347,0.95
0.451,1.638,1.179,1.362,1.328,0.175,0.348,0.952
0.452,1.639,1.181,1.364,1.329,0.176,0.348,0.953
0.453,1.64,1.182,1.366,1.33,0.176,0.348,0.955
0.454,1.641,1.184,1.367,1.331,0.177,0.349,0.956
0.455,1.642,1.185,1.369,1.333,0.178,0.349,0.958
0.456,1.643,1.187,1.371,1.334,0.178,0.35,0.959
0.457,1.644,1.188,1.373,1.335,0.179,0.35,0.961
0.459,1.645,1.19,1.374,1.336,0.18,0.351,0.963
0.459,1.646,1.191,1.376,1.337,0.18,0.351,0.964
0.461,1.647,1.193,1.378,1.338,0.181,0.351,0.965
0.461,1.647,1.194,1.38,1.339,0.182,0.352,0.967
0.462,1.648,1.196,1.381,1.34,0.183,0.352,0.968
0.464,1.649,1.197,1.383,1.341,0.183,0.353,0.969
0.465,1.65,1.198,1.385,1.341,0.184,0.353,0.971
0.466,1.651,1.2,1.386,1.343,0.184,0.353,0.972
0.467,1.651,1.202,1.388,1.343,0.185,0.354,0.973
0.468,1.652,1.203,1.389,1.344,0.186,0.354,0.974
0.469,1.653,1.204,1.391,1.345,0.186,0.355,0.976
0.47,1.654,1.206,1.392,1.346,0.187,0.355,0.977
0.471,1.654,1.207,1.394,1.346,0.188,0.355,0.978
0.472,1.655,1.209,1.395,1.347,0.188,0.356,0.979
0.473,1.656,1.21,1.397,1.348,0.189,0.356,0.98
0.474,1.656,1.212,1.398,1.348,0.19,0.356,0.981
0.475,1.657,1.213,1.4,1.349,0.19,0.357,0.982
0.476,1.657,1.214,1.401,1.35,0.191,0.357,0.983
0.477,1.658,1.216,1.402,1.35,0.192,0.358,0.984
0.478,1.658,1.217,1.404,1.351,0.192,0.358,0.986
0.479,1.659,1.218,1.405,1.351,0.193,0.358,0.986
0.48,1.659,1.22,1.407,1.352,0.193,0.359,0.987
0.481,1.659,1.221,1.408,1.353,0.194,0.359,0.988
0.482,1.66,1.222,1.409,1.353,0.195,0.359,0.989
0.483,1.66,1.224,1.41,1.354,0.195,0.36,0.99
0.485,1.66,1.225,1.411,1.354,0.196,0.36,0.991
0.485,1.66,1.226,1.413,1.355,0.197,0.361,0.992
0.487,1.661,1.228,1.414,1.355,0.197,0.361,0.993
0.488,1.661,1.229,1.415,1.355,0.198,0.361,0.994
0.489,1.661,1.23,1.416,1.355,0.199,0.362,0.995
0.489,1.661,1.232,1.417,1.356,0.199,0.362,0.996
0.491,1.661,1.233,1.418,1.356,0.2,0.362,0.996
0.492,1.661,1.234,1.419,1.356,0.201,0.363,0.997
0.493,1.661,1.236,1.421,1.357,0.201,0.363,0.998
0.494,1.661,1.237,1.422,1.357,0.202,0.363,0.999
0.495,1.661,1.238,1.422,1.357,0.202,0.364,0.999
0.496,1.66,1.239,1.424,1.358,0.203,0.364,1.0
0.497,1.66,1.24,1.425,1.358,0.203,0.364,1.001
0.498,1.66,1.242,1.426,1.358,0.204,0.365,1.001
0.499,1.66,1.243,1.427,1.358,0.205,0.365,1.002
0.5,1.659,1.244,1.428,1.358,0.205,0.365,1.003
0.501,1.659,1.245,1.429,1.359,0.206,0.366,1.003
0.502,1.659,1.247,1.429,1.359,0.206,0.366,1.004
0.503,1.658,1.248,1.43,1.359,0.207,0.366,1.004
0.504,1.658,1.249,1.431,1.359,0.208,0.367,1.005
0.505,1.657,1.25,1.432,1.359,0.208,0.367,1.006
0.506,1.657,1.251,1.433,1.359,0.209,0.367,1.006
0.507,1.656,1.252,1.434,1.359,0.209,0.368,1.007
0.508,1.655,1.253,1.435,1.359,0.21,0.368,1.007
0.509,1.655,1.255,1.436,1.359,0.211,0.369,1.008
0.51,1.654,1.256,1.437,1.359,0.211,0.369,1.008
0.511,1.653,1.257,1.437,1.359,0.212,0.369,1.008
0.512,1.653,1.258,1.438,1.359,0.212,0.37,1.009
0.513,1.652,1.259,1.439,1.359,0.213,0.37,1.009
0.514,1.651,1.26,1.44,1.359,0.213,0.37,1.01
0.515,1.65,1.261,1.441,1.359,0.214,0.37,1.01
0.516,1.649,1.263,1.441,1.359,0.215,0.371,1.011
0.517,1.648,1.264,1.442,1.359,0.215,0.371,1.011
0.518,1.648,1.265,1.443,1.359,0.215,0.371,1.011
0.519,1.647,1.266,1.444,1.359,0.216,0.372,1.011
0.52,1.646,1.267,1.444,1.359,0.217,0.372,1.012
0.521,1.645,1.268,1.445,1.359,0.217,0.372,1.012
0.522,1.644,1.269,1.446,1.359,0.218,0.373,1.012
0.522,1.643,1.27,1.446,1.359,0.218,0.373,1.013
0.524,1.641,1.271,1.447,1.359,0.219,0.373,1.013
0.525,1.64,1.272,1.448,1.358,0.219,0.374,1.013
0.525,1.639,1.273,1.448,1.358,0.22,0.374,1.013
0.526,1.638,1.274,1.449,1.358,0.22,0.374,1.014
0.527,1.637,1.275,1.449,1.358,0.221,0.375,1.014
0.528,1.635,1.276,1.45,1.358,0.221,0.375,1.014
0.529,1.634,1.277,1.451,1.358,0.222,0.375,1.014
0.53,1.633,1.278,1.451,1.357,0.222,0.375,1.014
0.531,1.631,1.279,1.452,1.357,0.223,0.376,1.014
0.531,1.626,1.278,1.449,1.354,0.223,0.375,1.012
0.532,1.626,1.279,1.45,1.354,0.223,0.375,1.012
0.533,1.624,1.279,1.45,1.353,0.224,0.376,1.012
0.533,1.622,1.28,1.451,1.353,0.224,0.376,1.012
0.535,1.621,1.281,1.451,1.353,0.225,0.376,1.013
0.535,1.62,1.282,1.452,1.353,0.225,0.376,1.013
0.536,1.618,1.283,1.452,1.353,0.225,0.377,1.013
0.537,1.616,1.284,1.453,1.352,0.226,0.377,1.013
0.538,1.615,1.285,1.453,1.352,0.226,0.377,1.013
0.539,1.613,1.286,1.453,1.351,0.227,0.377,1.013
0.54,1.612,1.287,1.454,1.351,0.227,0.378,1.013
0.54,1.61,1.288,1.454,1.351,0.228,0.378,1.013
0.542,1.608,1.289,1.455,1.351,0.228,0.378,1.013
0.543,1.607,1.29,1.455,1.35,0.229,0.378,1.012
0.543,1.605,1.29,1.455,1.35,0.229,0.379,1.012
0.544,1.603,1.291,1.456,1.349,0.229,0.379,1.012
0.545,1.601,1.292,1.456,1.349,0.23,0.379,1.012
0.546,1.6,1.293,1.456,1.348,0.23,0.379,1.012
0.547,1.598,1.294,1.457,1.348,0.23,0.38,1.012
0.548,1.596,1.295,1.457,1.348,0.231,0.38,1.012
0.548,1.594,1.296,1.457,1.347,0.231,0.38,1.011
0.549,1.593,1.296,1.457,1.347,0.232,0.38,1.012
0.55,1.59,1.297,1.458,1.347,0.232,0.381,1.011
0.551,1.589,1.298,1.458,1.346,0.232,0.381,1.011
0.552,1.587,1.299,1.458,1.346,0.233,0.381,1.011
0.552,1.585,1.3,1.459,1.345,0.233,0.381,1.01
0.553,1.583,1.3,1.459,1.345,0.234,0.382,1.01
0.554,1.581,1.301,1.459,1.345,0.234,0.382,1.01
0.555,1.579,1.302,1.459,1.344,0.234,0.382,1.01
0.556,1.577,1.303,1.46,1.343,0.234,0.382,1.01
0.557,1.575,1.303,1.46,1.343,0.235,0.383,1.009
0.558,1.573,1.304,1.46,1.343,0.235,0.383,1.009
0.558,1.571,1.305,1.46,1.342,0.235,0.383,1.008
0.559,1.569,1.306,1.46,1.342,0.236,0.383,1.008
0.56,1.567,1.306,1.46,1.341,0.236,0.383,1.008
0.561,1.565,1.307,1.461,1.341,0.236,0.383,1.007
0.562,1.563,1.308,1.461,1.34,0.237,0.384,1.007
0.562,1.561,1.309,1.461,1.34,0.237,0.384,1.007
0.563,1.559,1.309,1.461,1.339,0.237,0.384,1.006
0.564,1.556,1.31,1.461,1.339,0.238,0.384,1.006
0.564,1.554,1.311,1.461,1.338,0.238,0.384,1.006
0.565,1.552,1.311,1.461,1.338,0.238,0.385,1.005
0.566,1.55,1.312,1.461,1.337,0.238,0.385,1.005
0.567,1.548,1.313,1.461,1.337,0.239,0.385,1.004
0.568,1.546,1.314,1.461,1.336,0.239,0.385,1.004
0.568,1.543,1.314,1.461,1.335,0.239,0.386,1.003
0.569,1.541,1.315,1.461,1.335,0.239,0.386,1.003
0.57,1.539,1.316,1.462,1.334,0.24,0.386,1.003
0.571,1.537,1.316,1.462,1.334,0.24,0.386,1.002
0.571,1.535,1.317,1.462,1.333,0.24,0.386,1.002
0.572,1.533,1.318,1.462,1.333,0.24,0.386,1.001
0.573,1.53,1.318,1.462,1.332,0.24,0.387,1.001
0.573,1.528,1.319,1.462,1.332,0.241,0.387,1.0
0.574,1.526,1.32,1.462,1.331,0.241,0.387,1.0
0.575,1.524,1.32,1.462,1.33,0.241,0.387,0.999
0.576,1.522,1.321,1.462,1.33,0.241,0.387,0.999
0.576,1.519,1.322,1.462,1.329,0.241,0.387,0.998
0.577,1.517,1.322,1.462,1.328,0.242,0.388,0.998
0.578,1.515,1.323,1.462,1.328,0.242,0.388,0.998
0.578,1.513,1.323,1.462,1.327,0.242,0.388,0.997
0.579,1.51,1.324,1.462,1.326,0.243,0.389,0.998
0.581,1.511,1.327,1.465,1.329,0.243,0.389,0.998
0.582,1.509,1.328,1.464,1.328,0.243,0.389,0.997
0.582,1.507,1.328,1.464,1.327,0.243,0.39,0.997
0.583,1.505,1.329,1.464,1.327,0.243,0.39,0.996
0.584,1.502,1.33,1.464,1.326,0.244,0.39,0.996
0.584,1.5,1.33,1.464,1.326,0.244,0.39,0.995
0.585,1.498,1.331,1.464,1.325,0.244,0.39,0.995
0.586,1.496,1.331,1.464,1.324,0.244,0.39,0.994
0.586,1.494,1.332,1.464,1.324,0.244,0.391,0.994
0.587,1.492,1.333,1.464,1.323,0.244,0.391,0.993
0.588,1.489,1.333,1.464,1.322,0.245,0.391,0.993
0.588,1.487,1.334,1.464,1.322,0.244,0.391,0.992
0.589,1.485,1.335,1.464,1.321,0.245,0.391,0.992
0.59,1.483,1.335,1.463,1.321,0.245,0.391,0.991
0.59,1.48,1.336,1.463,1.32,0.245,0.392,0.99
0.591,1.478,1.336,1.463,1.319,0.245,0.392,0.99
0.592,1.476,1.337,1.463,1.318,0.245,0.392,0.989
0.592,1.474,1.337,1.463,1.318,0.245,0.392,0.989
0.593,1.472,1.338,1.463,1.317,0.245,0.392,0.988
0.594,1.469,1.339,1.462,1.316,0.245,0.392,0.988
0.594,1.467,1.339,1.462,1.316,0.245,0.392,0.987
0.595,1.465,1.339,1.462,1.315,0.245,0.393,0.986
0.595,1.463,1.34,1.462,1.314,0.246,0.393,0.986
0.596,1.46,1.341,1.462,1.314,0.246,0.393,0.985
0.597,1.458,1.341,1.462,1.313,0.245,0.393,0.984
0.597,1.456,1.341,1.462,1.312,0.246,0.393,0.984
0.598,1.454,1.342,1.461,1.312,0.246,0.393,0.983
0.598,1.451,1.343,1.461,1.311,0.246,0.394,0.983
0.599,1.449,1.343,1.461,1.31,0.246,0.394,0.982
0.6,1.447,1.344,1.46,1.309,0.245,0.394,0.981
0.6,1.445,1.344,1.46,1.309,0.246,0.394,0.981
0.601,1.442,1.344,1.46,1.308,0.246,0.394,0.98
0.601,1.44,1.345,1.46,1.307,0.246,0.394,0.979
0.602,1.438,1.345,1.46,1.307,0.246,0.394,0.979
0.602,1.436,1.346,1.459,1.306,0.246,0.395,0.978
0.603,1.433,1.346,1.459,1.305,0.246,0.395,0.977
0.604,1.431,1.347,1.459,1.304,0.246,0.395,0.977
0.604,1.429,1.347,1.459,1.304,0.246,0.395,0.976
0.605,1.427,1.348,1.458,1.303,0.246,0.395,0.976
0.605,1.424,1.348,1.458,1.302,0.246,0.395,0.975
0.606,1.422,1.349,1.458,1.301,0.246,0.395,0.974
0.606,1.42,1.349,1.457,1.301,0.246,0.396,0.974
0.607,1.418,1.35,1.457,1.3,0.246,0.396,0.973
0.607,1.416,1.35,1.457,1.299,0.246,0.396,0.972
0.608,1.414,1.35,1.456,1.298,0.245,0.396,0.971
0.609,1.411,1.351,1.456,1.297,0.246,0.396,0.971
0.609,1.409,1.351,1.456,1.297,0.245,0.396,0.97
0.61,1.407,1.352,1.455,1.296,0.245,0.396,0.97
0.61,1.405,1.352,1.455,1.295,0.245,0.396,0.969
0.611,1.403,1.353,1.455,1.294,0.245,0.396,0.968
0.611,1.401,1.353,1.454,1.293,0.245,0.397,0.967
0.612,1.398,1.354,1.454,1.293,0.245,0.397,0.967
0.612,1.396,1.354,1.454,1.292,0.245,0.397,0.966
0.613,1.394,1.354,1.453,1.291,0.245,0.397,0.965
