S1_C0901,S2_C0901,S3_C0901,S4_C0901,S5_C0901,S6_C0901,S7_C0901,S8_C0901
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.098,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.098,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.098,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.098,0.239,0.562
0.181,0.301,0.519,0.744,0.807,0.099,0.239,0.562
0.181,0.3,0.519,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.519,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.519,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.519,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.519,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.519,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.519,0.744,0.807,0.098,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.519,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.519,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.519,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.3,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.098,0.239,0.563
0.181,0.301,0.518,0.744,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.745,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.745,0.807,0.098,0.239,0.563
0.181,0.301,0.518,0.745,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.745,0.807,0.099,0.239,0.563
0.181,0.301,0.518,0.745,0.807,0.099,0.239,0.564
0.181,0.301,0.518,0.745,0.807,0.099,0.239,0.564
0.181,0.302,0.518,0.745,0.807,0.098,0.239,0.564
0.181,0.302,0.518,0.746,0.807,0.099,0.239,0.564
0.181,0.302,0.518,0.746,0.807,0.098,0.239,0.564
0.181,0.302,0.518,0.746,0.807,0.098,0.239,0.564
0.181,0.302,0.518,0.746,0.808,0.098,0.239,0.564
0.181,0.302,0.518,0.746,0.808,0.099,0.239,0.564
0.181,0.302,0.518,0.746,0.808,0.098,0.239,0.564
0.181,0.303,0.519,0.747,0.808,0.098,0.239,0.564
0.181,0.303,0.519,0.747,0.808,0.098,0.239,0.565
0.181,0.303,0.519,0.747,0.808,0.098,0.239,0.565
0.181,0.303,0.519,0.747,0.808,0.099,0.239,0.565
0.181,0.304,0.519,0.748,0.808,0.098,0.239,0.566
0.181,0.305,0.519,0.75,0.809,0.098,0.239,0.566
0.181,0.312,0.52,0.759,0.81,0.098,0.239,0.567
0.181,0.325,0.52,0.774,0.812,0.098,0.24,0.575
0.181,0.341,0.521,0.79,0.817,0.099,0.24,0.593
0.181,0.359,0.522,0.804,0.826,0.098,0.241,0.627
0.181,0.378,0.523,0.819,0.838,0.099,0.242,0.667
0.181,0.399,0.524,0.837,0.854,0.099,0.243,0.702
