S1_C0301,S2_C0301,S3_C0301,S4_C0301,S5_C0301,S6_C0301,S7_C0301,S8_C0301
0.296,0.436,0.607,0.747,0.756,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.756,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.756,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.755,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.756,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.755,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.756,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.756,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.755,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.755,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.755,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.755,0.07,0.273,0.085
0.296,0.436,0.607,0.747,0.755,0.07,0.273,0.085
0.296,0.436,0.607,0.746,0.755,0.07,0.273,0.085
0.296,0.436,0.607,0.746,0.755,0.07,0.273,0.084
0.296,0.436,0.606,0.746,0.755,0.07,0.273,0.085
0.296,0.436,0.606,0.746,0.755,0.07,0.273,0.084
0.296,0.436,0.606,0.746,0.755,0.07,0.273,0.085
0.296,0.436,0.606,0.746,0.755,0.07,0.273,0.084
0.296,0.436,0.606,0.746,0.755,0.07,0.273,0.084
0.296,0.436,0.606,0.746,0.755,0.07,0.273,0.084
0.296,0.436,0.606,0.746,0.755,0.07,0.273,0.084
0.296,0.436,0.606,0.745,0.755,0.07,0.273,0.085
0.296,0.436,0.606,0.745,0.755,0.07,0.273,0.084
0.296,0.436,0.606,0.745,0.755,0.07,0.273,0.084
0.296,0.436,0.606,0.745,0.755,0.07,0.273,0.084
0.296,0.435,0.606,0.745,0.755,0.07,0.273,0.084
0.296,0.435,0.606,0.745,0.755,0.07,0.273,0.085
0.296,0.436,0.606,0.745,0.755,0.07,0.273,0.084
0.296,0.435,0.606,0.745,0.755,0.07,0.273,0.084
0.296,0.435,0.605,0.745,0.755,0.07,0.273,0.084
0.296,0.435,0.605,0.745,0.755,0.07,0.272,0.084
0.296,0.435,0.605,0.745,0.754,0.07,0.273,0.084
0.296,0.435,0.605,0.745,0.755,0.07,0.272,0.084
0.296,0.435,0.605,0.745,0.754,0.07,0.272,0.084
0.296,0.435,0.605,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.605,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.605,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.605,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.605,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.605,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.605,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.605,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.605,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.296,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.604,0.744,0.754,0.07,0.272,0.084
0.295,0.435,0.603,0.744,0.754,0.07,0.272,0.085
0.295,0.434,0.603,0.744,0.754,0.07,0.272,0.084
0.295,0.434,0.603,0.744,0.754,0.07,0.272,0.084
0.295,0.434,0.603,0.744,0.754,0.07,0.272,0.084
0.295,0.434,0.603,0.744,0.754,0.07,0.272,0.084
0.295,0.434,0.603,0.744,0.754,0.07,0.272,0.084
0.295,0.434,0.603,0.744,0.754,0.07,0.272,0.084
0.295,0.434,0.603,0.744,0.754,0.07,0.272,0.084
0.296,0.434,0.603,0.744,0.755,0.07,0.272,0.085
0.295,0.434,0.603,0.745,0.755,0.07,0.272,0.084
0.295,0.434,0.603,0.745,0.755,0.07,0.272,0.084
0.295,0.434,0.603,0.745,0.755,0.07,0.272,0.084
0.295,0.434,0.603,0.744,0.755,0.07,0.272,0.085
0.295,0.434,0.603,0.745,0.755,0.07,0.272,0.085
0.295,0.434,0.603,0.745,0.755,0.07,0.272,0.085
0.295,0.434,0.603,0.745,0.755,0.07,0.272,0.085
0.295,0.434,0.603,0.745,0.755,0.07,0.272,0.085
0.295,0.435,0.603,0.746,0.755,0.07,0.272,0.085
0.295,0.435,0.603,0.746,0.756,0.07,0.272,0.085
0.295,0.435,0.603,0.746,0.756,0.07,0.272,0.085
0.295,0.435,0.602,0.747,0.756,0.07,0.272,0.085
0.295,0.435,0.602,0.747,0.756,0.07,0.271,0.085
0.295,0.435,0.602,0.748,0.756,0.07,0.272,0.085
0.295,0.435,0.602,0.749,0.757,0.07,0.272,0.086
0.295,0.435,0.602,0.749,0.757,0.07,0.271,0.086
0.295,0.435,0.602,0.75,0.757,0.07,0.272,0.086
0.295,0.435,0.602,0.75,0.758,0.07,0.271,0.086
0.295,0.435,0.602,0.751,0.758,0.07,0.271,0.086
0.295,0.435,0.602,0.752,0.759,0.07,0.271,0.086
0.295,0.436,0.602,0.752,0.759,0.07,0.272,0.086
0.295,0.436,0.602,0.753,0.759,0.07,0.272,0.086
0.295,0.436,0.602,0.754,0.76,0.07,0.271,0.086
0.295,0.436,0.602,0.754,0.76,0.07,0.271,0.087
0.295,0.436,0.602,0.755,0.761,0.07,0.271,0.087
0.295,0.436,0.602,0.756,0.761,0.07,0.271,0.087
0.295,0.437,0.602,0.756,0.761,0.07,0.271,0.087
0.295,0.437,0.602,0.757,0.762,0.07,0.271,0.087
0.295,0.437,0.602,0.758,0.762,0.07,0.271,0.087
0.295,0.438,0.602,0.758,0.763,0.07,0.271,0.087
0.295,0.438,0.602,0.759,0.763,0.07,0.271,0.088
0.296,0.438,0.602,0.76,0.763,0.07,0.271,0.088
0.296,0.438,0.602,0.761,0.764,0.07,0.271,0.088
0.296,0.439,0.602,0.761,0.764,0.07,0.271,0.088
0.296,0.439,0.602,0.762,0.765,0.07,0.271,0.088
0.296,0.439,0.602,0.763,0.765,0.07,0.271,0.088
0.296,0.44,0.602,0.763,0.766,0.07,0.271,0.088
0.296,0.44,0.602,0.764,0.766,0.07,0.271,0.089
0.296,0.441,0.602,0.765,0.766,0.07,0.271,0.089
0.296,0.441,0.602,0.765,0.767,0.07,0.271,0.089
0.296,0.441,0.602,0.766,0.767,0.07,0.271,0.089
0.296,0.442,0.602,0.767,0.768,0.07,0.271,0.089
0.296,0.442,0.602,0.768,0.768,0.07,0.271,0.089
0.296,0.443,0.602,0.768,0.769,0.07,0.271,0.089
0.296,0.443,0.602,0.769,0.769,0.07,0.271,0.089
0.296,0.444,0.602,0.77,0.77,0.07,0.271,0.09
0.296,0.444,0.602,0.77,0.77,0.07,0.271,0.09
0.296,0.444,0.602,0.771,0.771,0.07,0.271,0.09
0.296,0.445,0.602,0.772,0.771,0.07,0.271,0.09
0.296,0.445,0.602,0.772,0.772,0.07,0.271,0.09
0.296,0.446,0.602,0.773,0.772,0.07,0.271,0.09
0.296,0.446,0.602,0.774,0.772,0.07,0.271,0.09
0.296,0.447,0.602,0.775,0.773,0.07,0.271,0.091
0.296,0.447,0.602,0.775,0.773,0.07,0.271,0.091
0.296,0.448,0.602,0.776,0.774,0.07,0.271,0.091
0.296,0.448,0.602,0.777,0.775,0.07,0.271,0.091
0.296,0.449,0.602,0.777,0.775,0.07,0.271,0.091
0.296,0.449,0.602,0.778,0.775,0.07,0.271,0.091
0.297,0.45,0.602,0.779,0.776,0.07,0.271,0.091
0.297,0.45,0.603,0.78,0.776,0.07,0.271,0.091
0.297,0.451,0.602,0.78,0.777,0.07,0.271,0.091
0.297,0.451,0.602,0.781,0.777,0.07,0.271,0.092
0.297,0.452,0.602,0.782,0.778,0.07,0.271,0.092
0.297,0.452,0.603,0.783,0.778,0.07,0.271,0.092
0.297,0.453,0.603,0.783,0.779,0.07,0.271,0.092
0.297,0.453,0.603,0.784,0.779,0.07,0.271,0.092
0.297,0.454,0.603,0.785,0.78,0.071,0.271,0.092
0.297,0.454,0.603,0.786,0.78,0.071,0.271,0.092
0.297,0.455,0.603,0.786,0.781,0.071,0.271,0.093
0.297,0.456,0.603,0.787,0.781,0.07,0.271,0.093
0.297,0.456,0.603,0.788,0.782,0.071,0.271,0.093
0.297,0.457,0.603,0.789,0.783,0.071,0.271,0.093
0.297,0.457,0.603,0.789,0.783,0.071,0.271,0.093
0.297,0.458,0.603,0.79,0.784,0.071,0.271,0.093
0.297,0.458,0.603,0.791,0.784,0.071,0.271,0.094
0.297,0.459,0.603,0.792,0.785,0.071,0.271,0.094
0.297,0.459,0.603,0.792,0.786,0.071,0.271,0.094
0.297,0.46,0.603,0.793,0.786,0.071,0.271,0.094
0.297,0.461,0.603,0.794,0.787,0.071,0.271,0.094
0.298,0.461,0.603,0.795,0.787,0.071,0.271,0.094
0.298,0.462,0.603,0.796,0.788,0.071,0.271,0.095
0.298,0.462,0.603,0.796,0.789,0.071,0.271,0.095
0.298,0.463,0.603,0.797,0.789,0.071,0.271,0.095
0.298,0.463,0.604,0.798,0.79,0.071,0.271,0.095
0.298,0.464,0.603,0.799,0.791,0.071,0.271,0.095
0.298,0.465,0.604,0.799,0.791,0.071,0.271,0.096
0.298,0.465,0.604,0.8,0.792,0.071,0.271,0.096
0.298,0.466,0.604,0.801,0.792,0.071,0.271,0.096
0.298,0.466,0.604,0.802,0.793,0.071,0.271,0.096
0.298,0.467,0.604,0.803,0.794,0.071,0.271,0.096
0.298,0.467,0.604,0.803,0.794,0.071,0.271,0.096
0.298,0.468,0.604,0.804,0.795,0.071,0.271,0.096
0.299,0.469,0.604,0.805,0.795,0.071,0.271,0.097
0.299,0.469,0.604,0.806,0.796,0.071,0.271,0.097
0.299,0.47,0.604,0.807,0.797,0.071,0.271,0.097
0.299,0.47,0.604,0.807,0.797,0.071,0.271,0.097
0.299,0.471,0.604,0.808,0.798,0.071,0.271,0.097
0.299,0.472,0.604,0.809,0.799,0.071,0.271,0.098
0.299,0.472,0.604,0.81,0.799,0.071,0.271,0.098
0.299,0.473,0.605,0.81,0.8,0.071,0.271,0.098
0.299,0.474,0.605,0.811,0.801,0.071,0.271,0.098
0.299,0.474,0.605,0.812,0.801,0.071,0.271,0.098
0.299,0.475,0.605,0.813,0.802,0.071,0.271,0.098
0.299,0.476,0.605,0.814,0.802,0.071,0.271,0.099
0.299,0.476,0.605,0.814,0.803,0.071,0.271,0.099
0.299,0.477,0.605,0.815,0.804,0.071,0.271,0.099
0.299,0.477,0.605,0.816,0.804,0.072,0.271,0.099
0.299,0.478,0.605,0.817,0.805,0.072,0.271,0.099
0.299,0.479,0.605,0.818,0.806,0.071,0.271,0.1
0.299,0.479,0.605,0.818,0.806,0.072,0.271,0.1
0.299,0.48,0.605,0.819,0.807,0.072,0.271,0.1
0.299,0.481,0.605,0.82,0.807,0.072,0.271,0.1
0.299,0.481,0.606,0.821,0.808,0.072,0.271,0.1
0.299,0.482,0.606,0.821,0.809,0.072,0.271,0.1
0.3,0.482,0.606,0.822,0.809,0.072,0.271,0.101
0.3,0.483,0.606,0.823,0.81,0.072,0.271,0.1
0.3,0.483,0.606,0.824,0.811,0.072,0.271,0.101
0.3,0.484,0.606,0.825,0.811,0.072,0.271,0.101
0.3,0.485,0.606,0.826,0.812,0.072,0.271,0.101
0.3,0.485,0.606,0.826,0.812,0.072,0.271,0.101
0.3,0.486,0.606,0.827,0.813,0.072,0.271,0.101
0.3,0.487,0.606,0.828,0.814,0.072,0.271,0.102
0.3,0.487,0.607,0.829,0.814,0.072,0.271,0.102
0.3,0.488,0.607,0.829,0.815,0.072,0.271,0.102
0.3,0.488,0.607,0.83,0.816,0.072,0.271,0.102
0.301,0.489,0.607,0.831,0.817,0.072,0.271,0.102
0.301,0.49,0.607,0.832,0.817,0.072,0.271,0.102
0.301,0.49,0.607,0.833,0.818,0.072,0.271,0.103
0.301,0.491,0.607,0.834,0.819,0.072,0.271,0.103
0.301,0.492,0.607,0.835,0.819,0.072,0.271,0.103
0.301,0.492,0.607,0.836,0.82,0.072,0.271,0.103
0.301,0.493,0.607,0.836,0.821,0.072,0.271,0.103
0.301,0.493,0.607,0.838,0.822,0.072,0.271,0.104
0.301,0.494,0.607,0.838,0.823,0.072,0.271,0.103
0.302,0.495,0.607,0.839,0.823,0.072,0.271,0.104
0.302,0.495,0.608,0.84,0.824,0.072,0.271,0.104
0.302,0.496,0.608,0.841,0.825,0.072,0.271,0.104
0.302,0.497,0.608,0.842,0.826,0.072,0.271,0.104
0.302,0.497,0.608,0.843,0.826,0.073,0.271,0.105
0.302,0.498,0.608,0.844,0.827,0.073,0.271,0.105
0.302,0.499,0.608,0.845,0.828,0.072,0.271,0.105
0.302,0.5,0.608,0.846,0.829,0.073,0.271,0.105
0.303,0.501,0.608,0.847,0.83,0.073,0.272,0.106
0.303,0.503,0.608,0.848,0.83,0.073,0.272,0.106
0.303,0.506,0.608,0.849,0.831,0.073,0.272,0.106
0.303,0.509,0.608,0.85,0.832,0.073,0.272,0.106
0.303,0.513,0.609,0.851,0.833,0.073,0.272,0.107
0.303,0.517,0.609,0.852,0.834,0.073,0.272,0.107
0.304,0.521,0.609,0.853,0.834,0.073,0.272,0.107
0.304,0.526,0.609,0.853,0.835,0.073,0.272,0.108
0.304,0.531,0.609,0.854,0.836,0.073,0.272,0.108
0.304,0.537,0.61,0.855,0.836,0.073,0.272,0.108
0.305,0.542,0.61,0.857,0.837,0.073,0.272,0.108
0.305,0.547,0.61,0.858,0.838,0.073,0.272,0.109
0.305,0.553,0.611,0.86,0.838,0.073,0.272,0.109
0.306,0.558,0.611,0.861,0.839,0.073,0.272,0.109
0.306,0.563,0.611,0.863,0.84,0.073,0.273,0.109
0.306,0.568,0.612,0.864,0.84,0.073,0.273,0.11
0.306,0.573,0.612,0.866,0.841,0.074,0.273,0.11
0.306,0.578,0.612,0.867,0.842,0.074,0.273,0.11
0.307,0.583,0.612,0.869,0.842,0.074,0.273,0.11
0.307,0.587,0.613,0.87,0.843,0.074,0.273,0.111
0.307,0.592,0.613,0.871,0.844,0.074,0.273,0.111
0.307,0.596,0.614,0.873,0.844,0.074,0.273,0.111
0.308,0.6,0.614,0.874,0.845,0.074,0.273,0.111
0.308,0.605,0.614,0.875,0.846,0.074,0.273,0.111
0.308,0.608,0.614,0.876,0.846,0.074,0.273,0.112
0.308,0.612,0.615,0.877,0.847,0.074,0.273,0.112
0.309,0.616,0.615,0.879,0.848,0.075,0.274,0.112
0.309,0.62,0.615,0.88,0.848,0.075,0.274,0.112
0.309,0.624,0.616,0.881,0.849,0.075,0.273,0.112
0.31,0.628,0.616,0.881,0.85,0.075,0.274,0.113
0.31,0.631,0.616,0.882,0.85,0.075,0.274,0.113
0.31,0.635,0.616,0.883,0.851,0.075,0.274,0.113
0.31,0.638,0.617,0.884,0.851,0.075,0.274,0.113
0.31,0.642,0.617,0.884,0.852,0.075,0.274,0.113
0.311,0.645,0.617,0.885,0.852,0.075,0.274,0.113
0.311,0.647,0.618,0.886,0.853,0.075,0.274,0.114
0.311,0.65,0.618,0.888,0.854,0.075,0.274,0.114
0.311,0.652,0.618,0.889,0.854,0.075,0.274,0.114
0.311,0.654,0.619,0.89,0.855,0.075,0.274,0.114
0.312,0.657,0.619,0.892,0.855,0.075,0.274,0.114
0.312,0.66,0.619,0.894,0.856,0.075,0.274,0.114
0.312,0.664,0.62,0.896,0.857,0.076,0.275,0.114
0.312,0.668,0.62,0.897,0.858,0.076,0.275,0.114
0.313,0.672,0.62,0.899,0.859,0.076,0.275,0.115
0.313,0.676,0.621,0.901,0.859,0.076,0.275,0.115
0.313,0.68,0.621,0.903,0.86,0.076,0.275,0.115
0.314,0.683,0.621,0.904,0.861,0.076,0.275,0.115
0.314,0.687,0.622,0.906,0.862,0.076,0.275,0.115
0.314,0.69,0.622,0.908,0.863,0.076,0.275,0.115
0.314,0.693,0.622,0.909,0.864,0.076,0.275,0.115
0.314,0.697,0.623,0.911,0.865,0.076,0.276,0.116
0.315,0.7,0.623,0.912,0.866,0.076,0.275,0.116
0.315,0.703,0.623,0.914,0.867,0.076,0.276,0.116
0.315,0.706,0.624,0.915,0.868,0.076,0.276,0.116
0.316,0.709,0.624,0.917,0.869,0.077,0.276,0.116
0.316,0.712,0.624,0.918,0.87,0.077,0.276,0.116
0.316,0.715,0.625,0.92,0.871,0.077,0.276,0.116
0.316,0.717,0.625,0.921,0.872,0.077,0.276,0.117
0.317,0.72,0.625,0.923,0.873,0.077,0.276,0.117
0.317,0.722,0.626,0.925,0.875,0.077,0.276,0.117
0.317,0.724,0.626,0.928,0.877,0.077,0.276,0.117
0.317,0.726,0.627,0.93,0.879,0.077,0.276,0.117
0.318,0.73,0.627,0.932,0.88,0.077,0.277,0.117
0.318,0.736,0.628,0.935,0.882,0.078,0.277,0.118
0.318,0.742,0.629,0.937,0.884,0.078,0.277,0.118
0.319,0.748,0.629,0.94,0.886,0.078,0.277,0.118
0.319,0.755,0.629,0.943,0.888,0.078,0.277,0.119
0.319,0.761,0.63,0.945,0.889,0.078,0.278,0.119
0.32,0.768,0.631,0.948,0.891,0.078,0.278,0.12
0.32,0.775,0.631,0.95,0.893,0.079,0.278,0.12
0.321,0.782,0.632,0.953,0.895,0.079,0.278,0.12
0.321,0.789,0.632,0.955,0.897,0.079,0.278,0.121
0.321,0.796,0.633,0.958,0.9,0.079,0.278,0.122
0.322,0.803,0.634,0.961,0.902,0.079,0.279,0.122
0.322,0.81,0.634,0.963,0.905,0.08,0.279,0.123
0.323,0.816,0.635,0.966,0.908,0.08,0.279,0.124
0.323,0.823,0.635,0.969,0.911,0.08,0.28,0.124
0.323,0.83,0.636,0.973,0.914,0.081,0.28,0.125
0.324,0.837,0.637,0.975,0.916,0.081,0.28,0.126
0.324,0.845,0.638,0.979,0.92,0.081,0.28,0.126
0.325,0.854,0.638,0.982,0.923,0.081,0.28,0.127
0.326,0.863,0.639,0.986,0.926,0.082,0.281,0.128
0.326,0.872,0.64,0.989,0.93,0.082,0.281,0.129
0.327,0.881,0.641,0.993,0.933,0.082,0.281,0.13
0.328,0.891,0.641,0.996,0.937,0.083,0.282,0.13
0.328,0.9,0.642,1.0,0.94,0.083,0.282,0.131
0.329,0.909,0.643,1.003,0.944,0.083,0.282,0.132
0.329,0.918,0.644,1.007,0.948,0.084,0.283,0.133
0.33,0.926,0.644,1.011,0.951,0.084,0.283,0.134
0.331,0.935,0.645,1.015,0.955,0.084,0.283,0.135
0.331,0.945,0.646,1.018,0.959,0.085,0.284,0.136
