S1_C0802,S2_C0802,S3_C0802,S4_C0802,S5_C0802,S6_C0802,S7_C0802,S8_C0802
0.123,0.207,0.31,0.36,0.347,0.061,0.117,0.223
0.124,0.207,0.31,0.36,0.347,0.061,0.117,0.223
0.124,0.207,0.311,0.36,0.347,0.061,0.117,0.222
0.123,0.208,0.31,0.36,0.347,0.061,0.117,0.222
0.124,0.208,0.311,0.361,0.347,0.061,0.117,0.222
0.124,0.208,0.31,0.361,0.347,0.061,0.117,0.223
0.124,0.208,0.311,0.361,0.347,0.061,0.117,0.223
0.124,0.208,0.311,0.361,0.347,0.062,0.117,0.223
0.123,0.208,0.311,0.361,0.347,0.062,0.117,0.223
0.124,0.208,0.311,0.361,0.347,0.062,0.117,0.223
0.124,0.208,0.31,0.361,0.347,0.061,0.117,0.223
0.123,0.208,0.311,0.361,0.347,0.061,0.117,0.223
0.124,0.209,0.31,0.361,0.347,0.061,0.117,0.223
0.124,0.209,0.311,0.362,0.347,0.061,0.117,0.223
0.124,0.209,0.311,0.362,0.347,0.061,0.117,0.223
0.124,0.209,0.31,0.362,0.347,0.062,0.117,0.223
0.124,0.209,0.311,0.362,0.347,0.061,0.117,0.223
0.124,0.209,0.311,0.362,0.347,0.062,0.117,0.223
0.123,0.21,0.311,0.362,0.347,0.062,0.117,0.223
0.124,0.21,0.31,0.362,0.348,0.061,0.117,0.223
0.124,0.21,0.311,0.362,0.348,0.061,0.117,0.223
0.124,0.21,0.311,0.362,0.348,0.061,0.117,0.223
0.124,0.21,0.311,0.363,0.348,0.062,0.117,0.224
0.123,0.21,0.311,0.363,0.348,0.061,0.117,0.224
0.124,0.21,0.31,0.363,0.348,0.062,0.117,0.224
0.124,0.211,0.311,0.363,0.348,0.061,0.117,0.224
0.124,0.211,0.311,0.363,0.348,0.062,0.117,0.224
0.124,0.211,0.31,0.363,0.348,0.062,0.117,0.224
0.123,0.211,0.311,0.363,0.348,0.062,0.117,0.224
0.123,0.211,0.311,0.364,0.348,0.061,0.117,0.224
0.124,0.212,0.31,0.364,0.348,0.062,0.117,0.224
0.124,0.212,0.31,0.364,0.348,0.061,0.117,0.224
0.124,0.212,0.311,0.364,0.348,0.061,0.117,0.224
0.124,0.212,0.31,0.364,0.348,0.061,0.117,0.224
0.124,0.212,0.311,0.364,0.348,0.061,0.117,0.225
0.124,0.212,0.311,0.364,0.348,0.062,0.117,0.225
0.124,0.213,0.311,0.364,0.348,0.062,0.117,0.225
0.124,0.213,0.311,0.364,0.349,0.062,0.117,0.225
0.123,0.213,0.311,0.364,0.349,0.062,0.117,0.225
0.124,0.213,0.311,0.365,0.349,0.062,0.117,0.225
0.124,0.213,0.311,0.365,0.349,0.062,0.117,0.225
0.124,0.214,0.311,0.365,0.349,0.062,0.117,0.225
0.123,0.214,0.311,0.365,0.349,0.062,0.117,0.225
0.124,0.214,0.311,0.365,0.349,0.062,0.117,0.225
0.124,0.214,0.311,0.365,0.349,0.062,0.117,0.225
0.124,0.214,0.311,0.365,0.349,0.062,0.117,0.226
0.124,0.215,0.311,0.366,0.349,0.062,0.117,0.226
0.124,0.215,0.311,0.366,0.349,0.062,0.117,0.226
0.124,0.215,0.311,0.367,0.349,0.062,0.117,0.226
0.124,0.215,0.311,0.368,0.349,0.062,0.117,0.226
0.124,0.215,0.311,0.371,0.35,0.062,0.117,0.226
0.124,0.216,0.311,0.373,0.35,0.062,0.117,0.226
0.124,0.217,0.311,0.376,0.35,0.062,0.117,0.226
0.124,0.218,0.311,0.379,0.351,0.062,0.117,0.226
0.124,0.22,0.311,0.383,0.352,0.062,0.117,0.226
0.124,0.222,0.311,0.387,0.352,0.062,0.117,0.227
0.124,0.225,0.311,0.391,0.353,0.062,0.117,0.227
0.124,0.228,0.311,0.396,0.355,0.062,0.117,0.227
0.124,0.232,0.312,0.4,0.356,0.062,0.117,0.227
0.124,0.236,0.312,0.404,0.358,0.062,0.117,0.227
0.124,0.241,0.312,0.408,0.359,0.062,0.117,0.227
0.124,0.245,0.312,0.411,0.361,0.062,0.117,0.227
0.124,0.25,0.312,0.415,0.363,0.062,0.117,0.227
0.124,0.255,0.313,0.419,0.365,0.062,0.117,0.227
0.124,0.26,0.313,0.422,0.367,0.062,0.117,0.227
0.124,0.265,0.313,0.426,0.369,0.062,0.118,0.228
0.124,0.27,0.313,0.429,0.371,0.062,0.118,0.228
0.124,0.275,0.314,0.433,0.374,0.062,0.118,0.228
0.124,0.28,0.314,0.436,0.377,0.062,0.118,0.229
0.124,0.285,0.314,0.44,0.379,0.062,0.118,0.229
0.124,0.291,0.315,0.443,0.382,0.062,0.118,0.229
0.124,0.297,0.315,0.446,0.385,0.062,0.118,0.23
0.124,0.303,0.315,0.45,0.388,0.062,0.118,0.23
0.124,0.31,0.316,0.453,0.391,0.062,0.118,0.231
0.124,0.318,0.316,0.456,0.394,0.063,0.118,0.232
0.124,0.325,0.316,0.459,0.396,0.063,0.118,0.232
0.124,0.332,0.317,0.462,0.399,0.063,0.118,0.233
0.124,0.339,0.317,0.465,0.401,0.063,0.118,0.234
0.124,0.346,0.317,0.469,0.404,0.063,0.118,0.235
0.124,0.353,0.318,0.472,0.406,0.063,0.118,0.237
0.125,0.36,0.318,0.475,0.409,0.063,0.118,0.238
0.125,0.366,0.318,0.478,0.411,0.063,0.119,0.24
0.125,0.373,0.319,0.481,0.413,0.063,0.119,0.241
0.125,0.38,0.319,0.484,0.415,0.064,0.119,0.243
0.125,0.387,0.319,0.486,0.417,0.064,0.119,0.245
0.125,0.394,0.32,0.489,0.419,0.064,0.119,0.247
0.125,0.402,0.32,0.492,0.421,0.064,0.119,0.25
0.125,0.409,0.321,0.495,0.423,0.065,0.12,0.253
0.125,0.416,0.321,0.497,0.425,0.065,0.119,0.255
0.125,0.424,0.322,0.5,0.427,0.065,0.12,0.259
0.125,0.431,0.322,0.502,0.429,0.065,0.12,0.262
0.125,0.437,0.322,0.505,0.431,0.065,0.12,0.266
0.126,0.444,0.323,0.507,0.433,0.066,0.12,0.269
0.126,0.451,0.323,0.51,0.435,0.066,0.12,0.272
0.126,0.458,0.324,0.512,0.437,0.066,0.121,0.276
0.126,0.465,0.324,0.515,0.439,0.067,0.121,0.279
0.126,0.471,0.325,0.517,0.441,0.067,0.121,0.283
0.126,0.477,0.325,0.519,0.443,0.067,0.121,0.287
0.126,0.483,0.325,0.522,0.445,0.067,0.121,0.29
0.126,0.489,0.326,0.524,0.447,0.068,0.121,0.294
0.127,0.495,0.327,0.526,0.449,0.068,0.121,0.297
0.127,0.5,0.327,0.528,0.452,0.068,0.122,0.301
0.127,0.506,0.328,0.531,0.454,0.069,0.122,0.304
0.127,0.512,0.328,0.533,0.456,0.069,0.122,0.308
0.127,0.518,0.328,0.536,0.458,0.069,0.122,0.312
0.128,0.524,0.329,0.538,0.46,0.07,0.122,0.315
0.128,0.531,0.33,0.54,0.462,0.07,0.123,0.319
0.128,0.538,0.33,0.543,0.464,0.07,0.123,0.323
0.128,0.545,0.331,0.545,0.467,0.07,0.123,0.327
0.128,0.551,0.331,0.547,0.469,0.071,0.123,0.331
0.128,0.558,0.332,0.55,0.471,0.071,0.123,0.335
0.129,0.565,0.333,0.552,0.473,0.072,0.124,0.339
0.129,0.572,0.333,0.554,0.476,0.072,0.124,0.343
0.129,0.578,0.334,0.557,0.478,0.072,0.124,0.347
0.129,0.585,0.334,0.559,0.481,0.073,0.124,0.351
0.13,0.591,0.335,0.562,0.483,0.073,0.124,0.355
0.13,0.597,0.335,0.564,0.486,0.073,0.124,0.358
0.13,0.604,0.336,0.567,0.488,0.074,0.125,0.362
0.13,0.61,0.337,0.569,0.49,0.074,0.125,0.366
0.13,0.617,0.337,0.571,0.493,0.074,0.125,0.37
0.131,0.624,0.338,0.574,0.495,0.075,0.125,0.374
0.131,0.63,0.338,0.576,0.497,0.075,0.125,0.378
0.131,0.636,0.339,0.578,0.5,0.075,0.126,0.381
0.131,0.642,0.339,0.58,0.502,0.076,0.126,0.385
0.131,0.647,0.34,0.583,0.504,0.076,0.126,0.389
0.132,0.653,0.34,0.585,0.506,0.077,0.126,0.392
0.132,0.658,0.341,0.587,0.509,0.077,0.126,0.396
0.132,0.663,0.342,0.589,0.511,0.078,0.127,0.399
0.132,0.669,0.342,0.591,0.513,0.078,0.127,0.403
0.133,0.674,0.343,0.594,0.516,0.078,0.127,0.406
0.133,0.679,0.344,0.596,0.518,0.079,0.127,0.409
0.133,0.683,0.344,0.598,0.52,0.079,0.128,0.413
0.134,0.688,0.345,0.6,0.523,0.079,0.128,0.416
0.134,0.693,0.345,0.603,0.525,0.08,0.128,0.419
0.134,0.698,0.346,0.605,0.527,0.08,0.128,0.423
0.134,0.703,0.346,0.607,0.53,0.08,0.128,0.426
0.134,0.708,0.347,0.609,0.532,0.081,0.129,0.429
0.135,0.713,0.348,0.611,0.535,0.081,0.129,0.432
0.135,0.718,0.348,0.613,0.537,0.082,0.129,0.435
0.135,0.723,0.349,0.616,0.539,0.082,0.129,0.439
0.136,0.728,0.35,0.618,0.542,0.083,0.129,0.442
0.136,0.733,0.35,0.62,0.544,0.083,0.13,0.445
0.136,0.737,0.351,0.622,0.547,0.083,0.13,0.448
0.136,0.742,0.351,0.624,0.549,0.084,0.13,0.451
0.137,0.747,0.352,0.626,0.551,0.084,0.13,0.454
0.137,0.752,0.352,0.629,0.554,0.084,0.13,0.458
0.137,0.756,0.353,0.631,0.556,0.085,0.131,0.461
0.137,0.761,0.354,0.633,0.559,0.085,0.131,0.464
0.138,0.765,0.354,0.635,0.561,0.086,0.131,0.467
0.138,0.769,0.355,0.637,0.564,0.086,0.131,0.47
0.138,0.773,0.355,0.639,0.566,0.086,0.131,0.473
0.139,0.777,0.356,0.641,0.568,0.087,0.132,0.475
0.139,0.782,0.357,0.644,0.57,0.087,0.132,0.478
0.139,0.786,0.357,0.646,0.573,0.087,0.132,0.481
0.139,0.79,0.358,0.648,0.575,0.088,0.132,0.484
0.14,0.795,0.359,0.65,0.578,0.088,0.132,0.487
0.14,0.799,0.359,0.652,0.58,0.089,0.133,0.49
0.14,0.803,0.36,0.654,0.582,0.089,0.133,0.492
0.14,0.807,0.361,0.656,0.585,0.089,0.133,0.495
0.141,0.812,0.361,0.658,0.587,0.09,0.133,0.498
0.141,0.816,0.362,0.66,0.59,0.09,0.133,0.501
0.141,0.82,0.363,0.663,0.592,0.091,0.134,0.503
0.142,0.824,0.363,0.665,0.595,0.091,0.134,0.506
0.142,0.828,0.364,0.667,0.597,0.092,0.134,0.509
0.142,0.833,0.365,0.669,0.6,0.092,0.134,0.511
0.142,0.837,0.366,0.671,0.602,0.092,0.134,0.514
0.143,0.841,0.366,0.673,0.605,0.093,0.135,0.517
0.143,0.845,0.367,0.675,0.607,0.093,0.135,0.519
0.143,0.849,0.368,0.677,0.609,0.094,0.135,0.522
0.144,0.853,0.368,0.679,0.612,0.094,0.135,0.525
0.144,0.857,0.369,0.681,0.614,0.094,0.135,0.527
0.144,0.861,0.369,0.683,0.617,0.095,0.136,0.53
0.144,0.864,0.37,0.685,0.619,0.095,0.136,0.532
0.145,0.868,0.371,0.687,0.621,0.096,0.136,0.535
0.145,0.872,0.372,0.689,0.624,0.096,0.136,0.538
0.145,0.875,0.372,0.691,0.626,0.096,0.136,0.54
0.146,0.879,0.373,0.693,0.629,0.097,0.137,0.543
0.146,0.882,0.374,0.696,0.631,0.097,0.137,0.545
0.146,0.886,0.374,0.698,0.634,0.097,0.137,0.548
0.147,0.89,0.375,0.7,0.636,0.098,0.137,0.55
0.147,0.893,0.376,0.701,0.638,0.098,0.137,0.553
0.147,0.897,0.376,0.703,0.641,0.099,0.138,0.555
0.148,0.901,0.377,0.705,0.643,0.099,0.138,0.557
0.148,0.904,0.378,0.707,0.646,0.099,0.138,0.56
0.148,0.908,0.378,0.71,0.648,0.1,0.138,0.562
0.149,0.911,0.379,0.712,0.65,0.1,0.138,0.564
0.149,0.914,0.38,0.713,0.653,0.101,0.138,0.567
0.149,0.917,0.38,0.715,0.655,0.101,0.139,0.569
0.15,0.921,0.381,0.717,0.657,0.102,0.139,0.571
0.15,0.924,0.382,0.719,0.659,0.102,0.139,0.573
0.15,0.927,0.383,0.721,0.662,0.102,0.139,0.576
0.15,0.93,0.383,0.722,0.664,0.103,0.139,0.578
0.151,0.933,0.384,0.724,0.666,0.103,0.14,0.58
0.151,0.936,0.384,0.725,0.669,0.104,0.14,0.582
0.151,0.94,0.385,0.727,0.671,0.104,0.14,0.584
0.152,0.943,0.386,0.728,0.673,0.104,0.14,0.586
0.152,0.946,0.386,0.73,0.675,0.105,0.14,0.588
0.152,0.949,0.387,0.731,0.678,0.105,0.141,0.59
0.153,0.951,0.388,0.732,0.68,0.106,0.141,0.592
0.153,0.954,0.388,0.734,0.682,0.106,0.141,0.594
0.153,0.957,0.389,0.735,0.684,0.106,0.141,0.596
0.154,0.96,0.39,0.737,0.686,0.107,0.141,0.598
0.154,0.963,0.391,0.738,0.688,0.107,0.141,0.6
0.154,0.965,0.391,0.74,0.69,0.108,0.142,0.601
0.155,0.968,0.392,0.741,0.692,0.108,0.142,0.603
0.155,0.971,0.393,0.742,0.694,0.108,0.142,0.605
0.155,0.973,0.393,0.744,0.696,0.109,0.142,0.607
0.155,0.976,0.394,0.745,0.698,0.109,0.142,0.608
0.156,0.978,0.395,0.746,0.7,0.11,0.142,0.61
0.156,0.981,0.395,0.748,0.702,0.11,0.143,0.612
0.157,0.983,0.396,0.749,0.704,0.11,0.143,0.614
0.157,0.985,0.396,0.751,0.706,0.111,0.143,0.615
0.157,0.988,0.397,0.752,0.708,0.111,0.143,0.617
0.158,0.99,0.398,0.753,0.71,0.112,0.143,0.619
0.158,0.992,0.399,0.754,0.712,0.112,0.143,0.62
0.158,0.995,0.399,0.756,0.713,0.112,0.144,0.621
0.158,0.997,0.4,0.757,0.715,0.113,0.144,0.623
0.159,0.999,0.401,0.759,0.717,0.113,0.144,0.625
0.159,1.001,0.401,0.76,0.719,0.114,0.144,0.626
0.159,1.003,0.402,0.761,0.72,0.114,0.144,0.628
0.16,1.005,0.402,0.763,0.722,0.114,0.144,0.629
0.16,1.007,0.403,0.764,0.724,0.115,0.145,0.631
0.161,1.009,0.404,0.765,0.726,0.115,0.145,0.632
0.161,1.011,0.404,0.766,0.727,0.115,0.145,0.633
0.161,1.013,0.405,0.768,0.729,0.116,0.145,0.635
0.161,1.015,0.406,0.769,0.731,0.116,0.145,0.636
0.162,1.017,0.406,0.77,0.732,0.117,0.146,0.638
0.162,1.019,0.407,0.772,0.734,0.117,0.146,0.639
0.162,1.021,0.408,0.773,0.736,0.117,0.146,0.64
0.163,1.023,0.408,0.774,0.737,0.118,0.146,0.641
0.163,1.025,0.409,0.776,0.739,0.118,0.146,0.643
0.163,1.026,0.41,0.777,0.741,0.118,0.146,0.644
0.164,1.028,0.41,0.778,0.742,0.119,0.146,0.645
0.164,1.03,0.411,0.779,0.744,0.119,0.147,0.647
0.164,1.032,0.412,0.781,0.746,0.12,0.147,0.648
0.165,1.033,0.412,0.782,0.747,0.12,0.147,0.649
0.165,1.035,0.413,0.783,0.749,0.12,0.147,0.65
0.165,1.037,0.414,0.784,0.75,0.121,0.147,0.652
0.166,1.038,0.414,0.786,0.752,0.121,0.147,0.653
0.166,1.04,0.415,0.787,0.753,0.121,0.148,0.655
0.166,1.041,0.415,0.788,0.755,0.122,0.148,0.656
0.167,1.043,0.416,0.789,0.756,0.122,0.148,0.657
0.167,1.044,0.417,0.791,0.757,0.123,0.148,0.659
0.167,1.045,0.417,0.792,0.759,0.123,0.148,0.66
0.167,1.046,0.418,0.793,0.76,0.123,0.148,0.662
0.168,1.048,0.419,0.794,0.762,0.124,0.148,0.663
0.168,1.048,0.419,0.796,0.763,0.124,0.149,0.665
0.169,1.049,0.42,0.797,0.764,0.124,0.149,0.666
0.169,1.05,0.42,0.798,0.766,0.125,0.149,0.668
0.169,1.05,0.421,0.8,0.767,0.125,0.149,0.669
0.17,1.05,0.422,0.801,0.768,0.125,0.149,0.671
0.17,1.051,0.422,0.803,0.77,0.126,0.149,0.672
0.17,1.052,0.423,0.804,0.771,0.126,0.15,0.674
0.17,1.052,0.423,0.806,0.772,0.126,0.149,0.675
0.171,1.053,0.424,0.808,0.774,0.127,0.15,0.677
0.171,1.05,0.423,0.806,0.772,0.127,0.149,0.675
0.172,1.055,0.425,0.811,0.777,0.127,0.15,0.679
0.172,1.058,0.427,0.816,0.781,0.128,0.151,0.683
0.172,1.056,0.427,0.816,0.782,0.129,0.151,0.684
0.172,1.053,0.426,0.814,0.779,0.128,0.15,0.683
0.172,1.052,0.425,0.814,0.779,0.128,0.15,0.682
0.173,1.056,0.427,0.817,0.781,0.129,0.15,0.683
0.174,1.061,0.429,0.822,0.786,0.129,0.151,0.687
0.174,1.065,0.431,0.826,0.79,0.13,0.151,0.691
0.174,1.064,0.431,0.826,0.791,0.13,0.151,0.693
0.174,1.06,0.429,0.824,0.789,0.13,0.151,0.691
0.174,1.06,0.429,0.824,0.788,0.13,0.151,0.69
0.174,1.064,0.431,0.827,0.791,0.131,0.151,0.691
0.176,1.07,0.433,0.832,0.795,0.131,0.151,0.695
0.176,1.074,0.435,0.837,0.8,0.132,0.152,0.699
0.176,1.073,0.435,0.837,0.801,0.132,0.152,0.701
0.175,1.07,0.433,0.835,0.798,0.132,0.152,0.699
0.175,1.07,0.433,0.835,0.798,0.132,0.152,0.697
0.176,1.074,0.434,0.838,0.8,0.133,0.152,0.699
0.177,1.08,0.436,0.843,0.805,0.133,0.152,0.702
0.178,1.084,0.438,0.847,0.809,0.134,0.153,0.706
0.178,1.083,0.438,0.848,0.81,0.134,0.153,0.708
0.178,1.08,0.437,0.846,0.808,0.134,0.152,0.706
0.178,1.08,0.437,0.845,0.808,0.134,0.152,0.705
0.178,1.084,0.438,0.848,0.81,0.135,0.152,0.706
0.179,1.09,0.44,0.854,0.815,0.135,0.153,0.709
0.18,1.095,0.442,0.858,0.819,0.136,0.154,0.713
0.18,1.094,0.442,0.859,0.82,0.136,0.154,0.715
0.179,1.091,0.44,0.856,0.818,0.136,0.153,0.713
0.18,1.09,0.44,0.856,0.817,0.136,0.153,0.711
0.18,1.094,0.441,0.859,0.82,0.137,0.153,0.713
0.181,1.1,0.444,0.864,0.824,0.137,0.154,0.716
0.182,1.105,0.446,0.868,0.829,0.138,0.154,0.72
0.182,1.104,0.446,0.869,0.83,0.139,0.155,0.721
0.181,1.101,0.444,0.867,0.828,0.138,0.154,0.719
0.181,1.1,0.444,0.866,0.827,0.138,0.153,0.718
0.182,1.104,0.445,0.869,0.83,0.139,0.154,0.719
0.183,1.11,0.448,0.874,0.834,0.14,0.154,0.723
0.184,1.115,0.45,0.879,0.839,0.14,0.155,0.727
0.184,1.114,0.449,0.88,0.84,0.141,0.155,0.729
0.183,1.111,0.448,0.877,0.838,0.14,0.155,0.727
0.183,1.11,0.448,0.877,0.837,0.14,0.154,0.725
0.184,1.114,0.449,0.879,0.839,0.141,0.155,0.726
0.185,1.12,0.451,0.884,0.844,0.142,0.155,0.73
0.186,1.124,0.453,0.889,0.849,0.142,0.156,0.734
0.186,1.124,0.453,0.89,0.85,0.143,0.156,0.736
0.185,1.121,0.452,0.888,0.848,0.142,0.156,0.734
