S1_C0202,S2_C0202,S3_C0202,S4_C0202,S5_C0202,S6_C0202,S7_C0202,S8_C0202
0.166,0.27,0.415,0.413,0.44,0.055,0.184,0.255
0.166,0.27,0.414,0.413,0.44,0.055,0.184,0.255
0.166,0.27,0.414,0.413,0.44,0.055,0.184,0.255
0.166,0.27,0.414,0.413,0.44,0.055,0.184,0.255
0.166,0.27,0.414,0.413,0.44,0.055,0.184,0.255
0.166,0.27,0.414,0.413,0.44,0.055,0.184,0.255
0.166,0.27,0.414,0.413,0.441,0.055,0.184,0.255
0.166,0.27,0.414,0.413,0.441,0.055,0.184,0.255
0.166,0.27,0.414,0.414,0.441,0.055,0.184,0.255
0.166,0.27,0.414,0.414,0.441,0.055,0.184,0.255
0.166,0.27,0.414,0.414,0.441,0.055,0.183,0.255
0.166,0.27,0.414,0.414,0.441,0.055,0.184,0.255
0.166,0.27,0.414,0.414,0.441,0.055,0.183,0.255
0.166,0.271,0.414,0.415,0.441,0.055,0.183,0.255
0.166,0.271,0.414,0.415,0.441,0.055,0.183,0.255
0.166,0.271,0.414,0.415,0.442,0.055,0.183,0.256
0.166,0.271,0.414,0.416,0.442,0.055,0.183,0.255
0.166,0.271,0.414,0.416,0.442,0.055,0.183,0.256
0.166,0.271,0.414,0.417,0.442,0.055,0.183,0.256
0.166,0.271,0.414,0.417,0.443,0.055,0.183,0.256
0.166,0.272,0.414,0.418,0.443,0.055,0.183,0.256
0.166,0.272,0.414,0.418,0.443,0.055,0.183,0.256
0.166,0.272,0.414,0.419,0.443,0.055,0.183,0.256
0.166,0.272,0.414,0.42,0.443,0.055,0.183,0.256
0.166,0.272,0.414,0.42,0.444,0.056,0.183,0.256
0.166,0.272,0.414,0.421,0.444,0.055,0.183,0.257
0.166,0.273,0.414,0.421,0.444,0.055,0.183,0.257
0.166,0.273,0.414,0.422,0.445,0.055,0.183,0.257
0.166,0.273,0.414,0.423,0.445,0.056,0.183,0.257
0.166,0.273,0.414,0.423,0.445,0.056,0.183,0.257
0.166,0.274,0.414,0.424,0.445,0.056,0.183,0.258
0.166,0.274,0.414,0.425,0.446,0.056,0.183,0.258
0.166,0.274,0.414,0.425,0.446,0.056,0.183,0.258
0.166,0.274,0.414,0.426,0.447,0.055,0.183,0.258
0.166,0.275,0.414,0.427,0.447,0.056,0.183,0.259
0.166,0.275,0.414,0.427,0.448,0.055,0.183,0.259
0.166,0.275,0.414,0.428,0.448,0.056,0.183,0.259
0.166,0.276,0.414,0.429,0.449,0.055,0.183,0.26
0.166,0.276,0.414,0.429,0.449,0.055,0.183,0.26
0.166,0.276,0.414,0.43,0.449,0.056,0.183,0.26
0.166,0.277,0.414,0.431,0.45,0.056,0.183,0.261
0.166,0.276,0.414,0.431,0.45,0.055,0.183,0.261
0.166,0.277,0.414,0.432,0.45,0.055,0.183,0.261
0.167,0.277,0.414,0.433,0.451,0.055,0.183,0.261
0.166,0.278,0.414,0.434,0.451,0.055,0.183,0.262
0.167,0.278,0.414,0.434,0.452,0.055,0.183,0.262
0.167,0.278,0.414,0.435,0.452,0.056,0.183,0.262
0.167,0.279,0.414,0.435,0.453,0.056,0.183,0.263
0.167,0.279,0.414,0.436,0.453,0.056,0.183,0.263
0.167,0.279,0.414,0.436,0.453,0.055,0.183,0.263
0.167,0.28,0.414,0.437,0.454,0.056,0.183,0.264
0.167,0.28,0.414,0.438,0.454,0.056,0.183,0.264
0.167,0.28,0.415,0.439,0.454,0.055,0.183,0.264
0.167,0.281,0.414,0.439,0.455,0.056,0.183,0.265
0.167,0.281,0.414,0.44,0.455,0.056,0.183,0.265
0.167,0.282,0.415,0.44,0.456,0.055,0.183,0.265
0.167,0.282,0.415,0.441,0.456,0.056,0.183,0.265
0.167,0.282,0.415,0.441,0.456,0.055,0.183,0.266
0.167,0.283,0.415,0.442,0.457,0.055,0.183,0.266
0.167,0.283,0.414,0.442,0.457,0.056,0.183,0.266
0.167,0.283,0.415,0.443,0.457,0.056,0.183,0.267
0.167,0.284,0.415,0.444,0.458,0.055,0.183,0.267
0.167,0.284,0.415,0.444,0.458,0.056,0.183,0.267
0.167,0.285,0.415,0.445,0.459,0.056,0.183,0.267
0.167,0.285,0.415,0.445,0.459,0.056,0.183,0.268
0.167,0.286,0.415,0.446,0.459,0.056,0.183,0.268
0.167,0.286,0.415,0.447,0.46,0.056,0.183,0.268
0.167,0.286,0.415,0.447,0.46,0.056,0.183,0.268
0.168,0.287,0.415,0.448,0.46,0.056,0.183,0.269
0.168,0.287,0.415,0.448,0.461,0.056,0.183,0.269
0.168,0.288,0.415,0.449,0.461,0.056,0.183,0.269
0.168,0.288,0.415,0.45,0.462,0.056,0.183,0.27
0.168,0.289,0.415,0.45,0.462,0.056,0.183,0.27
0.168,0.289,0.415,0.451,0.462,0.056,0.183,0.27
0.168,0.289,0.415,0.451,0.463,0.056,0.183,0.27
0.168,0.29,0.415,0.452,0.463,0.056,0.183,0.271
0.168,0.29,0.415,0.453,0.464,0.056,0.183,0.271
0.168,0.291,0.415,0.453,0.464,0.056,0.183,0.271
0.168,0.291,0.415,0.454,0.464,0.056,0.183,0.272
0.168,0.292,0.415,0.454,0.465,0.056,0.183,0.272
0.168,0.292,0.415,0.455,0.465,0.056,0.183,0.272
0.168,0.293,0.415,0.456,0.466,0.056,0.183,0.272
0.168,0.293,0.415,0.456,0.466,0.056,0.183,0.273
0.168,0.293,0.415,0.457,0.466,0.056,0.183,0.273
0.168,0.294,0.415,0.457,0.467,0.056,0.183,0.273
0.168,0.294,0.416,0.458,0.467,0.056,0.183,0.274
0.168,0.295,0.416,0.459,0.468,0.056,0.183,0.274
0.168,0.295,0.416,0.459,0.468,0.056,0.183,0.274
0.168,0.296,0.416,0.46,0.468,0.056,0.183,0.274
0.168,0.296,0.416,0.46,0.469,0.056,0.183,0.275
0.169,0.297,0.416,0.461,0.469,0.056,0.183,0.275
0.169,0.297,0.416,0.462,0.47,0.056,0.183,0.275
0.169,0.298,0.416,0.462,0.47,0.056,0.183,0.275
0.169,0.298,0.416,0.463,0.471,0.056,0.183,0.276
0.169,0.298,0.416,0.464,0.471,0.056,0.183,0.276
0.169,0.299,0.416,0.464,0.471,0.056,0.183,0.276
0.169,0.299,0.416,0.465,0.472,0.056,0.183,0.277
0.169,0.3,0.416,0.465,0.472,0.056,0.183,0.277
0.169,0.3,0.416,0.466,0.473,0.056,0.183,0.277
0.169,0.301,0.416,0.467,0.473,0.056,0.183,0.277
0.169,0.301,0.416,0.467,0.474,0.056,0.183,0.278
0.169,0.302,0.416,0.468,0.474,0.056,0.183,0.278
0.169,0.302,0.417,0.469,0.475,0.056,0.183,0.278
0.169,0.303,0.417,0.469,0.475,0.056,0.183,0.279
0.17,0.303,0.417,0.47,0.476,0.056,0.183,0.279
0.17,0.304,0.417,0.471,0.476,0.057,0.183,0.279
0.17,0.304,0.417,0.471,0.476,0.057,0.183,0.279
0.17,0.304,0.417,0.472,0.477,0.057,0.183,0.28
0.17,0.305,0.417,0.473,0.477,0.056,0.183,0.28
0.17,0.306,0.417,0.473,0.478,0.057,0.183,0.28
0.17,0.306,0.417,0.474,0.478,0.057,0.183,0.281
0.17,0.307,0.418,0.475,0.479,0.057,0.183,0.281
0.17,0.307,0.418,0.475,0.479,0.057,0.183,0.281
0.17,0.307,0.418,0.476,0.48,0.057,0.183,0.282
0.17,0.308,0.418,0.477,0.48,0.057,0.183,0.282
0.17,0.309,0.418,0.478,0.481,0.057,0.183,0.282
0.17,0.309,0.418,0.478,0.481,0.057,0.183,0.283
0.171,0.309,0.418,0.479,0.482,0.057,0.183,0.283
0.171,0.31,0.418,0.479,0.482,0.057,0.183,0.283
0.171,0.31,0.418,0.48,0.483,0.057,0.183,0.283
0.171,0.311,0.418,0.481,0.483,0.057,0.183,0.284
0.171,0.311,0.418,0.482,0.484,0.057,0.183,0.284
0.171,0.312,0.419,0.482,0.484,0.057,0.183,0.285
0.171,0.312,0.419,0.483,0.485,0.057,0.183,0.285
0.171,0.313,0.419,0.484,0.485,0.057,0.183,0.285
0.171,0.313,0.419,0.484,0.486,0.057,0.183,0.285
0.171,0.314,0.419,0.485,0.486,0.057,0.183,0.286
0.171,0.314,0.419,0.486,0.487,0.057,0.183,0.286
0.171,0.315,0.419,0.487,0.487,0.057,0.183,0.286
0.171,0.315,0.419,0.487,0.488,0.057,0.183,0.287
0.172,0.316,0.42,0.488,0.488,0.057,0.183,0.287
0.172,0.316,0.42,0.489,0.489,0.057,0.183,0.287
0.172,0.317,0.42,0.489,0.489,0.057,0.183,0.287
0.172,0.317,0.42,0.49,0.49,0.057,0.183,0.288
0.172,0.318,0.42,0.491,0.49,0.057,0.183,0.288
0.172,0.318,0.42,0.491,0.491,0.057,0.183,0.288
0.172,0.319,0.42,0.492,0.491,0.057,0.183,0.289
0.172,0.319,0.421,0.493,0.492,0.057,0.183,0.289
0.172,0.32,0.421,0.494,0.493,0.057,0.183,0.289
0.172,0.32,0.421,0.494,0.493,0.057,0.183,0.29
0.173,0.321,0.421,0.495,0.494,0.057,0.183,0.29
0.173,0.321,0.421,0.496,0.494,0.057,0.183,0.29
0.173,0.322,0.421,0.497,0.495,0.058,0.183,0.291
0.173,0.322,0.421,0.497,0.495,0.058,0.183,0.291
0.173,0.323,0.421,0.498,0.496,0.058,0.183,0.291
0.173,0.323,0.422,0.499,0.496,0.058,0.184,0.292
0.173,0.324,0.422,0.499,0.497,0.058,0.183,0.292
0.173,0.324,0.422,0.5,0.497,0.058,0.184,0.292
0.173,0.325,0.422,0.501,0.498,0.058,0.184,0.293
0.173,0.325,0.422,0.502,0.498,0.058,0.184,0.293
0.174,0.326,0.422,0.502,0.499,0.058,0.184,0.293
0.174,0.326,0.423,0.503,0.499,0.058,0.184,0.294
0.174,0.327,0.423,0.504,0.5,0.058,0.184,0.294
0.174,0.327,0.423,0.504,0.5,0.058,0.184,0.294
0.174,0.328,0.423,0.505,0.501,0.058,0.184,0.295
0.174,0.329,0.423,0.506,0.502,0.058,0.184,0.295
0.174,0.329,0.423,0.507,0.502,0.058,0.184,0.295
0.174,0.33,0.424,0.507,0.503,0.058,0.184,0.296
0.174,0.33,0.424,0.508,0.503,0.058,0.184,0.296
0.175,0.331,0.424,0.509,0.504,0.058,0.184,0.297
0.175,0.331,0.424,0.51,0.504,0.058,0.184,0.297
0.175,0.332,0.424,0.51,0.505,0.058,0.184,0.297
0.175,0.332,0.425,0.511,0.505,0.058,0.184,0.297
0.175,0.333,0.425,0.512,0.506,0.058,0.184,0.298
0.175,0.334,0.425,0.513,0.506,0.058,0.184,0.298
0.175,0.334,0.425,0.513,0.507,0.058,0.184,0.298
0.175,0.335,0.425,0.514,0.508,0.058,0.184,0.298
0.175,0.335,0.425,0.515,0.508,0.058,0.184,0.299
0.175,0.336,0.426,0.516,0.509,0.059,0.184,0.299
0.176,0.336,0.426,0.516,0.509,0.058,0.184,0.3
0.176,0.337,0.426,0.517,0.51,0.058,0.184,0.3
0.176,0.337,0.426,0.518,0.51,0.059,0.184,0.3
0.176,0.338,0.426,0.519,0.511,0.059,0.184,0.3
0.176,0.339,0.427,0.519,0.511,0.059,0.184,0.301
0.176,0.339,0.427,0.52,0.512,0.059,0.184,0.301
0.176,0.34,0.427,0.521,0.512,0.059,0.184,0.302
0.176,0.34,0.427,0.522,0.513,0.059,0.184,0.302
0.176,0.341,0.427,0.522,0.514,0.059,0.185,0.302
0.177,0.341,0.427,0.523,0.514,0.059,0.184,0.302
0.177,0.342,0.428,0.524,0.515,0.059,0.185,0.303
0.177,0.343,0.428,0.524,0.515,0.059,0.185,0.303
0.177,0.343,0.428,0.525,0.516,0.059,0.185,0.304
0.177,0.344,0.428,0.526,0.516,0.059,0.185,0.304
0.177,0.345,0.428,0.527,0.517,0.059,0.185,0.304
0.177,0.345,0.429,0.527,0.517,0.059,0.185,0.305
0.177,0.346,0.429,0.528,0.518,0.059,0.185,0.305
0.177,0.346,0.429,0.529,0.518,0.059,0.185,0.305
0.178,0.347,0.429,0.529,0.519,0.059,0.185,0.305
0.177,0.347,0.429,0.53,0.519,0.059,0.185,0.306
0.178,0.348,0.43,0.531,0.52,0.059,0.185,0.306
0.178,0.349,0.43,0.531,0.52,0.059,0.185,0.306
0.178,0.349,0.43,0.532,0.521,0.059,0.185,0.307
0.178,0.35,0.43,0.533,0.521,0.059,0.185,0.307
0.178,0.351,0.43,0.533,0.522,0.059,0.185,0.307
0.178,0.351,0.431,0.534,0.522,0.06,0.185,0.308
0.178,0.352,0.431,0.535,0.522,0.06,0.185,0.308
0.179,0.353,0.431,0.536,0.523,0.06,0.185,0.308
0.179,0.353,0.431,0.536,0.524,0.06,0.185,0.309
0.179,0.354,0.431,0.537,0.524,0.06,0.185,0.309
0.179,0.355,0.432,0.538,0.525,0.06,0.185,0.309
0.179,0.355,0.432,0.538,0.525,0.06,0.185,0.31
0.179,0.356,0.432,0.539,0.526,0.06,0.185,0.31
0.179,0.357,0.432,0.54,0.526,0.06,0.185,0.31
0.179,0.361,0.433,0.544,0.527,0.06,0.185,0.311
0.18,0.368,0.434,0.553,0.527,0.06,0.186,0.311
0.18,0.377,0.434,0.563,0.529,0.06,0.186,0.313
0.18,0.388,0.435,0.575,0.531,0.06,0.186,0.317
0.181,0.401,0.436,0.583,0.535,0.061,0.186,0.322
0.181,0.414,0.437,0.592,0.541,0.061,0.187,0.331
0.182,0.427,0.438,0.601,0.549,0.061,0.187,0.343
0.182,0.442,0.439,0.609,0.558,0.062,0.188,0.355
0.183,0.456,0.44,0.617,0.569,0.062,0.188,0.368
0.184,0.472,0.44,0.625,0.579,0.062,0.189,0.38
0.185,0.489,0.441,0.633,0.59,0.063,0.189,0.391
0.186,0.506,0.442,0.64,0.6,0.063,0.19,0.401
0.187,0.525,0.443,0.648,0.611,0.064,0.19,0.41
0.188,0.542,0.445,0.655,0.621,0.064,0.191,0.419
0.189,0.561,0.446,0.662,0.631,0.065,0.192,0.428
0.19,0.58,0.447,0.669,0.641,0.065,0.192,0.437
0.191,0.596,0.448,0.677,0.651,0.066,0.193,0.446
0.192,0.614,0.449,0.685,0.661,0.066,0.193,0.454
0.193,0.631,0.451,0.693,0.671,0.067,0.193,0.462
0.194,0.649,0.452,0.7,0.681,0.068,0.194,0.471
0.195,0.667,0.454,0.706,0.69,0.068,0.195,0.479
0.197,0.685,0.455,0.716,0.701,0.069,0.195,0.487
0.198,0.703,0.456,0.723,0.711,0.069,0.196,0.494
0.199,0.721,0.458,0.732,0.72,0.07,0.196,0.502
0.2,0.738,0.459,0.738,0.73,0.071,0.196,0.51
0.202,0.756,0.461,0.745,0.739,0.071,0.197,0.518
0.203,0.774,0.463,0.754,0.749,0.072,0.198,0.525
0.204,0.792,0.464,0.761,0.759,0.072,0.198,0.533
0.206,0.81,0.466,0.768,0.768,0.073,0.199,0.54
0.207,0.826,0.468,0.776,0.777,0.074,0.199,0.548
0.209,0.843,0.469,0.784,0.787,0.075,0.2,0.555
0.21,0.859,0.471,0.791,0.796,0.075,0.2,0.562
0.211,0.874,0.473,0.8,0.805,0.076,0.201,0.569
0.213,0.891,0.474,0.81,0.814,0.077,0.201,0.576
0.215,0.906,0.476,0.815,0.823,0.077,0.202,0.583
0.216,0.922,0.478,0.819,0.831,0.078,0.202,0.59
0.217,0.937,0.479,0.826,0.84,0.079,0.202,0.597
0.219,0.951,0.481,0.835,0.848,0.079,0.203,0.603
0.22,0.965,0.483,0.841,0.856,0.08,0.203,0.61
0.222,0.979,0.484,0.849,0.865,0.081,0.204,0.617
0.223,0.993,0.486,0.856,0.873,0.082,0.204,0.624
0.225,1.007,0.488,0.863,0.881,0.083,0.205,0.63
0.226,1.021,0.489,0.867,0.889,0.083,0.205,0.637
0.228,1.034,0.491,0.875,0.897,0.084,0.206,0.643
0.229,1.047,0.493,0.882,0.905,0.085,0.206,0.65
0.231,1.06,0.495,0.891,0.913,0.085,0.207,0.656
0.232,1.073,0.496,0.896,0.921,0.086,0.207,0.663
0.234,1.085,0.498,0.905,0.929,0.087,0.208,0.669
0.235,1.096,0.5,0.908,0.937,0.088,0.208,0.675
0.237,1.108,0.502,0.915,0.945,0.089,0.209,0.682
0.238,1.119,0.503,0.922,0.953,0.09,0.209,0.688
0.24,1.131,0.505,0.928,0.96,0.091,0.21,0.694
0.241,1.142,0.507,0.936,0.968,0.091,0.21,0.701
0.243,1.153,0.508,0.942,0.976,0.092,0.21,0.707
0.245,1.164,0.51,0.948,0.983,0.093,0.211,0.713
0.246,1.175,0.512,0.954,0.991,0.094,0.211,0.719
0.248,1.187,0.514,0.961,0.998,0.095,0.212,0.725
0.249,1.197,0.515,0.967,1.006,0.096,0.212,0.732
0.251,1.207,0.517,0.972,1.013,0.097,0.212,0.738
0.253,1.218,0.519,0.979,1.021,0.098,0.213,0.744
0.254,1.228,0.52,0.984,1.028,0.098,0.213,0.75
0.256,1.238,0.522,0.992,1.036,0.099,0.214,0.756
0.257,1.248,0.524,0.999,1.043,0.1,0.214,0.762
0.259,1.258,0.526,1.005,1.05,0.101,0.215,0.768
0.26,1.267,0.527,1.01,1.058,0.102,0.215,0.774
0.262,1.277,0.529,1.017,1.065,0.103,0.215,0.78
0.264,1.287,0.531,1.02,1.072,0.104,0.216,0.787
0.265,1.296,0.532,1.025,1.079,0.105,0.216,0.792
0.267,1.306,0.534,1.029,1.086,0.106,0.217,0.799
0.268,1.315,0.536,1.038,1.093,0.107,0.217,0.805
0.27,1.325,0.537,1.048,1.1,0.108,0.217,0.81
0.272,1.334,0.539,1.051,1.107,0.109,0.218,0.816
0.273,1.343,0.541,1.056,1.115,0.111,0.218,0.822
0.275,1.352,0.542,1.064,1.122,0.112,0.219,0.828
0.276,1.361,0.544,1.067,1.129,0.113,0.219,0.834
0.278,1.369,0.546,1.075,1.136,0.114,0.219,0.84
0.28,1.377,0.547,1.082,1.143,0.115,0.22,0.846
0.281,1.385,0.549,1.091,1.149,0.116,0.22,0.852
0.283,1.393,0.551,1.092,1.156,0.117,0.22,0.858
0.285,1.4,0.552,1.098,1.163,0.118,0.221,0.864
0.286,1.408,0.554,1.104,1.17,0.119,0.221,0.87
0.288,1.415,0.556,1.108,1.177,0.121,0.222,0.876
0.29,1.423,0.557,1.115,1.184,0.122,0.222,0.882
0.291,1.431,0.559,1.123,1.19,0.123,0.222,0.888
0.293,1.438,0.561,1.128,1.197,0.125,0.223,0.894
0.295,1.446,0.562,1.133,1.204,0.126,0.223,0.9
0.296,1.453,0.564,1.141,1.211,0.127,0.224,0.906
0.298,1.46,0.565,1.147,1.218,0.128,0.224,0.911
0.3,1.467,0.567,1.155,1.224,0.13,0.224,0.917
0.302,1.474,0.569,1.16,1.231,0.131,0.225,0.923
0.303,1.481,0.57,1.167,1.238,0.132,0.225,0.928
0.305,1.488,0.572,1.168,1.245,0.134,0.226,0.934
0.307,1.495,0.574,1.171,1.252,0.135,0.226,0.941
0.308,1.502,0.576,1.178,1.258,0.137,0.226,0.947
0.31,1.509,0.577,1.184,1.265,0.138,0.227,0.953
0.312,1.516,0.579,1.195,1.271,0.139,0.227,0.959
0.314,1.522,0.58,1.198,1.278,0.141,0.227,0.964
0.315,1.529,0.582,1.205,1.284,0.142,0.228,0.97
0.317,1.535,0.584,1.212,1.291,0.144,0.228,0.976
0.319,1.542,0.585,1.219,1.297,0.145,0.228,0.981
0.321,1.548,0.587,1.222,1.303,0.147,0.229,0.987
0.323,1.554,0.589,1.227,1.31,0.148,0.229,0.993
0.324,1.56,0.59,1.233,1.316,0.15,0.229,0.999
0.326,1.566,0.592,1.239,1.323,0.151,0.23,1.004
0.328,1.572,0.594,1.244,1.329,0.153,0.23,1.01
0.33,1.578,0.595,1.248,1.335,0.154,0.23,1.016
0.331,1.584,0.597,1.254,1.342,0.156,0.231,1.021
0.333,1.59,0.598,1.261,1.348,0.157,0.231,1.027
0.335,1.596,0.6,1.266,1.354,0.159,0.232,1.032
0.337,1.601,0.602,1.273,1.36,0.161,0.232,1.038
0.339,1.607,0.603,1.275,1.366,0.162,0.232,1.044
0.341,1.613,0.605,1.282,1.373,0.164,0.233,1.049
0.342,1.618,0.606,1.287,1.378,0.166,0.233,1.055
0.344,1.624,0.608,1.297,1.384,0.167,0.233,1.06
0.346,1.629,0.61,1.302,1.39,0.169,0.234,1.066
0.348,1.634,0.611,1.308,1.396,0.17,0.234,1.071
0.35,1.639,0.613,1.315,1.402,0.172,0.235,1.077
0.352,1.645,0.614,1.323,1.408,0.174,0.235,1.082
0.354,1.649,0.616,1.329,1.413,0.176,0.236,1.088
0.355,1.654,0.618,1.335,1.419,0.177,0.236,1.093
0.357,1.659,0.619,1.34,1.425,0.179,0.236,1.098
0.359,1.664,0.621,1.347,1.43,0.181,0.237,1.104
0.361,1.668,0.622,1.354,1.436,0.182,0.237,1.109
0.363,1.673,0.624,1.36,1.442,0.184,0.238,1.114
0.365,1.677,0.625,1.366,1.447,0.186,0.238,1.12
0.367,1.682,0.627,1.372,1.453,0.187,0.238,1.125
0.369,1.686,0.629,1.378,1.458,0.189,0.239,1.13
0.371,1.69,0.63,1.384,1.463,0.191,0.24,1.135
0.373,1.694,0.632,1.39,1.469,0.193,0.24,1.141
0.374,1.698,0.633,1.395,1.474,0.194,0.24,1.146
0.376,1.702,0.635,1.401,1.479,0.196,0.241,1.151
0.378,1.706,0.636,1.407,1.484,0.198,0.241,1.156
0.38,1.71,0.638,1.412,1.49,0.199,0.242,1.162
0.382,1.714,0.639,1.418,1.495,0.201,0.242,1.167
0.384,1.718,0.641,1.423,1.499,0.203,0.243,1.172
0.386,1.722,0.642,1.429,1.504,0.205,0.243,1.177
0.388,1.726,0.644,1.434,1.508,0.206,0.244,1.182
0.39,1.73,0.646,1.44,1.512,0.208,0.244,1.187
0.392,1.733,0.647,1.445,1.517,0.21,0.244,1.192
0.394,1.737,0.649,1.45,1.522,0.212,0.245,1.197
0.396,1.74,0.65,1.455,1.527,0.213,0.245,1.202
0.397,1.744,0.652,1.46,1.532,0.215,0.246,1.208
0.399,1.747,0.653,1.466,1.537,0.217,0.246,1.212
0.401,1.751,0.655,1.471,1.542,0.219,0.247,1.217
0.403,1.754,0.656,1.476,1.547,0.22,0.247,1.222
0.405,1.758,0.658,1.481,1.551,0.222,0.248,1.227
0.407,1.761,0.659,1.486,1.556,0.224,0.248,1.232
0.409,1.765,0.661,1.491,1.561,0.226,0.249,1.237
0.411,1.768,0.662,1.496,1.566,0.227,0.249,1.242
0.413,1.772,0.664,1.501,1.57,0.229,0.249,1.247
0.415,1.775,0.665,1.506,1.575,0.231,0.25,1.252
0.417,1.778,0.667,1.511,1.58,0.233,0.25,1.257
0.419,1.782,0.668,1.515,1.584,0.234,0.251,1.261
0.421,1.785,0.67,1.521,1.589,0.236,0.251,1.266
0.423,1.788,0.671,1.525,1.594,0.238,0.252,1.271
0.425,1.792,0.673,1.53,1.599,0.24,0.252,1.276
0.427,1.795,0.674,1.535,1.603,0.241,0.253,1.281
0.429,1.798,0.676,1.54,1.608,0.243,0.253,1.285
0.431,1.801,0.677,1.544,1.612,0.245,0.254,1.29
0.433,1.804,0.679,1.549,1.617,0.247,0.254,1.295
0.435,1.807,0.68,1.554,1.621,0.249,0.255,1.3
0.437,1.811,0.682,1.559,1.626,0.25,0.255,1.304
0.439,1.814,0.683,1.563,1.63,0.252,0.256,1.309
0.441,1.816,0.685,1.568,1.635,0.254,0.256,1.314
0.443,1.82,0.686,1.573,1.639,0.256,0.256,1.318
0.445,1.823,0.688,1.577,1.644,0.258,0.257,1.323
0.447,1.825,0.689,1.582,1.648,0.26,0.257,1.328
0.449,1.829,0.691,1.578,1.649,0.261,0.257,1.329
0.45,1.828,0.691,1.588,1.653,0.262,0.258,1.334
0.452,1.831,0.692,1.592,1.657,0.264,0.258,1.339
0.454,1.834,0.694,1.597,1.662,0.266,0.259,1.343
0.456,1.837,0.695,1.601,1.666,0.268,0.259,1.348
0.458,1.84,0.697,1.606,1.67,0.27,0.26,1.352
0.46,1.842,0.698,1.61,1.675,0.272,0.26,1.356
0.462,1.845,0.7,1.614,1.679,0.273,0.26,1.361
0.464,1.848,0.701,1.619,1.683,0.275,0.261,1.365
0.467,1.851,0.703,1.623,1.687,0.277,0.261,1.37
0.469,1.854,0.704,1.628,1.691,0.279,0.262,1.375
0.471,1.857,0.705,1.632,1.696,0.281,0.262,1.379
0.473,1.86,0.707,1.637,1.7,0.282,0.263,1.383
0.475,1.863,0.709,1.641,1.704,0.284,0.263,1.388
0.477,1.865,0.71,1.645,1.708,0.286,0.264,1.392
0.479,1.868,0.711,1.65,1.712,0.288,0.264,1.396
0.481,1.871,0.713,1.654,1.715,0.289,0.264,1.401
0.483,1.874,0.714,1.658,1.72,0.291,0.265,1.405
0.485,1.876,0.716,1.662,1.724,0.293,0.265,1.409
0.487,1.879,0.717,1.666,1.728,0.294,0.266,1.414
0.49,1.882,0.719,1.671,1.732,0.296,0.266,1.418
0.492,1.884,0.72,1.675,1.736,0.298,0.267,1.422
0.494,1.887,0.722,1.679,1.74,0.3,0.267,1.427
0.496,1.889,0.723,1.683,1.744,0.302,0.268,1.431
