S1_C0402,S2_C0402,S3_C0402,S4_C0402,S5_C0402,S6_C0402,S7_C0402,S8_C0402
0.271,0.488,0.495,0.715,0.723,0.065,0.206,0.105
0.271,0.489,0.495,0.716,0.724,0.065,0.206,0.103
0.272,0.489,0.495,0.717,0.725,0.065,0.206,0.103
0.271,0.49,0.495,0.718,0.725,0.065,0.206,0.103
0.272,0.49,0.495,0.718,0.726,0.065,0.206,0.103
0.272,0.491,0.496,0.719,0.727,0.065,0.206,0.103
0.272,0.491,0.496,0.72,0.727,0.065,0.206,0.102
0.272,0.492,0.496,0.721,0.728,0.065,0.206,0.102
0.272,0.492,0.496,0.722,0.729,0.065,0.206,0.102
0.272,0.493,0.496,0.723,0.729,0.065,0.206,0.102
0.272,0.493,0.496,0.723,0.73,0.065,0.207,0.101
0.272,0.494,0.496,0.724,0.731,0.065,0.207,0.099
0.272,0.494,0.496,0.725,0.732,0.065,0.206,0.099
0.272,0.495,0.497,0.726,0.732,0.065,0.207,0.098
0.272,0.495,0.497,0.727,0.733,0.065,0.207,0.097
0.273,0.496,0.497,0.728,0.733,0.065,0.207,0.097
0.273,0.496,0.497,0.729,0.734,0.065,0.207,0.097
0.273,0.497,0.497,0.729,0.735,0.065,0.207,0.097
0.273,0.498,0.497,0.73,0.736,0.065,0.207,0.097
0.273,0.498,0.497,0.731,0.736,0.065,0.207,0.098
0.273,0.499,0.497,0.732,0.737,0.065,0.207,0.098
0.273,0.499,0.497,0.733,0.738,0.065,0.207,0.098
0.273,0.5,0.497,0.734,0.738,0.065,0.207,0.098
0.273,0.5,0.498,0.734,0.739,0.065,0.207,0.098
0.274,0.501,0.498,0.735,0.74,0.065,0.207,0.098
0.274,0.502,0.498,0.736,0.74,0.065,0.207,0.098
0.274,0.502,0.498,0.737,0.741,0.065,0.207,0.098
0.274,0.503,0.498,0.738,0.741,0.065,0.207,0.098
0.274,0.503,0.498,0.739,0.742,0.065,0.207,0.097
0.274,0.504,0.498,0.739,0.743,0.065,0.207,0.097
0.274,0.504,0.499,0.74,0.744,0.065,0.207,0.097
0.274,0.505,0.499,0.741,0.744,0.065,0.207,0.097
0.274,0.506,0.499,0.742,0.745,0.065,0.207,0.097
0.275,0.506,0.499,0.743,0.746,0.066,0.207,0.097
0.275,0.507,0.499,0.743,0.746,0.066,0.207,0.097
0.275,0.507,0.499,0.744,0.747,0.066,0.207,0.097
0.275,0.508,0.499,0.745,0.748,0.066,0.207,0.097
0.275,0.508,0.499,0.746,0.748,0.066,0.208,0.097
0.275,0.509,0.5,0.746,0.749,0.066,0.208,0.097
0.275,0.51,0.5,0.747,0.75,0.066,0.207,0.097
0.275,0.51,0.5,0.748,0.75,0.066,0.207,0.097
0.275,0.511,0.5,0.749,0.751,0.066,0.207,0.098
0.275,0.511,0.5,0.75,0.752,0.066,0.207,0.098
0.275,0.512,0.5,0.751,0.752,0.066,0.208,0.098
0.275,0.513,0.501,0.751,0.753,0.066,0.208,0.098
0.276,0.513,0.501,0.752,0.754,0.066,0.208,0.098
0.276,0.514,0.501,0.753,0.754,0.066,0.208,0.098
0.276,0.515,0.501,0.754,0.755,0.066,0.208,0.099
0.276,0.515,0.501,0.755,0.756,0.066,0.208,0.099
0.276,0.516,0.501,0.756,0.757,0.066,0.208,0.098
0.276,0.516,0.501,0.756,0.758,0.066,0.208,0.098
0.276,0.517,0.501,0.757,0.758,0.066,0.208,0.098
0.277,0.518,0.501,0.758,0.759,0.066,0.208,0.098
0.277,0.518,0.502,0.759,0.76,0.066,0.208,0.098
0.277,0.519,0.502,0.76,0.76,0.066,0.208,0.098
0.277,0.52,0.502,0.761,0.761,0.066,0.208,0.098
0.277,0.52,0.502,0.762,0.762,0.066,0.208,0.098
0.277,0.521,0.502,0.762,0.763,0.066,0.208,0.098
0.277,0.521,0.502,0.763,0.763,0.066,0.208,0.099
0.277,0.522,0.502,0.764,0.764,0.066,0.208,0.099
0.277,0.522,0.503,0.765,0.765,0.066,0.208,0.099
0.278,0.523,0.503,0.766,0.766,0.066,0.208,0.099
0.278,0.524,0.503,0.767,0.767,0.067,0.208,0.099
0.278,0.525,0.503,0.768,0.767,0.066,0.208,0.1
0.278,0.525,0.503,0.768,0.768,0.067,0.208,0.1
0.278,0.526,0.503,0.769,0.769,0.067,0.208,0.1
0.278,0.526,0.503,0.77,0.77,0.067,0.208,0.1
0.278,0.527,0.504,0.771,0.77,0.067,0.208,0.1
0.278,0.528,0.504,0.772,0.771,0.067,0.208,0.1
0.278,0.528,0.504,0.773,0.771,0.067,0.209,0.101
0.278,0.529,0.504,0.773,0.772,0.067,0.209,0.101
0.279,0.53,0.504,0.774,0.773,0.067,0.209,0.101
0.279,0.53,0.504,0.775,0.774,0.067,0.209,0.101
0.279,0.531,0.504,0.776,0.775,0.067,0.209,0.101
0.279,0.531,0.505,0.777,0.776,0.067,0.209,0.102
0.279,0.532,0.505,0.778,0.776,0.067,0.209,0.102
0.279,0.533,0.505,0.778,0.777,0.067,0.209,0.102
0.279,0.533,0.505,0.779,0.778,0.067,0.209,0.102
0.279,0.534,0.505,0.78,0.778,0.067,0.209,0.102
0.279,0.535,0.505,0.781,0.779,0.067,0.209,0.102
0.28,0.535,0.506,0.782,0.78,0.067,0.209,0.103
0.28,0.536,0.506,0.783,0.781,0.067,0.209,0.103
0.28,0.537,0.506,0.783,0.781,0.067,0.209,0.103
0.28,0.538,0.506,0.784,0.782,0.067,0.209,0.103
0.28,0.538,0.506,0.785,0.783,0.067,0.209,0.103
0.28,0.539,0.506,0.786,0.784,0.067,0.209,0.104
0.28,0.54,0.507,0.786,0.784,0.067,0.209,0.104
0.28,0.54,0.507,0.787,0.785,0.067,0.209,0.104
0.281,0.541,0.507,0.788,0.786,0.067,0.209,0.104
0.281,0.542,0.507,0.788,0.786,0.068,0.209,0.104
0.281,0.543,0.507,0.789,0.787,0.068,0.209,0.104
0.281,0.544,0.508,0.79,0.787,0.068,0.209,0.105
0.281,0.545,0.508,0.791,0.788,0.068,0.209,0.105
0.281,0.546,0.508,0.792,0.788,0.068,0.209,0.105
0.281,0.547,0.508,0.793,0.789,0.068,0.21,0.105
0.281,0.549,0.508,0.795,0.79,0.068,0.21,0.105
0.282,0.551,0.509,0.796,0.79,0.068,0.21,0.105
0.282,0.554,0.509,0.797,0.791,0.068,0.21,0.106
0.282,0.557,0.509,0.799,0.792,0.068,0.21,0.106
0.282,0.559,0.509,0.8,0.792,0.068,0.21,0.106
0.282,0.562,0.509,0.802,0.793,0.068,0.21,0.106
0.282,0.565,0.51,0.804,0.794,0.068,0.21,0.106
0.283,0.569,0.51,0.806,0.796,0.068,0.21,0.106
0.283,0.573,0.511,0.808,0.797,0.068,0.21,0.106
0.283,0.58,0.512,0.811,0.799,0.069,0.21,0.106
0.283,0.588,0.512,0.814,0.801,0.069,0.21,0.106
0.283,0.597,0.512,0.816,0.803,0.069,0.21,0.107
0.284,0.606,0.513,0.819,0.805,0.069,0.211,0.107
0.284,0.615,0.513,0.821,0.807,0.069,0.211,0.108
0.285,0.625,0.514,0.824,0.809,0.069,0.211,0.108
0.285,0.636,0.515,0.828,0.811,0.07,0.211,0.108
0.286,0.649,0.515,0.832,0.814,0.07,0.212,0.109
0.286,0.662,0.516,0.836,0.817,0.07,0.212,0.11
0.286,0.676,0.517,0.84,0.82,0.07,0.212,0.111
0.287,0.691,0.518,0.845,0.824,0.071,0.212,0.112
0.288,0.707,0.518,0.85,0.828,0.071,0.213,0.113
0.289,0.723,0.519,0.855,0.833,0.071,0.213,0.114
0.289,0.74,0.52,0.86,0.838,0.072,0.213,0.115
0.291,0.759,0.521,0.865,0.843,0.072,0.214,0.116
0.291,0.777,0.522,0.871,0.848,0.073,0.214,0.117
0.292,0.796,0.523,0.876,0.854,0.073,0.215,0.119
0.293,0.814,0.524,0.881,0.859,0.073,0.215,0.12
0.294,0.831,0.524,0.886,0.865,0.074,0.215,0.121
0.295,0.848,0.526,0.892,0.871,0.074,0.216,0.122
0.296,0.865,0.527,0.897,0.877,0.075,0.216,0.124
0.297,0.881,0.528,0.902,0.883,0.075,0.217,0.125
0.299,0.898,0.529,0.907,0.889,0.075,0.217,0.126
0.3,0.915,0.53,0.913,0.895,0.076,0.218,0.128
0.301,0.932,0.531,0.918,0.901,0.076,0.218,0.129
0.302,0.948,0.532,0.923,0.907,0.077,0.219,0.13
0.303,0.965,0.533,0.929,0.913,0.077,0.219,0.131
0.304,0.982,0.534,0.934,0.919,0.078,0.219,0.132
0.306,0.999,0.536,0.94,0.925,0.078,0.22,0.134
0.307,1.016,0.537,0.946,0.931,0.079,0.22,0.135
0.308,1.033,0.538,0.951,0.937,0.079,0.221,0.136
0.309,1.049,0.54,0.957,0.943,0.08,0.221,0.138
0.311,1.065,0.541,0.963,0.949,0.08,0.222,0.139
0.312,1.08,0.542,0.968,0.955,0.081,0.222,0.14
0.313,1.097,0.544,0.974,0.962,0.081,0.223,0.141
0.315,1.112,0.545,0.98,0.967,0.082,0.223,0.143
0.316,1.127,0.546,0.986,0.974,0.082,0.224,0.144
0.318,1.142,0.548,0.992,0.98,0.083,0.224,0.145
0.319,1.157,0.549,0.998,0.986,0.084,0.225,0.146
0.32,1.172,0.551,1.004,0.992,0.084,0.225,0.147
0.321,1.186,0.552,1.009,0.999,0.085,0.226,0.149
0.323,1.2,0.554,1.015,1.005,0.085,0.226,0.15
0.324,1.215,0.555,1.021,1.011,0.086,0.227,0.151
0.326,1.229,0.557,1.027,1.017,0.086,0.227,0.152
0.327,1.243,0.558,1.033,1.024,0.087,0.228,0.154
0.329,1.257,0.56,1.039,1.03,0.088,0.228,0.155
0.33,1.271,0.561,1.045,1.036,0.088,0.229,0.156
0.332,1.285,0.563,1.05,1.042,0.089,0.229,0.157
0.333,1.298,0.564,1.056,1.049,0.089,0.23,0.158
0.335,1.311,0.566,1.062,1.055,0.09,0.23,0.16
0.336,1.324,0.567,1.067,1.061,0.091,0.231,0.161
0.338,1.337,0.569,1.073,1.067,0.091,0.231,0.162
0.339,1.349,0.571,1.079,1.073,0.092,0.232,0.163
0.341,1.361,0.572,1.084,1.079,0.092,0.232,0.164
0.343,1.374,0.574,1.09,1.085,0.093,0.233,0.165
0.344,1.386,0.576,1.096,1.091,0.094,0.233,0.166
0.346,1.398,0.577,1.101,1.097,0.094,0.234,0.167
0.347,1.411,0.579,1.107,1.103,0.095,0.234,0.168
0.349,1.422,0.58,1.112,1.109,0.096,0.235,0.169
0.351,1.434,0.582,1.118,1.115,0.096,0.235,0.171
0.352,1.446,0.584,1.124,1.121,0.097,0.236,0.172
0.354,1.458,0.585,1.13,1.127,0.098,0.236,0.173
0.356,1.469,0.587,1.135,1.133,0.098,0.237,0.174
0.358,1.48,0.589,1.141,1.138,0.099,0.237,0.175
0.36,1.491,0.59,1.146,1.144,0.1,0.238,0.176
0.362,1.501,0.592,1.152,1.15,0.1,0.238,0.177
0.364,1.512,0.594,1.157,1.156,0.101,0.239,0.178
0.366,1.522,0.595,1.163,1.162,0.102,0.239,0.179
0.368,1.533,0.597,1.168,1.168,0.103,0.24,0.18
0.369,1.543,0.599,1.174,1.173,0.103,0.24,0.181
0.371,1.552,0.6,1.179,1.179,0.104,0.241,0.182
0.373,1.562,0.602,1.185,1.184,0.105,0.241,0.183
0.375,1.572,0.604,1.19,1.19,0.106,0.242,0.184
0.377,1.581,0.606,1.195,1.196,0.106,0.242,0.185
0.378,1.59,0.607,1.2,1.201,0.107,0.243,0.186
0.38,1.599,0.609,1.206,1.207,0.108,0.243,0.187
0.382,1.609,0.611,1.211,1.212,0.109,0.243,0.188
0.384,1.618,0.612,1.216,1.218,0.109,0.244,0.189
0.385,1.626,0.614,1.221,1.223,0.11,0.245,0.19
0.387,1.635,0.616,1.227,1.229,0.111,0.245,0.191
0.389,1.643,0.617,1.232,1.234,0.112,0.246,0.192
0.391,1.652,0.619,1.237,1.24,0.113,0.246,0.193
0.393,1.66,0.621,1.242,1.245,0.113,0.246,0.195
0.394,1.669,0.622,1.247,1.25,0.114,0.247,0.195
0.396,1.677,0.624,1.252,1.256,0.115,0.247,0.197
0.398,1.685,0.626,1.257,1.261,0.116,0.248,0.197
0.4,1.693,0.627,1.262,1.266,0.117,0.248,0.199
0.402,1.701,0.629,1.267,1.272,0.118,0.249,0.199
0.403,1.709,0.631,1.272,1.277,0.118,0.249,0.201
0.406,1.717,0.632,1.277,1.282,0.119,0.25,0.202
0.407,1.724,0.634,1.282,1.287,0.12,0.25,0.203
0.409,1.732,0.636,1.287,1.292,0.121,0.251,0.204
0.411,1.739,0.638,1.292,1.298,0.122,0.251,0.205
0.413,1.746,0.639,1.297,1.303,0.123,0.252,0.205
0.415,1.753,0.641,1.302,1.308,0.123,0.252,0.206
0.443,1.743,0.643,1.307,1.313,0.124,0.253,0.207
0.447,1.749,0.644,1.312,1.318,0.125,0.253,0.208
0.449,1.755,0.646,1.317,1.323,0.126,0.254,0.209
0.451,1.762,0.648,1.322,1.328,0.127,0.254,0.21
0.453,1.769,0.649,1.327,1.333,0.128,0.255,0.211
0.454,1.776,0.651,1.332,1.338,0.129,0.255,0.212
0.456,1.783,0.653,1.336,1.344,0.13,0.256,0.213
0.458,1.79,0.654,1.341,1.349,0.13,0.256,0.214
0.46,1.797,0.656,1.346,1.354,0.132,0.257,0.214
0.462,1.803,0.658,1.351,1.359,0.132,0.257,0.216
0.464,1.81,0.659,1.356,1.364,0.134,0.258,0.217
0.466,1.816,0.661,1.361,1.369,0.134,0.258,0.218
0.468,1.822,0.663,1.366,1.374,0.136,0.258,0.219
0.47,1.829,0.664,1.371,1.379,0.137,0.259,0.22
0.472,1.835,0.666,1.375,1.384,0.138,0.259,0.221
0.474,1.842,0.668,1.38,1.389,0.139,0.26,0.222
0.476,1.848,0.67,1.385,1.394,0.14,0.26,0.223
0.479,1.854,0.671,1.39,1.399,0.141,0.261,0.224
0.481,1.86,0.673,1.395,1.404,0.142,0.261,0.225
0.483,1.866,0.675,1.399,1.409,0.143,0.262,0.226
0.485,1.872,0.676,1.404,1.414,0.144,0.262,0.227
0.487,1.879,0.678,1.409,1.419,0.145,0.263,0.228
0.489,1.884,0.68,1.414,1.424,0.146,0.263,0.229
0.491,1.89,0.681,1.418,1.429,0.148,0.264,0.23
0.493,1.896,0.683,1.423,1.434,0.149,0.264,0.231
0.495,1.903,0.685,1.428,1.439,0.15,0.265,0.232
