S1_C0101,S2_C0101,S3_C0101,S4_C0101,S5_C0101,S6_C0101,S7_C0101,S8_C0101
0.224,0.258,0.353,0.516,0.558,0.058,0.139,0.277
0.224,0.258,0.353,0.516,0.558,0.058,0.139,0.277
0.224,0.258,0.353,0.516,0.558,0.058,0.139,0.277
0.224,0.258,0.353,0.516,0.558,0.058,0.139,0.277
0.224,0.258,0.353,0.517,0.558,0.058,0.139,0.277
0.224,0.258,0.353,0.517,0.558,0.058,0.139,0.277
0.224,0.259,0.353,0.517,0.558,0.058,0.139,0.277
0.224,0.259,0.353,0.518,0.558,0.058,0.139,0.277
0.224,0.259,0.353,0.518,0.559,0.058,0.139,0.277
0.224,0.259,0.353,0.519,0.559,0.058,0.139,0.277
0.224,0.259,0.353,0.519,0.559,0.058,0.139,0.277
0.224,0.259,0.353,0.52,0.559,0.058,0.139,0.278
0.224,0.259,0.353,0.52,0.559,0.059,0.139,0.278
0.224,0.259,0.353,0.521,0.56,0.058,0.139,0.278
0.224,0.259,0.353,0.522,0.56,0.058,0.139,0.278
0.224,0.26,0.353,0.522,0.56,0.059,0.139,0.278
0.224,0.26,0.353,0.523,0.561,0.058,0.139,0.278
0.224,0.26,0.353,0.524,0.561,0.059,0.139,0.278
0.224,0.26,0.353,0.525,0.561,0.058,0.139,0.279
0.224,0.26,0.353,0.526,0.562,0.058,0.139,0.278
0.224,0.26,0.353,0.527,0.562,0.058,0.139,0.279
0.224,0.261,0.353,0.528,0.563,0.058,0.139,0.279
0.224,0.261,0.353,0.529,0.563,0.059,0.139,0.279
0.224,0.261,0.353,0.53,0.564,0.059,0.139,0.28
0.224,0.261,0.353,0.53,0.564,0.058,0.139,0.28
0.224,0.261,0.354,0.532,0.565,0.058,0.139,0.28
0.224,0.262,0.354,0.532,0.565,0.058,0.139,0.28
0.224,0.262,0.354,0.534,0.566,0.058,0.139,0.281
0.224,0.262,0.354,0.534,0.566,0.059,0.139,0.281
0.224,0.262,0.354,0.535,0.567,0.059,0.139,0.282
0.224,0.263,0.354,0.536,0.568,0.058,0.139,0.282
0.224,0.263,0.354,0.538,0.568,0.059,0.139,0.282
0.224,0.263,0.354,0.539,0.569,0.058,0.139,0.283
0.224,0.264,0.354,0.54,0.57,0.058,0.139,0.283
0.224,0.264,0.354,0.541,0.57,0.058,0.139,0.283
0.224,0.264,0.354,0.542,0.571,0.059,0.14,0.284
0.224,0.264,0.354,0.543,0.572,0.058,0.139,0.284
0.225,0.264,0.354,0.544,0.573,0.059,0.14,0.284
0.225,0.265,0.354,0.545,0.573,0.058,0.139,0.285
0.225,0.265,0.354,0.546,0.574,0.059,0.139,0.285
0.225,0.265,0.354,0.547,0.575,0.059,0.139,0.285
0.225,0.266,0.354,0.548,0.575,0.059,0.139,0.286
0.225,0.266,0.354,0.549,0.576,0.059,0.14,0.286
0.225,0.266,0.354,0.55,0.577,0.058,0.139,0.287
0.225,0.267,0.354,0.551,0.578,0.059,0.139,0.287
0.225,0.267,0.354,0.552,0.578,0.058,0.139,0.287
0.225,0.267,0.355,0.553,0.579,0.059,0.14,0.288
0.225,0.268,0.355,0.554,0.58,0.059,0.14,0.288
0.225,0.268,0.355,0.555,0.581,0.059,0.14,0.289
0.225,0.268,0.355,0.556,0.581,0.059,0.139,0.289
0.225,0.269,0.355,0.557,0.582,0.059,0.139,0.289
0.226,0.269,0.355,0.558,0.583,0.058,0.14,0.29
0.225,0.269,0.355,0.559,0.584,0.059,0.14,0.29
0.226,0.27,0.355,0.561,0.585,0.058,0.14,0.29
0.226,0.27,0.355,0.562,0.585,0.059,0.139,0.291
0.226,0.27,0.355,0.563,0.586,0.059,0.139,0.291
0.226,0.271,0.355,0.564,0.587,0.059,0.14,0.292
0.226,0.271,0.355,0.565,0.588,0.059,0.139,0.292
0.226,0.271,0.355,0.566,0.589,0.059,0.14,0.292
0.226,0.272,0.355,0.567,0.589,0.059,0.14,0.293
0.226,0.272,0.355,0.568,0.59,0.059,0.14,0.293
0.226,0.272,0.355,0.569,0.591,0.059,0.14,0.294
0.226,0.273,0.356,0.57,0.592,0.059,0.14,0.294
0.226,0.273,0.356,0.571,0.593,0.059,0.14,0.295
0.226,0.273,0.356,0.573,0.594,0.059,0.14,0.295
0.227,0.274,0.356,0.574,0.595,0.059,0.14,0.295
0.227,0.274,0.356,0.575,0.595,0.059,0.14,0.296
0.227,0.275,0.356,0.576,0.597,0.059,0.14,0.296
0.227,0.275,0.356,0.577,0.597,0.059,0.14,0.297
0.227,0.275,0.356,0.578,0.598,0.059,0.14,0.297
0.227,0.276,0.356,0.579,0.599,0.059,0.14,0.297
0.227,0.276,0.356,0.581,0.6,0.059,0.139,0.298
0.227,0.277,0.357,0.582,0.601,0.059,0.14,0.298
0.227,0.277,0.357,0.583,0.602,0.059,0.14,0.299
0.227,0.277,0.357,0.584,0.603,0.059,0.14,0.299
0.227,0.278,0.357,0.585,0.603,0.059,0.14,0.3
0.228,0.281,0.357,0.588,0.604,0.059,0.14,0.3
0.228,0.285,0.358,0.592,0.605,0.059,0.14,0.301
0.228,0.29,0.358,0.596,0.606,0.059,0.14,0.302
0.228,0.296,0.358,0.601,0.608,0.059,0.14,0.303
0.228,0.303,0.359,0.606,0.61,0.059,0.14,0.306
0.228,0.311,0.36,0.613,0.613,0.059,0.14,0.309
0.229,0.32,0.36,0.62,0.617,0.06,0.141,0.314
0.229,0.329,0.361,0.627,0.622,0.06,0.141,0.319
0.23,0.338,0.361,0.635,0.627,0.06,0.141,0.326
0.23,0.349,0.362,0.642,0.633,0.06,0.141,0.332
0.231,0.361,0.363,0.651,0.64,0.06,0.142,0.339
0.231,0.373,0.364,0.658,0.647,0.061,0.142,0.346
0.232,0.386,0.364,0.666,0.655,0.061,0.142,0.354
0.233,0.4,0.365,0.672,0.663,0.062,0.143,0.361
0.234,0.415,0.366,0.68,0.672,0.062,0.143,0.369
0.235,0.429,0.367,0.687,0.68,0.062,0.143,0.377
0.236,0.444,0.368,0.694,0.689,0.063,0.144,0.384
0.237,0.459,0.369,0.701,0.698,0.063,0.144,0.392
0.238,0.473,0.37,0.708,0.706,0.064,0.144,0.399
0.239,0.488,0.371,0.716,0.715,0.064,0.145,0.407
0.24,0.503,0.372,0.724,0.724,0.065,0.145,0.415
0.241,0.517,0.373,0.73,0.732,0.065,0.145,0.422
0.243,0.532,0.374,0.737,0.741,0.066,0.146,0.429
0.244,0.547,0.375,0.744,0.75,0.066,0.146,0.436
0.245,0.562,0.376,0.751,0.758,0.067,0.146,0.443
0.246,0.576,0.377,0.758,0.767,0.067,0.147,0.45
0.247,0.59,0.378,0.765,0.775,0.068,0.147,0.456
0.248,0.605,0.379,0.771,0.783,0.068,0.148,0.462
0.25,0.62,0.381,0.778,0.791,0.069,0.148,0.469
0.251,0.634,0.382,0.785,0.8,0.069,0.148,0.475
0.252,0.648,0.383,0.792,0.808,0.07,0.149,0.482
0.254,0.662,0.384,0.799,0.815,0.07,0.149,0.488
0.255,0.676,0.385,0.807,0.823,0.071,0.149,0.494
0.256,0.69,0.387,0.813,0.831,0.071,0.15,0.5
0.258,0.703,0.388,0.818,0.839,0.072,0.15,0.507
0.259,0.717,0.389,0.825,0.847,0.072,0.15,0.513
0.261,0.731,0.391,0.832,0.855,0.073,0.151,0.519
0.262,0.745,0.392,0.839,0.863,0.073,0.151,0.525
0.264,0.758,0.393,0.847,0.871,0.074,0.152,0.532
0.265,0.771,0.395,0.854,0.879,0.075,0.152,0.538
0.267,0.783,0.396,0.86,0.886,0.075,0.152,0.544
0.268,0.796,0.397,0.866,0.894,0.076,0.153,0.55
0.27,0.809,0.399,0.874,0.902,0.076,0.153,0.556
0.271,0.822,0.4,0.881,0.91,0.077,0.153,0.562
0.273,0.835,0.401,0.886,0.917,0.078,0.154,0.568
0.274,0.847,0.403,0.893,0.925,0.078,0.154,0.574
0.276,0.859,0.404,0.9,0.932,0.079,0.155,0.581
0.278,0.871,0.406,0.907,0.94,0.079,0.155,0.586
0.279,0.883,0.407,0.912,0.947,0.08,0.155,0.592
0.281,0.895,0.408,0.919,0.955,0.081,0.156,0.598
0.282,0.907,0.41,0.926,0.962,0.081,0.156,0.604
0.284,0.918,0.411,0.933,0.97,0.082,0.157,0.61
0.286,0.929,0.412,0.94,0.977,0.082,0.157,0.616
0.287,0.94,0.414,0.946,0.984,0.083,0.157,0.622
0.289,0.95,0.415,0.954,0.991,0.084,0.158,0.628
0.29,0.961,0.417,0.96,0.998,0.085,0.158,0.633
0.292,0.971,0.418,0.966,1.006,0.085,0.158,0.639
0.294,0.981,0.42,0.972,1.013,0.086,0.159,0.645
0.296,0.991,0.421,0.979,1.02,0.086,0.159,0.651
0.297,1.001,0.422,0.985,1.027,0.087,0.16,0.656
0.299,1.011,0.424,0.991,1.034,0.088,0.16,0.662
0.3,1.021,0.425,0.998,1.041,0.089,0.16,0.667
0.302,1.031,0.427,1.003,1.048,0.089,0.161,0.673
0.304,1.041,0.428,1.009,1.055,0.09,0.161,0.678
0.305,1.05,0.43,1.015,1.061,0.091,0.162,0.684
0.307,1.06,0.431,1.021,1.068,0.092,0.162,0.689
0.309,1.069,0.433,1.026,1.075,0.092,0.162,0.695
0.311,1.077,0.434,1.032,1.082,0.093,0.163,0.7
0.312,1.086,0.436,1.039,1.089,0.094,0.163,0.706
0.314,1.095,0.437,1.045,1.095,0.095,0.163,0.711
0.316,1.104,0.438,1.05,1.102,0.095,0.164,0.717
0.318,1.113,0.44,1.056,1.109,0.096,0.164,0.722
0.32,1.121,0.441,1.063,1.115,0.097,0.164,0.728
0.321,1.13,0.443,1.07,1.122,0.098,0.165,0.733
0.323,1.138,0.444,1.073,1.129,0.099,0.165,0.739
0.325,1.146,0.446,1.079,1.135,0.099,0.166,0.744
0.327,1.155,0.447,1.087,1.142,0.1,0.166,0.75
0.329,1.163,0.448,1.093,1.148,0.101,0.166,0.756
0.33,1.171,0.45,1.098,1.155,0.102,0.167,0.761
0.332,1.179,0.451,1.104,1.161,0.103,0.167,0.767
0.334,1.186,0.453,1.111,1.168,0.104,0.167,0.772
0.336,1.194,0.454,1.117,1.175,0.105,0.168,0.778
0.338,1.202,0.456,1.123,1.181,0.105,0.168,0.783
0.339,1.21,0.457,1.128,1.188,0.106,0.168,0.789
0.341,1.217,0.459,1.135,1.194,0.107,0.169,0.794
0.343,1.224,0.46,1.142,1.2,0.108,0.169,0.8
0.345,1.232,0.462,1.147,1.207,0.109,0.17,0.805
0.347,1.239,0.463,1.154,1.213,0.11,0.17,0.811
0.349,1.246,0.465,1.16,1.22,0.111,0.17,0.816
0.351,1.253,0.466,1.165,1.226,0.112,0.171,0.822
0.353,1.26,0.467,1.172,1.233,0.113,0.171,0.827
0.354,1.267,0.469,1.176,1.239,0.114,0.171,0.832
0.357,1.274,0.47,1.183,1.245,0.115,0.172,0.838
0.358,1.281,0.472,1.188,1.252,0.116,0.172,0.843
0.36,1.288,0.473,1.195,1.258,0.117,0.173,0.849
0.362,1.295,0.475,1.2,1.264,0.118,0.173,0.854
0.364,1.302,0.476,1.206,1.271,0.119,0.173,0.859
0.366,1.309,0.478,1.211,1.277,0.12,0.174,0.865
0.368,1.315,0.479,1.218,1.283,0.121,0.174,0.87
0.37,1.322,0.481,1.224,1.289,0.122,0.174,0.876
0.372,1.329,0.482,1.23,1.296,0.123,0.175,0.881
0.374,1.335,0.483,1.232,1.302,0.125,0.175,0.886
0.376,1.342,0.485,1.238,1.308,0.126,0.175,0.892
0.378,1.348,0.486,1.246,1.314,0.127,0.176,0.897
0.38,1.355,0.488,1.253,1.32,0.128,0.176,0.902
0.382,1.361,0.489,1.258,1.326,0.129,0.176,0.908
0.384,1.368,0.491,1.264,1.332,0.13,0.177,0.913
0.386,1.374,0.492,1.27,1.338,0.132,0.177,0.918
0.388,1.381,0.494,1.275,1.345,0.133,0.177,0.924
0.39,1.387,0.495,1.279,1.351,0.134,0.178,0.929
0.392,1.393,0.497,1.284,1.357,0.135,0.178,0.935
0.394,1.399,0.498,1.29,1.363,0.137,0.178,0.94
0.396,1.405,0.5,1.297,1.369,0.138,0.179,0.946
0.398,1.411,0.501,1.302,1.375,0.139,0.179,0.951
0.4,1.417,0.503,1.309,1.381,0.14,0.18,0.957
0.402,1.423,0.504,1.316,1.387,0.142,0.18,0.962
0.405,1.429,0.506,1.322,1.393,0.143,0.18,0.968
0.407,1.435,0.507,1.329,1.399,0.144,0.181,0.973
0.409,1.441,0.509,1.335,1.405,0.146,0.181,0.978
0.411,1.446,0.51,1.341,1.411,0.147,0.181,0.984
0.413,1.452,0.511,1.346,1.417,0.148,0.182,0.989
0.415,1.457,0.513,1.349,1.423,0.15,0.182,0.994
0.417,1.463,0.514,1.354,1.429,0.151,0.183,0.999
0.419,1.468,0.516,1.36,1.435,0.153,0.183,1.004
0.422,1.473,0.517,1.364,1.44,0.154,0.183,1.009
0.424,1.479,0.519,1.368,1.446,0.156,0.184,1.015
0.425,1.481,0.519,1.373,1.45,0.157,0.184,1.02
0.426,1.482,0.519,1.373,1.45,0.158,0.183,1.021
0.429,1.492,0.522,1.382,1.457,0.159,0.184,1.025
0.434,1.504,0.526,1.394,1.471,0.162,0.185,1.036
0.436,1.509,0.527,1.4,1.478,0.163,0.186,1.043
0.437,1.512,0.528,1.403,1.482,0.165,0.186,1.048
0.438,1.513,0.528,1.404,1.484,0.166,0.186,1.051
0.439,1.512,0.528,1.405,1.484,0.167,0.186,1.052
0.443,1.522,0.531,1.413,1.491,0.168,0.186,1.056
0.447,1.534,0.535,1.426,1.504,0.171,0.187,1.067
0.449,1.539,0.536,1.431,1.512,0.173,0.188,1.075
0.451,1.542,0.537,1.434,1.516,0.174,0.188,1.078
0.451,1.542,0.537,1.436,1.517,0.175,0.188,1.082
0.452,1.542,0.537,1.436,1.517,0.176,0.188,1.082
0.456,1.551,0.539,1.445,1.524,0.178,0.188,1.087
0.46,1.563,0.543,1.457,1.537,0.18,0.19,1.097
0.463,1.568,0.545,1.463,1.544,0.182,0.19,1.105
0.464,1.571,0.546,1.466,1.548,0.183,0.191,1.109
0.465,1.571,0.546,1.464,1.55,0.185,0.19,1.112
0.466,1.57,0.545,1.465,1.549,0.186,0.19,1.112
0.47,1.579,0.548,1.474,1.555,0.187,0.19,1.117
0.474,1.591,0.552,1.488,1.568,0.19,0.192,1.127
0.476,1.595,0.554,1.493,1.576,0.192,0.192,1.135
0.478,1.598,0.555,1.497,1.579,0.193,0.193,1.139
0.479,1.598,0.555,1.5,1.581,0.195,0.193,1.142
0.479,1.597,0.554,1.499,1.58,0.196,0.192,1.142
0.483,1.605,0.556,1.507,1.586,0.197,0.192,1.146
0.488,1.617,0.561,1.52,1.599,0.2,0.194,1.156
0.49,1.621,0.562,1.527,1.606,0.202,0.195,1.164
0.492,1.624,0.563,1.53,1.61,0.203,0.195,1.168
0.493,1.623,0.563,1.532,1.612,0.205,0.195,1.171
0.493,1.621,0.563,1.531,1.61,0.206,0.194,1.171
0.497,1.629,0.565,1.538,1.616,0.207,0.195,1.174
0.502,1.641,0.569,1.551,1.629,0.21,0.196,1.185
0.504,1.646,0.571,1.557,1.636,0.212,0.197,1.193
0.506,1.647,0.572,1.56,1.639,0.214,0.197,1.196
0.507,1.647,0.572,1.561,1.641,0.215,0.197,1.199
0.507,1.645,0.571,1.56,1.639,0.216,0.196,1.199
0.511,1.653,0.574,1.566,1.644,0.218,0.197,1.202
0.516,1.664,0.578,1.58,1.658,0.221,0.198,1.212
0.518,1.669,0.58,1.586,1.665,0.223,0.199,1.22
0.52,1.67,0.581,1.59,1.668,0.224,0.199,1.224
0.521,1.669,0.58,1.591,1.669,0.225,0.199,1.227
0.521,1.667,0.58,1.59,1.667,0.227,0.199,1.226
0.525,1.674,0.582,1.596,1.672,0.228,0.199,1.229
0.53,1.685,0.587,1.609,1.685,0.231,0.2,1.239
0.533,1.689,0.588,1.616,1.692,0.233,0.201,1.247
0.534,1.691,0.589,1.619,1.695,0.235,0.201,1.251
0.535,1.69,0.589,1.62,1.696,0.236,0.201,1.254
0.535,1.687,0.588,1.618,1.694,0.237,0.201,1.253
0.54,1.694,0.591,1.624,1.698,0.238,0.201,1.256
0.545,1.706,0.595,1.637,1.711,0.241,0.202,1.266
0.547,1.71,0.597,1.644,1.719,0.244,0.203,1.274
0.549,1.711,0.598,1.647,1.721,0.245,0.203,1.277
0.549,1.71,0.598,1.648,1.722,0.246,0.203,1.28
0.55,1.707,0.597,1.645,1.719,0.247,0.203,1.279
0.554,1.713,0.599,1.651,1.724,0.249,0.203,1.282
0.559,1.725,0.604,1.664,1.737,0.251,0.204,1.291
0.561,1.729,0.605,1.671,1.744,0.254,0.205,1.3
0.563,1.73,0.606,1.673,1.746,0.255,0.205,1.303
0.564,1.728,0.607,1.675,1.748,0.257,0.205,1.305
0.567,1.734,0.608,1.68,1.752,0.258,0.206,1.309
0.569,1.737,0.61,1.684,1.756,0.26,0.206,1.313
0.572,1.74,0.611,1.688,1.76,0.262,0.207,1.318
0.574,1.742,0.613,1.692,1.764,0.264,0.207,1.322
0.577,1.745,0.614,1.697,1.768,0.265,0.207,1.326
0.579,1.748,0.615,1.701,1.772,0.267,0.208,1.33
0.581,1.751,0.617,1.705,1.776,0.269,0.208,1.334
0.584,1.754,0.618,1.709,1.78,0.27,0.208,1.338
0.586,1.757,0.62,1.713,1.784,0.272,0.209,1.342
0.589,1.759,0.621,1.717,1.788,0.274,0.209,1.346
0.591,1.762,0.622,1.722,1.792,0.276,0.209,1.35
0.593,1.765,0.624,1.726,1.796,0.277,0.21,1.355
0.596,1.768,0.625,1.729,1.799,0.279,0.21,1.358
0.598,1.771,0.627,1.734,1.803,0.281,0.21,1.362
0.601,1.773,0.628,1.738,1.807,0.282,0.211,1.366
0.603,1.776,0.629,1.742,1.811,0.284,0.211,1.37
0.605,1.778,0.631,1.746,1.814,0.285,0.211,1.374
0.608,1.781,0.632,1.75,1.818,0.287,0.212,1.378
0.61,1.783,0.634,1.754,1.822,0.289,0.212,1.382
0.613,1.786,0.635,1.757,1.825,0.29,0.212,1.386
0.615,1.789,0.636,1.761,1.829,0.292,0.213,1.39
0.617,1.792,0.638,1.765,1.833,0.294,0.213,1.394
0.62,1.794,0.639,1.769,1.836,0.296,0.214,1.397
0.622,1.797,0.641,1.773,1.84,0.297,0.214,1.401
0.625,1.799,0.642,1.777,1.843,0.299,0.214,1.405
0.627,1.802,0.643,1.781,1.847,0.301,0.215,1.409
0.63,1.805,0.645,1.784,1.85,0.302,0.215,1.413
0.632,1.807,0.646,1.788,1.853,0.304,0.215,1.417
0.635,1.81,0.648,1.792,1.857,0.305,0.216,1.42
0.637,1.812,0.649,1.796,1.861,0.307,0.216,1.424
0.64,1.815,0.65,1.799,1.864,0.309,0.216,1.428
0.642,1.818,0.652,1.804,1.867,0.31,0.217,1.432
0.644,1.82,0.653,1.807,1.871,0.312,0.217,1.435
0.647,1.823,0.655,1.81,1.874,0.314,0.218,1.439
0.649,1.825,0.656,1.814,1.877,0.315,0.218,1.443
0.652,1.827,0.658,1.818,1.881,0.317,0.218,1.446
0.654,1.83,0.659,1.822,1.884,0.319,0.219,1.45
0.657,1.832,0.66,1.825,1.888,0.32,0.219,1.454
0.659,1.835,0.662,1.829,1.891,0.322,0.219,1.458
0.662,1.837,0.663,1.833,1.894,0.324,0.22,1.461
0.664,1.839,0.665,1.836,1.898,0.325,0.22,1.465
0.667,1.842,0.666,1.84,1.901,0.327,0.22,1.469
0.669,1.844,0.667,1.843,1.904,0.328,0.221,1.472
0.672,1.847,0.669,1.847,1.907,0.33,0.221,1.476
0.674,1.849,0.67,1.85,1.91,0.332,0.222,1.479
0.677,1.851,0.672,1.854,1.914,0.333,0.222,1.483
0.679,1.854,0.673,1.857,1.917,0.335,0.222,1.487
0.682,1.856,0.674,1.861,1.92,0.336,0.223,1.49
0.684,1.858,0.676,1.864,1.923,0.338,0.223,1.494
0.685,1.861,0.677,1.868,1.926,0.34,0.223,1.497
0.688,1.863,0.678,1.871,1.929,0.341,0.224,1.501
0.69,1.865,0.68,1.875,1.933,0.343,0.224,1.504
0.693,1.868,0.681,1.878,1.936,0.344,0.224,1.508
0.695,1.87,0.683,1.882,1.939,0.346,0.225,1.511
0.698,1.872,0.684,1.885,1.942,0.347,0.225,1.515
0.7,1.875,0.686,1.888,1.945,0.349,0.226,1.518
0.703,1.876,0.687,1.892,1.948,0.351,0.226,1.522
0.706,1.879,0.689,1.895,1.951,0.352,0.226,1.525
0.708,1.881,0.69,1.898,1.954,0.354,0.227,1.528
0.711,1.883,0.691,1.901,1.957,0.355,0.227,1.532
0.713,1.885,0.693,1.905,1.96,0.357,0.227,1.535
0.715,1.887,0.694,1.908,1.963,0.358,0.228,1.538
0.718,1.89,0.696,1.911,1.966,0.36,0.227,1.538
0.719,1.887,0.695,1.91,1.964,0.361,0.228,1.541
0.721,1.889,0.697,1.913,1.967,0.362,0.228,1.544
0.724,1.891,0.698,1.916,1.97,0.364,0.228,1.548
0.727,1.893,0.699,1.919,1.972,0.365,0.229,1.551
0.729,1.895,0.701,1.923,1.975,0.367,0.229,1.554
0.731,1.897,0.702,1.926,1.978,0.368,0.23,1.557
0.734,1.899,0.704,1.929,1.981,0.37,0.23,1.561
0.736,1.901,0.705,1.932,1.984,0.371,0.23,1.564
0.739,1.902,0.706,1.935,1.986,0.373,0.231,1.567
0.742,1.904,0.708,1.938,1.989,0.374,0.231,1.57
0.744,1.906,0.709,1.941,1.992,0.375,0.231,1.573
0.746,1.908,0.711,1.945,1.995,0.377,0.232,1.576
0.749,1.91,0.712,1.948,1.998,0.378,0.232,1.579
0.751,1.912,0.713,1.951,2.0,0.38,0.232,1.583
0.754,1.915,0.715,1.954,2.003,0.381,0.232,1.586
0.757,1.916,0.716,1.957,2.006,0.383,0.233,1.589
