S1_D1102,S2_D1102,S3_D1102,S4_D1102,S5_D1102,S6_D1102,S7_D1102,S8_D1102
0.212,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.212,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.503,0.074,0.228,0.266
0.211,0.287,0.519,0.417,0.502,0.074,0.228,0.266
0.211,0.287,0.52,0.417,0.502,0.074,0.228,0.266
0.211,0.287,0.519,0.417,0.502,0.074,0.228,0.266
0.211,0.287,0.519,0.417,0.502,0.074,0.228,0.266
0.211,0.287,0.519,0.417,0.502,0.074,0.228,0.266
0.211,0.287,0.519,0.417,0.502,0.074,0.228,0.266
0.211,0.287,0.519,0.417,0.502,0.074,0.228,0.266
0.211,0.286,0.519,0.417,0.502,0.074,0.228,0.266
0.211,0.286,0.519,0.417,0.502,0.074,0.228,0.266
0.211,0.286,0.519,0.416,0.502,0.074,0.228,0.266
0.211,0.286,0.519,0.416,0.502,0.074,0.228,0.266
0.211,0.286,0.519,0.416,0.502,0.074,0.228,0.266
0.211,0.286,0.519,0.416,0.502,0.074,0.228,0.266
0.211,0.286,0.519,0.416,0.502,0.074,0.227,0.266
0.211,0.286,0.518,0.416,0.502,0.074,0.228,0.266
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.265
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.266
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.266
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.266
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.266
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.266
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.266
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.266
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.265
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.265
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.265
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.265
0.211,0.286,0.518,0.416,0.502,0.074,0.227,0.265
0.211,0.286,0.517,0.416,0.502,0.074,0.227,0.265
0.211,0.286,0.517,0.416,0.502,0.074,0.227,0.265
0.211,0.286,0.517,0.416,0.502,0.074,0.227,0.265
0.211,0.286,0.517,0.416,0.502,0.074,0.227,0.265
