S1_D0601,S2_D0601,S3_D0601,S4_D0601,S5_D0601,S6_D0601,S7_D0601,S8_D0601
0.188,0.275,0.468,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.468,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.468,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.468,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.468,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.468,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.467,0.358,0.408,0.075,0.214,0.238
0.187,0.275,0.468,0.358,0.408,0.075,0.214,0.238
0.187,0.275,0.467,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.467,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.467,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.467,0.358,0.408,0.075,0.214,0.238
0.187,0.275,0.467,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.467,0.358,0.408,0.074,0.214,0.238
0.187,0.275,0.467,0.358,0.408,0.075,0.213,0.238
0.187,0.275,0.467,0.358,0.408,0.075,0.214,0.238
0.187,0.275,0.467,0.358,0.409,0.075,0.213,0.238
0.187,0.275,0.467,0.358,0.408,0.075,0.214,0.238
0.187,0.275,0.467,0.358,0.409,0.075,0.214,0.238
0.187,0.275,0.467,0.358,0.409,0.074,0.213,0.238
0.187,0.275,0.467,0.358,0.409,0.075,0.213,0.238
0.187,0.275,0.467,0.358,0.409,0.075,0.213,0.238
0.187,0.275,0.467,0.358,0.409,0.074,0.214,0.239
0.187,0.275,0.467,0.358,0.409,0.074,0.213,0.239
0.187,0.275,0.467,0.358,0.409,0.075,0.214,0.238
0.187,0.275,0.467,0.358,0.409,0.074,0.213,0.239
0.187,0.275,0.466,0.358,0.409,0.074,0.213,0.239
0.187,0.275,0.466,0.358,0.409,0.075,0.213,0.238
0.187,0.275,0.466,0.358,0.409,0.075,0.213,0.238
0.187,0.275,0.466,0.358,0.409,0.075,0.213,0.239
0.187,0.275,0.466,0.358,0.409,0.075,0.213,0.238
0.187,0.275,0.466,0.358,0.409,0.074,0.213,0.239
0.187,0.275,0.466,0.358,0.409,0.075,0.213,0.239
0.187,0.275,0.466,0.358,0.409,0.074,0.213,0.239
0.187,0.275,0.466,0.358,0.409,0.075,0.213,0.239
0.187,0.275,0.466,0.358,0.409,0.075,0.213,0.238
0.187,0.275,0.466,0.358,0.409,0.075,0.213,0.239
0.187,0.275,0.466,0.358,0.409,0.075,0.213,0.239
0.187,0.275,0.466,0.359,0.409,0.075,0.213,0.239
0.187,0.275,0.466,0.359,0.409,0.074,0.213,0.239
0.187,0.275,0.466,0.359,0.409,0.075,0.213,0.239
0.187,0.275,0.466,0.359,0.409,0.074,0.213,0.239
0.187,0.275,0.466,0.359,0.409,0.075,0.213,0.239
0.187,0.275,0.466,0.359,0.409,0.075,0.213,0.239
0.187,0.275,0.466,0.359,0.41,0.075,0.213,0.238
0.187,0.275,0.466,0.359,0.41,0.075,0.213,0.239
0.187,0.275,0.466,0.359,0.41,0.075,0.213,0.239
0.187,0.275,0.466,0.359,0.41,0.075,0.213,0.239
0.187,0.275,0.466,0.359,0.41,0.075,0.213,0.239
0.187,0.275,0.466,0.359,0.41,0.075,0.213,0.238
0.187,0.275,0.465,0.359,0.41,0.075,0.213,0.239
0.187,0.275,0.465,0.359,0.41,0.075,0.213,0.238
0.187,0.275,0.465,0.359,0.41,0.075,0.213,0.239
0.187,0.275,0.465,0.359,0.41,0.075,0.213,0.239
0.187,0.275,0.465,0.359,0.41,0.075,0.213,0.238
0.187,0.275,0.465,0.359,0.41,0.075,0.213,0.238
0.187,0.275,0.465,0.359,0.41,0.075,0.213,0.239
0.187,0.275,0.465,0.359,0.41,0.075,0.213,0.239
0.187,0.276,0.465,0.36,0.41,0.075,0.213,0.239
0.187,0.276,0.465,0.36,0.41,0.075,0.213,0.239
0.187,0.276,0.465,0.36,0.41,0.075,0.213,0.239
0.187,0.276,0.465,0.36,0.411,0.075,0.213,0.239
0.187,0.276,0.465,0.361,0.411,0.075,0.213,0.239
0.187,0.276,0.465,0.361,0.411,0.075,0.213,0.24
0.187,0.276,0.465,0.361,0.411,0.075,0.213,0.24
0.187,0.276,0.464,0.361,0.411,0.075,0.213,0.24
0.187,0.276,0.464,0.361,0.411,0.074,0.212,0.24
0.187,0.277,0.465,0.362,0.412,0.075,0.213,0.241
0.187,0.277,0.465,0.363,0.412,0.075,0.213,0.241
0.187,0.277,0.465,0.363,0.413,0.075,0.213,0.242
0.187,0.277,0.465,0.364,0.413,0.075,0.213,0.242
0.186,0.277,0.464,0.363,0.412,0.075,0.212,0.242
0.187,0.277,0.464,0.364,0.412,0.075,0.212,0.242
0.187,0.278,0.465,0.365,0.413,0.075,0.213,0.243
0.187,0.278,0.465,0.365,0.414,0.075,0.213,0.244
0.187,0.278,0.465,0.366,0.414,0.075,0.213,0.244
0.187,0.279,0.465,0.366,0.414,0.075,0.213,0.245
0.187,0.279,0.464,0.366,0.414,0.075,0.213,0.245
0.187,0.279,0.464,0.366,0.414,0.075,0.212,0.245
0.187,0.279,0.465,0.367,0.415,0.075,0.212,0.246
0.187,0.28,0.465,0.368,0.416,0.075,0.213,0.247
0.187,0.28,0.465,0.369,0.416,0.075,0.213,0.248
0.187,0.28,0.465,0.369,0.416,0.075,0.213,0.248
0.187,0.28,0.464,0.369,0.416,0.075,0.212,0.248
0.187,0.281,0.464,0.369,0.416,0.074,0.212,0.248
0.187,0.281,0.465,0.37,0.417,0.075,0.212,0.249
0.187,0.282,0.465,0.371,0.418,0.075,0.213,0.25
0.187,0.282,0.465,0.372,0.418,0.075,0.213,0.25
0.187,0.282,0.465,0.372,0.418,0.075,0.213,0.251
0.187,0.283,0.464,0.372,0.418,0.075,0.213,0.251
0.187,0.282,0.463,0.372,0.418,0.075,0.212,0.251
0.187,0.283,0.464,0.373,0.419,0.075,0.212,0.252
0.187,0.284,0.465,0.374,0.42,0.075,0.213,0.253
0.187,0.284,0.465,0.375,0.42,0.075,0.213,0.253
0.187,0.284,0.465,0.375,0.42,0.075,0.213,0.254
0.187,0.284,0.464,0.375,0.42,0.075,0.212,0.254
0.187,0.284,0.464,0.375,0.42,0.075,0.212,0.254
0.187,0.285,0.464,0.376,0.421,0.075,0.212,0.255
0.187,0.286,0.465,0.377,0.422,0.075,0.213,0.255
0.187,0.286,0.465,0.377,0.422,0.075,0.213,0.256
0.187,0.287,0.465,0.378,0.422,0.075,0.213,0.256
0.187,0.286,0.464,0.378,0.422,0.075,0.213,0.256
0.187,0.286,0.464,0.378,0.422,0.075,0.212,0.256
0.187,0.287,0.464,0.379,0.423,0.075,0.212,0.257
0.188,0.288,0.465,0.38,0.424,0.075,0.213,0.258
0.188,0.288,0.465,0.38,0.424,0.075,0.213,0.258
0.187,0.289,0.465,0.381,0.424,0.075,0.213,0.259
0.187,0.289,0.464,0.381,0.424,0.075,0.212,0.259
0.187,0.289,0.463,0.381,0.424,0.075,0.212,0.259
0.187,0.289,0.464,0.382,0.425,0.075,0.212,0.259
0.188,0.29,0.465,0.383,0.426,0.075,0.213,0.26
0.188,0.29,0.465,0.383,0.426,0.075,0.213,0.261
0.188,0.291,0.465,0.384,0.426,0.075,0.213,0.261
0.187,0.291,0.464,0.384,0.426,0.075,0.213,0.262
0.187,0.291,0.463,0.384,0.426,0.075,0.212,0.262
0.188,0.292,0.464,0.385,0.426,0.075,0.212,0.262
0.188,0.292,0.465,0.386,0.427,0.075,0.212,0.263
0.188,0.293,0.465,0.386,0.428,0.075,0.213,0.263
0.188,0.293,0.465,0.386,0.428,0.075,0.213,0.264
0.188,0.293,0.464,0.387,0.428,0.075,0.212,0.264
0.187,0.293,0.464,0.386,0.428,0.075,0.212,0.264
0.188,0.294,0.464,0.387,0.428,0.075,0.212,0.265
0.188,0.295,0.465,0.388,0.429,0.075,0.213,0.266
0.188,0.295,0.465,0.389,0.429,0.075,0.212,0.266
0.188,0.295,0.465,0.389,0.429,0.075,0.213,0.267
0.188,0.295,0.464,0.389,0.429,0.075,0.212,0.267
0.188,0.296,0.465,0.389,0.43,0.075,0.212,0.267
0.188,0.296,0.465,0.39,0.43,0.075,0.212,0.268
0.188,0.296,0.464,0.39,0.43,0.075,0.213,0.268
0.188,0.297,0.465,0.391,0.43,0.075,0.212,0.268
0.188,0.297,0.465,0.392,0.431,0.075,0.212,0.269
0.188,0.298,0.465,0.394,0.431,0.075,0.212,0.269
0.188,0.298,0.465,0.395,0.431,0.075,0.212,0.269
0.188,0.298,0.464,0.397,0.431,0.075,0.212,0.27
0.188,0.299,0.465,0.399,0.432,0.075,0.212,0.27
0.188,0.299,0.465,0.402,0.432,0.075,0.212,0.27
0.188,0.3,0.465,0.404,0.433,0.076,0.213,0.271
0.188,0.301,0.465,0.407,0.433,0.076,0.212,0.271
0.188,0.302,0.465,0.409,0.434,0.075,0.212,0.271
0.188,0.303,0.465,0.412,0.434,0.076,0.212,0.272
0.188,0.304,0.465,0.415,0.435,0.076,0.212,0.272
0.188,0.306,0.465,0.418,0.436,0.076,0.212,0.272
0.189,0.307,0.465,0.421,0.437,0.076,0.212,0.273
0.189,0.309,0.465,0.424,0.438,0.076,0.212,0.273
0.189,0.311,0.465,0.427,0.439,0.076,0.212,0.273
0.188,0.314,0.466,0.429,0.44,0.076,0.212,0.274
0.189,0.316,0.466,0.432,0.441,0.076,0.212,0.274
0.189,0.318,0.466,0.434,0.442,0.076,0.212,0.274
0.189,0.321,0.466,0.437,0.443,0.076,0.212,0.275
0.189,0.323,0.466,0.439,0.444,0.076,0.212,0.275
0.189,0.326,0.466,0.441,0.445,0.076,0.213,0.275
0.189,0.328,0.466,0.443,0.446,0.076,0.212,0.275
0.189,0.331,0.467,0.445,0.447,0.076,0.212,0.276
0.189,0.334,0.467,0.447,0.449,0.076,0.213,0.276
0.189,0.336,0.467,0.448,0.45,0.076,0.213,0.276
0.189,0.339,0.467,0.45,0.451,0.076,0.212,0.277
0.189,0.342,0.467,0.452,0.452,0.076,0.212,0.277
0.189,0.344,0.467,0.453,0.453,0.076,0.213,0.278
0.189,0.347,0.468,0.454,0.454,0.076,0.213,0.278
0.189,0.349,0.468,0.456,0.455,0.076,0.213,0.278
0.189,0.352,0.468,0.457,0.456,0.076,0.212,0.279
0.189,0.355,0.468,0.458,0.457,0.076,0.213,0.279
0.189,0.357,0.468,0.459,0.458,0.076,0.213,0.279
0.189,0.359,0.468,0.461,0.459,0.077,0.213,0.28
0.19,0.362,0.469,0.462,0.46,0.077,0.213,0.28
0.189,0.364,0.469,0.463,0.461,0.077,0.213,0.281
0.189,0.366,0.469,0.464,0.461,0.077,0.213,0.281
0.19,0.368,0.469,0.464,0.462,0.077,0.213,0.281
0.19,0.371,0.469,0.465,0.463,0.077,0.213,0.282
0.189,0.373,0.469,0.466,0.464,0.077,0.213,0.282
0.19,0.375,0.47,0.467,0.464,0.077,0.213,0.283
0.19,0.377,0.47,0.468,0.465,0.077,0.213,0.283
0.19,0.378,0.47,0.468,0.466,0.077,0.213,0.283
0.19,0.38,0.47,0.469,0.467,0.077,0.213,0.284
0.19,0.382,0.47,0.469,0.467,0.078,0.213,0.284
0.19,0.384,0.47,0.47,0.468,0.078,0.213,0.285
0.19,0.385,0.471,0.47,0.468,0.078,0.213,0.285
0.19,0.387,0.471,0.471,0.469,0.078,0.213,0.285
0.19,0.388,0.471,0.471,0.469,0.078,0.213,0.286
0.19,0.389,0.471,0.471,0.47,0.078,0.213,0.286
0.19,0.39,0.471,0.471,0.47,0.078,0.213,0.287
0.19,0.391,0.471,0.471,0.47,0.078,0.213,0.287
0.191,0.392,0.472,0.471,0.471,0.078,0.213,0.288
0.191,0.394,0.472,0.471,0.471,0.078,0.213,0.289
0.191,0.397,0.472,0.472,0.472,0.078,0.213,0.29
0.191,0.4,0.472,0.474,0.472,0.078,0.213,0.291
0.191,0.403,0.473,0.475,0.473,0.079,0.213,0.293
0.191,0.407,0.473,0.478,0.475,0.079,0.213,0.294
0.191,0.411,0.473,0.48,0.476,0.079,0.213,0.296
0.191,0.415,0.473,0.482,0.477,0.079,0.213,0.297
0.191,0.419,0.474,0.484,0.478,0.079,0.213,0.299
0.191,0.423,0.474,0.487,0.479,0.079,0.213,0.3
0.191,0.428,0.475,0.489,0.481,0.079,0.213,0.302
0.192,0.432,0.475,0.492,0.482,0.079,0.213,0.303
0.192,0.437,0.476,0.495,0.483,0.079,0.214,0.305
0.192,0.441,0.476,0.497,0.485,0.08,0.214,0.306
0.192,0.446,0.476,0.5,0.486,0.08,0.214,0.308
0.192,0.451,0.477,0.502,0.487,0.08,0.214,0.309
0.192,0.456,0.477,0.505,0.489,0.08,0.214,0.311
0.192,0.46,0.478,0.508,0.49,0.08,0.214,0.312
0.192,0.465,0.478,0.511,0.491,0.08,0.214,0.314
0.192,0.47,0.479,0.513,0.492,0.08,0.214,0.315
0.192,0.475,0.479,0.515,0.493,0.081,0.214,0.316
0.193,0.479,0.48,0.518,0.495,0.081,0.215,0.318
0.193,0.484,0.48,0.52,0.497,0.081,0.215,0.319
0.193,0.488,0.481,0.522,0.498,0.081,0.215,0.32
0.193,0.493,0.481,0.523,0.5,0.082,0.215,0.32
0.193,0.497,0.482,0.525,0.502,0.082,0.215,0.321
0.194,0.501,0.482,0.526,0.504,0.082,0.215,0.322
0.194,0.504,0.483,0.528,0.506,0.082,0.215,0.323
0.194,0.508,0.483,0.529,0.508,0.082,0.216,0.323
0.194,0.511,0.484,0.53,0.509,0.082,0.216,0.324
0.195,0.514,0.484,0.532,0.511,0.083,0.216,0.325
0.195,0.517,0.485,0.533,0.512,0.083,0.216,0.325
0.195,0.519,0.485,0.534,0.513,0.083,0.216,0.326
0.195,0.522,0.486,0.536,0.515,0.083,0.216,0.326
0.195,0.524,0.486,0.537,0.516,0.084,0.216,0.327
0.196,0.527,0.487,0.538,0.517,0.083,0.216,0.327
0.196,0.529,0.487,0.539,0.518,0.084,0.216,0.328
0.196,0.531,0.488,0.541,0.519,0.084,0.216,0.329
0.196,0.533,0.488,0.542,0.52,0.084,0.217,0.33
0.196,0.536,0.489,0.543,0.521,0.084,0.217,0.33
0.197,0.538,0.489,0.544,0.522,0.085,0.217,0.331
0.197,0.54,0.49,0.545,0.523,0.085,0.217,0.332
0.197,0.542,0.49,0.546,0.524,0.085,0.217,0.332
0.197,0.544,0.491,0.547,0.524,0.085,0.217,0.333
0.197,0.546,0.491,0.548,0.525,0.086,0.217,0.334
0.198,0.548,0.491,0.55,0.526,0.086,0.217,0.334
0.198,0.551,0.492,0.551,0.527,0.086,0.217,0.335
0.198,0.553,0.492,0.552,0.528,0.086,0.218,0.335
0.198,0.555,0.493,0.553,0.529,0.086,0.218,0.336
0.199,0.557,0.494,0.554,0.531,0.086,0.218,0.336
0.199,0.559,0.494,0.556,0.532,0.087,0.218,0.337
0.199,0.562,0.494,0.557,0.534,0.087,0.218,0.338
0.199,0.565,0.495,0.56,0.535,0.087,0.218,0.339
0.199,0.568,0.495,0.563,0.536,0.087,0.218,0.341
0.199,0.572,0.496,0.566,0.538,0.088,0.219,0.344
0.2,0.577,0.497,0.57,0.54,0.088,0.219,0.348
0.2,0.583,0.497,0.579,0.542,0.088,0.219,0.353
0.2,0.589,0.498,0.59,0.546,0.088,0.219,0.361
0.2,0.6,0.499,0.598,0.552,0.089,0.22,0.373
0.201,0.611,0.499,0.605,0.56,0.089,0.22,0.387
0.201,0.627,0.5,0.612,0.572,0.09,0.221,0.401
