S1_D1601,S2_D1601,S3_D1601,S4_D1601,S5_D1601,S6_D1601,S7_D1601,S8_D1601
0.188,0.268,0.49,0.476,0.487,0.059,0.17,0.271
0.188,0.268,0.49,0.476,0.487,0.059,0.17,0.27
0.188,0.268,0.49,0.475,0.486,0.059,0.17,0.27
0.188,0.268,0.49,0.476,0.486,0.059,0.17,0.27
0.188,0.268,0.49,0.476,0.486,0.059,0.17,0.27
0.188,0.268,0.49,0.476,0.486,0.059,0.17,0.27
0.188,0.268,0.49,0.475,0.486,0.059,0.17,0.27
0.188,0.268,0.49,0.475,0.486,0.059,0.17,0.27
0.188,0.268,0.49,0.475,0.486,0.059,0.17,0.27
0.188,0.268,0.49,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.49,0.475,0.486,0.059,0.17,0.27
0.188,0.268,0.49,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.49,0.475,0.486,0.059,0.17,0.27
0.188,0.268,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.486,0.059,0.17,0.27
0.188,0.267,0.489,0.475,0.485,0.059,0.169,0.27
0.188,0.267,0.489,0.475,0.485,0.059,0.17,0.27
0.188,0.267,0.488,0.474,0.486,0.059,0.169,0.27
0.188,0.267,0.488,0.475,0.485,0.059,0.169,0.27
0.188,0.267,0.488,0.474,0.485,0.059,0.17,0.27
0.188,0.267,0.488,0.474,0.485,0.059,0.169,0.27
0.188,0.267,0.488,0.474,0.485,0.059,0.169,0.269
0.188,0.267,0.488,0.474,0.485,0.059,0.169,0.27
0.188,0.267,0.488,0.474,0.485,0.059,0.169,0.269
0.188,0.267,0.488,0.474,0.485,0.059,0.169,0.27
0.188,0.267,0.488,0.474,0.485,0.059,0.17,0.269
0.188,0.267,0.488,0.474,0.485,0.059,0.169,0.27
0.187,0.267,0.488,0.474,0.485,0.059,0.169,0.27
0.188,0.267,0.488,0.474,0.485,0.059,0.169,0.269
0.188,0.267,0.488,0.474,0.485,0.059,0.169,0.269
0.188,0.267,0.488,0.474,0.485,0.059,0.169,0.269
0.187,0.267,0.488,0.474,0.485,0.059,0.169,0.269
0.187,0.267,0.487,0.474,0.485,0.059,0.169,0.27
0.187,0.267,0.487,0.473,0.485,0.059,0.169,0.269
0.188,0.267,0.487,0.474,0.485,0.059,0.169,0.269
0.187,0.267,0.487,0.473,0.485,0.059,0.169,0.269
