S1_D1602,S2_D1602,S3_D1602,S4_D1602,S5_D1602,S6_D1602,S7_D1602,S8_D1602
0.188,0.27,0.511,0.473,0.48,0.057,0.181,0.272
0.188,0.27,0.511,0.473,0.48,0.057,0.181,0.272
0.188,0.27,0.511,0.473,0.48,0.057,0.181,0.272
0.188,0.27,0.511,0.474,0.48,0.057,0.181,0.273
0.188,0.271,0.511,0.474,0.48,0.057,0.181,0.273
0.188,0.271,0.511,0.475,0.481,0.057,0.181,0.273
0.188,0.271,0.511,0.475,0.481,0.057,0.181,0.274
0.188,0.271,0.511,0.476,0.481,0.057,0.181,0.274
0.188,0.272,0.511,0.476,0.481,0.057,0.181,0.274
0.188,0.272,0.511,0.476,0.482,0.058,0.181,0.275
0.188,0.272,0.511,0.477,0.482,0.057,0.181,0.275
0.188,0.272,0.511,0.477,0.482,0.057,0.181,0.276
0.188,0.272,0.511,0.478,0.483,0.057,0.181,0.276
0.188,0.273,0.511,0.478,0.483,0.057,0.181,0.276
0.188,0.273,0.51,0.479,0.483,0.057,0.181,0.277
0.188,0.273,0.51,0.479,0.483,0.057,0.181,0.277
0.188,0.273,0.51,0.479,0.484,0.057,0.181,0.278
0.188,0.274,0.51,0.48,0.484,0.057,0.181,0.278
0.188,0.274,0.51,0.48,0.484,0.057,0.181,0.279
0.188,0.274,0.51,0.481,0.485,0.057,0.181,0.279
0.188,0.274,0.51,0.481,0.485,0.058,0.181,0.28
0.188,0.275,0.51,0.482,0.485,0.058,0.181,0.28
0.188,0.275,0.51,0.482,0.486,0.057,0.181,0.28
0.188,0.275,0.51,0.483,0.486,0.058,0.181,0.281
0.188,0.276,0.51,0.483,0.486,0.058,0.181,0.281
0.188,0.276,0.51,0.484,0.486,0.058,0.181,0.282
0.188,0.276,0.51,0.484,0.487,0.057,0.181,0.282
0.188,0.276,0.51,0.485,0.487,0.057,0.181,0.283
0.188,0.277,0.51,0.485,0.487,0.058,0.181,0.283
0.188,0.277,0.51,0.486,0.488,0.058,0.181,0.284
0.188,0.278,0.51,0.486,0.488,0.058,0.181,0.284
0.188,0.278,0.51,0.487,0.488,0.058,0.181,0.285
0.188,0.278,0.51,0.487,0.489,0.058,0.181,0.285
0.188,0.279,0.51,0.487,0.489,0.058,0.181,0.286
0.188,0.279,0.51,0.488,0.489,0.057,0.181,0.286
0.188,0.279,0.51,0.488,0.49,0.058,0.181,0.287
0.188,0.28,0.51,0.489,0.49,0.058,0.181,0.287
0.188,0.28,0.51,0.489,0.49,0.058,0.181,0.287
0.188,0.28,0.51,0.49,0.49,0.058,0.181,0.288
0.189,0.281,0.51,0.49,0.491,0.058,0.181,0.288
0.189,0.281,0.51,0.491,0.491,0.058,0.181,0.289
