S1_D0802,S2_D0802,S3_D0802,S4_D0802,S5_D0802,S6_D0802,S7_D0802,S8_D0802
0.16,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.16,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.16,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.16,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.16,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.16,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.175,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.407,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.408,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.407,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.407,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.407,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.407,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.407,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.407,0.318,0.361,0.068,0.176,0.212
0.159,0.253,0.407,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.407,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.407,0.318,0.361,0.068,0.176,0.212
0.159,0.253,0.407,0.319,0.361,0.068,0.176,0.212
0.159,0.253,0.407,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.407,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.407,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.407,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.407,0.318,0.361,0.068,0.175,0.212
0.159,0.252,0.407,0.318,0.361,0.068,0.175,0.212
0.159,0.252,0.407,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.406,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.407,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.406,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.406,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.406,0.318,0.361,0.068,0.175,0.212
0.159,0.252,0.406,0.318,0.361,0.068,0.175,0.212
0.159,0.252,0.406,0.318,0.361,0.068,0.175,0.212
0.159,0.252,0.406,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.406,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.406,0.318,0.36,0.068,0.175,0.212
0.159,0.253,0.406,0.318,0.361,0.068,0.175,0.212
0.159,0.252,0.406,0.318,0.361,0.068,0.175,0.212
0.159,0.253,0.406,0.318,0.36,0.068,0.175,0.212
0.159,0.252,0.406,0.318,0.36,0.068,0.175,0.212
0.159,0.252,0.406,0.318,0.36,0.068,0.175,0.212
0.159,0.252,0.406,0.317,0.36,0.068,0.175,0.212
0.159,0.253,0.406,0.318,0.36,0.068,0.175,0.212
0.159,0.252,0.406,0.318,0.36,0.068,0.175,0.212
0.159,0.252,0.406,0.317,0.36,0.068,0.175,0.212
0.159,0.252,0.406,0.317,0.36,0.068,0.175,0.212
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.212
0.159,0.252,0.405,0.318,0.36,0.068,0.175,0.212
0.159,0.253,0.406,0.318,0.36,0.068,0.175,0.212
0.159,0.252,0.405,0.318,0.36,0.068,0.175,0.212
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.212
0.159,0.252,0.405,0.318,0.36,0.068,0.175,0.212
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.212
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.405,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.159,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.174,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.317,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.318,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.318,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.318,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.318,0.36,0.068,0.175,0.211
0.158,0.252,0.404,0.318,0.36,0.068,0.174,0.211
0.158,0.252,0.404,0.318,0.36,0.068,0.174,0.211
0.158,0.252,0.404,0.318,0.36,0.068,0.175,0.211
0.158,0.253,0.404,0.319,0.36,0.068,0.175,0.211
0.158,0.253,0.403,0.319,0.36,0.068,0.174,0.212
0.158,0.253,0.404,0.319,0.36,0.068,0.174,0.212
0.158,0.253,0.404,0.319,0.361,0.068,0.174,0.212
0.158,0.253,0.403,0.32,0.361,0.068,0.175,0.212
0.158,0.253,0.404,0.32,0.361,0.068,0.175,0.212
0.158,0.254,0.404,0.32,0.361,0.068,0.174,0.212
0.158,0.254,0.403,0.32,0.361,0.068,0.174,0.213
0.158,0.254,0.404,0.32,0.361,0.068,0.174,0.213
0.158,0.254,0.403,0.321,0.362,0.068,0.174,0.213
0.158,0.255,0.403,0.321,0.362,0.068,0.174,0.213
0.158,0.255,0.403,0.321,0.362,0.068,0.174,0.214
0.158,0.255,0.404,0.322,0.362,0.068,0.174,0.214
0.158,0.255,0.403,0.322,0.362,0.068,0.174,0.214
0.158,0.256,0.403,0.322,0.363,0.068,0.174,0.214
0.158,0.256,0.403,0.322,0.363,0.068,0.174,0.215
0.158,0.256,0.403,0.323,0.363,0.068,0.174,0.215
0.158,0.257,0.403,0.323,0.363,0.068,0.174,0.215
0.158,0.257,0.403,0.323,0.363,0.068,0.174,0.216
0.158,0.257,0.403,0.324,0.364,0.068,0.174,0.216
0.158,0.257,0.403,0.324,0.364,0.068,0.174,0.216
0.158,0.258,0.403,0.324,0.364,0.068,0.174,0.217
0.158,0.258,0.403,0.324,0.364,0.068,0.174,0.217
0.158,0.259,0.403,0.325,0.365,0.068,0.174,0.217
0.158,0.259,0.403,0.325,0.365,0.068,0.174,0.218
0.158,0.259,0.403,0.326,0.365,0.068,0.174,0.218
0.158,0.259,0.403,0.326,0.365,0.068,0.174,0.219
0.158,0.26,0.403,0.326,0.365,0.068,0.174,0.219
0.158,0.26,0.403,0.326,0.366,0.068,0.174,0.22
0.158,0.26,0.403,0.327,0.366,0.068,0.174,0.22
0.158,0.261,0.403,0.327,0.366,0.068,0.174,0.22
0.158,0.261,0.403,0.327,0.366,0.068,0.174,0.221
0.158,0.261,0.403,0.328,0.367,0.068,0.174,0.221
0.158,0.261,0.403,0.328,0.367,0.068,0.174,0.222
0.158,0.262,0.403,0.329,0.367,0.068,0.174,0.222
0.158,0.262,0.403,0.329,0.367,0.068,0.174,0.222
0.158,0.262,0.403,0.329,0.368,0.068,0.174,0.223
0.158,0.263,0.403,0.33,0.368,0.068,0.174,0.223
0.158,0.263,0.403,0.33,0.368,0.068,0.174,0.224
0.159,0.263,0.403,0.331,0.368,0.068,0.174,0.224
0.159,0.264,0.403,0.331,0.369,0.068,0.174,0.224
0.159,0.264,0.403,0.331,0.369,0.068,0.174,0.225
0.159,0.264,0.403,0.332,0.369,0.068,0.174,0.225
0.159,0.265,0.403,0.332,0.369,0.068,0.174,0.226
0.159,0.265,0.403,0.332,0.37,0.068,0.174,0.226
0.159,0.265,0.403,0.333,0.37,0.068,0.174,0.226
0.159,0.266,0.403,0.333,0.37,0.068,0.174,0.227
0.159,0.266,0.403,0.333,0.37,0.068,0.174,0.227
0.159,0.266,0.403,0.334,0.371,0.068,0.174,0.227
0.159,0.267,0.403,0.334,0.371,0.068,0.174,0.228
0.159,0.267,0.403,0.335,0.371,0.068,0.174,0.228
0.159,0.267,0.403,0.335,0.371,0.068,0.174,0.229
0.159,0.268,0.403,0.335,0.372,0.068,0.174,0.229
0.159,0.268,0.403,0.336,0.372,0.068,0.174,0.229
0.159,0.268,0.403,0.336,0.372,0.068,0.174,0.23
0.159,0.268,0.403,0.337,0.372,0.068,0.174,0.23
0.159,0.269,0.403,0.337,0.373,0.068,0.174,0.23
0.159,0.269,0.403,0.338,0.373,0.068,0.174,0.231
0.159,0.269,0.403,0.338,0.373,0.068,0.174,0.231
0.159,0.27,0.403,0.338,0.373,0.068,0.174,0.232
0.159,0.27,0.403,0.339,0.374,0.068,0.174,0.232
0.159,0.27,0.403,0.339,0.374,0.068,0.174,0.232
0.159,0.271,0.403,0.339,0.374,0.068,0.174,0.233
0.159,0.271,0.403,0.34,0.374,0.068,0.174,0.233
0.159,0.271,0.403,0.341,0.375,0.068,0.174,0.233
0.159,0.272,0.403,0.341,0.375,0.068,0.174,0.234
0.159,0.272,0.403,0.341,0.375,0.068,0.174,0.234
0.159,0.272,0.403,0.341,0.376,0.068,0.174,0.235
0.159,0.273,0.403,0.342,0.376,0.068,0.174,0.235
0.159,0.273,0.403,0.342,0.376,0.068,0.174,0.235
0.159,0.273,0.403,0.343,0.376,0.068,0.174,0.235
0.159,0.274,0.403,0.343,0.377,0.068,0.174,0.236
0.159,0.274,0.403,0.344,0.377,0.068,0.174,0.236
0.159,0.274,0.403,0.344,0.377,0.068,0.174,0.237
0.159,0.275,0.403,0.345,0.377,0.068,0.174,0.237
0.16,0.275,0.403,0.345,0.378,0.068,0.174,0.237
0.159,0.275,0.403,0.346,0.378,0.068,0.174,0.238
0.159,0.276,0.403,0.347,0.378,0.068,0.174,0.238
0.16,0.276,0.403,0.348,0.378,0.068,0.174,0.238
0.16,0.276,0.403,0.348,0.379,0.068,0.174,0.239
0.16,0.276,0.403,0.349,0.379,0.068,0.174,0.239
0.16,0.277,0.403,0.35,0.38,0.068,0.174,0.239
0.16,0.277,0.403,0.351,0.38,0.068,0.174,0.24
0.16,0.277,0.403,0.351,0.38,0.068,0.174,0.24
0.16,0.278,0.403,0.352,0.381,0.068,0.174,0.24
0.16,0.278,0.403,0.353,0.381,0.068,0.174,0.24
0.16,0.278,0.403,0.353,0.382,0.068,0.174,0.241
0.16,0.279,0.403,0.354,0.382,0.069,0.174,0.241
0.16,0.279,0.403,0.355,0.382,0.068,0.174,0.241
0.16,0.28,0.403,0.355,0.383,0.069,0.174,0.242
0.16,0.28,0.403,0.356,0.383,0.069,0.174,0.242
0.16,0.28,0.403,0.356,0.384,0.069,0.174,0.242
0.16,0.28,0.403,0.357,0.384,0.069,0.174,0.243
0.16,0.281,0.403,0.358,0.384,0.068,0.174,0.243
0.16,0.281,0.403,0.358,0.385,0.069,0.174,0.243
0.16,0.281,0.403,0.359,0.385,0.069,0.174,0.244
0.16,0.282,0.403,0.359,0.386,0.069,0.174,0.244
0.16,0.282,0.403,0.36,0.386,0.069,0.174,0.244
0.16,0.282,0.403,0.36,0.386,0.069,0.174,0.245
0.16,0.283,0.403,0.361,0.387,0.069,0.174,0.245
0.16,0.283,0.404,0.361,0.387,0.069,0.174,0.245
0.16,0.283,0.403,0.362,0.388,0.069,0.174,0.245
0.16,0.284,0.403,0.362,0.388,0.069,0.174,0.246
0.16,0.284,0.403,0.363,0.388,0.069,0.174,0.246
0.16,0.284,0.404,0.363,0.389,0.069,0.174,0.246
0.161,0.285,0.403,0.364,0.389,0.069,0.174,0.247
0.16,0.285,0.404,0.364,0.389,0.069,0.174,0.247
0.16,0.285,0.404,0.365,0.39,0.069,0.174,0.247
0.161,0.286,0.403,0.365,0.39,0.069,0.174,0.248
0.161,0.286,0.404,0.365,0.39,0.069,0.174,0.248
0.161,0.286,0.404,0.366,0.39,0.069,0.174,0.248
0.161,0.287,0.404,0.366,0.391,0.069,0.174,0.248
0.161,0.287,0.404,0.367,0.391,0.069,0.174,0.249
0.161,0.287,0.404,0.367,0.392,0.069,0.174,0.249
0.161,0.288,0.404,0.368,0.392,0.069,0.174,0.249
0.161,0.288,0.404,0.368,0.392,0.069,0.174,0.25
0.161,0.289,0.404,0.369,0.392,0.069,0.174,0.25
0.161,0.289,0.404,0.369,0.393,0.069,0.174,0.25
0.161,0.289,0.404,0.369,0.393,0.069,0.174,0.251
0.161,0.289,0.404,0.37,0.394,0.069,0.174,0.251
0.161,0.29,0.404,0.37,0.394,0.069,0.174,0.251
0.161,0.29,0.404,0.371,0.394,0.069,0.174,0.252
0.161,0.291,0.404,0.371,0.394,0.069,0.174,0.252
0.161,0.291,0.404,0.372,0.395,0.069,0.174,0.252
0.161,0.291,0.404,0.372,0.395,0.069,0.174,0.252
0.161,0.291,0.404,0.372,0.395,0.069,0.174,0.253
0.161,0.292,0.404,0.373,0.396,0.069,0.174,0.253
0.161,0.292,0.404,0.373,0.396,0.069,0.174,0.253
0.161,0.293,0.404,0.374,0.396,0.069,0.174,0.254
0.161,0.293,0.404,0.374,0.397,0.069,0.174,0.254
0.162,0.293,0.404,0.375,0.397,0.069,0.174,0.254
0.162,0.294,0.404,0.375,0.397,0.069,0.174,0.254
0.161,0.294,0.404,0.376,0.398,0.069,0.174,0.255
0.162,0.294,0.404,0.376,0.398,0.069,0.174,0.255
0.162,0.295,0.404,0.376,0.398,0.069,0.174,0.255
0.162,0.295,0.405,0.377,0.399,0.069,0.174,0.256
0.162,0.295,0.404,0.377,0.399,0.069,0.174,0.256
0.162,0.296,0.405,0.378,0.399,0.069,0.174,0.256
0.162,0.296,0.405,0.378,0.4,0.069,0.174,0.256
0.162,0.296,0.405,0.379,0.4,0.07,0.174,0.257
0.162,0.297,0.405,0.379,0.4,0.069,0.174,0.257
0.162,0.297,0.405,0.38,0.4,0.07,0.174,0.257
0.162,0.298,0.405,0.38,0.401,0.07,0.174,0.258
0.162,0.298,0.405,0.38,0.401,0.07,0.174,0.258
0.162,0.298,0.405,0.381,0.401,0.07,0.174,0.258
0.162,0.299,0.405,0.381,0.402,0.07,0.174,0.258
0.162,0.299,0.405,0.382,0.402,0.07,0.174,0.259
0.162,0.299,0.405,0.382,0.402,0.07,0.174,0.259
0.162,0.3,0.405,0.383,0.403,0.07,0.174,0.259
0.162,0.3,0.405,0.383,0.403,0.07,0.174,0.259
0.162,0.3,0.405,0.384,0.403,0.07,0.174,0.26
0.162,0.301,0.405,0.384,0.404,0.07,0.174,0.26
0.163,0.301,0.405,0.384,0.404,0.07,0.174,0.26
0.163,0.302,0.405,0.385,0.404,0.07,0.174,0.26
0.163,0.302,0.405,0.385,0.405,0.07,0.174,0.261
0.163,0.302,0.406,0.386,0.405,0.07,0.174,0.261
0.163,0.303,0.405,0.386,0.405,0.07,0.174,0.261
0.163,0.303,0.406,0.387,0.406,0.07,0.174,0.261
0.163,0.304,0.406,0.387,0.406,0.07,0.174,0.262
0.163,0.304,0.406,0.388,0.406,0.07,0.174,0.262
0.163,0.304,0.406,0.388,0.406,0.07,0.174,0.262
0.163,0.305,0.406,0.388,0.407,0.07,0.174,0.263
0.163,0.305,0.406,0.389,0.407,0.07,0.174,0.263
0.163,0.305,0.406,0.389,0.408,0.07,0.174,0.263
0.163,0.306,0.406,0.39,0.408,0.07,0.174,0.263
0.163,0.306,0.406,0.39,0.408,0.07,0.174,0.264
0.163,0.306,0.406,0.391,0.408,0.07,0.174,0.264
0.163,0.307,0.406,0.391,0.409,0.07,0.174,0.264
0.163,0.307,0.406,0.392,0.409,0.07,0.174,0.264
0.163,0.308,0.406,0.392,0.409,0.07,0.174,0.265
0.164,0.308,0.406,0.392,0.41,0.07,0.174,0.265
0.164,0.309,0.406,0.393,0.41,0.07,0.174,0.265
0.163,0.309,0.406,0.393,0.41,0.07,0.174,0.265
0.163,0.309,0.407,0.394,0.411,0.07,0.174,0.266
0.164,0.31,0.407,0.394,0.411,0.07,0.174,0.266
0.164,0.31,0.407,0.395,0.411,0.07,0.174,0.266
0.164,0.311,0.407,0.395,0.412,0.07,0.174,0.266
0.164,0.311,0.407,0.395,0.412,0.07,0.174,0.266
0.164,0.311,0.407,0.396,0.412,0.07,0.174,0.267
0.164,0.312,0.407,0.396,0.412,0.07,0.174,0.267
0.164,0.312,0.407,0.397,0.413,0.07,0.174,0.267
0.164,0.313,0.407,0.397,0.413,0.07,0.174,0.267
0.164,0.313,0.407,0.398,0.413,0.071,0.175,0.268
0.164,0.313,0.407,0.398,0.414,0.07,0.175,0.268
0.164,0.314,0.407,0.398,0.414,0.07,0.174,0.268
0.164,0.314,0.407,0.399,0.414,0.071,0.174,0.268
0.164,0.315,0.407,0.399,0.415,0.071,0.175,0.268
0.164,0.315,0.408,0.4,0.415,0.071,0.175,0.269
0.164,0.316,0.408,0.4,0.415,0.071,0.175,0.269
0.165,0.316,0.408,0.4,0.415,0.071,0.174,0.269
0.164,0.317,0.408,0.401,0.416,0.071,0.175,0.269
0.165,0.317,0.408,0.401,0.416,0.071,0.175,0.27
0.164,0.318,0.408,0.402,0.416,0.071,0.174,0.27
0.165,0.318,0.408,0.402,0.417,0.071,0.174,0.27
0.165,0.319,0.408,0.403,0.417,0.071,0.175,0.27
0.165,0.319,0.408,0.403,0.417,0.071,0.175,0.27
0.165,0.32,0.408,0.404,0.418,0.071,0.175,0.271
0.165,0.32,0.408,0.404,0.418,0.071,0.175,0.271
0.165,0.321,0.409,0.405,0.418,0.071,0.175,0.271
0.165,0.321,0.408,0.406,0.418,0.071,0.175,0.271
0.165,0.322,0.409,0.406,0.419,0.071,0.175,0.271
0.165,0.322,0.409,0.407,0.419,0.071,0.175,0.272
0.165,0.323,0.409,0.407,0.42,0.071,0.175,0.272
0.165,0.324,0.409,0.408,0.42,0.071,0.175,0.272
0.165,0.324,0.409,0.408,0.42,0.071,0.175,0.272
0.165,0.325,0.409,0.409,0.421,0.071,0.175,0.273
0.165,0.325,0.409,0.409,0.421,0.071,0.174,0.273
0.165,0.325,0.409,0.41,0.421,0.071,0.175,0.273
0.165,0.326,0.409,0.411,0.422,0.071,0.175,0.273
0.166,0.327,0.409,0.411,0.422,0.071,0.175,0.274
0.166,0.327,0.409,0.411,0.422,0.071,0.175,0.274
0.166,0.328,0.41,0.417,0.423,0.071,0.175,0.274
0.166,0.33,0.41,0.437,0.423,0.071,0.175,0.274
0.165,0.339,0.411,0.447,0.425,0.071,0.175,0.278
0.166,0.354,0.411,0.46,0.431,0.072,0.175,0.291
0.166,0.372,0.412,0.475,0.446,0.072,0.176,0.312
0.166,0.394,0.413,0.488,0.464,0.072,0.176,0.333
0.166,0.417,0.414,0.5,0.481,0.073,0.177,0.351
0.167,0.441,0.415,0.51,0.496,0.073,0.177,0.366
0.168,0.462,0.416,0.52,0.51,0.074,0.178,0.379
0.168,0.482,0.417,0.528,0.524,0.075,0.178,0.389
0.168,0.503,0.418,0.539,0.538,0.076,0.179,0.398
0.169,0.526,0.419,0.547,0.55,0.077,0.179,0.407
0.17,0.55,0.42,0.555,0.562,0.078,0.179,0.415
0.17,0.573,0.422,0.561,0.572,0.078,0.18,0.423
0.171,0.595,0.423,0.568,0.582,0.079,0.18,0.43
0.171,0.615,0.424,0.576,0.59,0.08,0.181,0.437
0.172,0.633,0.425,0.583,0.599,0.081,0.181,0.443
0.172,0.65,0.426,0.59,0.607,0.081,0.181,0.449
0.173,0.666,0.428,0.596,0.615,0.082,0.182,0.455
0.173,0.681,0.429,0.603,0.622,0.083,0.182,0.461
0.173,0.696,0.43,0.61,0.629,0.083,0.183,0.466
0.174,0.709,0.432,0.616,0.636,0.084,0.183,0.471
0.175,0.722,0.433,0.623,0.642,0.085,0.183,0.476
0.175,0.734,0.434,0.629,0.648,0.085,0.184,0.481
0.175,0.746,0.435,0.635,0.655,0.086,0.184,0.486
0.176,0.757,0.436,0.641,0.66,0.087,0.184,0.491
0.176,0.767,0.438,0.647,0.666,0.087,0.185,0.495
0.177,0.777,0.439,0.653,0.672,0.088,0.185,0.5
0.177,0.787,0.44,0.659,0.677,0.089,0.186,0.504
0.178,0.797,0.441,0.666,0.683,0.089,0.186,0.509
0.178,0.806,0.442,0.672,0.688,0.09,0.186,0.513
0.178,0.815,0.444,0.677,0.693,0.091,0.187,0.517
0.179,0.823,0.445,0.683,0.698,0.091,0.187,0.521
0.179,0.831,0.446,0.688,0.703,0.092,0.187,0.525
0.18,0.839,0.447,0.693,0.708,0.092,0.188,0.529
0.18,0.847,0.448,0.697,0.713,0.093,0.188,0.533
0.18,0.854,0.449,0.702,0.718,0.094,0.188,0.537
0.181,0.862,0.451,0.707,0.722,0.095,0.189,0.54
0.181,0.869,0.452,0.711,0.727,0.095,0.189,0.544
0.182,0.876,0.453,0.715,0.731,0.096,0.189,0.548
0.182,0.882,0.454,0.719,0.736,0.096,0.19,0.551
0.182,0.887,0.455,0.723,0.74,0.097,0.19,0.554
0.183,0.891,0.456,0.727,0.744,0.097,0.19,0.557
0.183,0.895,0.457,0.731,0.748,0.098,0.191,0.56
0.184,0.898,0.458,0.733,0.752,0.099,0.191,0.562
0.184,0.902,0.459,0.736,0.756,0.099,0.191,0.565
0.184,0.905,0.46,0.739,0.76,0.1,0.192,0.567
0.185,0.909,0.461,0.742,0.764,0.1,0.192,0.57
0.185,0.912,0.462,0.744,0.767,0.101,0.192,0.572
0.186,0.915,0.463,0.747,0.771,0.102,0.193,0.574
0.186,0.919,0.464,0.749,0.774,0.102,0.193,0.576
0.186,0.923,0.465,0.752,0.778,0.103,0.193,0.578
0.187,0.926,0.466,0.754,0.781,0.103,0.193,0.58
0.187,0.93,0.467,0.756,0.784,0.104,0.194,0.582
0.188,0.933,0.468,0.759,0.787,0.104,0.194,0.584
0.188,0.936,0.469,0.761,0.79,0.105,0.194,0.585
0.188,0.938,0.47,0.764,0.793,0.105,0.195,0.587
0.189,0.94,0.471,0.766,0.796,0.106,0.195,0.588
0.189,0.941,0.472,0.768,0.799,0.107,0.195,0.589
0.189,0.942,0.473,0.771,0.802,0.107,0.195,0.59
0.19,0.943,0.473,0.773,0.805,0.108,0.196,0.591
0.19,0.943,0.474,0.775,0.807,0.108,0.196,0.592
0.191,0.944,0.475,0.776,0.81,0.109,0.196,0.592
0.191,0.944,0.476,0.778,0.812,0.109,0.196,0.593
0.191,0.945,0.477,0.779,0.815,0.11,0.197,0.594
0.192,0.946,0.477,0.78,0.817,0.111,0.197,0.594
0.192,0.946,0.478,0.78,0.82,0.111,0.197,0.595
0.192,0.946,0.479,0.781,0.822,0.111,0.198,0.595
0.193,0.947,0.48,0.782,0.824,0.112,0.198,0.596
0.193,0.947,0.481,0.783,0.826,0.112,0.198,0.596
0.193,0.947,0.481,0.784,0.828,0.113,0.198,0.596
0.194,0.946,0.482,0.784,0.829,0.114,0.198,0.596
0.194,0.946,0.483,0.785,0.831,0.114,0.199,0.596
0.195,0.946,0.483,0.786,0.832,0.114,0.199,0.596
0.195,0.945,0.484,0.786,0.833,0.115,0.199,0.596
0.195,0.944,0.485,0.786,0.834,0.115,0.199,0.596
0.196,0.944,0.486,0.782,0.835,0.116,0.2,0.596
0.196,0.945,0.486,0.779,0.836,0.116,0.2,0.596
0.196,0.948,0.487,0.782,0.837,0.117,0.2,0.599
0.196,0.952,0.488,0.786,0.84,0.117,0.2,0.606
0.196,0.959,0.489,0.791,0.845,0.118,0.2,0.613
0.196,0.966,0.49,0.798,0.85,0.118,0.2,0.621
0.197,0.974,0.49,0.805,0.854,0.119,0.2,0.628
0.197,0.981,0.492,0.807,0.859,0.119,0.2,0.633
0.197,0.99,0.492,0.809,0.864,0.12,0.201,0.638
