S1_D1802,S2_D1802,S3_D1802,S4_D1802,S5_D1802,S6_D1802,S7_D1802,S8_D1802
0.176,0.265,0.396,0.441,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.476,0.058,0.169,0.262
0.176,0.265,0.396,0.441,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.476,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.477,0.058,0.169,0.262
0.176,0.265,0.396,0.442,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.442,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.396,0.441,0.477,0.058,0.169,0.262
0.176,0.265,0.396,0.441,0.477,0.058,0.169,0.262
0.176,0.265,0.396,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.058,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.058,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.058,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.058,0.168,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.058,0.169,0.262
0.176,0.265,0.395,0.441,0.476,0.058,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.168,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.058,0.169,0.262
0.176,0.265,0.395,0.441,0.477,0.058,0.168,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.168,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.168,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.168,0.262
0.176,0.265,0.395,0.441,0.477,0.057,0.168,0.262
0.176,0.265,0.395,0.442,0.477,0.057,0.168,0.262
0.176,0.265,0.395,0.442,0.477,0.058,0.168,0.262
0.176,0.265,0.395,0.442,0.477,0.058,0.168,0.262
0.176,0.265,0.395,0.442,0.477,0.058,0.168,0.262
0.176,0.265,0.395,0.442,0.477,0.057,0.168,0.262
0.176,0.265,0.395,0.442,0.477,0.057,0.168,0.262
0.176,0.265,0.395,0.443,0.477,0.058,0.168,0.262
0.176,0.265,0.395,0.443,0.477,0.058,0.168,0.262
0.176,0.265,0.395,0.443,0.477,0.057,0.169,0.262
0.176,0.265,0.395,0.443,0.477,0.057,0.168,0.262
0.176,0.265,0.395,0.443,0.478,0.058,0.169,0.262
0.176,0.265,0.395,0.443,0.478,0.057,0.168,0.262
0.176,0.265,0.395,0.444,0.478,0.057,0.168,0.262
0.176,0.266,0.395,0.444,0.478,0.058,0.168,0.262
0.176,0.265,0.395,0.445,0.478,0.058,0.168,0.263
0.176,0.266,0.395,0.445,0.478,0.058,0.168,0.262
0.176,0.266,0.395,0.446,0.478,0.058,0.168,0.263
0.176,0.266,0.395,0.446,0.479,0.058,0.168,0.263
0.176,0.266,0.395,0.447,0.479,0.058,0.168,0.263
0.176,0.266,0.395,0.448,0.479,0.058,0.168,0.263
0.176,0.266,0.395,0.448,0.479,0.058,0.168,0.263
0.176,0.266,0.395,0.449,0.48,0.058,0.168,0.263
0.176,0.266,0.395,0.45,0.48,0.058,0.169,0.263
0.176,0.266,0.395,0.451,0.48,0.058,0.168,0.263
0.176,0.266,0.395,0.451,0.481,0.057,0.168,0.264
0.176,0.267,0.395,0.452,0.481,0.058,0.168,0.264
0.176,0.267,0.395,0.453,0.481,0.058,0.169,0.264
0.176,0.267,0.395,0.454,0.482,0.058,0.169,0.264
0.176,0.267,0.395,0.455,0.482,0.058,0.168,0.264
0.176,0.268,0.395,0.456,0.483,0.058,0.168,0.265
0.176,0.268,0.395,0.457,0.483,0.058,0.168,0.265
0.176,0.268,0.395,0.458,0.483,0.058,0.168,0.265
0.177,0.268,0.395,0.459,0.484,0.058,0.168,0.266
0.177,0.269,0.395,0.461,0.484,0.058,0.168,0.266
0.176,0.269,0.395,0.462,0.485,0.058,0.168,0.266
0.177,0.269,0.395,0.463,0.486,0.058,0.168,0.266
0.177,0.27,0.395,0.465,0.486,0.058,0.168,0.267
0.177,0.27,0.395,0.466,0.487,0.058,0.168,0.267
0.177,0.27,0.395,0.467,0.488,0.058,0.168,0.267
0.177,0.271,0.395,0.469,0.488,0.058,0.168,0.268
0.177,0.271,0.395,0.47,0.489,0.058,0.168,0.268
0.177,0.271,0.395,0.472,0.49,0.058,0.168,0.268
0.177,0.272,0.395,0.473,0.491,0.058,0.168,0.269
0.177,0.272,0.396,0.474,0.492,0.058,0.168,0.269
0.177,0.273,0.396,0.476,0.493,0.058,0.168,0.269
0.177,0.273,0.396,0.477,0.494,0.058,0.168,0.269
0.177,0.274,0.396,0.479,0.495,0.058,0.168,0.27
0.177,0.274,0.396,0.48,0.496,0.058,0.168,0.27
0.177,0.275,0.396,0.482,0.497,0.058,0.169,0.271
0.177,0.275,0.396,0.484,0.498,0.058,0.168,0.271
0.177,0.276,0.396,0.485,0.5,0.058,0.168,0.271
0.177,0.276,0.396,0.487,0.501,0.058,0.168,0.271
0.177,0.277,0.396,0.489,0.503,0.058,0.168,0.272
0.177,0.278,0.396,0.491,0.504,0.058,0.168,0.272
0.177,0.278,0.397,0.493,0.506,0.058,0.168,0.272
0.177,0.279,0.397,0.495,0.508,0.058,0.168,0.273
0.178,0.279,0.397,0.496,0.509,0.058,0.168,0.273
0.178,0.28,0.397,0.498,0.511,0.058,0.168,0.273
0.178,0.281,0.397,0.5,0.513,0.058,0.168,0.274
0.178,0.282,0.397,0.501,0.514,0.058,0.168,0.274
0.178,0.282,0.397,0.503,0.516,0.058,0.168,0.275
0.178,0.283,0.397,0.504,0.518,0.058,0.168,0.275
0.178,0.284,0.398,0.506,0.519,0.058,0.169,0.275
0.178,0.284,0.398,0.507,0.52,0.058,0.168,0.275
0.178,0.285,0.398,0.509,0.522,0.058,0.168,0.276
0.178,0.286,0.398,0.51,0.523,0.058,0.168,0.276
0.178,0.287,0.398,0.511,0.524,0.058,0.168,0.276
0.178,0.287,0.398,0.512,0.525,0.058,0.168,0.276
0.178,0.288,0.398,0.513,0.527,0.058,0.168,0.277
0.178,0.288,0.398,0.514,0.528,0.058,0.168,0.277
0.179,0.289,0.398,0.515,0.529,0.058,0.168,0.277
0.179,0.29,0.399,0.516,0.53,0.058,0.168,0.278
0.178,0.29,0.399,0.517,0.531,0.058,0.169,0.278
0.179,0.291,0.399,0.518,0.532,0.058,0.168,0.278
0.179,0.292,0.399,0.519,0.533,0.058,0.168,0.279
0.179,0.293,0.399,0.52,0.533,0.058,0.168,0.279
0.179,0.293,0.399,0.521,0.534,0.058,0.168,0.279
