S1_D1202,S2_D1202,S3_D1202,S4_D1202,S5_D1202,S6_D1202,S7_D1202,S8_D1202
0.206,0.278,0.488,0.401,0.482,0.074,0.217,0.258
0.206,0.278,0.488,0.402,0.482,0.074,0.217,0.258
0.206,0.278,0.488,0.402,0.482,0.074,0.217,0.258
0.206,0.278,0.488,0.401,0.482,0.074,0.217,0.257
0.206,0.278,0.488,0.402,0.482,0.074,0.217,0.258
0.206,0.278,0.488,0.401,0.482,0.074,0.217,0.257
0.206,0.278,0.488,0.401,0.482,0.074,0.217,0.257
0.206,0.278,0.488,0.401,0.481,0.074,0.217,0.257
0.206,0.278,0.488,0.401,0.481,0.074,0.217,0.257
0.206,0.278,0.488,0.401,0.481,0.074,0.217,0.258
0.206,0.278,0.487,0.401,0.481,0.074,0.217,0.258
0.206,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.206,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.258
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.258
0.205,0.278,0.487,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.216,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.216,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.216,0.258
0.205,0.278,0.486,0.401,0.481,0.074,0.217,0.257
0.205,0.278,0.487,0.401,0.481,0.074,0.216,0.257
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.487,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.258
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.258
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.258
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.258
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.258
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.486,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.485,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.485,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.485,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.485,0.4,0.481,0.074,0.216,0.257
0.205,0.278,0.485,0.4,0.481,0.074,0.216,0.258
0.205,0.278,0.485,0.4,0.481,0.074,0.216,0.258
0.205,0.278,0.485,0.4,0.48,0.074,0.216,0.257
0.205,0.278,0.485,0.4,0.48,0.074,0.216,0.258
0.205,0.278,0.486,0.401,0.481,0.074,0.216,0.258
0.205,0.278,0.485,0.4,0.481,0.074,0.216,0.257
0.204,0.277,0.484,0.4,0.48,0.074,0.216,0.257
0.204,0.277,0.484,0.399,0.479,0.074,0.216,0.257
0.205,0.277,0.485,0.4,0.48,0.074,0.216,0.257
0.205,0.278,0.485,0.401,0.481,0.074,0.216,0.258
0.205,0.278,0.485,0.401,0.481,0.074,0.216,0.258
0.205,0.277,0.485,0.4,0.481,0.074,0.216,0.257
0.204,0.277,0.484,0.4,0.48,0.074,0.216,0.257
0.204,0.277,0.484,0.399,0.479,0.074,0.215,0.257
0.204,0.277,0.484,0.4,0.48,0.074,0.215,0.257
0.205,0.278,0.485,0.401,0.481,0.074,0.216,0.258
0.205,0.278,0.485,0.401,0.481,0.074,0.216,0.257
0.205,0.277,0.485,0.4,0.481,0.074,0.216,0.257
0.204,0.277,0.484,0.4,0.48,0.074,0.216,0.257
0.204,0.277,0.483,0.399,0.479,0.074,0.215,0.257
0.205,0.277,0.484,0.4,0.479,0.074,0.215,0.257
0.205,0.277,0.485,0.401,0.481,0.074,0.216,0.257
0.205,0.277,0.485,0.401,0.481,0.074,0.216,0.258
0.205,0.277,0.484,0.4,0.481,0.074,0.216,0.257
0.204,0.277,0.484,0.4,0.48,0.074,0.215,0.257
0.204,0.277,0.483,0.399,0.479,0.074,0.215,0.256
0.204,0.277,0.483,0.4,0.48,0.074,0.215,0.257
0.205,0.277,0.484,0.401,0.481,0.074,0.216,0.257
0.205,0.277,0.484,0.401,0.481,0.074,0.216,0.257
0.204,0.277,0.484,0.4,0.48,0.074,0.216,0.257
0.204,0.277,0.483,0.4,0.48,0.074,0.216,0.257
0.204,0.277,0.482,0.399,0.479,0.073,0.215,0.257
0.204,0.277,0.483,0.399,0.479,0.074,0.215,0.257
0.205,0.277,0.484,0.4,0.48,0.074,0.216,0.257
0.205,0.278,0.484,0.4,0.481,0.074,0.216,0.257
0.204,0.277,0.484,0.4,0.48,0.074,0.215,0.257
0.204,0.277,0.483,0.4,0.48,0.074,0.215,0.257
0.204,0.277,0.482,0.399,0.479,0.074,0.215,0.256
0.204,0.277,0.483,0.399,0.479,0.074,0.215,0.256
0.205,0.278,0.484,0.4,0.48,0.074,0.215,0.257
0.204,0.277,0.484,0.4,0.48,0.074,0.216,0.257
