S1_D1001,S2_D1001,S3_D1001,S4_D1001,S5_D1001,S6_D1001,S7_D1001,S8_D1001
0.264,0.353,0.605,0.4,0.452,0.078,0.26,0.271
0.264,0.354,0.605,0.401,0.452,0.078,0.26,0.271
0.264,0.353,0.605,0.401,0.452,0.078,0.26,0.271
0.264,0.353,0.604,0.401,0.452,0.078,0.26,0.271
0.264,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.264,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.264,0.353,0.604,0.401,0.452,0.078,0.26,0.271
0.264,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.264,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.263,0.353,0.604,0.401,0.452,0.078,0.26,0.271
0.264,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.264,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.264,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.264,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.263,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.263,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.263,0.353,0.604,0.4,0.452,0.078,0.26,0.271
0.263,0.353,0.603,0.4,0.452,0.078,0.26,0.271
0.264,0.353,0.603,0.4,0.452,0.078,0.26,0.271
0.263,0.353,0.603,0.4,0.452,0.078,0.26,0.271
0.263,0.353,0.603,0.4,0.451,0.078,0.26,0.271
0.263,0.353,0.603,0.4,0.451,0.078,0.26,0.271
0.263,0.353,0.603,0.4,0.451,0.078,0.26,0.271
0.263,0.353,0.603,0.4,0.451,0.078,0.26,0.271
0.263,0.353,0.603,0.4,0.451,0.078,0.26,0.271
0.263,0.352,0.603,0.4,0.451,0.078,0.26,0.271
0.263,0.352,0.603,0.4,0.451,0.078,0.26,0.271
0.263,0.353,0.603,0.4,0.451,0.078,0.26,0.271
0.263,0.352,0.603,0.4,0.451,0.078,0.26,0.271
0.263,0.352,0.603,0.4,0.451,0.078,0.26,0.27
0.263,0.352,0.603,0.4,0.451,0.078,0.26,0.271
0.263,0.352,0.602,0.4,0.451,0.078,0.26,0.27
0.263,0.353,0.602,0.4,0.451,0.078,0.26,0.27
0.263,0.353,0.602,0.4,0.451,0.078,0.26,0.27
0.263,0.352,0.602,0.4,0.451,0.078,0.259,0.27
0.263,0.352,0.602,0.4,0.451,0.078,0.259,0.27
0.263,0.352,0.602,0.4,0.451,0.078,0.259,0.27
0.263,0.352,0.602,0.399,0.451,0.078,0.26,0.27
0.263,0.353,0.602,0.399,0.451,0.078,0.259,0.27
0.263,0.352,0.602,0.399,0.451,0.078,0.259,0.27
0.263,0.352,0.602,0.399,0.451,0.078,0.259,0.27
0.263,0.352,0.602,0.399,0.451,0.078,0.259,0.27
0.263,0.352,0.602,0.399,0.451,0.078,0.259,0.27
0.263,0.352,0.602,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.602,0.399,0.451,0.078,0.259,0.27
0.263,0.352,0.602,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.262,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.601,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.262,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.262,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.262,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.263,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.262,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.262,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.262,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.262,0.352,0.6,0.399,0.449,0.078,0.259,0.27
0.262,0.352,0.6,0.399,0.45,0.078,0.259,0.27
0.262,0.351,0.6,0.399,0.449,0.078,0.259,0.27
0.262,0.351,0.6,0.398,0.449,0.078,0.259,0.27
0.262,0.351,0.6,0.398,0.45,0.078,0.259,0.27
0.262,0.351,0.599,0.398,0.45,0.078,0.259,0.27
0.262,0.351,0.599,0.398,0.449,0.078,0.258,0.27
0.262,0.351,0.599,0.399,0.45,0.078,0.258,0.27
0.262,0.351,0.599,0.398,0.449,0.078,0.258,0.27
0.262,0.351,0.599,0.398,0.45,0.078,0.259,0.269
0.262,0.351,0.599,0.399,0.449,0.078,0.258,0.27
0.262,0.351,0.599,0.399,0.45,0.078,0.258,0.27
0.262,0.351,0.599,0.399,0.45,0.078,0.258,0.27
0.262,0.351,0.599,0.399,0.45,0.078,0.258,0.27
0.262,0.351,0.599,0.399,0.449,0.078,0.258,0.27
0.262,0.351,0.599,0.399,0.449,0.078,0.258,0.27
0.262,0.351,0.599,0.399,0.449,0.078,0.258,0.27
0.262,0.351,0.599,0.399,0.449,0.078,0.258,0.27
0.262,0.351,0.598,0.399,0.449,0.078,0.258,0.27
0.262,0.351,0.599,0.399,0.449,0.078,0.258,0.27
0.262,0.351,0.599,0.399,0.449,0.078,0.258,0.269
0.262,0.351,0.598,0.399,0.449,0.078,0.258,0.27
0.262,0.351,0.598,0.398,0.449,0.078,0.258,0.27
0.262,0.351,0.598,0.398,0.449,0.078,0.258,0.27
0.262,0.351,0.598,0.398,0.449,0.078,0.258,0.27
0.262,0.351,0.598,0.398,0.449,0.078,0.258,0.27
0.262,0.35,0.598,0.398,0.449,0.078,0.258,0.269
0.262,0.351,0.598,0.398,0.449,0.078,0.258,0.269
0.262,0.351,0.598,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.598,0.398,0.449,0.078,0.258,0.27
0.262,0.35,0.598,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.598,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.598,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.598,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.598,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.261,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.261,0.35,0.597,0.398,0.448,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.448,0.078,0.258,0.269
0.261,0.35,0.597,0.398,0.449,0.078,0.258,0.27
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.398,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.399,0.449,0.078,0.258,0.269
0.262,0.35,0.597,0.399,0.449,0.078,0.258,0.269
0.262,0.351,0.597,0.399,0.449,0.078,0.257,0.27
0.262,0.351,0.597,0.4,0.449,0.078,0.257,0.27
0.262,0.351,0.597,0.4,0.449,0.078,0.257,0.27
0.262,0.351,0.597,0.4,0.449,0.078,0.258,0.27
0.262,0.352,0.597,0.401,0.45,0.078,0.258,0.27
0.262,0.352,0.597,0.401,0.449,0.078,0.257,0.27
0.262,0.352,0.597,0.401,0.45,0.078,0.258,0.271
0.262,0.353,0.597,0.402,0.45,0.078,0.258,0.271
0.262,0.353,0.597,0.402,0.45,0.078,0.257,0.271
0.262,0.353,0.597,0.403,0.45,0.078,0.258,0.271
0.262,0.354,0.597,0.403,0.45,0.078,0.257,0.272
0.262,0.354,0.597,0.404,0.451,0.078,0.257,0.272
0.262,0.355,0.597,0.404,0.451,0.078,0.257,0.273
0.262,0.355,0.596,0.405,0.451,0.078,0.257,0.273
0.262,0.355,0.596,0.405,0.451,0.078,0.257,0.273
0.262,0.356,0.597,0.406,0.451,0.078,0.257,0.274
0.262,0.357,0.596,0.407,0.452,0.078,0.257,0.274
0.262,0.357,0.596,0.407,0.452,0.078,0.257,0.275
0.262,0.358,0.596,0.408,0.452,0.078,0.258,0.276
0.262,0.358,0.597,0.408,0.453,0.078,0.257,0.276
0.262,0.359,0.597,0.409,0.453,0.078,0.257,0.277
0.262,0.359,0.597,0.41,0.453,0.078,0.257,0.277
0.262,0.36,0.597,0.41,0.453,0.078,0.257,0.278
0.263,0.36,0.596,0.411,0.454,0.078,0.257,0.278
0.263,0.361,0.596,0.412,0.454,0.078,0.257,0.279
0.263,0.362,0.596,0.412,0.454,0.078,0.257,0.279
0.263,0.362,0.596,0.413,0.455,0.078,0.257,0.28
0.263,0.362,0.596,0.413,0.455,0.078,0.257,0.28
0.263,0.363,0.596,0.414,0.455,0.078,0.257,0.281
0.263,0.363,0.596,0.415,0.456,0.078,0.257,0.282
0.263,0.364,0.596,0.416,0.456,0.078,0.257,0.282
0.263,0.365,0.596,0.416,0.456,0.078,0.257,0.283
0.263,0.365,0.596,0.417,0.457,0.078,0.257,0.283
0.263,0.366,0.596,0.418,0.457,0.078,0.257,0.284
0.264,0.367,0.596,0.419,0.457,0.078,0.257,0.284
0.263,0.367,0.596,0.42,0.458,0.078,0.257,0.285
0.264,0.368,0.597,0.421,0.458,0.078,0.257,0.286
0.264,0.368,0.597,0.421,0.459,0.078,0.257,0.286
0.264,0.369,0.597,0.422,0.459,0.078,0.257,0.287
0.264,0.369,0.597,0.423,0.46,0.078,0.257,0.287
0.264,0.37,0.597,0.424,0.46,0.078,0.257,0.288
0.264,0.37,0.597,0.425,0.461,0.078,0.257,0.288
0.264,0.371,0.597,0.426,0.461,0.078,0.257,0.289
0.264,0.371,0.597,0.428,0.462,0.078,0.257,0.29
0.264,0.372,0.597,0.429,0.462,0.078,0.257,0.291
0.265,0.372,0.597,0.43,0.463,0.078,0.257,0.291
0.265,0.373,0.597,0.432,0.463,0.078,0.257,0.292
0.265,0.375,0.597,0.433,0.464,0.078,0.257,0.293
0.265,0.377,0.597,0.436,0.465,0.079,0.257,0.295
0.265,0.381,0.597,0.438,0.467,0.078,0.257,0.296
0.265,0.385,0.597,0.442,0.469,0.078,0.257,0.298
0.266,0.389,0.598,0.446,0.472,0.078,0.257,0.299
0.266,0.393,0.598,0.449,0.474,0.079,0.257,0.301
0.266,0.397,0.599,0.453,0.477,0.079,0.258,0.303
0.266,0.401,0.599,0.456,0.48,0.079,0.258,0.304
0.267,0.404,0.599,0.459,0.482,0.079,0.258,0.306
0.267,0.408,0.6,0.462,0.484,0.079,0.258,0.307
0.267,0.411,0.6,0.465,0.486,0.079,0.258,0.309
0.267,0.415,0.6,0.468,0.488,0.079,0.258,0.311
0.267,0.419,0.601,0.47,0.49,0.079,0.258,0.313
0.268,0.424,0.601,0.472,0.492,0.079,0.258,0.315
0.268,0.43,0.602,0.475,0.494,0.079,0.258,0.317
0.268,0.436,0.602,0.479,0.497,0.079,0.258,0.318
0.268,0.441,0.603,0.482,0.499,0.079,0.258,0.32
0.269,0.447,0.603,0.486,0.502,0.079,0.258,0.322
0.269,0.453,0.604,0.489,0.504,0.08,0.258,0.323
0.269,0.458,0.604,0.493,0.507,0.08,0.259,0.325
0.27,0.463,0.605,0.496,0.509,0.08,0.259,0.326
0.27,0.468,0.605,0.498,0.512,0.08,0.259,0.327
0.271,0.473,0.606,0.501,0.514,0.08,0.259,0.329
0.271,0.477,0.606,0.503,0.516,0.08,0.259,0.33
0.271,0.481,0.607,0.506,0.518,0.081,0.259,0.331
0.272,0.485,0.607,0.508,0.52,0.081,0.259,0.332
0.272,0.489,0.608,0.51,0.522,0.081,0.26,0.333
0.273,0.493,0.608,0.512,0.524,0.081,0.26,0.334
0.273,0.498,0.609,0.514,0.525,0.081,0.26,0.335
0.273,0.502,0.609,0.516,0.527,0.081,0.26,0.336
0.274,0.507,0.61,0.518,0.529,0.081,0.26,0.337
0.274,0.511,0.61,0.52,0.531,0.081,0.26,0.339
0.274,0.515,0.611,0.522,0.533,0.082,0.26,0.339
0.275,0.52,0.611,0.525,0.534,0.082,0.26,0.341
0.275,0.524,0.612,0.527,0.535,0.082,0.26,0.342
0.276,0.528,0.613,0.529,0.537,0.082,0.26,0.342
0.276,0.531,0.613,0.529,0.539,0.082,0.26,0.343
0.277,0.535,0.614,0.531,0.54,0.083,0.261,0.344
0.277,0.54,0.615,0.533,0.541,0.083,0.261,0.345
0.277,0.549,0.615,0.537,0.543,0.083,0.261,0.348
0.277,0.562,0.616,0.544,0.547,0.083,0.261,0.356
0.278,0.577,0.617,0.553,0.555,0.083,0.262,0.369
0.278,0.597,0.618,0.561,0.566,0.084,0.262,0.385
0.279,0.617,0.62,0.57,0.576,0.084,0.263,0.401
0.28,0.641,0.621,0.58,0.586,0.085,0.264,0.414
0.281,0.666,0.622,0.589,0.599,0.086,0.264,0.427
0.282,0.691,0.624,0.599,0.611,0.087,0.265,0.439
0.283,0.716,0.626,0.608,0.624,0.087,0.265,0.45
