S1_D1902,S2_D1902,S3_D1902,S4_D1902,S5_D1902,S6_D1902,S7_D1902,S8_D1902
0.178,0.243,0.431,0.319,0.361,0.072,0.184,0.218
0.178,0.243,0.431,0.319,0.361,0.072,0.184,0.218
0.178,0.243,0.431,0.319,0.361,0.072,0.184,0.218
0.178,0.243,0.431,0.319,0.361,0.072,0.184,0.218
0.178,0.243,0.431,0.319,0.361,0.072,0.184,0.218
0.178,0.242,0.431,0.319,0.361,0.072,0.184,0.218
0.178,0.242,0.431,0.319,0.36,0.072,0.184,0.217
0.178,0.242,0.431,0.319,0.36,0.072,0.184,0.218
0.178,0.242,0.431,0.319,0.36,0.072,0.184,0.218
0.178,0.242,0.43,0.319,0.36,0.072,0.184,0.218
0.178,0.242,0.431,0.319,0.36,0.072,0.184,0.217
0.178,0.243,0.43,0.319,0.36,0.072,0.184,0.217
0.178,0.242,0.43,0.319,0.36,0.072,0.184,0.217
0.178,0.243,0.43,0.319,0.36,0.072,0.184,0.217
0.178,0.243,0.43,0.318,0.36,0.072,0.184,0.217
0.178,0.243,0.43,0.319,0.36,0.072,0.184,0.217
0.178,0.242,0.43,0.318,0.36,0.072,0.184,0.217
0.178,0.242,0.43,0.318,0.36,0.072,0.184,0.217
0.178,0.242,0.43,0.318,0.36,0.072,0.184,0.217
0.178,0.242,0.43,0.318,0.36,0.072,0.184,0.217
0.178,0.242,0.43,0.318,0.36,0.072,0.184,0.217
0.178,0.242,0.43,0.318,0.36,0.072,0.184,0.217
0.178,0.242,0.43,0.318,0.36,0.072,0.184,0.217
0.178,0.242,0.43,0.318,0.36,0.072,0.184,0.217
0.177,0.242,0.43,0.318,0.36,0.072,0.184,0.217
0.178,0.242,0.43,0.318,0.359,0.072,0.184,0.217
0.178,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.178,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.429,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.428,0.318,0.359,0.072,0.183,0.217
0.177,0.242,0.428,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.428,0.318,0.359,0.072,0.184,0.217
0.177,0.242,0.428,0.318,0.359,0.072,0.183,0.217
0.177,0.242,0.428,0.317,0.359,0.072,0.183,0.217
0.177,0.242,0.428,0.317,0.359,0.072,0.184,0.217
0.177,0.242,0.428,0.317,0.359,0.072,0.183,0.217
0.177,0.242,0.428,0.317,0.359,0.072,0.184,0.217
0.177,0.242,0.428,0.317,0.359,0.072,0.183,0.217
0.177,0.242,0.428,0.317,0.359,0.072,0.183,0.217
0.177,0.242,0.428,0.317,0.359,0.072,0.183,0.217
0.177,0.242,0.428,0.317,0.359,0.072,0.183,0.217
0.177,0.242,0.428,0.317,0.359,0.072,0.183,0.217
0.177,0.241,0.428,0.317,0.358,0.072,0.183,0.217
0.177,0.242,0.428,0.317,0.359,0.072,0.183,0.216
0.177,0.241,0.428,0.317,0.359,0.072,0.183,0.216
