S1_D0402,S2_D0402,S3_D0402,S4_D0402,S5_D0402,S6_D0402,S7_D0402,S8_D0402
0.184,0.253,0.46,0.33,0.368,0.073,0.198,0.22
0.184,0.254,0.46,0.33,0.368,0.073,0.198,0.22
0.184,0.253,0.46,0.33,0.368,0.073,0.197,0.22
0.184,0.253,0.46,0.33,0.368,0.073,0.197,0.22
0.184,0.253,0.46,0.33,0.368,0.073,0.198,0.22
0.184,0.253,0.46,0.33,0.368,0.073,0.197,0.22
0.184,0.253,0.46,0.33,0.368,0.073,0.197,0.22
0.184,0.253,0.46,0.33,0.368,0.073,0.197,0.22
0.184,0.253,0.46,0.33,0.368,0.073,0.197,0.22
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.184,0.254,0.459,0.33,0.368,0.073,0.197,0.219
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.22
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.22
0.184,0.253,0.459,0.33,0.368,0.073,0.198,0.22
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.183,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.183,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.183,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.183,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.184,0.253,0.459,0.33,0.368,0.073,0.197,0.219
0.183,0.253,0.459,0.33,0.367,0.073,0.197,0.219
0.183,0.253,0.459,0.33,0.367,0.073,0.197,0.219
0.183,0.253,0.458,0.33,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.33,0.367,0.073,0.197,0.219
0.183,0.253,0.458,0.33,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.33,0.367,0.073,0.197,0.219
0.183,0.253,0.458,0.33,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.33,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.33,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.33,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.33,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.33,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.458,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.367,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.457,0.329,0.365,0.073,0.197,0.219
0.183,0.252,0.456,0.329,0.366,0.073,0.197,0.219
0.183,0.252,0.456,0.329,0.365,0.073,0.197,0.218
0.183,0.252,0.456,0.329,0.365,0.073,0.197,0.218
0.183,0.252,0.456,0.329,0.365,0.073,0.197,0.218
0.183,0.252,0.456,0.329,0.365,0.073,0.197,0.218
0.183,0.252,0.456,0.329,0.365,0.073,0.197,0.219
0.183,0.252,0.456,0.329,0.365,0.073,0.196,0.218
0.183,0.252,0.456,0.328,0.365,0.073,0.197,0.219
0.183,0.252,0.456,0.329,0.365,0.073,0.196,0.218
0.183,0.252,0.456,0.329,0.365,0.073,0.196,0.218
0.183,0.252,0.456,0.328,0.365,0.073,0.196,0.218
0.182,0.252,0.456,0.328,0.365,0.073,0.196,0.218
0.182,0.252,0.456,0.328,0.365,0.073,0.197,0.218
0.183,0.252,0.456,0.328,0.365,0.073,0.197,0.218
0.182,0.252,0.456,0.328,0.365,0.073,0.197,0.218
0.183,0.252,0.456,0.328,0.365,0.073,0.196,0.218
0.183,0.252,0.456,0.329,0.365,0.073,0.196,0.218
0.182,0.252,0.456,0.328,0.365,0.073,0.196,0.218
0.182,0.252,0.455,0.328,0.365,0.073,0.197,0.218
0.182,0.252,0.455,0.328,0.365,0.073,0.197,0.218
0.182,0.252,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.252,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.252,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.252,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.252,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.455,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.365,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.328,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.327,0.364,0.073,0.196,0.218
0.182,0.251,0.454,0.327,0.364,0.073,0.196,0.218
0.182,0.251,0.453,0.327,0.364,0.073,0.196,0.218
0.182,0.251,0.453,0.327,0.364,0.073,0.196,0.218
0.182,0.251,0.453,0.327,0.364,0.073,0.196,0.217
0.182,0.251,0.453,0.327,0.364,0.073,0.196,0.218
0.182,0.251,0.453,0.327,0.364,0.073,0.196,0.217
0.182,0.251,0.453,0.327,0.364,0.073,0.196,0.217
0.182,0.251,0.453,0.327,0.364,0.073,0.196,0.217
0.181,0.251,0.453,0.327,0.364,0.073,0.196,0.217
0.182,0.251,0.453,0.327,0.364,0.073,0.196,0.217
0.182,0.251,0.453,0.327,0.363,0.073,0.196,0.217
0.181,0.251,0.453,0.327,0.364,0.073,0.196,0.217
