S1_D1502,S2_D1502,S3_D1502,S4_D1502,S5_D1502,S6_D1502,S7_D1502,S8_D1502
0.186,0.25,0.442,0.466,0.484,0.061,0.16,0.259
0.186,0.25,0.442,0.466,0.484,0.061,0.16,0.259
0.186,0.25,0.442,0.466,0.484,0.06,0.16,0.259
0.186,0.25,0.441,0.466,0.484,0.061,0.16,0.259
0.186,0.25,0.441,0.466,0.484,0.061,0.16,0.259
0.186,0.25,0.441,0.465,0.484,0.061,0.16,0.259
0.186,0.25,0.441,0.465,0.484,0.061,0.16,0.259
0.186,0.25,0.441,0.465,0.484,0.061,0.16,0.259
0.186,0.25,0.441,0.465,0.484,0.061,0.16,0.259
0.186,0.25,0.441,0.465,0.484,0.061,0.16,0.259
0.186,0.25,0.441,0.465,0.484,0.06,0.16,0.259
0.186,0.25,0.441,0.465,0.483,0.06,0.16,0.259
0.186,0.25,0.441,0.465,0.483,0.061,0.16,0.258
0.185,0.249,0.441,0.465,0.483,0.06,0.16,0.259
0.186,0.249,0.441,0.465,0.483,0.061,0.16,0.259
0.185,0.25,0.44,0.465,0.483,0.061,0.16,0.258
0.185,0.25,0.44,0.465,0.483,0.061,0.16,0.258
0.185,0.249,0.44,0.465,0.483,0.061,0.16,0.258
0.185,0.249,0.44,0.465,0.483,0.06,0.16,0.259
0.185,0.249,0.44,0.465,0.483,0.061,0.16,0.258
0.185,0.249,0.44,0.465,0.483,0.06,0.16,0.258
0.185,0.249,0.44,0.465,0.483,0.061,0.16,0.258
0.185,0.249,0.44,0.465,0.483,0.06,0.16,0.258
0.185,0.249,0.44,0.464,0.483,0.061,0.16,0.258
0.185,0.249,0.44,0.465,0.483,0.061,0.16,0.258
0.185,0.249,0.44,0.465,0.483,0.06,0.16,0.258
0.185,0.249,0.44,0.464,0.483,0.061,0.16,0.258
0.185,0.249,0.439,0.464,0.483,0.06,0.16,0.258
0.185,0.249,0.439,0.464,0.483,0.06,0.159,0.258
0.185,0.249,0.439,0.464,0.483,0.061,0.16,0.258
0.185,0.249,0.439,0.464,0.483,0.06,0.16,0.258
0.185,0.249,0.439,0.464,0.482,0.06,0.16,0.258
0.185,0.249,0.439,0.464,0.482,0.061,0.16,0.258
0.185,0.249,0.439,0.464,0.482,0.06,0.16,0.258
0.185,0.249,0.439,0.464,0.482,0.061,0.16,0.258
0.185,0.249,0.439,0.464,0.482,0.061,0.16,0.258
0.185,0.249,0.439,0.464,0.482,0.06,0.159,0.258
0.185,0.249,0.439,0.464,0.482,0.06,0.159,0.258
0.185,0.249,0.439,0.464,0.482,0.061,0.159,0.258
0.185,0.249,0.439,0.464,0.482,0.061,0.159,0.258
0.185,0.249,0.438,0.464,0.482,0.06,0.159,0.258
0.185,0.249,0.438,0.463,0.482,0.06,0.159,0.258
0.185,0.249,0.438,0.463,0.482,0.06,0.159,0.258
0.185,0.249,0.438,0.463,0.482,0.06,0.159,0.258
0.185,0.249,0.438,0.463,0.482,0.06,0.159,0.258
