S1_D1402,S2_D1402,S3_D1402,S4_D1402,S5_D1402,S6_D1402,S7_D1402,S8_D1402
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.288
0.195,0.324,0.493,0.48,0.558,0.061,0.194,0.289
0.194,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.558,0.061,0.194,0.288
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.558,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
0.195,0.324,0.493,0.48,0.559,0.061,0.194,0.289
