S1_A08,S2_A08,S3_A08,S4_A08,S5_A08,S6_A08,S7_A08,S8_A08
0.544,1.841,0.363,1.752,1.707,0.291,0.674,1.855
0.544,1.841,0.363,1.752,1.707,0.291,0.674,1.855
0.544,1.841,0.363,1.752,1.707,0.291,0.674,1.855
0.544,1.841,0.363,1.752,1.707,0.291,0.674,1.855
0.544,1.841,0.363,1.752,1.707,0.291,0.674,1.855
0.544,1.841,0.363,1.752,1.707,0.291,0.673,1.855
0.544,1.841,0.363,1.752,1.707,0.291,0.674,1.854
0.544,1.841,0.363,1.752,1.707,0.291,0.674,1.855
0.544,1.841,0.363,1.752,1.707,0.291,0.673,1.854
0.544,1.841,0.363,1.752,1.707,0.291,0.673,1.854
0.544,1.84,0.363,1.752,1.707,0.291,0.674,1.854
0.544,1.841,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.841,0.363,1.752,1.707,0.291,0.674,1.854
0.544,1.841,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.84,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.841,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.84,0.363,1.753,1.707,0.291,0.673,1.854
0.544,1.84,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.84,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.841,0.363,1.753,1.707,0.291,0.673,1.854
0.544,1.84,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.84,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.84,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.84,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.84,0.363,1.753,1.707,0.291,0.673,1.854
0.544,1.84,0.363,1.753,1.707,0.291,0.673,1.853
0.543,1.837,0.362,1.75,1.704,0.291,0.672,1.851
0.544,1.839,0.363,1.752,1.705,0.291,0.673,1.851
0.545,1.842,0.363,1.754,1.708,0.291,0.674,1.854
0.544,1.841,0.363,1.754,1.708,0.291,0.674,1.855
0.544,1.84,0.363,1.754,1.707,0.291,0.674,1.854
0.543,1.838,0.363,1.752,1.706,0.291,0.674,1.853
0.543,1.837,0.362,1.751,1.704,0.291,0.673,1.851
0.544,1.839,0.363,1.752,1.705,0.291,0.673,1.851
0.545,1.841,0.363,1.754,1.708,0.291,0.674,1.854
0.544,1.841,0.363,1.754,1.708,0.291,0.674,1.855
0.544,1.84,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.838,0.363,1.752,1.706,0.291,0.673,1.853
0.543,1.837,0.362,1.75,1.704,0.291,0.673,1.851
0.544,1.839,0.363,1.751,1.705,0.291,0.672,1.851
0.545,1.841,0.363,1.754,1.707,0.291,0.674,1.854
0.544,1.841,0.363,1.754,1.708,0.291,0.674,1.855
0.544,1.84,0.363,1.753,1.707,0.291,0.674,1.854
0.544,1.838,0.362,1.751,1.706,0.291,0.674,1.853
0.543,1.837,0.362,1.749,1.704,0.29,0.673,1.85
0.544,1.839,0.363,1.75,1.705,0.29,0.673,1.85
0.545,1.841,0.363,1.752,1.707,0.291,0.674,1.853
0.544,1.84,0.363,1.753,1.708,0.291,0.674,1.854
0.544,1.839,0.363,1.752,1.707,0.291,0.674,1.853
0.544,1.838,0.362,1.751,1.706,0.291,0.673,1.852
0.543,1.836,0.362,1.748,1.704,0.29,0.672,1.85
0.544,1.838,0.362,1.75,1.705,0.29,0.672,1.85
0.545,1.84,0.363,1.752,1.707,0.291,0.674,1.853
0.544,1.84,0.363,1.752,1.708,0.291,0.674,1.854
0.544,1.839,0.363,1.751,1.707,0.291,0.674,1.853
0.544,1.838,0.362,1.75,1.706,0.291,0.673,1.852
0.543,1.836,0.362,1.748,1.704,0.29,0.672,1.85
0.544,1.837,0.362,1.749,1.704,0.29,0.672,1.85
0.545,1.84,0.363,1.751,1.707,0.291,0.674,1.853
0.544,1.84,0.363,1.751,1.708,0.291,0.674,1.854
0.544,1.839,0.363,1.751,1.707,0.291,0.674,1.853
0.544,1.837,0.362,1.749,1.706,0.291,0.673,1.852
0.543,1.835,0.362,1.747,1.704,0.29,0.672,1.85
0.544,1.837,0.362,1.748,1.704,0.29,0.672,1.849
0.544,1.839,0.363,1.751,1.707,0.291,0.673,1.852
0.544,1.839,0.363,1.75,1.707,0.291,0.674,1.853
0.544,1.838,0.362,1.75,1.706,0.291,0.673,1.852
0.544,1.837,0.362,1.749,1.705,0.291,0.673,1.852
0.543,1.835,0.362,1.746,1.703,0.29,0.672,1.849
0.544,1.837,0.362,1.747,1.704,0.29,0.672,1.849
0.545,1.839,0.362,1.75,1.707,0.291,0.673,1.852
0.544,1.839,0.362,1.75,1.707,0.291,0.674,1.853
0.544,1.838,0.362,1.749,1.706,0.291,0.673,1.852
0.544,1.837,0.362,1.748,1.705,0.29,0.673,1.851
0.543,1.835,0.361,1.746,1.703,0.29,0.672,1.849
0.544,1.836,0.362,1.747,1.704,0.29,0.672,1.849
0.545,1.838,0.362,1.75,1.707,0.291,0.673,1.851
0.545,1.838,0.362,1.75,1.707,0.291,0.674,1.853
0.544,1.838,0.362,1.749,1.706,0.29,0.673,1.852
0.544,1.836,0.362,1.748,1.706,0.291,0.673,1.851
0.543,1.834,0.362,1.746,1.703,0.29,0.672,1.849
0.544,1.836,0.362,1.746,1.704,0.29,0.672,1.848
0.545,1.839,0.362,1.749,1.706,0.29,0.673,1.851
0.545,1.838,0.362,1.749,1.707,0.291,0.674,1.852
0.544,1.837,0.362,1.748,1.706,0.29,0.673,1.852
0.544,1.836,0.362,1.747,1.705,0.29,0.673,1.851
0.543,1.834,0.362,1.748,1.705,0.291,0.673,1.85
0.544,1.837,0.362,1.747,1.706,0.29,0.673,1.851
0.544,1.837,0.362,1.747,1.705,0.29,0.673,1.851
0.544,1.837,0.362,1.747,1.705,0.29,0.673,1.85
0.544,1.837,0.362,1.747,1.706,0.29,0.673,1.85
0.544,1.837,0.362,1.747,1.706,0.29,0.673,1.85
0.544,1.837,0.362,1.747,1.706,0.29,0.673,1.85
0.544,1.837,0.362,1.747,1.705,0.29,0.673,1.85
0.544,1.837,0.362,1.747,1.705,0.29,0.673,1.85
0.544,1.837,0.362,1.747,1.705,0.29,0.673,1.85
0.544,1.837,0.362,1.746,1.706,0.29,0.673,1.85
0.544,1.836,0.362,1.746,1.705,0.29,0.673,1.85
0.544,1.837,0.362,1.746,1.705,0.29,0.673,1.85
0.544,1.836,0.362,1.746,1.705,0.29,0.673,1.85
0.544,1.837,0.362,1.746,1.705,0.29,0.673,1.85
0.544,1.837,0.362,1.746,1.705,0.29,0.673,1.85
0.544,1.836,0.362,1.746,1.705,0.29,0.673,1.85
0.544,1.836,0.362,1.746,1.705,0.29,0.673,1.85
0.544,1.836,0.362,1.745,1.705,0.29,0.673,1.85
0.544,1.836,0.362,1.745,1.705,0.29,0.673,1.85
0.545,1.836,0.362,1.745,1.705,0.29,0.673,1.85
0.544,1.836,0.362,1.745,1.705,0.29,0.673,1.85
0.544,1.836,0.362,1.745,1.705,0.29,0.673,1.85
0.544,1.836,0.361,1.745,1.705,0.29,0.673,1.85
0.545,1.836,0.362,1.745,1.705,0.29,0.673,1.85
0.544,1.836,0.361,1.745,1.705,0.29,0.673,1.85
0.544,1.836,0.362,1.745,1.705,0.29,0.673,1.849
0.544,1.836,0.361,1.745,1.705,0.29,0.673,1.85
0.544,1.836,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.836,0.362,1.745,1.705,0.29,0.673,1.849
0.545,1.836,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.836,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.362,1.745,1.705,0.29,0.673,1.849
0.544,1.835,0.362,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.362,1.745,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.849
0.545,1.835,0.362,1.745,1.705,0.29,0.673,1.849
0.544,1.835,0.361,1.745,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.848
0.545,1.835,0.362,1.745,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.745,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.704,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.704,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.704,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.704,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.704,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.705,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.704,0.29,0.673,1.848
0.545,1.835,0.361,1.746,1.704,0.29,0.673,1.847
0.545,1.834,0.361,1.746,1.704,0.29,0.673,1.85
0.545,1.836,0.361,1.748,1.706,0.29,0.674,1.849
0.544,1.834,0.361,1.746,1.705,0.29,0.673,1.848
0.543,1.83,0.36,1.742,1.701,0.289,0.672,1.845
0.544,1.831,0.36,1.742,1.7,0.289,0.671,1.842
0.545,1.836,0.361,1.747,1.704,0.29,0.672,1.845
0.546,1.837,0.361,1.749,1.707,0.291,0.674,1.85
0.545,1.836,0.361,1.748,1.706,0.29,0.674,1.849
0.544,1.834,0.361,1.747,1.705,0.29,0.673,1.848
0.543,1.829,0.36,1.743,1.701,0.289,0.672,1.844
0.544,1.83,0.36,1.742,1.699,0.289,0.671,1.842
0.545,1.835,0.361,1.747,1.704,0.29,0.672,1.845
0.545,1.837,0.361,1.75,1.707,0.29,0.674,1.85
0.545,1.835,0.361,1.749,1.706,0.29,0.673,1.849
0.544,1.833,0.361,1.747,1.704,0.29,0.673,1.847
0.543,1.829,0.36,1.743,1.701,0.289,0.671,1.844
0.544,1.829,0.36,1.743,1.7,0.289,0.67,1.841
0.545,1.835,0.361,1.747,1.704,0.29,0.672,1.845
0.545,1.836,0.361,1.75,1.707,0.29,0.674,1.849
0.545,1.835,0.361,1.749,1.706,0.29,0.673,1.849
0.544,1.833,0.36,1.747,1.705,0.29,0.673,1.848
0.543,1.829,0.36,1.743,1.701,0.289,0.672,1.844
0.543,1.829,0.36,1.742,1.7,0.289,0.671,1.841
0.545,1.834,0.361,1.747,1.704,0.29,0.672,1.844
0.546,1.836,0.361,1.75,1.707,0.29,0.673,1.849
0.545,1.835,0.361,1.748,1.706,0.29,0.673,1.849
0.544,1.833,0.36,1.747,1.704,0.29,0.673,1.847
0.543,1.829,0.36,1.743,1.701,0.289,0.672,1.844
0.543,1.829,0.36,1.741,1.699,0.289,0.67,1.841
0.545,1.834,0.361,1.746,1.704,0.29,0.672,1.844
0.546,1.836,0.361,1.748,1.707,0.29,0.674,1.849
0.545,1.835,0.361,1.747,1.706,0.29,0.673,1.848
0.544,1.833,0.36,1.746,1.705,0.29,0.673,1.847
0.543,1.829,0.36,1.742,1.701,0.289,0.671,1.844
0.544,1.828,0.36,1.741,1.699,0.289,0.67,1.84
0.545,1.834,0.361,1.745,1.703,0.29,0.672,1.843
0.546,1.836,0.361,1.748,1.707,0.29,0.674,1.848
0.545,1.834,0.361,1.747,1.706,0.29,0.673,1.848
0.545,1.832,0.361,1.746,1.705,0.29,0.673,1.847
0.543,1.829,0.36,1.742,1.701,0.289,0.671,1.844
0.543,1.828,0.359,1.741,1.699,0.289,0.67,1.84
0.545,1.833,0.36,1.745,1.703,0.289,0.672,1.843
0.545,1.836,0.361,1.749,1.707,0.29,0.673,1.848
0.545,1.834,0.361,1.748,1.706,0.29,0.673,1.848
0.544,1.833,0.36,1.746,1.705,0.29,0.673,1.846
0.543,1.829,0.36,1.743,1.701,0.289,0.671,1.844
0.543,1.828,0.359,1.741,1.699,0.289,0.671,1.84
0.545,1.833,0.36,1.745,1.703,0.289,0.672,1.843
0.546,1.836,0.361,1.749,1.707,0.29,0.673,1.848
0.545,1.834,0.361,1.748,1.706,0.29,0.673,1.848
0.545,1.833,0.36,1.746,1.705,0.29,0.673,1.846
0.543,1.829,0.36,1.743,1.702,0.289,0.672,1.843
0.543,1.828,0.359,1.741,1.7,0.289,0.67,1.84
0.545,1.833,0.36,1.745,1.703,0.289,0.672,1.842
0.546,1.835,0.361,1.748,1.707,0.29,0.673,1.847
0.545,1.834,0.361,1.748,1.706,0.29,0.674,1.847
0.545,1.833,0.36,1.746,1.705,0.29,0.673,1.846
0.544,1.828,0.36,1.743,1.702,0.289,0.672,1.843
0.543,1.827,0.359,1.741,1.7,0.289,0.67,1.84
0.545,1.832,0.36,1.745,1.703,0.289,0.671,1.842
0.546,1.835,0.361,1.748,1.707,0.29,0.673,1.847
0.545,1.834,0.36,1.746,1.704,0.29,0.672,1.845
0.545,1.832,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.832,0.36,1.746,1.704,0.29,0.672,1.845
0.545,1.832,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.832,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.832,0.36,1.746,1.704,0.29,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.29,0.672,1.844
0.545,1.832,0.36,1.745,1.704,0.289,0.672,1.844
0.545,1.832,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.832,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.832,0.36,1.746,1.704,0.29,0.672,1.844
0.545,1.832,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.832,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.832,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.705,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.746,1.705,0.289,0.672,1.843
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.843
0.545,1.831,0.36,1.746,1.705,0.289,0.672,1.843
0.545,1.831,0.36,1.746,1.704,0.289,0.672,1.844
0.545,1.831,0.36,1.745,1.705,0.289,0.672,1.844
0.545,1.831,0.36,1.745,1.704,0.289,0.672,1.843
0.545,1.831,0.36,1.745,1.705,0.289,0.672,1.843
0.545,1.831,0.36,1.745,1.705,0.289,0.672,1.843
0.545,1.831,0.36,1.745,1.705,0.289,0.672,1.843
0.545,1.831,0.36,1.745,1.704,0.289,0.672,1.843
0.545,1.83,0.36,1.745,1.705,0.289,0.672,1.843
0.545,1.83,0.36,1.744,1.705,0.289,0.672,1.843
0.545,1.83,0.36,1.745,1.705,0.289,0.672,1.843
0.545,1.83,0.36,1.744,1.705,0.289,0.672,1.843
0.545,1.83,0.359,1.744,1.705,0.289,0.672,1.843
0.545,1.83,0.36,1.744,1.704,0.289,0.672,1.843
0.545,1.83,0.359,1.744,1.704,0.289,0.672,1.843
0.545,1.83,0.359,1.744,1.704,0.289,0.672,1.843
0.545,1.83,0.359,1.744,1.704,0.289,0.672,1.843
0.545,1.83,0.36,1.744,1.705,0.289,0.672,1.843
0.545,1.83,0.359,1.744,1.705,0.289,0.672,1.843
0.545,1.83,0.359,1.745,1.705,0.289,0.672,1.843
0.545,1.83,0.359,1.745,1.705,0.289,0.672,1.843
0.545,1.83,0.359,1.745,1.705,0.289,0.672,1.843
0.545,1.83,0.359,1.745,1.705,0.289,0.672,1.843
0.545,1.83,0.359,1.745,1.704,0.289,0.672,1.843
0.545,1.83,0.359,1.745,1.704,0.289,0.672,1.843
0.545,1.83,0.359,1.745,1.704,0.289,0.672,1.842
0.545,1.83,0.36,1.745,1.705,0.289,0.672,1.843
0.545,1.83,0.359,1.745,1.705,0.289,0.672,1.843
0.545,1.83,0.359,1.745,1.705,0.289,0.672,1.842
0.545,1.829,0.359,1.745,1.704,0.289,0.672,1.843
0.545,1.829,0.359,1.745,1.705,0.289,0.672,1.842
0.545,1.829,0.359,1.745,1.705,0.289,0.672,1.842
0.545,1.829,0.359,1.745,1.704,0.289,0.672,1.842
0.545,1.829,0.359,1.745,1.705,0.289,0.672,1.842
0.545,1.829,0.359,1.744,1.705,0.289,0.672,1.842
0.545,1.829,0.359,1.745,1.704,0.289,0.67,1.84
0.545,1.828,0.359,1.743,1.703,0.289,0.671,1.84
0.546,1.83,0.359,1.746,1.706,0.289,0.672,1.843
0.545,1.83,0.359,1.746,1.706,0.289,0.672,1.843
0.545,1.829,0.359,1.745,1.705,0.289,0.672,1.843
0.545,1.828,0.359,1.744,1.704,0.289,0.672,1.842
0.544,1.826,0.359,1.742,1.702,0.289,0.671,1.84
