S1_A04,S2_A04,S3_A04,S4_A04,S5_A04,S6_A04,S7_A04,S8_A04
0.527,1.916,0.331,1.653,1.652,0.31,0.669,1.745
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.745
0.527,1.916,0.332,1.653,1.653,0.31,0.669,1.745
0.527,1.916,0.332,1.653,1.653,0.31,0.669,1.745
0.527,1.916,0.331,1.652,1.652,0.31,0.669,1.745
0.527,1.916,0.331,1.652,1.652,0.31,0.669,1.745
0.527,1.916,0.332,1.652,1.653,0.31,0.669,1.745
0.527,1.916,0.331,1.652,1.653,0.31,0.669,1.745
0.527,1.916,0.332,1.652,1.652,0.31,0.669,1.745
0.527,1.916,0.332,1.652,1.652,0.31,0.669,1.745
0.527,1.916,0.331,1.652,1.652,0.31,0.669,1.745
0.527,1.916,0.332,1.652,1.652,0.31,0.669,1.745
0.527,1.916,0.332,1.652,1.653,0.31,0.669,1.745
0.527,1.916,0.331,1.652,1.653,0.31,0.669,1.745
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.917,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.917,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.917,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.917,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.917,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.917,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.331,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.916,0.332,1.653,1.654,0.31,0.669,1.746
0.527,1.917,0.332,1.653,1.653,0.31,0.669,1.746
0.527,1.917,0.332,1.653,1.653,0.31,0.669,1.747
0.527,1.917,0.332,1.653,1.654,0.311,0.669,1.747
0.528,1.917,0.331,1.653,1.653,0.311,0.669,1.747
0.527,1.917,0.331,1.653,1.654,0.31,0.669,1.747
0.528,1.917,0.332,1.654,1.654,0.31,0.669,1.747
0.527,1.917,0.332,1.653,1.654,0.31,0.669,1.747
0.527,1.917,0.332,1.653,1.654,0.311,0.669,1.747
0.528,1.917,0.332,1.654,1.654,0.311,0.669,1.747
0.528,1.917,0.332,1.653,1.654,0.31,0.669,1.747
0.527,1.917,0.332,1.653,1.654,0.31,0.669,1.747
0.527,1.917,0.332,1.653,1.654,0.31,0.669,1.747
0.528,1.917,0.332,1.653,1.654,0.311,0.669,1.747
0.528,1.917,0.332,1.653,1.654,0.311,0.669,1.747
0.528,1.917,0.332,1.653,1.654,0.31,0.669,1.747
0.528,1.917,0.332,1.653,1.654,0.311,0.669,1.747
0.528,1.917,0.332,1.653,1.654,0.311,0.669,1.747
0.528,1.917,0.332,1.653,1.654,0.311,0.669,1.747
0.528,1.917,0.332,1.654,1.654,0.311,0.669,1.748
0.528,1.917,0.332,1.654,1.654,0.311,0.669,1.748
0.528,1.918,0.332,1.654,1.654,0.311,0.669,1.748
0.528,1.918,0.332,1.654,1.654,0.311,0.669,1.748
0.528,1.918,0.332,1.654,1.654,0.311,0.669,1.748
0.528,1.917,0.332,1.654,1.654,0.311,0.669,1.747
0.528,1.918,0.332,1.654,1.654,0.311,0.669,1.748
0.528,1.917,0.332,1.654,1.654,0.311,0.669,1.748
0.528,1.919,0.332,1.655,1.656,0.311,0.67,1.749
0.528,1.918,0.332,1.654,1.655,0.311,0.669,1.749
0.528,1.917,0.332,1.653,1.654,0.311,0.669,1.748
0.527,1.914,0.331,1.652,1.652,0.31,0.668,1.746
0.528,1.916,0.332,1.652,1.652,0.31,0.668,1.745
0.528,1.918,0.332,1.655,1.655,0.311,0.669,1.748
0.528,1.919,0.332,1.655,1.656,0.311,0.669,1.749
0.528,1.918,0.332,1.655,1.655,0.311,0.669,1.749
0.528,1.917,0.332,1.654,1.655,0.311,0.669,1.749
0.527,1.915,0.331,1.652,1.653,0.31,0.668,1.747
0.528,1.917,0.332,1.653,1.653,0.31,0.668,1.746
0.529,1.919,0.332,1.655,1.656,0.311,0.669,1.748
0.528,1.919,0.332,1.655,1.656,0.311,0.669,1.75
0.528,1.919,0.332,1.655,1.656,0.311,0.669,1.749
0.528,1.917,0.332,1.654,1.655,0.311,0.669,1.749
0.527,1.915,0.331,1.652,1.653,0.31,0.668,1.747
0.528,1.916,0.332,1.653,1.653,0.31,0.668,1.746
0.529,1.919,0.332,1.655,1.656,0.311,0.669,1.748
0.529,1.919,0.332,1.656,1.656,0.311,0.67,1.75
0.528,1.919,0.332,1.655,1.656,0.311,0.669,1.75
0.528,1.918,0.332,1.655,1.655,0.311,0.669,1.749
0.527,1.915,0.331,1.653,1.653,0.311,0.668,1.748
0.528,1.916,0.332,1.653,1.654,0.311,0.668,1.746
0.529,1.92,0.332,1.656,1.656,0.311,0.669,1.749
0.529,1.92,0.332,1.656,1.657,0.311,0.67,1.751
0.529,1.919,0.332,1.656,1.657,0.311,0.67,1.75
0.528,1.918,0.332,1.655,1.656,0.311,0.669,1.75
0.528,1.916,0.332,1.653,1.654,0.311,0.668,1.748
0.528,1.917,0.332,1.653,1.654,0.311,0.668,1.747
0.529,1.92,0.332,1.656,1.657,0.311,0.669,1.749
0.529,1.921,0.332,1.657,1.658,0.311,0.67,1.752
0.529,1.92,0.332,1.656,1.657,0.311,0.67,1.751
0.528,1.919,0.332,1.656,1.657,0.311,0.67,1.75
0.528,1.916,0.332,1.653,1.654,0.311,0.668,1.748
0.528,1.916,0.332,1.653,1.654,0.311,0.668,1.747
0.529,1.92,0.332,1.656,1.657,0.311,0.669,1.749
0.529,1.92,0.332,1.657,1.657,0.311,0.67,1.751
0.529,1.919,0.332,1.656,1.657,0.311,0.67,1.751
0.528,1.918,0.332,1.655,1.656,0.311,0.669,1.75
0.528,1.916,0.332,1.653,1.654,0.311,0.668,1.748
0.528,1.917,0.332,1.654,1.654,0.311,0.668,1.747
0.529,1.92,0.332,1.656,1.657,0.311,0.669,1.75
0.529,1.921,0.332,1.657,1.658,0.312,0.67,1.752
0.529,1.92,0.332,1.657,1.658,0.311,0.67,1.751
0.529,1.919,0.332,1.656,1.657,0.311,0.67,1.751
0.528,1.916,0.332,1.654,1.655,0.311,0.669,1.749
0.528,1.917,0.332,1.654,1.655,0.311,0.668,1.748
0.529,1.92,0.332,1.656,1.657,0.311,0.669,1.749
0.529,1.921,0.332,1.657,1.658,0.312,0.67,1.752
0.529,1.92,0.332,1.656,1.658,0.311,0.67,1.751
0.529,1.918,0.332,1.656,1.657,0.311,0.67,1.751
0.528,1.916,0.332,1.654,1.655,0.311,0.669,1.749
0.528,1.917,0.332,1.653,1.654,0.311,0.668,1.747
0.529,1.92,0.332,1.656,1.657,0.311,0.669,1.75
0.529,1.92,0.332,1.657,1.658,0.311,0.67,1.752
0.529,1.919,0.332,1.656,1.657,0.311,0.67,1.751
0.529,1.918,0.332,1.655,1.657,0.311,0.669,1.751
0.528,1.916,0.331,1.653,1.654,0.311,0.669,1.749
0.528,1.916,0.332,1.653,1.654,0.311,0.668,1.748
0.529,1.919,0.332,1.656,1.657,0.311,0.669,1.75
0.529,1.92,0.332,1.656,1.657,0.311,0.669,1.751
0.529,1.919,0.332,1.656,1.657,0.311,0.67,1.75
0.529,1.919,0.332,1.656,1.657,0.311,0.669,1.751
0.529,1.919,0.332,1.656,1.657,0.311,0.669,1.751
0.529,1.919,0.332,1.656,1.657,0.312,0.67,1.751
0.529,1.919,0.332,1.656,1.657,0.311,0.669,1.751
0.529,1.919,0.332,1.656,1.657,0.312,0.669,1.751
0.529,1.919,0.332,1.656,1.657,0.311,0.669,1.751
0.529,1.919,0.332,1.656,1.657,0.312,0.67,1.751
0.529,1.919,0.332,1.656,1.657,0.311,0.67,1.751
0.529,1.919,0.332,1.656,1.657,0.311,0.67,1.751
0.529,1.92,0.332,1.656,1.658,0.312,0.67,1.751
0.529,1.92,0.332,1.657,1.658,0.312,0.669,1.751
0.529,1.92,0.332,1.656,1.658,0.312,0.67,1.751
0.529,1.92,0.332,1.657,1.658,0.311,0.67,1.752
0.529,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.529,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.751
0.529,1.919,0.332,1.656,1.657,0.312,0.67,1.751
0.529,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.656,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.751
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.659,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.659,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.659,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.659,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.658,0.312,0.67,1.753
0.53,1.92,0.332,1.657,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.657,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.657,1.659,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.659,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.659,0.312,0.67,1.752
0.53,1.92,0.332,1.657,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.92,0.333,1.658,1.659,0.312,0.67,1.753
0.53,1.921,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.921,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.921,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.658,1.659,0.312,0.67,1.753
0.53,1.92,0.332,1.658,1.659,0.312,0.67,1.753
0.531,1.921,0.332,1.658,1.66,0.312,0.67,1.753
0.531,1.921,0.333,1.658,1.66,0.312,0.67,1.753
0.531,1.921,0.333,1.658,1.66,0.312,0.67,1.753
0.53,1.921,0.332,1.658,1.66,0.312,0.67,1.754
0.531,1.921,0.332,1.658,1.66,0.312,0.67,1.754
0.531,1.921,0.333,1.658,1.66,0.312,0.67,1.754
0.531,1.921,0.333,1.658,1.66,0.312,0.67,1.754
0.531,1.921,0.332,1.659,1.66,0.312,0.67,1.754
0.531,1.921,0.332,1.659,1.66,0.312,0.67,1.754
0.531,1.921,0.333,1.659,1.66,0.312,0.67,1.754
0.531,1.921,0.332,1.659,1.66,0.312,0.67,1.754
0.531,1.921,0.333,1.659,1.66,0.313,0.67,1.754
0.531,1.921,0.333,1.659,1.66,0.312,0.67,1.754
0.531,1.921,0.333,1.659,1.66,0.313,0.671,1.754
0.531,1.921,0.333,1.659,1.66,0.313,0.671,1.754
0.531,1.921,0.333,1.659,1.661,0.312,0.67,1.754
0.531,1.921,0.332,1.659,1.66,0.313,0.67,1.754
0.531,1.921,0.333,1.659,1.66,0.312,0.671,1.754
0.531,1.921,0.332,1.659,1.66,0.313,0.67,1.754
0.531,1.921,0.332,1.659,1.661,0.313,0.67,1.754
0.531,1.921,0.333,1.659,1.661,0.313,0.671,1.754
0.531,1.921,0.333,1.659,1.66,0.313,0.671,1.754
0.531,1.921,0.332,1.659,1.66,0.313,0.67,1.754
0.531,1.921,0.333,1.659,1.66,0.312,0.67,1.754
0.531,1.921,0.332,1.659,1.66,0.313,0.67,1.754
0.531,1.921,0.332,1.658,1.661,0.312,0.671,1.754
0.531,1.921,0.333,1.659,1.661,0.313,0.67,1.755
0.531,1.921,0.333,1.659,1.661,0.313,0.671,1.755
0.531,1.922,0.333,1.659,1.661,0.313,0.671,1.755
0.531,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.531,1.921,0.333,1.66,1.661,0.313,0.671,1.755
0.531,1.921,0.333,1.659,1.661,0.313,0.671,1.755
0.531,1.921,0.332,1.659,1.661,0.313,0.671,1.755
0.531,1.921,0.333,1.659,1.661,0.313,0.671,1.755
0.531,1.921,0.333,1.659,1.661,0.313,0.671,1.755
0.532,1.921,0.333,1.659,1.661,0.313,0.671,1.755
0.531,1.921,0.333,1.659,1.661,0.313,0.671,1.755
0.531,1.921,0.333,1.659,1.661,0.313,0.671,1.755
0.531,1.921,0.333,1.66,1.661,0.313,0.671,1.755
0.531,1.921,0.333,1.66,1.661,0.313,0.671,1.755
0.531,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.532,1.922,0.333,1.659,1.661,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.332,1.659,1.661,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.756
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.661,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.756
0.532,1.921,0.332,1.66,1.662,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.755
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.663,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.663,0.313,0.671,1.756
0.532,1.922,0.333,1.66,1.663,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.756
0.532,1.922,0.333,1.661,1.663,0.313,0.671,1.756
0.532,1.921,0.333,1.661,1.662,0.313,0.671,1.756
0.532,1.921,0.333,1.66,1.662,0.313,0.671,1.756
0.532,1.922,0.333,1.661,1.663,0.313,0.671,1.756
0.532,1.922,0.332,1.661,1.663,0.313,0.671,1.756
0.533,1.922,0.332,1.661,1.663,0.313,0.671,1.756
0.533,1.922,0.333,1.661,1.663,0.313,0.671,1.756
0.533,1.922,0.333,1.661,1.663,0.313,0.672,1.757
0.533,1.922,0.333,1.661,1.663,0.313,0.671,1.757
0.532,1.922,0.333,1.661,1.663,0.314,0.671,1.756
0.532,1.922,0.333,1.661,1.663,0.313,0.672,1.757
0.532,1.922,0.333,1.661,1.663,0.314,0.671,1.756
0.532,1.921,0.333,1.66,1.663,0.313,0.671,1.756
0.532,1.921,0.333,1.661,1.663,0.313,0.672,1.756
0.532,1.922,0.333,1.661,1.663,0.313,0.671,1.757
0.533,1.922,0.333,1.661,1.663,0.313,0.672,1.756
0.533,1.922,0.333,1.661,1.663,0.314,0.672,1.757
0.533,1.922,0.333,1.661,1.663,0.313,0.671,1.757
0.533,1.922,0.333,1.661,1.663,0.313,0.672,1.756
0.533,1.921,0.333,1.661,1.663,0.314,0.671,1.756
0.533,1.921,0.333,1.661,1.663,0.313,0.672,1.757
0.533,1.921,0.333,1.661,1.663,0.314,0.672,1.757
0.533,1.921,0.333,1.661,1.663,0.313,0.671,1.756
0.533,1.921,0.333,1.661,1.663,0.314,0.671,1.756
0.533,1.921,0.333,1.66,1.663,0.314,0.671,1.756
0.533,1.921,0.332,1.66,1.663,0.314,0.671,1.756
0.533,1.921,0.333,1.66,1.663,0.314,0.671,1.756
0.533,1.921,0.332,1.661,1.663,0.313,0.671,1.756
0.533,1.921,0.333,1.661,1.663,0.313,0.672,1.756
0.533,1.921,0.332,1.661,1.663,0.314,0.671,1.756
0.533,1.921,0.333,1.661,1.663,0.314,0.672,1.757
0.533,1.921,0.332,1.661,1.663,0.313,0.672,1.757
0.533,1.921,0.332,1.661,1.663,0.313,0.672,1.757
0.533,1.921,0.332,1.661,1.663,0.314,0.671,1.757
0.533,1.921,0.333,1.661,1.663,0.314,0.671,1.756
0.533,1.921,0.332,1.661,1.663,0.314,0.672,1.757
0.533,1.921,0.333,1.661,1.663,0.314,0.672,1.756
0.533,1.921,0.333,1.661,1.663,0.314,0.672,1.757
0.533,1.921,0.332,1.661,1.663,0.314,0.672,1.756
0.533,1.921,0.332,1.661,1.663,0.314,0.672,1.756
