S1_A01,S2_A01,S3_A01,S4_A01,S5_A01,S6_A01,S7_A01,S8_A01
0.554,1.799,0.321,1.637,1.624,0.314,0.667,1.688
0.554,1.799,0.321,1.638,1.624,0.314,0.667,1.688
0.554,1.799,0.321,1.638,1.624,0.314,0.667,1.688
0.554,1.799,0.321,1.638,1.624,0.314,0.666,1.688
0.554,1.799,0.321,1.638,1.624,0.314,0.666,1.687
0.554,1.799,0.321,1.638,1.624,0.314,0.667,1.688
0.554,1.799,0.321,1.638,1.624,0.314,0.667,1.688
0.554,1.799,0.321,1.638,1.624,0.314,0.666,1.688
0.554,1.799,0.321,1.638,1.624,0.314,0.667,1.688
0.554,1.798,0.321,1.638,1.624,0.314,0.667,1.688
0.554,1.799,0.321,1.638,1.624,0.314,0.667,1.688
0.554,1.798,0.321,1.638,1.624,0.314,0.666,1.688
0.554,1.798,0.32,1.638,1.623,0.314,0.667,1.687
0.554,1.798,0.321,1.638,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.638,1.623,0.314,0.667,1.688
0.554,1.798,0.32,1.638,1.624,0.314,0.667,1.687
0.554,1.798,0.321,1.638,1.624,0.314,0.667,1.687
0.554,1.798,0.32,1.638,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.638,1.623,0.314,0.667,1.687
0.554,1.798,0.321,1.638,1.623,0.314,0.667,1.687
0.554,1.798,0.32,1.638,1.623,0.314,0.667,1.687
0.554,1.798,0.321,1.638,1.623,0.314,0.667,1.687
0.554,1.798,0.32,1.638,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.638,1.623,0.314,0.666,1.687
0.554,1.798,0.32,1.638,1.623,0.314,0.666,1.687
0.554,1.798,0.32,1.638,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.638,1.623,0.314,0.666,1.687
0.554,1.798,0.32,1.639,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.639,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.638,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.639,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.639,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.639,1.623,0.314,0.666,1.687
0.554,1.798,0.32,1.639,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.639,1.623,0.314,0.667,1.687
0.554,1.798,0.32,1.639,1.623,0.314,0.666,1.687
0.554,1.798,0.321,1.639,1.623,0.314,0.667,1.687
0.554,1.798,0.321,1.639,1.623,0.314,0.666,1.687
0.554,1.798,0.32,1.639,1.623,0.314,0.667,1.687
0.554,1.798,0.321,1.639,1.623,0.314,0.667,1.687
0.554,1.798,0.32,1.639,1.623,0.314,0.667,1.687
0.553,1.798,0.32,1.639,1.623,0.314,0.666,1.687
0.554,1.798,0.32,1.639,1.623,0.314,0.666,1.687
0.554,1.798,0.32,1.639,1.623,0.314,0.667,1.687
0.554,1.798,0.321,1.639,1.623,0.314,0.667,1.687
0.554,1.798,0.32,1.639,1.623,0.314,0.667,1.687
0.554,1.798,0.32,1.639,1.622,0.314,0.667,1.687
0.554,1.798,0.32,1.639,1.622,0.314,0.666,1.687
0.554,1.798,0.32,1.639,1.622,0.314,0.666,1.687
0.553,1.798,0.32,1.639,1.622,0.314,0.666,1.687
0.554,1.798,0.321,1.639,1.623,0.314,0.667,1.687
0.554,1.798,0.32,1.639,1.622,0.314,0.666,1.687
0.554,1.798,0.32,1.639,1.622,0.314,0.667,1.687
0.554,1.798,0.32,1.639,1.622,0.314,0.667,1.687
0.553,1.798,0.32,1.639,1.622,0.314,0.666,1.687
0.554,1.798,0.321,1.64,1.622,0.314,0.666,1.687
0.553,1.798,0.321,1.639,1.622,0.314,0.667,1.687
0.553,1.798,0.32,1.639,1.622,0.314,0.666,1.687
0.553,1.798,0.32,1.639,1.622,0.314,0.666,1.687
0.554,1.798,0.32,1.639,1.622,0.314,0.666,1.687
0.554,1.798,0.32,1.64,1.622,0.314,0.666,1.687
0.553,1.798,0.32,1.64,1.622,0.314,0.666,1.687
0.553,1.798,0.32,1.639,1.622,0.314,0.666,1.687
0.554,1.798,0.32,1.64,1.622,0.314,0.666,1.687
0.553,1.798,0.32,1.64,1.622,0.314,0.666,1.687
0.553,1.798,0.32,1.64,1.622,0.314,0.666,1.687
0.553,1.798,0.32,1.64,1.622,0.314,0.666,1.687
0.553,1.798,0.32,1.64,1.622,0.314,0.666,1.686
0.553,1.797,0.32,1.64,1.622,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.622,0.314,0.666,1.687
0.553,1.797,0.32,1.64,1.622,0.314,0.667,1.687
0.553,1.797,0.32,1.64,1.622,0.314,0.666,1.687
0.553,1.797,0.32,1.64,1.622,0.314,0.666,1.686
0.553,1.797,0.32,1.64,1.622,0.314,0.666,1.687
0.553,1.797,0.32,1.64,1.622,0.314,0.667,1.687
0.553,1.797,0.32,1.64,1.622,0.314,0.666,1.686
0.553,1.797,0.32,1.64,1.622,0.314,0.666,1.686
0.553,1.797,0.32,1.64,1.622,0.314,0.666,1.686
0.553,1.797,0.32,1.64,1.622,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.314,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.314,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.314,0.667,1.686
0.553,1.797,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.314,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.314,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.314,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.62,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.796,0.32,1.64,1.62,0.313,0.666,1.686
0.553,1.797,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.796,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.641,1.621,0.313,0.666,1.686
0.553,1.796,0.32,1.64,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.641,1.621,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.621,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.621,0.313,0.666,1.686
0.553,1.797,0.32,1.641,1.621,0.314,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.64,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.621,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.621,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.685
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.552,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.552,1.796,0.32,1.641,1.62,0.313,0.666,1.685
0.553,1.796,0.32,1.641,1.62,0.313,0.666,1.686
0.552,1.796,0.32,1.642,1.62,0.313,0.666,1.685
0.552,1.796,0.32,1.642,1.62,0.313,0.666,1.685
0.552,1.796,0.32,1.642,1.62,0.313,0.666,1.685
0.552,1.796,0.32,1.642,1.62,0.313,0.666,1.685
0.552,1.796,0.32,1.641,1.62,0.313,0.666,1.685
0.552,1.796,0.32,1.642,1.62,0.313,0.666,1.685
0.552,1.796,0.32,1.642,1.62,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.62,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.62,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.62,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.62,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.642,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.619,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.552,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.665,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.643,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.665,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.665,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.666,1.684
0.551,1.795,0.32,1.644,1.618,0.313,0.666,1.685
0.551,1.795,0.32,1.644,1.618,0.313,0.665,1.684
0.551,1.795,0.32,1.644,1.618,0.313,0.666,1.684
0.551,1.795,0.32,1.644,1.618,0.313,0.666,1.684
0.551,1.795,0.32,1.644,1.618,0.313,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.313,0.665,1.684
0.551,1.795,0.32,1.644,1.618,0.313,0.665,1.684
0.551,1.794,0.32,1.644,1.618,0.313,0.665,1.684
0.551,1.795,0.32,1.644,1.617,0.313,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.313,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.313,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.313,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.313,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.313,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.645,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.313,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.312,0.665,1.684
0.551,1.794,0.32,1.644,1.617,0.313,0.665,1.684
0.55,1.793,0.32,1.644,1.617,0.312,0.665,1.684
0.55,1.793,0.32,1.644,1.616,0.312,0.665,1.684
0.55,1.793,0.32,1.644,1.616,0.312,0.665,1.683
0.55,1.793,0.319,1.644,1.616,0.312,0.665,1.683
0.55,1.793,0.32,1.644,1.616,0.312,0.665,1.683
0.55,1.793,0.32,1.644,1.616,0.312,0.665,1.683
0.55,1.793,0.32,1.644,1.616,0.312,0.665,1.683
0.55,1.793,0.32,1.644,1.616,0.312,0.665,1.683
0.55,1.792,0.32,1.644,1.616,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.616,0.312,0.665,1.683
0.55,1.793,0.32,1.644,1.616,0.312,0.665,1.683
0.55,1.793,0.319,1.644,1.616,0.312,0.665,1.683
0.55,1.792,0.32,1.644,1.616,0.312,0.665,1.683
0.55,1.792,0.32,1.644,1.616,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.616,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.616,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.32,1.644,1.616,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.32,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.32,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.32,1.644,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.32,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.32,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.32,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.549,1.792,0.319,1.645,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.645,1.615,0.312,0.665,1.683
0.55,1.792,0.319,1.644,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.644,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.645,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.645,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.644,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.645,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.645,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.645,1.615,0.312,0.665,1.683
0.549,1.793,0.32,1.645,1.615,0.312,0.665,1.683
0.549,1.793,0.32,1.645,1.615,0.312,0.665,1.683
0.549,1.793,0.319,1.645,1.615,0.312,0.665,1.683
0.549,1.792,0.319,1.645,1.615,0.312,0.665,1.683
0.549,1.792,0.319,1.645,1.615,0.312,0.665,1.683
0.549,1.792,0.319,1.645,1.615,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.645,1.615,0.312,0.664,1.683
0.549,1.792,0.32,1.645,1.615,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.615,0.312,0.664,1.683
0.549,1.792,0.32,1.645,1.615,0.312,0.665,1.683
0.549,1.792,0.32,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.32,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.665,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.791,0.319,1.645,1.614,0.312,0.664,1.682
0.549,1.792,0.319,1.645,1.614,0.312,0.664,1.683
0.549,1.791,0.319,1.645,1.614,0.311,0.664,1.683
0.549,1.791,0.319,1.645,1.614,0.311,0.664,1.682
0.549,1.791,0.319,1.645,1.614,0.312,0.664,1.682
0.549,1.791,0.319,1.645,1.614,0.312,0.664,1.682
0.549,1.791,0.319,1.646,1.614,0.312,0.664,1.682
0.549,1.791,0.319,1.646,1.614,0.312,0.664,1.683
0.549,1.791,0.319,1.646,1.614,0.312,0.664,1.683
0.549,1.791,0.319,1.646,1.614,0.312,0.664,1.682
0.549,1.791,0.319,1.646,1.613,0.311,0.664,1.682
0.549,1.791,0.319,1.646,1.614,0.312,0.664,1.682
0.549,1.791,0.319,1.646,1.614,0.312,0.664,1.682
0.549,1.791,0.32,1.646,1.614,0.312,0.664,1.682
0.549,1.792,0.319,1.646,1.613,0.312,0.664,1.682
0.549,1.791,0.319,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.319,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.319,1.646,1.614,0.312,0.664,1.682
0.549,1.792,0.319,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.32,1.646,1.613,0.311,0.664,1.682
0.549,1.791,0.32,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.32,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.319,1.646,1.613,0.312,0.664,1.682
0.549,1.791,0.319,1.646,1.613,0.311,0.664,1.682
0.549,1.792,0.32,1.646,1.613,0.311,0.664,1.682
0.549,1.792,0.319,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.32,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.319,1.646,1.613,0.311,0.664,1.682
0.549,1.792,0.32,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.32,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.319,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.319,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.319,1.646,1.613,0.311,0.664,1.682
0.549,1.791,0.319,1.646,1.613,0.311,0.664,1.682
0.548,1.792,0.32,1.646,1.613,0.311,0.664,1.682
0.549,1.792,0.32,1.646,1.613,0.311,0.664,1.682
0.549,1.792,0.32,1.646,1.613,0.312,0.664,1.682
0.549,1.792,0.32,1.646,1.613,0.311,0.664,1.682
0.549,1.792,0.319,1.647,1.613,0.312,0.664,1.682
0.548,1.792,0.319,1.646,1.613,0.312,0.664,1.683
0.549,1.792,0.319,1.647,1.613,0.311,0.664,1.682
0.549,1.792,0.319,1.647,1.613,0.311,0.664,1.683
0.549,1.792,0.32,1.647,1.613,0.311,0.664,1.683
0.549,1.792,0.32,1.647,1.613,0.311,0.664,1.683
0.549,1.792,0.32,1.647,1.613,0.311,0.664,1.683
0.549,1.792,0.32,1.647,1.613,0.312,0.664,1.683
0.549,1.792,0.32,1.647,1.614,0.312,0.664,1.683
