S1_A07,S2_A07,S3_A07,S4_A07,S5_A07,S6_A07,S7_A07,S8_A07
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.671,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.671,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.671,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.739
0.528,1.891,0.33,1.656,1.673,0.306,0.665,1.739
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.655,1.672,0.306,0.665,1.738
0.528,1.891,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.33,1.656,1.672,0.306,0.665,1.739
0.528,1.891,0.33,1.656,1.672,0.306,0.665,1.739
0.528,1.891,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.665,1.734
0.529,1.893,0.33,1.656,1.672,0.306,0.665,1.737
0.529,1.895,0.331,1.659,1.675,0.307,0.666,1.741
0.529,1.893,0.331,1.657,1.675,0.307,0.666,1.742
0.528,1.891,0.33,1.656,1.673,0.306,0.666,1.74
0.527,1.887,0.33,1.653,1.67,0.306,0.664,1.737
0.528,1.887,0.329,1.652,1.668,0.305,0.663,1.734
0.529,1.893,0.331,1.656,1.672,0.306,0.665,1.737
0.529,1.895,0.331,1.659,1.676,0.307,0.666,1.742
0.529,1.894,0.331,1.658,1.675,0.307,0.666,1.741
0.529,1.892,0.33,1.656,1.674,0.306,0.665,1.74
0.527,1.888,0.33,1.653,1.67,0.306,0.664,1.737
0.528,1.888,0.33,1.652,1.668,0.305,0.663,1.734
0.529,1.893,0.331,1.656,1.672,0.306,0.665,1.737
0.53,1.895,0.331,1.659,1.676,0.307,0.666,1.742
0.529,1.894,0.331,1.658,1.675,0.307,0.666,1.742
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.527,1.888,0.329,1.653,1.67,0.306,0.664,1.737
0.528,1.887,0.33,1.651,1.668,0.305,0.663,1.734
0.529,1.893,0.33,1.656,1.672,0.306,0.664,1.737
0.53,1.895,0.331,1.659,1.676,0.307,0.666,1.742
0.529,1.894,0.331,1.658,1.675,0.307,0.666,1.742
0.528,1.892,0.33,1.657,1.673,0.306,0.666,1.74
0.527,1.888,0.33,1.653,1.67,0.306,0.664,1.738
0.528,1.887,0.329,1.651,1.668,0.305,0.663,1.734
0.529,1.893,0.33,1.656,1.672,0.306,0.665,1.737
0.53,1.895,0.331,1.659,1.676,0.307,0.666,1.742
0.529,1.894,0.331,1.658,1.675,0.307,0.666,1.742
0.529,1.892,0.33,1.657,1.674,0.306,0.666,1.741
0.527,1.888,0.33,1.653,1.67,0.306,0.664,1.738
0.527,1.887,0.329,1.651,1.668,0.305,0.663,1.735
0.529,1.892,0.331,1.656,1.672,0.306,0.664,1.737
0.53,1.895,0.331,1.659,1.676,0.307,0.666,1.742
0.529,1.894,0.331,1.658,1.675,0.307,0.666,1.742
0.529,1.892,0.33,1.657,1.674,0.307,0.666,1.741
0.527,1.888,0.33,1.653,1.671,0.306,0.665,1.738
0.527,1.887,0.329,1.651,1.668,0.305,0.663,1.735
0.529,1.892,0.33,1.655,1.672,0.306,0.664,1.737
0.53,1.895,0.331,1.659,1.676,0.307,0.666,1.742
0.529,1.894,0.331,1.658,1.675,0.307,0.666,1.742
0.529,1.892,0.331,1.657,1.674,0.306,0.666,1.741
0.527,1.888,0.33,1.653,1.67,0.306,0.664,1.738
0.527,1.887,0.33,1.651,1.668,0.305,0.663,1.734
0.529,1.892,0.33,1.655,1.671,0.306,0.664,1.736
0.53,1.895,0.331,1.658,1.675,0.307,0.666,1.741
0.529,1.894,0.331,1.658,1.675,0.307,0.666,1.742
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.741
0.527,1.888,0.33,1.653,1.67,0.306,0.664,1.738
0.527,1.887,0.329,1.651,1.668,0.305,0.663,1.734
0.529,1.892,0.33,1.655,1.671,0.306,0.664,1.736
0.53,1.895,0.331,1.659,1.675,0.307,0.666,1.741
0.529,1.894,0.331,1.658,1.675,0.307,0.666,1.742
0.529,1.892,0.33,1.657,1.673,0.306,0.665,1.741
0.527,1.888,0.33,1.653,1.671,0.306,0.665,1.739
0.527,1.887,0.329,1.651,1.668,0.305,0.663,1.735
0.529,1.891,0.33,1.654,1.671,0.306,0.664,1.736
0.53,1.895,0.331,1.658,1.675,0.307,0.666,1.741
0.529,1.894,0.331,1.658,1.675,0.307,0.666,1.742
0.529,1.892,0.33,1.656,1.674,0.306,0.665,1.741
0.527,1.888,0.33,1.653,1.671,0.306,0.664,1.738
0.527,1.886,0.329,1.651,1.668,0.305,0.663,1.735
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.307,0.665,1.74
0.529,1.892,0.331,1.657,1.673,0.307,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.893,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.33,1.656,1.672,0.306,0.665,1.739
0.529,1.892,0.331,1.656,1.673,0.307,0.665,1.739
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.331,1.656,1.673,0.307,0.665,1.739
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.739
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.665,1.739
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.307,0.665,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.657,1.673,0.307,0.665,1.74
0.529,1.892,0.331,1.657,1.673,0.307,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.665,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.33,1.656,1.672,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.307,0.665,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.331,1.656,1.673,0.306,0.665,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.665,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.665,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.672,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.672,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.672,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.672,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.672,0.306,0.664,1.739
0.529,1.891,0.331,1.656,1.672,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.672,0.306,0.664,1.739
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.665,1.739
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.739
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.739
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.33,1.656,1.672,0.306,0.664,1.739
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.674,0.307,0.664,1.741
0.529,1.892,0.331,1.657,1.674,0.306,0.664,1.741
0.529,1.893,0.331,1.657,1.673,0.306,0.665,1.741
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.741
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.657,1.673,0.306,0.664,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.672,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.672,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.33,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.891,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.656,1.673,0.306,0.664,1.74
0.529,1.892,0.331,1.657,1.673,0.306,0.664,1.74
