S1_A05,S2_A05,S3_A05,S4_A05,S5_A05,S6_A05,S7_A05,S8_A05
0.525,1.894,0.33,1.642,1.655,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.655,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.329,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.893,0.33,1.642,1.655,0.306,0.654,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.655,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.733
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.895,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.656,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.895,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.655,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.895,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.895,0.33,1.642,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.642,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.656,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.734
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.894,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.657,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.657,0.306,0.654,1.736
0.525,1.895,0.33,1.643,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.643,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.896,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.896,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.896,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.331,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.735
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.643,1.658,0.306,0.654,1.736
0.525,1.895,0.331,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.331,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.331,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.331,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.331,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.896,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.895,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.896,0.331,1.644,1.658,0.306,0.654,1.736
0.525,1.896,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.896,0.33,1.644,1.658,0.306,0.654,1.736
0.525,1.896,0.331,1.644,1.658,0.306,0.654,1.736
0.525,1.896,0.33,1.644,1.659,0.306,0.654,1.736
0.525,1.896,0.331,1.644,1.658,0.306,0.654,1.737
0.526,1.896,0.331,1.644,1.659,0.306,0.654,1.736
0.526,1.896,0.331,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.644,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.644,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.644,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.644,1.659,0.306,0.654,1.737
0.525,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.644,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.644,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.644,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.644,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.644,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.644,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.644,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.331,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.737
0.526,1.896,0.33,1.645,1.659,0.306,0.654,1.731
0.525,1.894,0.33,1.643,1.657,0.306,0.653,1.735
0.526,1.897,0.331,1.646,1.66,0.306,0.654,1.737
0.526,1.897,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.66,0.306,0.654,1.738
0.526,1.895,0.33,1.645,1.66,0.306,0.654,1.738
0.525,1.893,0.33,1.643,1.657,0.306,0.653,1.736
0.526,1.894,0.33,1.643,1.657,0.306,0.653,1.735
0.526,1.897,0.331,1.646,1.66,0.306,0.654,1.737
0.526,1.897,0.331,1.646,1.661,0.306,0.655,1.739
0.526,1.896,0.331,1.646,1.66,0.306,0.654,1.738
0.526,1.895,0.33,1.645,1.66,0.306,0.654,1.738
0.525,1.893,0.33,1.643,1.658,0.306,0.653,1.736
0.525,1.894,0.33,1.643,1.657,0.306,0.653,1.735
0.526,1.897,0.331,1.646,1.66,0.306,0.654,1.737
0.526,1.897,0.331,1.647,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.66,0.306,0.654,1.738
0.526,1.895,0.33,1.645,1.659,0.306,0.654,1.738
0.525,1.893,0.33,1.643,1.658,0.306,0.653,1.736
0.525,1.893,0.33,1.643,1.657,0.306,0.653,1.735
0.526,1.896,0.331,1.646,1.66,0.306,0.654,1.737
0.526,1.897,0.331,1.647,1.661,0.306,0.655,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.895,0.33,1.645,1.66,0.306,0.654,1.738
0.525,1.893,0.33,1.643,1.658,0.306,0.653,1.736
0.526,1.893,0.33,1.643,1.657,0.306,0.653,1.735
0.526,1.896,0.33,1.646,1.66,0.306,0.654,1.737
0.526,1.897,0.331,1.647,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.895,0.33,1.645,1.66,0.306,0.654,1.738
0.525,1.893,0.33,1.644,1.658,0.306,0.653,1.737
0.526,1.894,0.33,1.643,1.658,0.306,0.653,1.736
0.526,1.897,0.331,1.646,1.66,0.306,0.654,1.737
0.527,1.897,0.33,1.647,1.662,0.307,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.895,0.33,1.646,1.66,0.306,0.654,1.739
0.525,1.893,0.33,1.644,1.658,0.306,0.653,1.737
0.525,1.893,0.33,1.643,1.658,0.306,0.653,1.735
0.526,1.896,0.33,1.646,1.66,0.306,0.654,1.737
0.527,1.897,0.331,1.647,1.662,0.307,0.655,1.74
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.895,0.33,1.646,1.66,0.306,0.654,1.738
0.525,1.893,0.33,1.644,1.658,0.306,0.653,1.737
0.525,1.893,0.33,1.643,1.657,0.306,0.653,1.735
0.526,1.896,0.33,1.645,1.66,0.306,0.654,1.737
0.527,1.897,0.331,1.647,1.661,0.307,0.654,1.74
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.74
0.526,1.895,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.893,0.33,1.644,1.659,0.306,0.653,1.738
0.526,1.893,0.33,1.643,1.658,0.306,0.653,1.736
0.527,1.896,0.331,1.646,1.66,0.306,0.654,1.738
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.896,0.33,1.646,1.661,0.306,0.654,1.74
0.526,1.895,0.33,1.646,1.661,0.306,0.654,1.739
0.525,1.893,0.33,1.644,1.659,0.306,0.653,1.737
0.526,1.893,0.33,1.643,1.658,0.306,0.653,1.735
0.527,1.896,0.331,1.646,1.66,0.306,0.654,1.737
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.661,0.306,0.654,1.74
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.894,0.33,1.644,1.659,0.306,0.654,1.738
0.526,1.893,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.66,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.66,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.66,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.896,0.331,1.646,1.66,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.66,0.306,0.654,1.738
0.526,1.896,0.33,1.646,1.66,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.738
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.33,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.526,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.896,0.331,1.647,1.661,0.306,0.654,1.739
0.527,1.897,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.897,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.897,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.897,0.331,1.647,1.661,0.306,0.654,1.739
0.527,1.897,0.331,1.647,1.661,0.306,0.654,1.739
0.527,1.897,0.331,1.646,1.661,0.307,0.654,1.739
0.527,1.896,0.331,1.646,1.661,0.306,0.654,1.739
0.527,1.897,0.331,1.646,1.661,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.661,0.306,0.654,1.739
0.527,1.896,0.331,1.647,1.661,0.306,0.654,1.739
0.527,1.897,0.331,1.647,1.661,0.306,0.654,1.739
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.739
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.307,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
0.527,1.897,0.331,1.647,1.662,0.306,0.654,1.74
