S1_A03,S2_A03,S3_A03,S4_A03,S5_A03,S6_A03,S7_A03,S8_A03
0.518,1.89,0.328,1.657,1.663,0.305,0.663,1.739
0.519,1.89,0.328,1.658,1.663,0.306,0.664,1.739
0.519,1.89,0.328,1.658,1.663,0.306,0.663,1.74
0.519,1.89,0.328,1.658,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.658,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.658,1.663,0.306,0.663,1.74
0.518,1.89,0.328,1.658,1.663,0.306,0.663,1.74
0.518,1.89,0.328,1.658,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.658,1.663,0.305,0.663,1.74
0.518,1.89,0.328,1.658,1.663,0.305,0.663,1.739
0.519,1.89,0.328,1.658,1.663,0.305,0.663,1.74
0.518,1.89,0.328,1.658,1.663,0.306,0.663,1.739
0.519,1.89,0.328,1.658,1.663,0.305,0.663,1.739
0.518,1.89,0.328,1.658,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.658,1.663,0.306,0.663,1.74
0.519,1.89,0.328,1.658,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.658,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.306,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.306,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.305,0.663,1.739
0.518,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.306,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.518,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.518,1.89,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.518,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.518,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.518,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.518,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.659,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.518,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.518,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.66,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.661,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.888,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.888,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.888,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.888,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.888,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.662,1.663,0.305,0.662,1.74
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.888,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.888,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.888,0.328,1.662,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.662,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.74
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.664,0.305,0.663,1.741
0.519,1.889,0.328,1.663,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.664,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.664,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.663,0.305,0.663,1.741
0.519,1.889,0.328,1.664,1.663,0.305,0.662,1.74
0.52,1.892,0.329,1.667,1.666,0.306,0.664,1.744
0.519,1.89,0.328,1.665,1.665,0.305,0.663,1.743
0.518,1.888,0.328,1.664,1.663,0.305,0.663,1.742
0.517,1.884,0.327,1.66,1.66,0.304,0.661,1.738
0.518,1.885,0.327,1.66,1.659,0.304,0.661,1.736
0.519,1.891,0.328,1.665,1.664,0.305,0.663,1.74
0.52,1.892,0.329,1.667,1.666,0.306,0.664,1.744
0.519,1.89,0.328,1.666,1.665,0.305,0.663,1.743
0.519,1.888,0.328,1.664,1.664,0.305,0.663,1.742
0.517,1.884,0.327,1.661,1.66,0.304,0.661,1.739
0.518,1.885,0.327,1.66,1.659,0.304,0.661,1.736
0.52,1.89,0.328,1.665,1.663,0.305,0.662,1.74
0.52,1.892,0.329,1.667,1.666,0.306,0.664,1.744
0.519,1.89,0.328,1.666,1.665,0.305,0.663,1.743
0.518,1.888,0.328,1.664,1.663,0.305,0.663,1.742
0.517,1.883,0.327,1.661,1.66,0.304,0.661,1.739
0.518,1.884,0.327,1.66,1.659,0.304,0.66,1.736
0.519,1.89,0.328,1.665,1.663,0.305,0.662,1.74
0.519,1.891,0.328,1.667,1.666,0.305,0.664,1.744
0.519,1.89,0.328,1.666,1.665,0.305,0.663,1.743
0.518,1.888,0.328,1.665,1.664,0.305,0.663,1.742
0.517,1.883,0.327,1.661,1.66,0.304,0.661,1.739
0.518,1.884,0.327,1.661,1.659,0.304,0.66,1.736
0.519,1.89,0.328,1.665,1.663,0.305,0.662,1.74
0.52,1.891,0.328,1.668,1.666,0.305,0.664,1.744
0.519,1.89,0.328,1.667,1.665,0.305,0.663,1.744
0.518,1.888,0.328,1.665,1.664,0.305,0.663,1.742
0.517,1.883,0.327,1.661,1.66,0.304,0.661,1.739
0.518,1.884,0.327,1.661,1.659,0.304,0.661,1.736
0.519,1.889,0.328,1.665,1.663,0.305,0.662,1.739
0.52,1.891,0.329,1.668,1.666,0.305,0.664,1.744
0.519,1.89,0.328,1.667,1.665,0.305,0.663,1.744
0.518,1.888,0.328,1.665,1.664,0.305,0.663,1.742
0.517,1.883,0.327,1.662,1.661,0.304,0.662,1.739
0.518,1.884,0.327,1.661,1.659,0.304,0.66,1.736
0.519,1.889,0.328,1.665,1.663,0.305,0.662,1.74
0.52,1.891,0.329,1.668,1.666,0.305,0.664,1.744
0.519,1.889,0.328,1.667,1.665,0.305,0.663,1.744
0.518,1.888,0.328,1.666,1.664,0.305,0.663,1.743
0.517,1.883,0.327,1.662,1.66,0.304,0.661,1.739
0.518,1.883,0.327,1.661,1.659,0.304,0.66,1.736
0.519,1.889,0.328,1.665,1.663,0.305,0.662,1.739
0.52,1.891,0.328,1.668,1.666,0.305,0.664,1.743
0.519,1.89,0.328,1.667,1.665,0.305,0.663,1.744
0.518,1.888,0.328,1.666,1.664,0.305,0.663,1.742
0.517,1.883,0.327,1.662,1.66,0.304,0.661,1.739
0.517,1.882,0.327,1.66,1.658,0.304,0.66,1.736
0.519,1.888,0.328,1.665,1.662,0.305,0.662,1.739
0.519,1.891,0.328,1.668,1.666,0.305,0.663,1.744
0.519,1.889,0.328,1.667,1.665,0.305,0.663,1.744
0.518,1.887,0.328,1.666,1.664,0.305,0.663,1.742
0.517,1.883,0.327,1.662,1.66,0.304,0.661,1.739
0.517,1.882,0.327,1.66,1.658,0.304,0.66,1.736
0.519,1.887,0.328,1.664,1.662,0.304,0.661,1.738
0.519,1.89,0.328,1.668,1.665,0.305,0.663,1.743
0.519,1.889,0.328,1.667,1.665,0.305,0.663,1.743
0.518,1.887,0.328,1.666,1.664,0.305,0.663,1.742
0.517,1.883,0.327,1.663,1.66,0.304,0.661,1.739
0.517,1.882,0.327,1.661,1.658,0.304,0.66,1.736
0.519,1.887,0.328,1.665,1.662,0.305,0.661,1.738
0.519,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.887,0.328,1.665,1.663,0.305,0.662,1.741
0.519,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.887,0.328,1.666,1.663,0.304,0.662,1.741
0.518,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.888,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.888,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.888,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.888,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.888,0.328,1.666,1.663,0.305,0.662,1.741
0.519,1.888,0.328,1.666,1.663,0.304,0.662,1.741
0.518,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.888,0.328,1.666,1.663,0.304,0.662,1.741
0.519,1.888,0.328,1.666,1.663,0.305,0.662,1.741
0.519,1.887,0.328,1.666,1.663,0.305,0.662,1.741
0.518,1.888,0.328,1.666,1.663,0.305,0.662,1.741
0.519,1.888,0.328,1.666,1.663,0.305,0.662,1.741
0.519,1.888,0.328,1.666,1.664,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.518,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.518,1.888,0.328,1.667,1.664,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.304,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.304,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.304,0.662,1.742
0.519,1.888,0.328,1.667,1.664,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.664,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.664,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.304,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.664,0.304,0.662,1.742
0.519,1.887,0.328,1.667,1.663,0.304,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.664,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.305,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.304,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.304,0.662,1.742
0.519,1.888,0.328,1.667,1.663,0.304,0.662,1.742
0.519,1.887,0.328,1.667,1.663,0.304,0.662,1.742
0.518,1.884,0.328,1.665,1.661,0.304,0.661,1.74
0.518,1.886,0.328,1.666,1.662,0.304,0.661,1.74
0.519,1.889,0.328,1.669,1.664,0.305,0.662,1.742
0.519,1.889,0.328,1.669,1.665,0.305,0.662,1.744
0.519,1.888,0.328,1.668,1.664,0.305,0.662,1.743
0.518,1.887,0.328,1.667,1.663,0.304,0.662,1.742
0.518,1.884,0.328,1.665,1.661,0.304,0.661,1.74
0.519,1.886,0.328,1.666,1.662,0.304,0.661,1.74
0.519,1.889,0.328,1.669,1.664,0.305,0.662,1.742
0.519,1.889,0.328,1.669,1.665,0.305,0.662,1.744
0.519,1.888,0.328,1.668,1.664,0.305,0.662,1.743
0.518,1.886,0.328,1.667,1.663,0.305,0.662,1.743
0.518,1.884,0.328,1.665,1.661,0.304,0.661,1.74
0.518,1.886,0.328,1.666,1.662,0.304,0.661,1.74
0.519,1.889,0.329,1.669,1.664,0.305,0.662,1.743
0.519,1.889,0.328,1.669,1.665,0.305,0.663,1.744
0.519,1.888,0.328,1.668,1.664,0.305,0.662,1.743
0.518,1.887,0.328,1.667,1.663,0.304,0.662,1.743
0.518,1.884,0.328,1.665,1.661,0.304,0.661,1.74
0.518,1.886,0.328,1.666,1.662,0.304,0.661,1.74
0.519,1.889,0.328,1.668,1.664,0.305,0.662,1.743
0.519,1.889,0.328,1.668,1.665,0.305,0.662,1.744
0.519,1.888,0.328,1.668,1.664,0.305,0.662,1.743
0.518,1.887,0.328,1.667,1.663,0.305,0.662,1.743
0.518,1.884,0.327,1.664,1.661,0.304,0.661,1.741
0.518,1.886,0.328,1.665,1.661,0.304,0.661,1.74
0.519,1.889,0.328,1.667,1.664,0.305,0.662,1.743
0.519,1.888,0.328,1.668,1.665,0.305,0.662,1.744
0.519,1.888,0.328,1.667,1.664,0.305,0.662,1.743
0.518,1.886,0.328,1.666,1.663,0.304,0.662,1.743
0.518,1.884,0.327,1.664,1.661,0.304,0.661,1.741
0.519,1.886,0.328,1.664,1.661,0.304,0.661,1.74
0.519,1.889,0.328,1.667,1.664,0.305,0.662,1.742
0.519,1.889,0.328,1.667,1.665,0.305,0.662,1.744
0.519,1.888,0.328,1.666,1.664,0.305,0.662,1.743
0.518,1.886,0.328,1.665,1.664,0.305,0.662,1.743
0.518,1.884,0.327,1.663,1.661,0.304,0.661,1.741
0.518,1.885,0.328,1.663,1.661,0.304,0.661,1.74
0.519,1.888,0.328,1.666,1.664,0.305,0.662,1.743
0.519,1.889,0.328,1.667,1.665,0.305,0.662,1.744
0.519,1.888,0.328,1.666,1.664,0.305,0.662,1.744
0.518,1.887,0.328,1.665,1.664,0.304,0.662,1.743
0.518,1.884,0.328,1.663,1.661,0.304,0.661,1.741
0.518,1.885,0.328,1.663,1.661,0.304,0.661,1.74
0.519,1.888,0.328,1.666,1.664,0.304,0.662,1.743
0.519,1.888,0.328,1.666,1.665,0.305,0.662,1.744
0.519,1.888,0.328,1.666,1.664,0.304,0.662,1.744
0.519,1.887,0.328,1.665,1.664,0.305,0.662,1.743
0.518,1.884,0.328,1.663,1.662,0.304,0.661,1.741
0.518,1.885,0.328,1.663,1.661,0.304,0.661,1.74
0.519,1.888,0.328,1.666,1.664,0.305,0.662,1.743
0.519,1.889,0.328,1.667,1.665,0.305,0.662,1.745
0.519,1.888,0.328,1.667,1.664,0.305,0.662,1.744
0.519,1.887,0.328,1.666,1.664,0.305,0.662,1.744
0.518,1.884,0.327,1.664,1.662,0.304,0.661,1.741
0.518,1.885,0.328,1.664,1.661,0.304,0.661,1.74
0.519,1.889,0.328,1.666,1.664,0.305,0.662,1.743
0.519,1.889,0.328,1.668,1.665,0.305,0.662,1.745
0.519,1.888,0.328,1.667,1.664,0.305,0.662,1.744
0.519,1.887,0.328,1.666,1.664,0.305,0.662,1.743
0.519,1.887,0.328,1.666,1.664,0.304,0.662,1.743
0.519,1.887,0.328,1.666,1.664,0.304,0.662,1.743
0.519,1.887,0.328,1.667,1.664,0.304,0.662,1.743
0.519,1.887,0.328,1.667,1.664,0.304,0.662,1.743
0.519,1.887,0.328,1.667,1.663,0.305,0.662,1.743
0.519,1.887,0.328,1.667,1.663,0.305,0.662,1.743
0.519,1.887,0.328,1.667,1.663,0.304,0.662,1.743
0.519,1.887,0.328,1.667,1.663,0.304,0.662,1.743
0.519,1.887,0.328,1.667,1.664,0.305,0.662,1.743
0.519,1.887,0.328,1.667,1.663,0.304,0.662,1.743
0.519,1.887,0.328,1.667,1.663,0.305,0.661,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.667,1.664,0.305,0.662,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.667,1.663,0.304,0.662,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.662,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.669,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.668,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.669,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.669,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.669,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.669,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.669,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.669,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.669,1.663,0.304,0.662,1.743
0.519,1.887,0.328,1.669,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.669,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.67,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.67,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.67,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.67,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.67,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.67,1.663,0.304,0.661,1.744
0.519,1.887,0.328,1.67,1.663,0.304,0.662,1.743
0.519,1.887,0.328,1.67,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.67,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.671,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.671,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.671,1.664,0.304,0.661,1.743
0.519,1.887,0.328,1.671,1.664,0.304,0.661,1.743
0.519,1.887,0.328,1.671,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.671,1.664,0.304,0.661,1.743
0.519,1.887,0.328,1.671,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.671,1.664,0.304,0.661,1.743
0.519,1.887,0.328,1.671,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.672,1.664,0.304,0.662,1.744
0.519,1.887,0.328,1.672,1.664,0.305,0.662,1.744
0.519,1.887,0.328,1.672,1.664,0.304,0.662,1.744
0.519,1.887,0.328,1.672,1.664,0.304,0.661,1.744
0.519,1.887,0.328,1.672,1.663,0.304,0.661,1.744
0.519,1.887,0.328,1.672,1.664,0.304,0.661,1.744
0.519,1.887,0.328,1.672,1.663,0.304,0.661,1.744
0.519,1.887,0.328,1.672,1.663,0.304,0.661,1.744
0.519,1.887,0.328,1.672,1.664,0.304,0.661,1.744
0.519,1.887,0.328,1.672,1.664,0.304,0.662,1.744
0.519,1.887,0.328,1.672,1.663,0.304,0.661,1.744
0.519,1.887,0.328,1.672,1.663,0.304,0.661,1.744
0.519,1.887,0.328,1.672,1.663,0.304,0.661,1.743
0.519,1.887,0.328,1.673,1.663,0.304,0.661,1.744
0.519,1.887,0.328,1.673,1.664,0.304,0.661,1.744
